strategy_id,date,day_index,residual_window_days,validation_window_days,window_start,window_end,common_start_state_kWh,candidate_theta,window_cost_yuan,window_end_state_kWh,valuation_score_yuan,rank,selected,residual_days_min,residual_days_max,fallback_days,solver_failures,tied_within_tolerance
B_adaptive,2025-07-11,191,28,14,177,190,10800.0,0.90,748035.6432081348,10800.0,748035.6432081348,1,1,28,28,0,0,1
B_adaptive,2025-07-12,192,28,14,178,191,10800.0,base,1012373.859479591,1862.1573666666707,1020391.600868504,5,0,28,28,0,0,0
B_adaptive,2025-07-12,192,28,14,178,191,10800.0,0.50,992167.9636570322,2776.099656111111,999365.8480377418,4,0,28,28,0,0,0
B_adaptive,2025-07-12,192,28,14,178,191,10800.0,0.65,889747.8913227816,7093.000306534065,893073.275992248,3,0,28,28,0,0,0
B_adaptive,2025-07-12,192,28,14,178,191,10800.0,0.80,820927.3996275024,10800.0,820927.3996275024,2,0,28,28,0,0,0
B_adaptive,2025-07-12,192,28,14,178,191,10800.0,0.90,756105.5943165644,10800.0,756105.5943165644,1,1,28,28,0,0,1
B_adaptive,2025-07-13,193,28,14,179,192,10800.0,base,1020102.2701117506,1896.208139074078,1028089.4660661045,5,0,28,28,0,0,0
B_adaptive,2025-07-13,193,28,14,179,192,10800.0,0.50,998376.6661297105,2879.107039444443,1005482.1471649378,4,0,28,28,0,0,0
B_adaptive,2025-07-13,193,28,14,179,192,10800.0,0.65,896361.1061375849,7874.876325793323,898985.104580219,3,0,28,28,0,0,0
B_adaptive,2025-07-13,193,28,14,179,192,10800.0,0.80,829084.9122093183,10800.0,829084.9122093183,2,0,28,28,0,0,0
B_adaptive,2025-07-13,193,28,14,179,192,10800.0,0.90,765206.5783055751,10800.0,765206.5783055751,1,1,28,28,0,0,1
B_adaptive,2025-07-14,194,28,14,180,193,10800.0,base,1016728.1577642534,2188.0354387037087,1024453.5684182119,5,0,28,28,0,0,0
B_adaptive,2025-07-14,194,28,14,180,193,10800.0,0.50,997881.4796335843,3371.2450448148156,1004545.485536994,4,0,28,28,0,0,0
B_adaptive,2025-07-14,194,28,14,180,193,10800.0,0.65,903516.8559904889,8802.855182089617,905308.4058446444,3,0,28,28,0,0,0
B_adaptive,2025-07-14,194,28,14,180,193,10800.0,0.80,837012.2860230304,10800.0,837012.2860230304,2,0,28,28,0,0,0
B_adaptive,2025-07-14,194,28,14,180,193,10800.0,0.90,773413.3371110803,10800.0,773413.3371110803,1,1,28,28,0,0,1
B_adaptive,2025-07-15,195,28,14,181,194,10800.0,base,1022136.099197698,2392.0851133333385,1029678.4659574205,5,0,28,28,0,0,0
B_adaptive,2025-07-15,195,28,14,181,194,10800.0,0.50,1002623.9573023971,3619.8074920370373,1009064.9888816237,4,0,28,28,0,0,0
B_adaptive,2025-07-15,195,28,14,181,194,10800.0,0.65,905093.6594471664,9430.155155052582,906322.4863755755,3,0,28,28,0,0,0
B_adaptive,2025-07-15,195,28,14,181,194,10800.0,0.80,840312.1838273301,10800.0,840312.1838273301,2,0,28,28,0,0,0
B_adaptive,2025-07-15,195,28,14,181,194,10800.0,0.90,777214.8246786312,10800.0,777214.8246786312,1,1,28,28,0,0,1
B_adaptive,2025-07-16,196,28,14,182,195,9826.774889999999,base,990555.7594788426,2716.979226111118,996933.641177999,5,0,28,28,0,0,0
B_adaptive,2025-07-16,196,28,14,182,195,9826.774889999999,0.50,971221.7753488153,3997.940271191254,976450.5638260322,4,0,28,28,0,0,0
B_adaptive,2025-07-16,196,28,14,182,195,9826.774889999999,0.65,889198.3255606657,10442.343178333333,888646.1266077925,3,0,28,28,0,0,0
B_adaptive,2025-07-16,196,28,14,182,195,9826.774889999999,0.80,835779.8676027224,10800.0,834906.8306109908,2,0,28,28,0,0,0
B_adaptive,2025-07-16,196,28,14,182,195,9826.774889999999,0.90,779270.4109866999,10800.0,778397.3739949682,1,1,28,28,0,0,1
B_adaptive,2025-07-17,197,28,14,183,196,8777.124055185186,base,953037.831086648,2996.4358902674944,958223.4295199217,5,0,28,28,0,0,0
B_adaptive,2025-07-17,197,28,14,183,196,8777.124055185186,0.50,932723.796909959,4582.5831362962945,936486.5331442534,4,0,28,28,0,0,0
B_adaptive,2025-07-17,197,28,14,183,196,8777.124055185186,0.65,866886.9118860367,10800.0,865072.279781541,3,0,28,28,0,0,0
B_adaptive,2025-07-17,197,28,14,183,196,8777.124055185186,0.80,830610.3214668565,10800.0,828795.6893623607,2,0,28,28,0,0,0
B_adaptive,2025-07-17,197,28,14,183,196,8777.124055185186,0.90,784198.2360212716,10800.0,782383.6039167758,1,1,28,28,0,0,1
B_adaptive,2025-07-18,198,28,14,184,197,7794.756346666667,base,862874.5893566625,3113.5390950000074,867073.9012990326,5,0,28,28,0,0,0
B_adaptive,2025-07-18,198,28,14,184,197,7794.756346666667,0.50,838382.9649577537,4574.385804444444,841271.8162436016,4,0,28,28,0,0,0
B_adaptive,2025-07-18,198,28,14,184,197,7794.756346666667,0.65,785815.4758057917,10800.0,783119.6052907709,3,0,28,28,0,0,0
B_adaptive,2025-07-18,198,28,14,184,197,7794.756346666667,0.80,779519.5201029363,10800.0,776823.6495879155,2,0,28,28,0,0,0
B_adaptive,2025-07-18,198,28,14,184,197,7794.756346666667,0.90,767931.4073182922,10800.0,765235.5368032714,1,1,28,28,0,0,1
B_adaptive,2025-07-19,199,28,14,185,198,6997.280592222222,base,828542.4071029348,3959.422902962969,831267.534220072,5,0,28,28,0,0,0
B_adaptive,2025-07-19,199,28,14,185,198,6997.280592222222,0.50,805901.3006409779,5703.536429074075,807061.8610299976,4,0,28,28,0,0,0
B_adaptive,2025-07-19,199,28,14,185,198,6997.280592222222,0.65,761657.8106647144,10800.0,758246.5600937485,1,1,28,28,0,0,1
B_adaptive,2025-07-19,199,28,14,185,198,6997.280592222222,0.80,766208.1651405559,10800.0,762796.91456959,2,0,28,28,0,0,0
B_adaptive,2025-07-19,199,28,14,185,198,6997.280592222222,0.90,771398.1654376438,10800.0,767986.9148666778,3,0,28,28,0,0,0
B_adaptive,2025-07-20,200,28,14,186,199,6869.995135555555,base,791586.9876735089,4883.768788333334,793368.7430528754,5,0,28,28,0,0,0
B_adaptive,2025-07-20,200,28,14,186,199,6869.995135555555,0.50,769205.053723321,6881.2966381847245,769194.9156476014,3,0,28,28,0,0,0
B_adaptive,2025-07-20,200,28,14,186,199,6869.995135555555,0.65,733142.9528557857,10800.0,729617.5201587755,1,1,28,28,0,0,1
B_adaptive,2025-07-20,200,28,14,186,199,6869.995135555555,0.80,748980.9135447345,10800.0,745455.4808477242,2,0,28,28,0,0,0
B_adaptive,2025-07-20,200,28,14,186,199,6869.995135555555,0.90,774807.1387423537,10800.0,771281.7060453434,4,0,28,28,0,0,0
B_adaptive,2025-07-21,201,28,14,187,200,6709.552583333336,base,695543.5751727333,6311.963340153189,695900.2348121571,3,0,28,28,0,0,0
B_adaptive,2025-07-21,201,28,14,187,200,6709.552583333336,0.50,674707.6946781351,8473.37088888889,673125.451668146,2,0,28,28,0,0,0
B_adaptive,2025-07-21,201,28,14,187,200,6709.552583333336,0.65,659876.8027852712,10800.0,656207.4442054424,1,1,28,28,0,0,1
B_adaptive,2025-07-21,201,28,14,187,200,6709.552583333336,0.80,708665.2586396021,10800.0,704995.9000597734,4,0,28,28,0,0,0
B_adaptive,2025-07-21,201,28,14,187,200,6709.552583333336,0.90,769991.6894350211,10800.0,766322.3308551924,5,0,28,28,0,0,0
B_adaptive,2025-07-22,202,28,14,188,201,6981.971762037042,base,661320.5778415877,7610.853374629637,660756.4360972248,3,0,28,28,0,0,0
B_adaptive,2025-07-22,202,28,14,188,201,6981.971762037042,0.50,641953.2924185708,9886.354076296297,639347.9001281073,1,1,28,28,0,0,1
B_adaptive,2025-07-22,202,28,14,188,201,6981.971762037042,0.65,645337.0253448628,10800.0,641912.0419027301,2,0,28,28,0,0,0
B_adaptive,2025-07-22,202,28,14,188,201,6981.971762037042,0.80,710141.8956976545,10800.0,706716.9122555217,4,0,28,28,0,0,0
B_adaptive,2025-07-22,202,28,14,188,201,6981.971762037042,0.90,776169.6342211027,10800.0,772744.65077897,5,0,28,28,0,0,0
B_adaptive,2025-07-23,203,28,14,189,202,9883.766219444447,base,640346.7300527471,10247.664769444465,640020.2928368109,2,0,28,28,0,0,0
B_adaptive,2025-07-23,203,28,14,189,202,9883.766219444447,0.50,626125.63434241,10800.0,625303.721739375,1,1,28,28,0,0,1
B_adaptive,2025-07-23,203,28,14,189,202,9883.766219444447,0.65,646766.7747396969,10800.0,645944.8621366619,3,0,28,28,0,0,0
B_adaptive,2025-07-23,203,28,14,189,202,9883.766219444447,0.80,711837.8450359325,10800.0,711015.9324328975,4,0,28,28,0,0,0
B_adaptive,2025-07-23,203,28,14,189,202,9883.766219444447,0.90,777844.0134922386,10800.0,777022.1008892036,5,0,28,28,0,0,0
B_adaptive,2025-07-24,204,28,14,190,203,10800.0,base,644030.8815194903,10690.449945925937,644129.1540041089,2,0,28,28,0,0,0
B_adaptive,2025-07-24,204,28,14,190,203,10800.0,0.50,626749.0752378224,10779.95664,626767.0552452623,1,1,28,28,0,0,1
B_adaptive,2025-07-24,204,28,14,190,203,10800.0,0.65,645696.5145108509,10800.0,645696.5145108509,3,0,28,28,0,0,0
B_adaptive,2025-07-24,204,28,14,190,203,10800.0,0.80,710730.384781169,10800.0,710730.384781169,4,0,28,28,0,0,0
B_adaptive,2025-07-24,204,28,14,190,203,10800.0,0.90,776486.0814812061,10800.0,776486.0814812061,5,0,28,28,0,0,0
B_adaptive,2025-07-25,205,28,14,191,204,10800.0,base,642857.4559519169,10698.641945925936,642948.3797574244,2,0,28,28,0,0,0
B_adaptive,2025-07-25,205,28,14,191,204,10800.0,0.50,625181.4152063413,10800.0,625181.4152063413,1,1,28,28,0,0,1
B_adaptive,2025-07-25,205,28,14,191,204,10800.0,0.65,645530.0530181377,10800.0,645530.0530181377,3,0,28,28,0,0,0
B_adaptive,2025-07-25,205,28,14,191,204,10800.0,0.80,710429.5043229829,10800.0,710429.5043229829,4,0,28,28,0,0,0
B_adaptive,2025-07-25,205,28,14,191,204,10800.0,0.90,775757.7773199443,10800.0,775757.7773199443,5,0,28,28,0,0,0
B_adaptive,2025-07-26,206,28,14,192,205,10800.0,base,640465.197223569,10688.053115925935,640565.6197978548,2,0,28,28,0,0,0
B_adaptive,2025-07-26,206,28,14,192,205,10800.0,0.50,622575.8674959344,10800.0,622575.8674959344,1,1,28,28,0,0,1
B_adaptive,2025-07-26,206,28,14,192,205,10800.0,0.65,644957.3868240525,10800.0,644957.3868240525,3,0,28,28,0,0,0
B_adaptive,2025-07-26,206,28,14,192,205,10800.0,0.80,710014.357990988,10800.0,710014.357990988,4,0,28,28,0,0,0
B_adaptive,2025-07-26,206,28,14,192,205,10800.0,0.90,775129.8912658595,10800.0,775129.8912658595,5,0,28,28,0,0,0
B_adaptive,2025-07-27,207,28,14,193,206,10800.0,base,638375.8392601663,10797.291196296308,638378.2692075776,2,0,28,28,0,0,0
B_adaptive,2025-07-27,207,28,14,193,206,10800.0,0.50,622231.8063229744,10800.0,622231.8063229744,1,1,28,28,0,0,1
B_adaptive,2025-07-27,207,28,14,193,206,10800.0,0.65,644651.1645883893,10800.0,644651.1645883893,3,0,28,28,0,0,0
B_adaptive,2025-07-27,207,28,14,193,206,10800.0,0.80,709625.732243689,10800.0,709625.732243689,4,0,28,28,0,0,0
B_adaptive,2025-07-27,207,28,14,193,206,10800.0,0.90,773561.7817263487,10800.0,773561.7817263487,5,0,28,28,0,0,0
B_adaptive,2025-07-28,208,28,14,194,207,10800.0,base,644969.6251482639,10800.0,644969.6251482639,3,0,28,28,0,0,0
B_adaptive,2025-07-28,208,28,14,194,207,10800.0,0.50,624434.2593048692,10800.0,624434.2593048692,1,1,28,28,0,0,1
B_adaptive,2025-07-28,208,28,14,194,207,10800.0,0.65,643586.8270616513,10800.0,643586.8270616513,2,0,28,28,0,0,0
B_adaptive,2025-07-28,208,28,14,194,207,10800.0,0.80,706791.15161525,10800.0,706791.15161525,4,0,28,28,0,0,0
B_adaptive,2025-07-28,208,28,14,194,207,10800.0,0.90,770708.4833432595,10800.0,770708.4833432595,5,0,28,28,0,0,0
B_adaptive,2025-07-29,209,28,14,195,208,10800.0,base,662185.9187479693,10589.679929999998,662374.5875352076,3,0,28,28,0,0,0
B_adaptive,2025-07-29,209,28,14,195,208,10800.0,0.50,640304.2545678455,10597.863929999998,640485.5818524172,1,1,28,28,0,0,1
B_adaptive,2025-07-29,209,28,14,195,208,10800.0,0.65,645946.8442949121,10800.0,645946.8442949121,2,0,28,28,0,0,0
B_adaptive,2025-07-29,209,28,14,195,208,10800.0,0.80,709156.1203528369,10800.0,709156.1203528369,4,0,28,28,0,0,0
B_adaptive,2025-07-29,209,28,14,195,208,10800.0,0.90,773027.2355528389,10800.0,773027.2355528389,5,0,28,28,0,0,0
B_adaptive,2025-07-30,210,28,14,196,209,10800.0,base,659045.5625330808,10800.0,659045.5625330808,3,0,28,28,0,0,0
B_adaptive,2025-07-30,210,28,14,196,209,10800.0,0.50,639758.4883119243,10800.0,639758.4883119243,1,1,28,28,0,0,1
B_adaptive,2025-07-30,210,28,14,196,209,10800.0,0.65,651576.1035485918,10800.0,651576.1035485918,2,0,28,28,0,0,0
B_adaptive,2025-07-30,210,28,14,196,209,10800.0,0.80,714235.6710861186,10800.0,714235.6710861186,4,0,28,28,0,0,0
B_adaptive,2025-07-30,210,28,14,196,209,10800.0,0.90,777826.387831079,10800.0,777826.387831079,5,0,28,28,0,0,0
B_adaptive,2025-07-31,211,28,14,197,210,10800.0,base,659899.8493480354,10800.0,659899.8493480354,3,0,28,28,0,0,0
B_adaptive,2025-07-31,211,28,14,197,210,10800.0,0.50,641354.9732943135,10800.0,641354.9732943135,1,1,28,28,0,0,1
B_adaptive,2025-07-31,211,28,14,197,210,10800.0,0.65,653634.1215292031,10800.0,653634.1215292031,2,0,28,28,0,0,0
B_adaptive,2025-07-31,211,28,14,197,210,10800.0,0.80,716333.9579517823,10800.0,716333.9579517823,4,0,28,28,0,0,0
B_adaptive,2025-07-31,211,28,14,197,210,10800.0,0.90,780181.4459186867,10800.0,780181.4459186867,5,0,28,28,0,0,0
B_adaptive,2025-08-01,212,28,14,198,211,10800.0,base,657925.9563370612,10707.935235,658008.5435459755,3,0,28,28,0,0,0
B_adaptive,2025-08-01,212,28,14,198,211,10800.0,0.50,641196.3376045931,10717.942515,641269.9477273873,1,1,28,28,0,0,1
B_adaptive,2025-08-01,212,28,14,198,211,10800.0,0.65,654718.1021804062,10800.0,654718.1021804062,2,0,28,28,0,0,0
B_adaptive,2025-08-01,212,28,14,198,211,10800.0,0.80,716329.4615715423,10800.0,716329.4615715423,4,0,28,28,0,0,0
B_adaptive,2025-08-01,212,28,14,198,211,10800.0,0.90,781068.37858916,10800.0,781068.37858916,5,0,28,28,0,0,0
B_adaptive,2025-08-02,213,28,14,199,212,10800.0,base,657491.4608893591,10747.903020000002,657538.1947746958,3,0,28,28,0,0,0
B_adaptive,2025-08-02,213,28,14,199,212,10800.0,0.50,639965.9183296191,10749.15204,640011.5317746258,1,1,28,28,0,0,1
B_adaptive,2025-08-02,213,28,14,199,212,10800.0,0.65,652832.6596906246,10800.0,652832.6596906246,2,0,28,28,0,0,0
B_adaptive,2025-08-02,213,28,14,199,212,10800.0,0.80,713082.4272169442,10800.0,713082.4272169442,4,0,28,28,0,0,0
B_adaptive,2025-08-02,213,28,14,199,212,10800.0,0.90,778767.9941374768,10800.0,778767.9941374768,5,0,28,28,0,0,0
B_adaptive,2025-08-03,214,28,14,200,213,10800.0,base,655632.9465220241,10800.0,655632.9465220241,3,0,28,28,0,0,0
B_adaptive,2025-08-03,214,28,14,200,213,10800.0,0.50,639629.2389572468,10800.0,639629.2389572468,1,1,28,28,0,0,1
B_adaptive,2025-08-03,214,28,14,200,213,10800.0,0.65,650210.378835743,10800.0,650210.378835743,2,0,28,28,0,0,0
B_adaptive,2025-08-03,214,28,14,200,213,10800.0,0.80,708449.9341300228,10800.0,708449.9341300228,4,0,28,28,0,0,0
B_adaptive,2025-08-03,214,28,14,200,213,10800.0,0.90,773299.1521607707,10800.0,773299.1521607707,5,0,28,28,0,0,0
B_adaptive,2025-08-04,215,28,14,201,214,10800.0,base,655610.9776141461,10547.386949999998,655837.5855540544,3,0,28,28,0,0,0
B_adaptive,2025-08-04,215,28,14,201,214,10800.0,0.50,637870.2283806442,10498.287644999999,638140.8811248767,1,1,28,28,0,0,1
B_adaptive,2025-08-04,215,28,14,201,214,10800.0,0.65,646367.8318083744,10629.76440944444,646520.5425906355,2,0,28,28,0,0,0
B_adaptive,2025-08-04,215,28,14,201,214,10800.0,0.80,701565.1460034117,10800.0,701565.1460034117,4,0,28,28,0,0,0
B_adaptive,2025-08-04,215,28,14,201,214,10800.0,0.90,764216.0256100196,10800.0,764216.0256100196,5,0,28,28,0,0,0
B_adaptive,2025-08-05,216,28,14,202,215,10800.0,base,661664.1472705406,10607.30188333333,661837.0081866415,3,0,28,28,0,0,0
B_adaptive,2025-08-05,216,28,14,202,215,10800.0,0.50,652436.1860555154,10479.59435925926,652723.6077155733,2,0,28,28,0,0,0
B_adaptive,2025-08-05,216,28,14,202,215,10800.0,0.65,640264.1895733012,10800.0,640264.1895733012,1,1,28,28,0,0,1
B_adaptive,2025-08-05,216,28,14,202,215,10800.0,0.80,689819.298777685,10800.0,689819.298777685,4,0,28,28,0,0,0
B_adaptive,2025-08-05,216,28,14,202,215,10800.0,0.90,749788.5840346082,10800.0,749788.5840346082,5,0,28,28,0,0,0
B_adaptive,2025-08-06,217,28,14,203,216,10800.0,base,655291.0047273185,10420.411993333331,655631.5162575211,3,0,28,28,0,0,0
B_adaptive,2025-08-06,217,28,14,203,216,10800.0,0.50,651185.7104241948,10231.25975925926,651695.9020168193,2,0,28,28,0,0,0
B_adaptive,2025-08-06,217,28,14,203,216,10800.0,0.65,631795.5598291315,10800.0,631795.5598291315,1,1,28,28,0,0,1
B_adaptive,2025-08-06,217,28,14,203,216,10800.0,0.80,678830.125844401,10800.0,678830.125844401,4,0,28,28,0,0,0
B_adaptive,2025-08-06,217,28,14,203,216,10800.0,0.90,736169.2826800111,10800.0,736169.2826800111,5,0,28,28,0,0,0
B_adaptive,2025-08-07,218,28,14,204,217,10779.95664,base,658950.0090601939,10141.301878333332,659522.917862229,2,0,28,28,0,0,0
B_adaptive,2025-08-07,218,28,14,204,217,10779.95664,0.50,660287.9140443341,9888.87361425926,661087.265023036,3,0,28,28,0,0,0
B_adaptive,2025-08-07,218,28,14,204,217,10779.95664,0.65,631797.7497893824,10595.076015,631963.5979811533,1,1,28,28,0,0,1
B_adaptive,2025-08-07,218,28,14,204,217,10779.95664,0.80,670096.0616856765,10743.687423703705,670128.5971876507,4,0,28,28,0,0,0
B_adaptive,2025-08-07,218,28,14,204,217,10779.95664,0.90,723839.3920324134,10800.0,723821.4120249734,5,0,28,28,0,0,0
B_adaptive,2025-08-08,219,28,14,205,218,10800.0,base,653548.5962506263,10160.577363148146,654122.1938793622,2,0,28,28,0,0,0
B_adaptive,2025-08-08,219,28,14,205,218,10800.0,0.50,655729.1253765904,9713.270355370372,656703.9822416924,3,0,28,28,0,0,0
B_adaptive,2025-08-08,219,28,14,205,218,10800.0,0.65,626278.7961786509,10800.0,626278.7961786509,1,1,28,28,0,0,1
B_adaptive,2025-08-08,219,28,14,205,218,10800.0,0.80,662145.8270923512,10800.0,662145.8270923512,4,0,28,28,0,0,0
B_adaptive,2025-08-08,219,28,14,205,218,10800.0,0.90,713598.9847176981,10800.0,713598.9847176981,5,0,28,28,0,0,0
B_adaptive,2025-08-09,220,28,14,206,219,10800.0,base,651185.8797383507,10187.898746851852,651734.9685680498,2,0,28,28,0,0,0
B_adaptive,2025-08-09,220,28,14,206,219,10800.0,0.50,653651.3316334761,9529.349661296297,654791.1755789787,3,0,28,28,0,0,0
B_adaptive,2025-08-09,220,28,14,206,219,10800.0,0.65,623663.4644140808,10800.0,623663.4644140808,1,1,28,28,0,0,1
B_adaptive,2025-08-09,220,28,14,206,219,10800.0,0.80,657312.7035446893,10800.0,657312.7035446893,4,0,28,28,0,0,0
B_adaptive,2025-08-09,220,28,14,206,219,10800.0,0.90,707352.0354279347,10800.0,707352.0354279347,5,0,28,28,0,0,0
B_adaptive,2025-08-10,221,28,14,207,220,10800.0,base,649321.3809184701,9936.648643148148,650095.8550495305,2,0,28,28,0,0,0
B_adaptive,2025-08-10,221,28,14,207,220,10800.0,0.50,653001.4279472348,9262.721816111114,654380.4518825267,4,0,28,28,0,0,0
B_adaptive,2025-08-10,221,28,14,207,220,10800.0,0.65,620302.2004414559,10800.0,620302.2004414559,1,1,28,28,0,0,1
B_adaptive,2025-08-10,221,28,14,207,220,10800.0,0.80,651613.9235599993,10800.0,651613.9235599993,3,0,28,28,0,0,0
B_adaptive,2025-08-10,221,28,14,207,220,10800.0,0.90,700228.9531774496,10800.0,700228.9531774496,5,0,28,28,0,0,0
B_adaptive,2025-08-11,222,28,14,208,221,10800.0,base,635474.6911866869,9989.354737962964,636201.885022582,2,0,28,28,0,0,0
B_adaptive,2025-08-11,222,28,14,208,221,10800.0,0.50,645444.6180835819,9250.226322037039,646834.8511712523,4,0,28,28,0,0,0
B_adaptive,2025-08-11,222,28,14,208,221,10800.0,0.65,612071.9129525904,10800.0,612071.9129525904,1,1,28,28,0,0,1
B_adaptive,2025-08-11,222,28,14,208,221,10800.0,0.80,642350.1853460151,10800.0,642350.1853460151,3,0,28,28,0,0,0
B_adaptive,2025-08-11,222,28,14,208,221,10800.0,0.90,688642.1598541295,10800.0,688642.1598541295,5,0,28,28,0,0,0
B_adaptive,2025-08-12,223,28,14,209,222,10597.863929999998,base,608642.9474428074,9991.189940555558,609187.1677154496,2,0,28,28,0,0,0
B_adaptive,2025-08-12,223,28,14,209,222,10597.863929999998,0.50,622329.7361568753,9155.413027222223,623623.6947528282,3,0,28,28,0,0,0
B_adaptive,2025-08-12,223,28,14,209,222,10597.863929999998,0.65,606299.5457014703,10800.0,606118.2184168986,1,1,28,28,0,0,1
B_adaptive,2025-08-12,223,28,14,209,222,10597.863929999998,0.80,633364.2125189567,10800.0,633182.885234385,4,0,28,28,0,0,0
B_adaptive,2025-08-12,223,28,14,209,222,10597.863929999998,0.90,677061.7396085704,10800.0,676880.4123239986,5,0,28,28,0,0,0
B_adaptive,2025-08-13,224,28,14,210,223,10800.0,base,619927.1719841762,10149.051515555557,620511.1089385275,2,0,28,28,0,0,0
B_adaptive,2025-08-13,224,28,14,210,223,10800.0,0.50,640768.7266247969,9276.123629444446,642135.7283889835,4,0,28,28,0,0,0
B_adaptive,2025-08-13,224,28,14,210,223,10800.0,0.65,601657.7218507947,10800.0,601657.7218507947,1,1,28,28,0,0,1
B_adaptive,2025-08-13,224,28,14,210,223,10800.0,0.80,620762.5980983152,10800.0,620762.5980983152,3,0,28,28,0,0,0
B_adaptive,2025-08-13,224,28,14,210,223,10800.0,0.90,660513.3435677397,10800.0,660513.3435677397,5,0,28,28,0,0,0
B_adaptive,2025-08-14,225,28,14,211,224,10800.0,base,613386.2841958732,10340.533643148148,613798.451043878,3,0,28,28,0,0,0
B_adaptive,2025-08-14,225,28,14,211,224,10800.0,0.50,636596.3851279855,9304.745864444445,637937.711157253,4,0,28,28,0,0,0
B_adaptive,2025-08-14,225,28,14,211,224,10800.0,0.65,594851.887255247,10800.0,594851.887255247,1,1,28,28,0,0,1
B_adaptive,2025-08-14,225,28,14,211,224,10800.0,0.80,610953.8951141414,10800.0,610953.8951141414,2,0,28,28,0,0,0
B_adaptive,2025-08-14,225,28,14,211,224,10800.0,0.90,647836.5897905064,10800.0,647836.5897905064,5,0,28,28,0,0,0
B_adaptive,2025-08-15,226,28,14,212,225,10717.942515,base,607801.1281655196,10327.730828148147,608151.1697270527,3,0,28,28,0,0,0
B_adaptive,2025-08-15,226,28,14,212,225,10717.942515,0.50,636492.1133554301,9242.625197777776,637815.5549510516,5,0,28,28,0,0,0
B_adaptive,2025-08-15,226,28,14,212,225,10717.942515,0.65,591201.7892143147,10800.0,591128.1790915205,1,1,28,28,0,0,1
B_adaptive,2025-08-15,226,28,14,212,225,10717.942515,0.80,602793.7240351915,10800.0,602720.1139123973,2,0,28,28,0,0,0
B_adaptive,2025-08-15,226,28,14,212,225,10717.942515,0.90,636426.438329997,10800.0,636352.8282072028,4,0,28,28,0,0,0
B_adaptive,2025-08-16,227,28,14,213,226,10749.15204,base,606946.9553313529,10169.94654185185,607466.534841275,3,0,28,28,0,0,0
B_adaptive,2025-08-16,227,28,14,213,226,10749.15204,0.50,637420.2784316484,8933.299462407404,639049.1990744477,5,0,28,28,0,0,0
B_adaptive,2025-08-16,227,28,14,213,226,10749.15204,0.65,589572.7452115859,10800.0,589527.1317665792,1,1,28,28,0,0,1
B_adaptive,2025-08-16,227,28,14,213,226,10749.15204,0.80,600406.2557399526,10800.0,600360.6422949459,2,0,28,28,0,0,0
B_adaptive,2025-08-16,227,28,14,213,226,10749.15204,0.90,631656.2989589,10800.0,631610.6855138934,4,0,28,28,0,0,0
B_adaptive,2025-08-17,228,28,14,214,227,10800.0,base,606586.3439166814,10286.587419814816,607046.9035240286,3,0,28,28,0,0,0
B_adaptive,2025-08-17,228,28,14,214,227,10800.0,0.50,638840.8192335176,9009.677468518516,640446.8380066194,5,0,28,28,0,0,0
B_adaptive,2025-08-17,228,28,14,214,227,10800.0,0.65,589498.9537727878,10800.0,589498.9537727878,1,1,28,28,0,0,1
B_adaptive,2025-08-17,228,28,14,214,227,10800.0,0.80,599304.4838378653,10800.0,599304.4838378653,2,0,28,28,0,0,0
B_adaptive,2025-08-17,228,28,14,214,227,10800.0,0.90,628619.1898241864,10800.0,628619.1898241864,4,0,28,28,0,0,0
B_adaptive,2025-08-18,229,28,14,215,228,10498.287644999999,base,604879.5218763432,10317.793354074072,605041.4352827644,3,0,28,28,0,0,0
B_adaptive,2025-08-18,229,28,14,215,228,10498.287644999999,0.50,643641.3734861932,8950.746292037034,645029.6040543206,5,0,28,28,0,0,0
B_adaptive,2025-08-18,229,28,14,215,228,10498.287644999999,0.65,586257.8743133222,10800.0,585987.2215690898,1,1,28,28,0,0,1
B_adaptive,2025-08-18,229,28,14,215,228,10498.287644999999,0.80,595845.6488359701,10800.0,595574.9960917376,2,0,28,28,0,0,0
B_adaptive,2025-08-18,229,28,14,215,228,10498.287644999999,0.90,624313.42651757,10800.0,624042.7737733376,4,0,28,28,0,0,0
B_adaptive,2025-08-19,230,28,14,216,229,10479.59435925926,base,593209.3221390685,10300.610764999998,593369.880366652,2,0,28,28,0,0,0
B_adaptive,2025-08-19,230,28,14,216,229,10479.59435925926,0.50,633518.1371796731,8996.270017037035,634848.7615215543,5,0,28,28,0,0,0
B_adaptive,2025-08-19,230,28,14,216,229,10479.59435925926,0.65,584665.056952125,10800.0,584377.6352920672,1,1,28,28,0,0,1
B_adaptive,2025-08-19,230,28,14,216,229,10479.59435925926,0.80,597003.8791603378,10800.0,596716.45750028,3,0,28,28,0,0,0
B_adaptive,2025-08-19,230,28,14,216,229,10479.59435925926,0.90,625124.1998529,10800.0,624836.7781928421,4,0,28,28,0,0,0
B_adaptive,2025-08-20,231,28,14,217,230,10800.0,base,595123.6433108698,10616.336131028806,595288.4000048853,2,0,28,28,0,0,0
B_adaptive,2025-08-20,231,28,14,217,230,10800.0,0.50,630133.6369707967,9373.799100816188,631413.0184107479,5,0,28,28,0,0,0
B_adaptive,2025-08-20,231,28,14,217,230,10800.0,0.65,585296.2711156181,10800.0,585296.2711156181,1,1,28,28,0,0,1
