strategy_id,time_version,date,natural_slot,interval_start,interval_end,plan_source,price_yuan_kWh,load_kW,pv_kW,net_kWh,plan_kWh,charge_kWh,discharge_kWh,emergency_kWh,unused_kWh,state_start_kWh,state_end_kWh,planned_cost_yuan,emergency_cost_yuan,gap_unknown
N_free,start_time_v1,2025-08-19,92,2025-08-19 15:20:00,2025-08-19 15:30:00,issued template slot 91,0.7217,6743.2227,5543.0583,200.02740000000009,199.5973167721085,0.0,0.43008322789157205,0.0,0.0,10744.559750561204,10744.081880307991,144.04938351443073,0.0,False
N_free,start_time_v1,2025-08-19,93,2025-08-19 15:30:00,2025-08-19 15:40:00,issued template slot 92,0.7308,6688.81,5247.7875,240.17041666666665,250.55326742728022,10.382850760613564,0.0,0.0,0.0,10744.081880307991,10753.426445992543,183.1043278358564,0.0,False
N_free,start_time_v1,2025-08-19,94,2025-08-19 15:40:00,2025-08-19 15:50:00,issued template slot 93,0.7534,6898.9738,5001.2632,316.2850999999999,344.5928550943921,28.307755094392235,0.0,0.0,0.0,10753.426445992543,10778.903425577497,259.616257028115,0.0,False
N_free,start_time_v1,2025-08-19,95,2025-08-19 15:50:00,2025-08-19 16:00:00,issued template slot 94,0.7823,7249.2199,4743.819,417.56681666666657,420.47472369980596,2.907907033139395,0.0,0.0,0.0,10778.903425577497,10781.520541907323,328.9373763503582,0.0,False
N_free,start_time_v1,2025-08-19,96,2025-08-19 16:00:00,2025-08-19 16:10:00,issued template slot 95,0.8055,7408.14,4482.0375,487.68375,442.0569514239772,0.0,45.62679857602279,0.0,0.0,10781.520541907323,10730.824099045076,356.0768743720136,0.0,False
N_free,start_time_v1,2025-08-19,97,2025-08-19 16:10:00,2025-08-19 16:20:00,issued template slot 96,0.8271,7101.4194,4267.8849,472.2557499999999,493.88075451451124,21.625004514511318,0.0,0.0,0.0,10730.824099045076,10750.286603108136,408.48877205895224,0.0,False
N_free,start_time_v1,2025-08-19,98,2025-08-19 16:20:00,2025-08-19 16:30:00,issued template slot 97,0.8519,6977.2089,4009.4429,494.6276666666666,595.6752470573774,55.23710765762694,0.0,0.0,45.81047273308389,10750.286603108136,10800.0,507.45574296817983,0.0,False
N_free,start_time_v1,2025-08-19,99,2025-08-19 16:30:00,2025-08-19 16:40:00,issued template slot 98,0.8791,7108.75,3637.275,578.5791666666667,656.0716054751734,0.0,0.0,0.0,77.49243880850679,10800.0,10800.0,576.752548373225,0.0,False
N_free,start_time_v1,2025-08-19,100,2025-08-19 16:40:00,2025-08-19 16:50:00,issued template slot 99,0.9024,6977.6047,3197.9774,629.9378833333333,706.9844116670605,0.0,0.0,0.0,77.04652833372722,10800.0,10800.0,637.9827330883554,0.0,False
N_free,start_time_v1,2025-08-19,101,2025-08-19 16:50:00,2025-08-19 17:00:00,issued template slot 100,0.9163,6909.5607,2947.2401,660.3867666666666,763.2134579425053,0.0,0.0,0.0,102.8266912758387,10800.0,10800.0,699.3324915127176,0.0,False
N_free,start_time_v1,2025-08-19,102,2025-08-19 17:00:00,2025-08-19 17:10:00,issued template slot 101,0.9264,7014.12,2791.5375,703.7637500000001,805.0342486247897,0.0,0.0,0.0,101.27049862478964,10800.0,10800.0,745.7837279260052,0.0,False
N_free,start_time_v1,2025-08-19,103,2025-08-19 17:10:00,2025-08-19 17:20:00,issued template slot 102,0.9462,7046.3332,2388.7129,776.2700500000001,849.912537385569,0.0,0.0,0.0,73.64248738556887,10800.0,10800.0,804.1872428742254,0.0,False
N_free,start_time_v1,2025-08-19,104,2025-08-19 17:20:00,2025-08-19 17:30:00,issued template slot 103,0.9742,7085.9633,1991.9148,849.0080833333334,892.1558436885654,0.0,0.0,0.0,43.14776035523198,10800.0,10800.0,869.1382229214004,0.0,False
N_free,start_time_v1,2025-08-19,105,2025-08-19 17:30:00,2025-08-19 17:40:00,issued template slot 104,0.9862,7245.31,1699.9875,924.2204166666667,984.1312975218214,0.0,0.0,0.0,59.91088085515469,10800.0,10800.0,970.5502856160202,0.0,False
N_free,start_time_v1,2025-08-19,106,2025-08-19 17:40:00,2025-08-19 17:50:00,issued template slot 105,0.976,7391.0667,1360.1604,1005.15105,1078.0943242419314,0.0,0.0,0.0,72.94327424193136,10800.0,10800.0,1052.220060460125,0.0,False
N_free,start_time_v1,2025-08-19,107,2025-08-19 17:50:00,2025-08-19 18:00:00,issued template slot 106,1.0742,6683.2018,1038.9892,940.7021,993.0501758393336,0.0,0.0,0.0,52.34807583933366,10800.0,10800.0,1066.7344988866123,0.0,False
N_free,start_time_v1,2025-08-19,108,2025-08-19 18:00:00,2025-08-19 18:10:00,issued template slot 107,1.2313,5515.21,762.1875,792.1704166666666,833.1243338008154,0.0,0.0,0.0,40.95391713414881,10800.0,10800.0,1025.8259922089442,0.0,False
N_free,start_time_v1,2025-08-19,109,2025-08-19 18:10:00,2025-08-19 18:20:00,issued template slot 108,1.2561,5267.3956,474.7107,798.7808166666666,859.2757781805099,0.0,0.0,0.0,60.494961513843236,10800.0,10800.0,1079.3363049725385,0.0,False
N_free,start_time_v1,2025-08-19,110,2025-08-19 18:20:00,2025-08-19 18:30:00,issued template slot 109,1.2447,5629.7191,196.5316,905.53125,908.8870260291578,0.0,0.0,0.0,3.3557760291578234,10800.0,10800.0,1131.2916812984927,0.0,False
N_free,start_time_v1,2025-08-19,111,2025-08-19 18:30:00,2025-08-19 18:40:00,issued template slot 110,1.2545,5874.55,9.2625,977.5479166666667,956.4601767010986,0.0,21.087739965568062,0.0,0.0,10800.0,10776.569177816036,1199.879291671528,0.0,False
N_free,start_time_v1,2025-08-19,112,2025-08-19 18:40:00,2025-08-19 18:50:00,issued template slot 111,1.2522,5595.2609,0.0,932.5434833333334,963.6620833049142,26.034246871070838,0.0,0.0,5.0843531005099685,10776.569177816036,10800.0,1206.6976607144136,0.0,False
N_free,start_time_v1,2025-08-19,113,2025-08-19 18:50:00,2025-08-19 19:00:00,issued template slot 112,1.2881,5541.2448,5.5574,922.6145666666667,974.1868359026063,0.0,0.0,0.0,51.57226923593953,10800.0,10800.0,1254.8500633261472,0.0,False
N_free,start_time_v1,2025-08-19,114,2025-08-19 19:00:00,2025-08-19 19:10:00,issued template slot 113,1.3466,5702.96,0.0,950.4933333333333,152.0613737826144,0.0,798.431959550719,0.0,0.0,10800.0,9912.85337827698,204.76584593566855,0.0,False
N_free,start_time_v1,2025-08-19,115,2025-08-19 19:10:00,2025-08-19 19:20:00,issued template slot 114,1.3523,5423.2651,0.0,903.8775166666666,155.4602798446707,0.0,748.4172368219959,0.0,0.0,9912.85337827698,9081.278670696984,210.2289364339482,0.0,False
N_free,start_time_v1,2025-08-19,116,2025-08-19 19:20:00,2025-08-19 19:30:00,issued template slot 115,1.3445,5587.5546,0.399,931.1926,145.56044907174157,0.0,785.6321509282584,0.0,0.0,9081.278670696984,8208.354058554474,195.70602377695656,0.0,False
N_free,start_time_v1,2025-08-19,117,2025-08-19 19:30:00,2025-08-19 19:40:00,issued template slot 116,1.3483,6160.53,0.0,1026.7549999999999,156.96288977406073,0.0,833.3333333333333,36.4587768926059,0.0,8208.354058554474,7282.428132628548,211.6330642823661,245.78684442150268,False
N_free,start_time_v1,2025-08-19,118,2025-08-19 19:40:00,2025-08-19 19:50:00,issued template slot 117,1.349,6134.0676,0.0,1022.3446,152.02018215292776,0.0,833.3333333333333,36.991084513739,0.0,7282.428132628548,6356.502206702622,205.07522572429954,249.50486504516954,False
N_free,start_time_v1,2025-08-19,119,2025-08-19 19:50:00,2025-08-19 20:00:00,issued template slot 118,1.3473,5867.8311,0.0286,977.9670833333334,144.9743340930753,0.0,832.9927492402581,0.0,0.0,6356.502206702622,5430.95470754678,195.32392032360033,0.0,False
N_free,start_time_v1,2025-08-19,120,2025-08-19 20:00:00,2025-08-19 20:10:00,issued template slot 119,1.3482,5798.62,0.0,966.4366666666666,148.6304699394118,0.0,817.8061967272548,0.0,0.0,5430.95470754678,4522.281155627608,200.383599572315,0.0,False
N_free,start_time_v1,2025-08-19,121,2025-08-19 20:10:00,2025-08-19 20:20:00,issued template slot 120,1.3513,5934.2019,0.0,989.03365,131.50924998517678,0.0,833.3333333333333,24.19106668148993,0.0,4522.281155627608,3596.355229701682,177.70844950496937,163.4469420334867,False
N_free,start_time_v1,2025-08-19,122,2025-08-19 20:20:00,2025-08-19 20:30:00,issued template slot 121,1.34,5719.3341,0.0021,953.222,654.3907492350133,0.0,298.83125076498663,0.0,0.0,3596.355229701682,3264.320506629475,876.883603974918,0.0,False
N_free,start_time_v1,2025-08-19,123,2025-08-19 20:30:00,2025-08-19 20:40:00,issued template slot 122,1.3489,5278.91,0.0,879.8183333333333,142.84084700002632,0.0,736.977486333307,0.0,0.0,3264.320506629475,2445.4566329258005,192.6780185183355,0.0,False
N_free,start_time_v1,2025-08-19,124,2025-08-19 20:40:00,2025-08-19 20:50:00,issued template slot 123,1.3952,5322.839,0.0,887.1398333333333,134.71933931484705,0.0,752.4204940184862,0.0,0.0,2445.4566329258005,1609.4338617941492,187.9604222120746,0.0,False
N_free,start_time_v1,2025-08-19,125,2025-08-19 20:50:00,2025-08-19 21:00:00,issued template slot 124,1.2226,5631.7799,0.0,938.6299833333334,955.4089820493916,16.778998716058254,0.0,0.0,0.0,1609.4338617941492,1624.5349606386017,1168.083021453586,0.0,False
N_free,start_time_v1,2025-08-19,126,2025-08-19 21:00:00,2025-08-19 21:10:00,issued template slot 125,0.9332,5789.77,0.0,964.9616666666667,968.1842802517285,3.222613585061822,0.0,0.0,0.0,1624.5349606386017,1627.4353128651574,903.5095703309131,0.0,False
N_free,start_time_v1,2025-08-19,127,2025-08-19 21:10:00,2025-08-19 21:20:00,issued template slot 126,0.9068,5607.1818,0.0,934.5303,977.9573507783437,43.42705077834364,0.0,0.0,0.0,1627.4353128651574,1666.5196585656665,886.8117256858021,0.0,False
N_free,start_time_v1,2025-08-19,128,2025-08-19 21:20:00,2025-08-19 21:30:00,issued template slot 127,0.9371,5599.1142,0.0,933.1857,971.1083456891841,37.92264568918415,0.0,0.0,0.0,1666.5196585656665,1700.6500396859324,910.0256307453345,0.0,False
N_free,start_time_v1,2025-08-19,129,2025-08-19 21:30:00,2025-08-19 21:40:00,issued template slot 128,0.9371,5958.14,0.0,993.0233333333333,949.9053487926194,0.0,43.117984540713906,0.0,0.0,1700.6500396859324,1652.741167974028,890.1563023535637,0.0,False
N_free,start_time_v1,2025-08-19,130,2025-08-19 21:40:00,2025-08-19 21:50:00,issued template slot 129,0.9871,6233.9038,0.0,1038.9839666666667,981.3471266682537,0.0,57.63683999841294,0.0,0.0,1652.741167974028,1588.700234642458,968.6877487342332,0.0,False
N_free,start_time_v1,2025-08-19,131,2025-08-19 21:50:00,2025-08-19 22:00:00,issued template slot 130,0.7764,5473.345,0.0,912.2241666666666,923.1604846165014,10.936317949834802,0.0,0.0,0.0,1588.700234642458,1598.5429207973093,716.7418002562517,0.0,False
N_free,start_time_v1,2025-08-19,132,2025-08-19 22:00:00,2025-08-19 22:10:00,issued template slot 131,0.4209,4335.35,0.0,722.5583333333334,788.5479387261129,65.98960539277948,0.0,0.0,0.0,1598.5429207973093,1657.9335656508108,331.8998274098209,0.0,False
N_free,start_time_v1,2025-08-19,133,2025-08-19 22:10:00,2025-08-19 22:20:00,issued template slot 132,0.3859,4472.1792,0.0,745.3631999999999,761.5224372121739,16.159237212174048,0.0,0.0,0.0,1657.9335656508108,1672.4768791417675,293.87150852017794,0.0,False
N_free,start_time_v1,2025-08-19,134,2025-08-19 22:20:00,2025-08-19 22:30:00,issued template slot 133,0.4368,4650.2507,0.0,775.0417833333332,811.6275334421181,36.58575010878485,0.0,0.0,0.0,1672.4768791417675,1705.404054239674,354.5189066075172,0.0,False
N_free,start_time_v1,2025-08-19,135,2025-08-19 22:30:00,2025-08-19 22:40:00,issued template slot 134,0.4198,4470.99,0.0,745.165,827.1544971481336,81.98949714813364,0.0,0.0,0.0,1705.404054239674,1779.1946016729942,347.2394579027865,0.0,False
N_free,start_time_v1,2025-08-19,136,2025-08-19 22:40:00,2025-08-19 22:50:00,issued template slot 135,0.4186,4717.2233,0.0,786.2038833333332,795.3867193995311,9.182836066197865,0.0,0.0,0.0,1779.1946016729942,1787.4591541325722,332.94888074064374,0.0,False
N_free,start_time_v1,2025-08-19,137,2025-08-19 22:50:00,2025-08-19 23:00:00,issued template slot 136,0.4241,4645.9526,0.0,774.3254333333332,777.417206280794,3.091772947460754,0.0,0.0,0.0,1787.4591541325722,1790.2417497852869,329.7026371836847,0.0,False
N_free,start_time_v1,2025-08-19,138,2025-08-19 23:00:00,2025-08-19 23:10:00,issued template slot 137,0.4237,4266.14,0.0,711.0233333333333,772.9717726482395,61.94843931490618,0.0,0.0,0.0,1790.2417497852869,1845.9953451687024,327.5081400710591,0.0,False
N_free,start_time_v1,2025-08-19,139,2025-08-19 23:10:00,2025-08-19 23:20:00,issued template slot 138,0.4248,4394.3003,0.0,732.3833833333333,781.1566155388662,48.77323220553285,0.0,0.0,0.0,1845.9953451687024,1889.891254153682,331.83533028091034,0.0,False
N_free,start_time_v1,2025-08-19,140,2025-08-19 23:20:00,2025-08-19 23:30:00,issued template slot 139,0.424,4504.4212,0.0,750.7368666666666,783.280081749471,32.54321508280441,0.0,0.0,0.0,1889.891254153682,1919.180147728206,332.11075466177573,0.0,False
N_free,start_time_v1,2025-08-19,141,2025-08-19 23:30:00,2025-08-19 23:40:00,issued template slot 140,0.422,4408.74,0.0,734.79,782.5618228801243,47.77182288012432,0.0,0.0,0.0,1919.180147728206,1962.174788320318,330.2410892554124,0.0,False
N_free,start_time_v1,2025-08-19,142,2025-08-19 23:40:00,2025-08-19 23:50:00,issued template slot 141,0.424,4464.6528,0.0,744.1088,758.8754141517823,14.766614151782278,0.0,0.0,0.0,1962.174788320318,1975.4647410569219,321.7631756003557,0.0,False
N_free,start_time_v1,2025-08-19,143,2025-08-19 23:50:00,2025-08-20 00:00:00,issued template slot 142,0.4271,4475.3273,0.0,745.8878833333333,769.284418686885,23.396535353551712,0.0,0.0,0.0,1975.4647410569219,1996.5216228751185,328.5613752211686,0.0,False
N_free,start_time_v1,2025-08-20,0,2025-08-20 00:00:00,2025-08-20 00:10:00,carry from previous template slot 143,0.4276,4353.64,0.0,725.6066666666667,765.9251196257019,40.3184529590352,0.0,0.0,0.0,1996.5216228751185,2032.8082305382502,327.5095811519501,0.0,False
N_free,start_time_v1,2025-08-20,1,2025-08-20 00:10:00,2025-08-20 00:20:00,issued template slot 0,0.4248,4275.3889,0.0,712.5648166666666,1580.4724791061144,833.3333333333333,0.0,0.0,34.57432910611453,2032.8082305382502,2782.8082305382504,671.3847091242774,0.0,False
N_free,start_time_v1,2025-08-20,2,2025-08-20 00:20:00,2025-08-20 00:30:00,issued template slot 1,0.4245,4429.1659,0.0,738.1943166666666,1571.6716930007658,833.3333333333333,0.0,0.0,0.1440430007659188,2782.8082305382504,3532.8082305382504,667.1746336788251,0.0,False
N_free,start_time_v1,2025-08-20,3,2025-08-20 00:30:00,2025-08-20 00:40:00,issued template slot 2,0.4269,4647.82,0.0,774.6366666666665,1574.1455096142731,799.5088429476066,0.0,0.0,0.0,3532.8082305382504,4252.366189191096,672.0027180543332,0.0,False
N_free,start_time_v1,2025-08-20,4,2025-08-20 00:40:00,2025-08-20 00:50:00,issued template slot 3,0.4272,4572.9756,0.0,762.1625999999999,1585.856541527594,823.693941527594,0.0,0.0,0.0,4252.366189191096,4993.690736565931,677.4779145405881,0.0,False
N_free,start_time_v1,2025-08-20,5,2025-08-20 00:50:00,2025-08-20 01:00:00,issued template slot 4,0.4271,4487.9017,0.0,747.9836166666666,1614.806722624844,833.3333333333333,0.0,0.0,33.489772624844136,4993.690736565931,5743.690736565931,689.6839512330708,0.0,False
N_free,start_time_v1,2025-08-20,6,2025-08-20 01:00:00,2025-08-20 01:10:00,issued template slot 5,0.4285,4431.19,0.0,738.5316666666665,1647.4105305061278,833.3333333333333,0.0,0.0,75.54553050612799,5743.690736565931,6493.690736565931,705.9154123218757,0.0,False
N_free,start_time_v1,2025-08-20,7,2025-08-20 01:10:00,2025-08-20 01:20:00,issued template slot 6,0.4311,4193.0323,0.0,698.8387166666666,753.4726225221253,54.63390585545869,0.0,0.0,0.0,6493.690736565931,6542.861251835844,324.8220475692882,0.0,False
N_free,start_time_v1,2025-08-20,8,2025-08-20 01:20:00,2025-08-20 01:30:00,issued template slot 7,0.4302,4178.9878,0.0,696.4979666666666,1558.0477161380295,833.3333333333333,0.0,0.0,28.216416138029672,6542.861251835844,7292.861251835844,670.2721274825803,0.0,False
N_free,start_time_v1,2025-08-20,9,2025-08-20 01:30:00,2025-08-20 01:40:00,issued template slot 8,0.4279,4337.79,0.0,722.9649999999999,1581.9266990546043,833.3333333333333,0.0,0.0,25.628365721271166,7292.861251835844,8042.861251835844,676.9064345254652,0.0,False
N_free,start_time_v1,2025-08-20,10,2025-08-20 01:40:00,2025-08-20 01:50:00,issued template slot 9,0.4312,4210.4961,0.0,701.74935,724.5911716286663,22.841821628666253,0.0,0.0,0.0,8042.861251835844,8063.418891301643,312.4437132062809,0.0,False
N_free,start_time_v1,2025-08-20,11,2025-08-20 01:50:00,2025-08-20 02:00:00,issued template slot 10,0.4333,4148.2745,0.0,691.3790833333334,718.8981043624516,27.51902102911822,0.0,0.0,0.0,8063.418891301643,8088.18601022785,311.4985486202503,0.0,False
N_free,start_time_v1,2025-08-20,12,2025-08-20 02:00:00,2025-08-20 02:10:00,issued template slot 11,0.4311,4260.43,0.0,710.0716666666667,1315.4865890909973,605.4149224243306,0.0,0.0,0.0,8088.18601022785,8633.059440409746,567.1062685571289,0.0,False
N_free,start_time_v1,2025-08-20,13,2025-08-20 02:10:00,2025-08-20 02:20:00,issued template slot 12,0.4293,4277.8891,0.0,712.9815166666667,1537.8041399957283,824.8226233290616,0.0,0.0,0.0,8633.059440409746,9375.399801405902,660.1793173001662,0.0,False
N_free,start_time_v1,2025-08-20,14,2025-08-20 02:20:00,2025-08-20 02:30:00,issued template slot 13,0.4324,4220.9025,0.0,703.48375,716.527981032089,13.044231032088987,0.0,0.0,0.0,9375.399801405902,9387.139609334781,309.8266989982753,0.0,False
N_free,start_time_v1,2025-08-20,15,2025-08-20 02:30:00,2025-08-20 02:40:00,issued template slot 14,0.4367,4146.8,0.0,691.1333333333333,713.1335447326347,22.000211399301406,0.0,0.0,0.0,9387.139609334781,9406.939799594153,311.42541898474155,0.0,False
N_free,start_time_v1,2025-08-20,16,2025-08-20 02:40:00,2025-08-20 02:50:00,issued template slot 15,0.4348,4091.7485,0.0,681.9580833333333,742.1779319675753,60.219848634242,0.0,0.0,0.0,9406.939799594153,9461.13766336497,322.6989648195018,0.0,False
N_free,start_time_v1,2025-08-20,17,2025-08-20 02:50:00,2025-08-20 03:00:00,issued template slot 16,0.4335,4161.6629,0.0,693.6104833333334,732.4252786147777,38.814795281444276,0.0,0.0,0.0,9461.13766336497,9496.07097911827,317.5063582795061,0.0,False
N_free,start_time_v1,2025-08-20,18,2025-08-20 03:00:00,2025-08-20 03:10:00,issued template slot 17,0.4357,4333.81,0.0,722.3016666666667,716.6236106431563,0.0,5.678056023510408,0.0,0.0,9496.07097911827,9489.762027981036,312.23290715722317,0.0,False
N_free,start_time_v1,2025-08-20,19,2025-08-20 03:10:00,2025-08-20 03:20:00,issued template slot 18,0.4374,4436.4261,0.0,739.4043499999999,727.3869265700447,0.0,12.017423429955215,0.0,0.0,9489.762027981036,9476.409335281085,318.15904168173756,0.0,False
N_free,start_time_v1,2025-08-20,20,2025-08-20 03:20:00,2025-08-20 03:30:00,issued template slot 19,0.4371,4299.5532,0.0,716.5922,733.4326124885199,16.84041248851986,0.0,0.0,0.0,9476.409335281085,9491.565706520752,320.58339491873204,0.0,False
N_free,start_time_v1,2025-08-20,21,2025-08-20 03:30:00,2025-08-20 03:40:00,issued template slot 20,0.4356,4024.22,0.0,670.7033333333333,714.2938109447665,43.59047761143324,0.0,0.0,0.0,9491.565706520752,9530.797136371042,311.14638404754027,0.0,False
N_free,start_time_v1,2025-08-20,22,2025-08-20 03:40:00,2025-08-20 03:50:00,issued template slot 21,0.4353,3917.9726,0.0023,652.99505,719.009228569663,66.01417856966304,0.0,0.0,0.0,9530.797136371042,9590.20989708374,312.98471719637433,0.0,False
N_free,start_time_v1,2025-08-20,23,2025-08-20 03:50:00,2025-08-20 04:00:00,issued template slot 22,0.436,4028.9641,0.0,671.4940166666667,705.5455504248221,34.051533758155415,0.0,0.0,0.0,9590.20989708374,9620.856277466079,307.6178599852224,0.0,False
N_free,start_time_v1,2025-08-20,24,2025-08-20 04:00:00,2025-08-20 04:10:00,issued template slot 23,0.4378,4115.44,0.0,685.9066666666665,687.4427498293286,1.5360831626620666,0.0,0.0,0.0,9620.856277466079,9622.238752312474,300.96243587528005,0.0,False
N_free,start_time_v1,2025-08-20,25,2025-08-20 04:10:00,2025-08-20 04:20:00,issued template slot 24,0.4401,3881.1643,0.0314,646.8554833333333,687.4844210340842,40.62893770075095,0.0,0.0,0.0,9622.238752312474,9658.80479624315,302.56189369710046,0.0,False
N_free,start_time_v1,2025-08-20,26,2025-08-20 04:20:00,2025-08-20 04:30:00,issued template slot 25,0.4389,3689.4382,0.0,614.9063666666666,711.438888535815,96.53252186914835,0.0,0.0,0.0,9658.80479624315,9745.684065925383,312.25052817836917,0.0,False
N_free,start_time_v1,2025-08-20,27,2025-08-20 04:30:00,2025-08-20 04:40:00,issued template slot 26,0.4364,3821.71,0.0,636.9516666666666,710.4815796705135,73.5299130038469,0.0,0.0,0.0,9745.684065925383,9811.860987628845,310.0541613682121,0.0,False
N_free,start_time_v1,2025-08-20,28,2025-08-20 04:40:00,2025-08-20 04:50:00,issued template slot 27,0.4393,4171.6266,0.4371,695.1982499999999,723.2705815513292,28.072331551329285,0.0,0.0,0.0,9811.860987628845,9837.12608602504,317.7327664754989,0.0,False
N_free,start_time_v1,2025-08-20,29,2025-08-20 04:50:00,2025-08-20 05:00:00,issued template slot 28,0.4422,4113.3811,0.0,685.5635166666666,705.802942997843,20.239426331176446,0.0,0.0,0.0,9837.12608602504,9855.3415697231,312.1060613936462,0.0,False
N_free,start_time_v1,2025-08-20,30,2025-08-20 05:00:00,2025-08-20 05:10:00,issued template slot 29,0.4395,3691.19,0.0,615.1983333333333,688.1220390565448,72.92370572321158,0.0,0.0,0.0,9855.3415697231,9920.97290487399,302.42963616535144,0.0,False
N_free,start_time_v1,2025-08-20,31,2025-08-20 05:10:00,2025-08-20 05:20:00,issued template slot 30,0.4333,3602.2974,6.0881,599.3682166666666,676.628849406325,77.26063273965838,0.0,0.0,0.0,9920.97290487399,9990.507474339682,293.18328044776064,0.0,False
N_free,start_time_v1,2025-08-20,32,2025-08-20 05:20:00,2025-08-20 05:30:00,issued template slot 31,0.4439,3949.0725,0.0,658.17875,684.5927274162761,26.41397741627611,0.0,0.0,0.0,9990.507474339682,10014.28005401433,303.890711700085,0.0,False
N_free,start_time_v1,2025-08-20,33,2025-08-20 05:30:00,2025-08-20 05:40:00,issued template slot 32,0.4301,4258.06,0.0,709.6766666666667,1540.741067925073,831.0644012584062,0.0,0.0,0.0,10014.28005401433,10762.238015146897,662.6727333145739,0.0,False
N_free,start_time_v1,2025-08-20,34,2025-08-20 05:40:00,2025-08-20 05:50:00,issued template slot 33,0.3713,4031.1515,165.0745,644.3461666666666,1461.434650806124,41.95776094789229,0.0,0.0,775.130723191565,10762.238015146897,10800.0,542.6306858443138,0.0,False
N_free,start_time_v1,2025-08-20,35,2025-08-20 05:50:00,2025-08-20 06:00:00,issued template slot 34,0.5708,4282.4122,368.4169,652.3325499999999,654.2204353837215,0.0,0.0,0.0,1.8878853837215956,10800.0,10800.0,373.4290245170282,0.0,False
N_free,start_time_v1,2025-08-20,36,2025-08-20 06:00:00,2025-08-20 06:10:00,issued template slot 35,0.9099,4984.47,561.3,737.1949999999999,0.0,0.0,737.1949999999999,0.0,0.0,10800.0,9980.894444444444,0.0,0.0,False
N_free,start_time_v1,2025-08-20,37,2025-08-20 06:10:00,2025-08-20 06:20:00,issued template slot 36,0.9368,5065.7221,796.932,711.4650166666667,0.0,0.0,711.4650166666667,0.0,0.0,9980.894444444444,9190.37775925926,0.0,0.0,False
N_free,start_time_v1,2025-08-20,38,2025-08-20 06:20:00,2025-08-20 06:30:00,issued template slot 37,0.8758,4951.3836,1056.5872,649.1327333333334,0.0,0.0,649.1327333333334,0.0,0.0,9190.37775925926,8469.119166666667,0.0,0.0,False
N_free,start_time_v1,2025-08-20,39,2025-08-20 06:30:00,2025-08-20 06:40:00,issued template slot 38,0.8759,4943.08,1301.925,606.8591666666666,0.0,0.0,606.8591666666666,0.0,0.0,8469.119166666667,7794.831203703705,0.0,0.0,False
N_free,start_time_v1,2025-08-20,40,2025-08-20 06:40:00,2025-08-20 06:50:00,issued template slot 39,0.8601,4885.5904,1513.3603,562.0383499999999,0.0,0.0,562.0383499999999,0.0,0.0,7794.831203703705,7170.3441481481495,0.0,0.0,False
N_free,start_time_v1,2025-08-20,41,2025-08-20 06:50:00,2025-08-20 07:00:00,issued template slot 40,0.8442,4846.3413,1745.2338,516.8512499999999,0.0,0.0,516.8512499999999,0.0,0.0,7170.3441481481495,6596.064981481483,0.0,0.0,False
N_free,start_time_v1,2025-08-20,42,2025-08-20 07:00:00,2025-08-20 07:10:00,issued template slot 41,0.8334,4869.01,2016.975,475.3391666666667,0.0,0.0,475.3391666666667,0.0,0.0,6596.064981481483,6067.910351851853,0.0,0.0,False
N_free,start_time_v1,2025-08-20,43,2025-08-20 07:10:00,2025-08-20 07:20:00,issued template slot 42,0.8092,4906.9047,2293.0544,435.64171666666664,0.0,0.0,435.64171666666664,0.0,0.0,6067.910351851853,5583.864000000001,0.0,0.0,False
N_free,start_time_v1,2025-08-20,44,2025-08-20 07:20:00,2025-08-20 07:30:00,issued template slot 43,0.7972,4890.0968,2533.6971,392.73328333333336,0.0,0.0,392.73328333333336,0.0,0.0,5583.864000000001,5147.493685185186,0.0,0.0,False
N_free,start_time_v1,2025-08-20,45,2025-08-20 07:30:00,2025-08-20 07:40:00,issued template slot 44,0.7644,4698.86,2744.325,325.75583333333327,0.0,0.0,325.75583333333327,0.0,0.0,5147.493685185186,4785.5427592592605,0.0,0.0,False
N_free,start_time_v1,2025-08-20,46,2025-08-20 07:40:00,2025-08-20 07:50:00,issued template slot 45,0.6899,4433.2623,2960.7908,245.41191666666668,0.0,0.0,245.41191666666668,0.0,0.0,4785.5427592592605,4512.862851851853,0.0,0.0,False
N_free,start_time_v1,2025-08-20,47,2025-08-20 07:50:00,2025-08-20 08:00:00,issued template slot 46,0.86,5174.5889,3162.3192,335.3782833333333,0.0,0.0,335.3782833333333,0.0,0.0,4512.862851851853,4140.2203148148155,0.0,0.0,False
N_free,start_time_v1,2025-08-20,48,2025-08-20 08:00:00,2025-08-20 08:10:00,issued template slot 47,1.1617,6483.36,3412.0875,511.8787499999999,0.0,0.0,511.8787499999999,0.0,0.0,4140.2203148148155,3571.466148148149,0.0,0.0,False
N_free,start_time_v1,2025-08-20,49,2025-08-20 08:10:00,2025-08-20 08:20:00,issued template slot 48,1.1683,6738.311,3809.2713,488.1732833333333,0.0,0.0,488.1732833333333,0.0,0.0,3571.466148148149,3029.05138888889,0.0,0.0,False
N_free,start_time_v1,2025-08-20,50,2025-08-20 08:20:00,2025-08-20 08:30:00,issued template slot 49,1.0956,6624.8848,4209.3614,402.5872333333333,0.0,0.0,402.5872333333333,0.0,0.0,3029.05138888889,2581.732240740742,0.0,0.0,False
