start_time,end_time,load_kW,pv_kW,price_yuan_kWh
2025-07-06 04:30:00,2025-07-06 04:40:00,4468.813,4.4818,0.5016
2025-07-06 04:40:00,2025-07-06 04:50:00,4267.6355,0.0,0.4783
2025-07-06 04:50:00,2025-07-06 05:00:00,4027.47,0.0,0.475
2025-07-06 05:00:00,2025-07-06 05:10:00,4232.6931,125.857,0.4445
2025-07-06 05:10:00,2025-07-06 05:20:00,4302.167,304.8184,0.4634
2025-07-06 05:20:00,2025-07-06 05:30:00,4093.89,501.0,0.4888
2025-07-06 05:30:00,2025-07-06 05:40:00,4115.4179,724.96,0.4315
2025-07-06 05:40:00,2025-07-06 05:50:00,4607.5598,922.8509,0.6026
2025-07-06 05:50:00,2025-07-06 06:00:00,5253.67,1120.1625,0.9161
2025-07-06 06:00:00,2025-07-06 06:10:00,5447.0784,1385.7869,0.9456
2025-07-06 06:10:00,2025-07-06 06:20:00,5347.3342,1587.0643,0.8878
2025-07-06 06:20:00,2025-07-06 06:30:00,5185.53,1753.5375,0.8791
2025-07-06 06:30:00,2025-07-06 06:40:00,5072.1611,2062.7662,0.856
2025-07-06 06:40:00,2025-07-06 06:50:00,5130.109,2434.0535,0.8407
2025-07-06 06:50:00,2025-07-06 07:00:00,5338.89,2816.775,0.8152
2025-07-06 07:00:00,2025-07-06 07:10:00,5522.8107,3208.2167,0.7419
2025-07-06 07:10:00,2025-07-06 07:20:00,5482.8481,3423.9551,0.7504
2025-07-06 07:20:00,2025-07-06 07:30:00,5155.76,3564.975,0.7803
2025-07-06 07:30:00,2025-07-06 07:40:00,4846.0182,3922.189,0.6801
2025-07-06 07:40:00,2025-07-06 07:50:00,5685.8095,4231.2913,0.836
2025-07-06 07:50:00,2025-07-06 08:00:00,7120.19,4373.9625,1.1923
2025-07-06 08:00:00,2025-07-06 08:10:00,7336.2767,4493.3082,1.2693
2025-07-06 08:10:00,2025-07-06 08:20:00,7031.4596,4626.8207,1.2
2025-07-06 08:20:00,2025-07-06 08:30:00,6913.26,4837.875,1.1441
2025-07-06 08:30:00,2025-07-06 08:40:00,6992.9724,5179.9898,1.1182
2025-07-06 08:40:00,2025-07-06 08:50:00,7055.2906,5453.4492,1.0998
2025-07-06 08:50:00,2025-07-06 09:00:00,6957.48,5576.8875,1.0883
2025-07-06 09:00:00,2025-07-06 09:10:00,6767.9046,5661.2206,1.1017
2025-07-06 09:10:00,2025-07-06 09:20:00,6878.222,5852.819,1.1143
2025-07-06 09:20:00,2025-07-06 09:30:00,7025.48,6200.2875,1.0556
2025-07-06 09:30:00,2025-07-06 09:40:00,6621.5587,6588.7444,0.9111
2025-07-06 09:40:00,2025-07-06 09:50:00,6657.082,6689.199,1.0065
2025-07-06 09:50:00,2025-07-06 10:00:00,7229.87,6605.55,1.2772
2025-07-06 10:00:00,2025-07-06 10:10:00,7378.6795,6802.277,1.3112
2025-07-06 10:10:00,2025-07-06 10:20:00,7096.8951,7239.4597,1.2101
2025-07-06 10:20:00,2025-07-06 10:30:00,6827.67,7617.075,1.1636
2025-07-06 10:30:00,2025-07-06 10:40:00,6997.0948,7672.4317,1.2057
2025-07-06 10:40:00,2025-07-06 10:50:00,7191.1664,7781.1736,0.9562
2025-07-06 10:50:00,2025-07-06 11:00:00,7139.77,7895.775,0.5592
2025-07-06 11:00:00,2025-07-06 11:10:00,6962.9827,7651.937,0.5593
2025-07-06 11:10:00,2025-07-06 11:20:00,6909.369,7716.9297,0.611
2025-07-06 11:20:00,2025-07-06 11:30:00,7074.15,8157.7875,0.5537
2025-07-06 11:30:00,2025-07-06 11:40:00,7284.6456,8332.8511,0.5697
2025-07-06 11:40:00,2025-07-06 11:50:00,7056.8292,8227.5136,0.5631
2025-07-06 11:50:00,2025-07-06 12:00:00,6605.44,8076.1125,0.5174
2025-07-06 12:00:00,2025-07-06 12:10:00,6629.3579,8041.7547,0.5347
2025-07-06 12:10:00,2025-07-06 12:20:00,6687.8088,7705.7871,0.5789
2025-07-06 12:20:00,2025-07-06 12:30:00,6551.92,7274.1,0.5731
2025-07-06 12:30:00,2025-07-06 12:40:00,6501.574,7372.5684,0.5137
2025-07-06 12:40:00,2025-07-06 12:50:00,6806.3192,7265.9786,0.6884
2025-07-06 12:50:00,2025-07-06 13:00:00,7180.57,6838.0875,1.0015
2025-07-06 13:00:00,2025-07-06 13:10:00,7065.4447,6715.209,1.0514
2025-07-06 13:10:00,2025-07-06 13:20:00,6969.5827,6636.6881,1.0282
2025-07-06 13:20:00,2025-07-06 13:30:00,7053.81,6420.3,1.0326
2025-07-06 13:30:00,2025-07-06 13:40:00,7006.634,6185.4333,0.9973
2025-07-06 13:40:00,2025-07-06 13:50:00,7090.0226,6014.2505,1.1384
2025-07-06 13:50:00,2025-07-06 14:00:00,7259.26,5965.95,1.3748
2025-07-06 14:00:00,2025-07-06 14:10:00,7180.8911,6032.258,1.3758
2025-07-06 14:10:00,2025-07-06 14:20:00,7177.0188,5982.1913,1.2903
2025-07-06 14:20:00,2025-07-06 14:30:00,7352.78,5670.45,1.3056
2025-07-06 14:30:00,2025-07-06 14:40:00,7456.1219,5186.9616,1.4136
2025-07-06 14:40:00,2025-07-06 14:50:00,7355.0839,4971.2221,1.1986
2025-07-06 14:50:00,2025-07-06 15:00:00,7073.54,4949.1,0.7939
2025-07-06 15:00:00,2025-07-06 15:10:00,6832.5116,4631.3437,0.7768
2025-07-06 15:10:00,2025-07-06 15:20:00,7113.0047,4258.3618,0.9086
2025-07-06 15:20:00,2025-07-06 15:30:00,7496.91,4083.7125,0.9428
2025-07-06 15:30:00,2025-07-06 15:40:00,7135.8496,4099.0094,0.8805
2025-07-06 15:40:00,2025-07-06 15:50:00,7235.041,3968.9734,0.8869
2025-07-06 15:50:00,2025-07-06 16:00:00,7784.84,3676.05,0.9576
2025-07-06 16:00:00,2025-07-06 16:10:00,7529.0278,3492.1737,0.9426
2025-07-06 16:10:00,2025-07-06 16:20:00,7150.3548,3266.9619,0.9394
2025-07-06 16:20:00,2025-07-06 16:30:00,7150.82,2962.725,0.9867
2025-07-06 16:30:00,2025-07-06 16:40:00,7329.5664,2713.4676,1.0156
2025-07-06 16:40:00,2025-07-06 16:50:00,7424.9039,2455.3058,1.0238
2025-07-06 16:50:00,2025-07-06 17:00:00,7444.65,2206.5375,1.0413
2025-07-06 17:00:00,2025-07-06 17:10:00,7558.6491,2064.8579,1.094
2025-07-06 17:10:00,2025-07-06 17:20:00,7502.4184,1915.0261,1.1329
2025-07-06 17:20:00,2025-07-06 17:30:00,7499.06,1720.8375,1.1366
2025-07-06 17:30:00,2025-07-06 17:40:00,7889.8151,1550.8327,1.1392
2025-07-06 17:40:00,2025-07-06 17:50:00,7190.5417,1359.8559,1.2086
2025-07-06 17:50:00,2025-07-06 18:00:00,5704.38,1125.075,1.3063
2025-07-06 18:00:00,2025-07-06 18:10:00,5381.0749,881.1124,1.3265
2025-07-06 18:10:00,2025-07-06 18:20:00,5766.9686,680.5387,1.3453
2025-07-06 18:20:00,2025-07-06 18:30:00,6033.73,511.575,1.3786
2025-07-06 18:30:00,2025-07-06 18:40:00,5856.5192,316.0395,1.3891
2025-07-06 18:40:00,2025-07-06 18:50:00,5882.2718,123.7502,1.5408
2025-07-06 18:50:00,2025-07-06 19:00:00,6120.67,0.0,1.735
2025-07-06 19:00:00,2025-07-06 19:10:00,5945.4034,0.0,1.6867
2025-07-06 19:10:00,2025-07-06 19:20:00,5687.4176,4.2891,1.6124
2025-07-06 19:20:00,2025-07-06 19:30:00,5732.47,0.0,1.6401
2025-07-06 19:30:00,2025-07-06 19:40:00,6080.4058,0.0,1.6847
2025-07-06 19:40:00,2025-07-06 19:50:00,6011.4071,0.3079,1.6818
2025-07-06 19:50:00,2025-07-06 20:00:00,5706.33,0.0,1.656
2025-07-06 20:00:00,2025-07-06 20:10:00,6021.7064,0.0,1.6785
2025-07-06 20:10:00,2025-07-06 20:20:00,6239.4259,0.0221,1.6852
2025-07-06 20:20:00,2025-07-06 20:30:00,6065.76,0.0,1.7025
2025-07-06 20:30:00,2025-07-06 20:40:00,5955.5182,0.0,1.7731
2025-07-06 20:40:00,2025-07-06 20:50:00,6027.695,0.0016,1.5304
2025-07-06 20:50:00,2025-07-06 21:00:00,6071.74,0.0,1.1098
2025-07-06 21:00:00,2025-07-06 21:10:00,5829.6631,0.0,1.0508
2025-07-06 21:10:00,2025-07-06 21:20:00,5772.5591,0.0,1.1021
2025-07-06 21:20:00,2025-07-06 21:30:00,5941.17,0.0,1.1144
2025-07-06 21:30:00,2025-07-06 21:40:00,5857.8826,0.0,1.1569
2025-07-06 21:40:00,2025-07-06 21:50:00,5444.4383,0.0,0.9669
2025-07-06 21:50:00,2025-07-06 22:00:00,4999.59,0.0,0.6333
2025-07-06 22:00:00,2025-07-06 22:10:00,4908.6005,0.0,0.5456
2025-07-06 22:10:00,2025-07-06 22:20:00,4841.7435,0.0,0.5498
2025-07-06 22:20:00,2025-07-06 22:30:00,4756.62,0.0,0.5425
2025-07-06 22:30:00,2025-07-06 22:40:00,4899.6736,0.0,0.5781
2025-07-06 22:40:00,2025-07-06 22:50:00,4821.0768,0.0,0.581
2025-07-06 22:50:00,2025-07-06 23:00:00,4450.2,0.0,0.5479
2025-07-06 23:00:00,2025-07-06 23:10:00,4243.0603,0.0,0.5506
2025-07-06 23:10:00,2025-07-06 23:20:00,4501.4659,0.0,0.539
2025-07-06 23:20:00,2025-07-06 23:30:00,4865.65,0.0,0.5194
2025-07-06 23:30:00,2025-07-06 23:40:00,4696.7732,0.0,0.5496
2025-07-06 23:40:00,2025-07-06 23:50:00,4664.2197,0.0,0.5447
2025-07-06 23:50:00,2025-07-07 00:00:00,4792.23,0.0,0.502
2025-07-07 00:00:00,2025-07-07 00:10:00,4476.9606,0.0,0.5078
2025-07-07 00:10:00,2025-07-07 00:20:00,4472.9218,0.0,0.5307
2025-07-07 00:20:00,2025-07-07 00:30:00,4856.1,0.0,0.5419
2025-07-07 00:30:00,2025-07-07 00:40:00,4915.9432,0.0,0.5433
2025-07-07 00:40:00,2025-07-07 00:50:00,4895.2793,0.0,0.5272
2025-07-07 00:50:00,2025-07-07 01:00:00,4923.71,0.0,0.5204
2025-07-07 01:00:00,2025-07-07 01:10:00,4800.4577,0.0,0.5551
2025-07-07 01:10:00,2025-07-07 01:20:00,4471.0522,0.0,0.541
2025-07-07 01:20:00,2025-07-07 01:30:00,4292.73,0.0,0.4899
2025-07-07 01:30:00,2025-07-07 01:40:00,4662.2663,0.0,0.5049
2025-07-07 01:40:00,2025-07-07 01:50:00,4704.8883,0.0,0.5245
2025-07-07 01:50:00,2025-07-07 02:00:00,4472.01,0.0,0.5237
2025-07-07 02:00:00,2025-07-07 02:10:00,4810.9375,0.0,0.5436
2025-07-07 02:10:00,2025-07-07 02:20:00,4814.5046,0.0,0.5726
2025-07-07 02:20:00,2025-07-07 02:30:00,4364.63,0.0,0.5727
2025-07-07 02:30:00,2025-07-07 02:40:00,4317.4577,0.0,0.5207
2025-07-07 02:40:00,2025-07-07 02:50:00,4468.6471,0.0,0.5
2025-07-07 02:50:00,2025-07-07 03:00:00,4523.7,0.0,0.5257
2025-07-07 03:00:00,2025-07-07 03:10:00,4446.4505,0.0017,0.5361
2025-07-07 03:10:00,2025-07-07 03:20:00,4465.655,0.0,0.5425
2025-07-07 03:20:00,2025-07-07 03:30:00,4556.12,0.0,0.5528
2025-07-07 03:30:00,2025-07-07 03:40:00,4444.6507,0.0237,0.5502
2025-07-07 03:40:00,2025-07-07 03:50:00,4147.8487,0.0,0.5115
2025-07-07 03:50:00,2025-07-07 04:00:00,3971.46,0.0,0.4864
2025-07-07 04:00:00,2025-07-07 04:10:00,4227.5941,0.3298,0.5435
2025-07-07 04:10:00,2025-07-07 04:20:00,4422.6976,0.0,0.5417
2025-07-07 04:20:00,2025-07-07 04:30:00,4352.71,0.0,0.4964
2025-07-07 04:30:00,2025-07-07 04:40:00,4277.1105,4.593,0.5582
2025-07-07 04:40:00,2025-07-07 04:50:00,4327.0305,0.0,0.5909
2025-07-07 04:50:00,2025-07-07 05:00:00,4379.92,0.0,0.541
2025-07-07 05:00:00,2025-07-07 05:10:00,4227.1277,131.883,0.498
2025-07-07 05:10:00,2025-07-07 05:20:00,4161.9955,334.0166,0.4934
2025-07-07 05:20:00,2025-07-07 05:30:00,4189.48,548.7,0.4727
2025-07-07 05:30:00,2025-07-07 05:40:00,4100.0911,764.3683,0.3983
2025-07-07 05:40:00,2025-07-07 05:50:00,4452.7219,1033.9151,0.5609
2025-07-07 05:50:00,2025-07-07 06:00:00,5118.71,1316.925,0.8673
2025-07-07 06:00:00,2025-07-07 06:10:00,5326.9047,1523.2933,0.9108
2025-07-07 06:10:00,2025-07-07 06:20:00,5265.5814,1793.0468,0.8875
2025-07-07 06:20:00,2025-07-07 06:30:00,5201.49,2153.4375,0.9009
2025-07-07 06:30:00,2025-07-07 06:40:00,5197.0661,2485.6942,0.848
2025-07-07 06:40:00,2025-07-07 06:50:00,5187.3206,2773.5935,0.7925
2025-07-07 06:50:00,2025-07-07 07:00:00,5200.96,3042.4125,0.7766
2025-07-07 07:00:00,2025-07-07 07:10:00,5328.2592,3325.4745,0.7777
2025-07-07 07:10:00,2025-07-07 07:20:00,5411.7468,3629.8294,0.7768
2025-07-07 07:20:00,2025-07-07 07:30:00,5245.78,3897.9375,0.7181
2025-07-07 07:30:00,2025-07-07 07:40:00,4926.4109,4098.0268,0.6021
2025-07-07 07:40:00,2025-07-07 07:50:00,5617.3204,4510.8626,0.7857
2025-07-07 07:50:00,2025-07-07 08:00:00,6959.54,4995.4125,1.1604
2025-07-07 08:00:00,2025-07-07 08:10:00,7344.6509,5099.5555,1.2271
2025-07-07 08:10:00,2025-07-07 08:20:00,7296.4768,5114.3342,1.1379
2025-07-07 08:20:00,2025-07-07 08:30:00,7265.5,5186.4,1.1015
2025-07-07 08:30:00,2025-07-07 08:40:00,7128.4242,5233.3995,1.157
2025-07-07 08:40:00,2025-07-07 08:50:00,6970.8739,5575.6435,1.1234
2025-07-07 08:50:00,2025-07-07 09:00:00,6932.41,6090.7875,1.0166
2025-07-07 09:00:00,2025-07-07 09:10:00,7040.3294,6320.4764,1.0223
2025-07-07 09:10:00,2025-07-07 09:20:00,6921.2266,6625.0368,1.0083
2025-07-07 09:20:00,2025-07-07 09:30:00,6730.8,6999.5625,0.9427
2025-07-07 09:30:00,2025-07-07 09:40:00,6975.0477,7034.549,0.9528
2025-07-07 09:40:00,2025-07-07 09:50:00,7076.9567,6999.6176,1.0666
2025-07-07 09:50:00,2025-07-07 10:00:00,6925.33,7200.825,1.1797
2025-07-07 10:00:00,2025-07-07 10:10:00,6964.1495,7646.6945,1.154
2025-07-07 10:10:00,2025-07-07 10:20:00,6907.387,7745.569,1.1308
2025-07-07 10:20:00,2025-07-07 10:30:00,6806.32,7468.35,1.1881
2025-07-07 10:30:00,2025-07-07 10:40:00,7019.0686,7349.7054,1.2262
2025-07-07 10:40:00,2025-07-07 10:50:00,7048.6026,7344.5323,0.9909
2025-07-07 10:50:00,2025-07-07 11:00:00,6847.0,7469.625,0.622
2025-07-07 11:00:00,2025-07-07 11:10:00,6875.4097,7838.1861,0.5399
2025-07-07 11:10:00,2025-07-07 11:20:00,6966.5125,8102.5309,0.5693
2025-07-07 11:20:00,2025-07-07 11:30:00,7016.96,8072.475,0.5771
2025-07-07 11:30:00,2025-07-07 11:40:00,7079.6414,7900.9144,0.597
2025-07-07 11:40:00,2025-07-07 11:50:00,6936.3886,7989.9697,0.5538
2025-07-07 11:50:00,2025-07-07 12:00:00,6702.18,8283.0,0.4658
2025-07-07 12:00:00,2025-07-07 12:10:00,6754.1378,8370.7178,0.4462
2025-07-07 12:10:00,2025-07-07 12:20:00,6906.6595,8484.3189,0.4957
2025-07-07 12:20:00,2025-07-07 12:30:00,6883.28,8540.5125,0.5351
2025-07-07 12:30:00,2025-07-07 12:40:00,6657.8655,8174.2694,0.5148
2025-07-07 12:40:00,2025-07-07 12:50:00,6940.2325,7799.3672,0.6893
2025-07-07 12:50:00,2025-07-07 13:00:00,7523.22,7678.275,0.9738
2025-07-07 13:00:00,2025-07-07 13:10:00,7449.2543,7700.404,1.0036
2025-07-07 13:10:00,2025-07-07 13:20:00,7146.014,7673.0281,0.9515
2025-07-07 13:20:00,2025-07-07 13:30:00,7068.02,7499.1375,0.9481
2025-07-07 13:30:00,2025-07-07 13:40:00,7220.5036,7248.2028,0.9691
2025-07-07 13:40:00,2025-07-07 13:50:00,7164.5715,7192.2604,1.0885
2025-07-07 13:50:00,2025-07-07 14:00:00,6963.32,7338.9375,1.24
2025-07-07 14:00:00,2025-07-07 14:10:00,7081.8465,7418.8196,1.256
2025-07-07 14:10:00,2025-07-07 14:20:00,7173.4874,7312.9084,1.2294
2025-07-07 14:20:00,2025-07-07 14:30:00,7085.52,7018.725,1.2648
2025-07-07 14:30:00,2025-07-07 14:40:00,7032.0983,6625.8348,1.3312
2025-07-07 14:40:00,2025-07-07 14:50:00,7080.2033,6282.5218,1.1001
2025-07-07 14:50:00,2025-07-07 15:00:00,7247.19,5978.325,0.7405
2025-07-07 15:00:00,2025-07-07 15:10:00,7479.5027,5615.0267,0.772
2025-07-07 15:10:00,2025-07-07 15:20:00,7490.3013,5418.932,0.8501
2025-07-07 15:20:00,2025-07-07 15:30:00,7315.99,5361.8625,0.8177
2025-07-07 15:30:00,2025-07-07 15:40:00,7265.7941,5148.9242,0.8601
2025-07-07 15:40:00,2025-07-07 15:50:00,7223.0128,4773.4587,0.8961
2025-07-07 15:50:00,2025-07-07 16:00:00,7157.79,4419.5625,0.8728
2025-07-07 16:00:00,2025-07-07 16:10:00,7211.4989,4254.6938,0.845
2025-07-07 16:10:00,2025-07-07 16:20:00,7412.0519,3940.1015,0.8979
2025-07-07 16:20:00,2025-07-07 16:30:00,7567.84,3470.8125,0.9957
2025-07-07 16:30:00,2025-07-07 16:40:00,7453.6797,3186.7893,1.0166
2025-07-07 16:40:00,2025-07-07 16:50:00,7445.6981,2967.3117,1.002
2025-07-07 16:50:00,2025-07-07 17:00:00,7609.83,2706.8625,1.0043
2025-07-07 17:00:00,2025-07-07 17:10:00,7622.4699,2431.7729,1.0366
2025-07-07 17:10:00,2025-07-07 17:20:00,7460.1711,2155.6486,1.0791
2025-07-07 17:20:00,2025-07-07 17:30:00,7360.12,1925.2875,1.0928
2025-07-07 17:30:00,2025-07-07 17:40:00,7445.2745,1776.5839,1.0679
2025-07-07 17:40:00,2025-07-07 17:50:00,6731.3615,1558.763,1.1476
2025-07-07 17:50:00,2025-07-07 18:00:00,5587.03,1264.9125,1.285
2025-07-07 18:00:00,2025-07-07 18:10:00,5475.5159,1027.5737,1.296
2025-07-07 18:10:00,2025-07-07 18:20:00,5739.9751,778.3128,1.349
2025-07-07 18:20:00,2025-07-07 18:30:00,5822.27,509.925,1.4405
2025-07-07 18:30:00,2025-07-07 18:40:00,5806.4623,301.2331,1.4081
2025-07-07 18:40:00,2025-07-07 18:50:00,5761.3597,124.265,1.4882
2025-07-07 18:50:00,2025-07-07 19:00:00,5803.46,0.0,1.6636
2025-07-07 19:00:00,2025-07-07 19:10:00,5978.9273,0.0,1.6627
2025-07-07 19:10:00,2025-07-07 19:20:00,5851.5644,4.4273,1.6148
2025-07-07 19:20:00,2025-07-07 19:30:00,5624.06,0.0,1.6292
2025-07-07 19:30:00,2025-07-07 19:40:00,5929.8173,0.0,1.6777
2025-07-07 19:40:00,2025-07-07 19:50:00,6117.432,0.3179,1.6854
2025-07-07 19:50:00,2025-07-07 20:00:00,5952.52,0.0,1.6611
2025-07-07 20:00:00,2025-07-07 20:10:00,5854.299,0.0,1.6741
2025-07-07 20:10:00,2025-07-07 20:20:00,5870.2405,0.0228,1.6646
2025-07-07 20:20:00,2025-07-07 20:30:00,5950.03,0.0,1.6581
2025-07-07 20:30:00,2025-07-07 20:40:00,6023.2805,0.0,1.7052
2025-07-07 20:40:00,2025-07-07 20:50:00,5938.1461,0.0016,1.5016
2025-07-07 20:50:00,2025-07-07 21:00:00,5801.08,0.0,1.1357
2025-07-07 21:00:00,2025-07-07 21:10:00,5867.8035,0.0,1.0368
2025-07-07 21:10:00,2025-07-07 21:20:00,5895.7509,0.0,1.0708
2025-07-07 21:20:00,2025-07-07 21:30:00,5957.02,0.0,1.1141
2025-07-07 21:30:00,2025-07-07 21:40:00,6239.0595,0.0,1.1386
2025-07-07 21:40:00,2025-07-07 21:50:00,5695.3445,0.0,0.8904
2025-07-07 21:50:00,2025-07-07 22:00:00,4645.28,0.0,0.531
2025-07-07 22:00:00,2025-07-07 22:10:00,4592.5581,0.0,0.5136
2025-07-07 22:10:00,2025-07-07 22:20:00,5070.6943,0.0,0.5805
2025-07-07 22:20:00,2025-07-07 22:30:00,5325.33,0.0,0.5688
2025-07-07 22:30:00,2025-07-07 22:40:00,5021.5216,0.0,0.5653
2025-07-07 22:40:00,2025-07-07 22:50:00,4599.3462,0.0,0.5445
2025-07-07 22:50:00,2025-07-07 23:00:00,4459.41,0.0,0.5182
2025-07-07 23:00:00,2025-07-07 23:10:00,4638.6699,0.0,0.5411
2025-07-07 23:10:00,2025-07-07 23:20:00,4667.6501,0.0,0.5693
2025-07-07 23:20:00,2025-07-07 23:30:00,4523.07,0.0,0.5557
2025-07-07 23:30:00,2025-07-07 23:40:00,4608.2602,0.0,0.5038
2025-07-07 23:40:00,2025-07-07 23:50:00,4755.639,0.0,0.5225
2025-07-07 23:50:00,2025-07-08 00:00:00,4733.08,0.0,0.5712
2025-07-08 00:00:00,2025-07-08 00:10:00,4520.4376,0.0,0.5082
2025-07-08 00:10:00,2025-07-08 00:20:00,4579.8654,0.0,0.4788
2025-07-08 00:20:00,2025-07-08 00:30:00,4860.2,0.0,0.5367
2025-07-08 00:30:00,2025-07-08 00:40:00,4837.9663,0.0,0.5823
2025-07-08 00:40:00,2025-07-08 00:50:00,4632.2837,0.0,0.5669
2025-07-08 00:50:00,2025-07-08 01:00:00,4529.56,0.0,0.5329
2025-07-08 01:00:00,2025-07-08 01:10:00,4682.3052,0.0,0.5545
2025-07-08 01:10:00,2025-07-08 01:20:00,4729.3632,0.0,0.5352
2025-07-08 01:20:00,2025-07-08 01:30:00,4651.16,0.0,0.495
2025-07-08 01:30:00,2025-07-08 01:40:00,4744.9616,0.0,0.5528
2025-07-08 01:40:00,2025-07-08 01:50:00,4714.5078,0.0,0.5902
2025-07-08 01:50:00,2025-07-08 02:00:00,4544.46,0.0,0.5577
2025-07-08 02:00:00,2025-07-08 02:10:00,4513.1464,0.0,0.5211
2025-07-08 02:10:00,2025-07-08 02:20:00,4355.2692,0.0,0.4893
2025-07-08 02:20:00,2025-07-08 02:30:00,4110.23,0.0,0.4841
2025-07-08 02:30:00,2025-07-08 02:40:00,4183.1429,0.0,0.5359
2025-07-08 02:40:00,2025-07-08 02:50:00,4637.8153,0.0,0.5925
2025-07-08 02:50:00,2025-07-08 03:00:00,4932.87,0.0,0.588
2025-07-08 03:00:00,2025-07-08 03:10:00,4430.1113,0.0011,0.5034
2025-07-08 03:10:00,2025-07-08 03:20:00,4113.4861,0.0,0.4721
2025-07-08 03:20:00,2025-07-08 03:30:00,4230.63,0.0,0.4989
2025-07-08 03:30:00,2025-07-08 03:40:00,4136.2805,0.0158,0.4715
2025-07-08 03:40:00,2025-07-08 03:50:00,4173.6674,0.0,0.472
2025-07-08 03:50:00,2025-07-08 04:00:00,4264.63,0.0,0.5116
2025-07-08 04:00:00,2025-07-08 04:10:00,3948.9545,0.2206,0.5099
2025-07-08 04:10:00,2025-07-08 04:20:00,3920.1051,0.0,0.4998
2025-07-08 04:20:00,2025-07-08 04:30:00,4198.14,0.0,0.4953
2025-07-08 04:30:00,2025-07-08 04:40:00,4146.0868,3.0722,0.4817
2025-07-08 04:40:00,2025-07-08 04:50:00,4332.2805,0.0,0.5196
2025-07-08 04:50:00,2025-07-08 05:00:00,4640.3,0.0,0.5683
2025-07-08 05:00:00,2025-07-08 05:10:00,4328.8029,88.2235,0.5232
2025-07-08 05:10:00,2025-07-08 05:20:00,4106.3631,224.0987,0.4958
2025-07-08 05:20:00,2025-07-08 05:30:00,4205.56,383.775,0.4774
2025-07-08 05:30:00,2025-07-08 05:40:00,4216.7884,574.5372,0.3935
2025-07-08 05:40:00,2025-07-08 05:50:00,4531.3515,795.1119,0.5823
2025-07-08 05:50:00,2025-07-08 06:00:00,5111.7,1035.7125,0.9402
2025-07-08 06:00:00,2025-07-08 06:10:00,5392.6934,1283.0457,0.9834
2025-07-08 06:10:00,2025-07-08 06:20:00,5267.1894,1534.1816,0.8901
2025-07-08 06:20:00,2025-07-08 06:30:00,5084.08,1796.925,0.8551
2025-07-08 06:30:00,2025-07-08 06:40:00,5277.2989,2063.3503,0.8878
2025-07-08 06:40:00,2025-07-08 06:50:00,5312.411,2239.4459,0.8818
2025-07-08 06:50:00,2025-07-08 07:00:00,5081.35,2417.7,0.8181
2025-07-08 07:00:00,2025-07-08 07:10:00,5048.1598,2774.4797,0.7784
2025-07-08 07:10:00,2025-07-08 07:20:00,5263.483,3009.2741,0.7845
2025-07-08 07:20:00,2025-07-08 07:30:00,5364.77,3156.1125,0.7638
2025-07-08 07:30:00,2025-07-08 07:40:00,5075.2865,3538.628,0.6716
2025-07-08 07:40:00,2025-07-08 07:50:00,5592.4246,3833.1945,0.8621
2025-07-08 07:50:00,2025-07-08 08:00:00,6689.18,3970.5,1.2068
2025-07-08 08:00:00,2025-07-08 08:10:00,6902.3561,4215.6593,1.2075
2025-07-08 08:10:00,2025-07-08 08:20:00,6965.5465,4491.5174,1.2012
2025-07-08 08:20:00,2025-07-08 08:30:00,7192.84,4734.975,1.2725
2025-07-08 08:30:00,2025-07-08 08:40:00,7106.3969,4990.5541,1.1591
2025-07-08 08:40:00,2025-07-08 08:50:00,6999.7977,5313.6291,1.0726
2025-07-08 08:50:00,2025-07-08 09:00:00,7037.43,5701.425,1.0905
2025-07-08 09:00:00,2025-07-08 09:10:00,7059.2212,6091.3006,1.0724
2025-07-08 09:10:00,2025-07-08 09:20:00,6950.0473,6421.3319,1.0331
2025-07-08 09:20:00,2025-07-08 09:30:00,6863.27,6660.3,0.9974
2025-07-08 09:30:00,2025-07-08 09:40:00,7048.0727,6806.4956,0.9843
2025-07-08 09:40:00,2025-07-08 09:50:00,7143.6653,6859.7725,1.1073
2025-07-08 09:50:00,2025-07-08 10:00:00,7114.05,6888.375,1.2728
2025-07-08 10:00:00,2025-07-08 10:10:00,7225.4866,6970.5382,1.2456
2025-07-08 10:10:00,2025-07-08 10:20:00,7062.0378,6964.9041,1.1431
2025-07-08 10:20:00,2025-07-08 10:30:00,6693.12,6987.4125,1.1165
2025-07-08 10:30:00,2025-07-08 10:40:00,6662.7567,7325.8105,1.1668
2025-07-08 10:40:00,2025-07-08 10:50:00,6777.144,7715.9736,0.9463
2025-07-08 10:50:00,2025-07-08 11:00:00,6843.25,8041.05,0.5543
2025-07-08 11:00:00,2025-07-08 11:10:00,6893.3232,8341.0196,0.4712
2025-07-08 11:10:00,2025-07-08 11:20:00,7075.4865,8168.496,0.569
2025-07-08 11:20:00,2025-07-08 11:30:00,7217.39,7861.6125,0.6234
2025-07-08 11:30:00,2025-07-08 11:40:00,6949.0885,8279.789,0.5333
2025-07-08 11:40:00,2025-07-08 11:50:00,6502.3583,8758.3311,0.4394
2025-07-08 11:50:00,2025-07-08 12:00:00,6326.87,8989.425,0.4237
2025-07-08 12:00:00,2025-07-08 12:10:00,6685.8281,9275.7425,0.4481
2025-07-08 12:10:00,2025-07-08 12:20:00,6877.1469,9384.2706,0.4642
2025-07-08 12:20:00,2025-07-08 12:30:00,6756.69,9259.0125,0.4466
