month,clock_hour,n_intervals,n_midnight,n_intervals_L75,n_emergency_L75,days_with_emergency_L75,emergency_kWh_L75,emergency_cost_yuan_L75,emergency_rate_L75,mean_kWh_per_interval_L75,n_intervals_L80,n_emergency_L80,days_with_emergency_L80,emergency_kWh_L80,emergency_cost_yuan_L80,emergency_rate_L80,mean_kWh_per_interval_L80,d_emergency_kWh_L75_minus_L80,d_emergency_cost_yuan_L75_minus_L80,n_paired_all,pv_mae_kW_all,net_mae_kWh_all,mean_a_load_kWh_all,mean_a_pv_kWh_all,mean_eps_kWh_all,mean_g_kWh_all,mean_pos_a_load_kWh_all,mean_pos_a_pv_kWh_all,share_load_under_all,share_pv_over_all,share_g_positive_all,pv_prominent_share_all,n_paired_em,pv_mae_kW_em,net_mae_kWh_em,mean_a_load_kWh_em,mean_a_pv_kWh_em,mean_eps_kWh_em,mean_g_kWh_em,mean_pos_a_load_kWh_em,mean_pos_a_pv_kWh_em,share_load_under_em,share_pv_over_em,share_g_positive_em,pv_prominent_share_em
2025-07,14,186,0,186,0,0,0.0,0.0,0.0,0.0,186,0,0,0.0,0.0,0.0,0.0,0.0,0.0,186,210.77469041218646,50.10469839118424,3.170854802476274,-21.18312464157706,-18.012269839100785,-47.089430350053,18.68915438061907,6.972995213560339,0.478494623655914,0.3064516129032258,0.20967741935483872,0.22043010752688172,,,,,,,,,,,,,
2025-07,15,186,0,186,0,0,0.0,0.0,0.0,0.0,186,0,0,0.0,0.0,0.0,0.0,0.0,0.0,186,221.99775385304656,57.18804574218544,1.7128937954872754,-20.64159973118279,-18.92870593569551,-44.78473798438748,19.95478800479825,8.179012955495818,0.5161290322580645,0.3064516129032258,0.25806451612903225,0.15591397849462366,,,,,,,,,,,,,
2025-07,16,186,0,186,0,0,0.0,0.0,0.0,0.0,186,0,0,0.0,0.0,0.0,0.0,0.0,0.0,186,170.82666666666668,49.24737220483341,0.20211485372830196,-22.060628942652325,-21.858514088924018,-41.627267491406755,17.930676491965443,3.2052410842293937,0.5,0.20967741935483872,0.27956989247311825,0.11290322580645161,,,,,,,,,,,,,
2025-07,17,186,0,186,0,0,0.0,0.0,0.0,0.0,186,0,0,0.0,0.0,0.0,0.0,0.0,0.0,186,124.23248879928313,39.37202096705551,0.9179959428828287,-16.9622711469534,-16.044275204070576,-26.248939336656985,19.223605979298267,1.8715718264635606,0.478494623655914,0.16666666666666666,0.2849462365591398,0.12365591397849462,,,,,,,,,,,,,
2025-07,18,186,0,186,0,0,0.0,0.0,0.0,0.0,186,0,0,0.0,0.0,0.0,0.0,0.0,0.0,186,57.13618189964158,33.4061310558134,0.9855789819180404,-0.7308570788530468,0.2547219030649917,-19.256798352012833,17.22530853912012,4.395919952210274,0.5,0.45161290322580644,0.3118279569892473,0.3064516129032258,,,,,,,,,,,,,
2025-07,19,186,0,186,28,11,1003.2903757890577,6763.201752938016,0.15053763440860216,5.394034278435794,186,22,8,758.6955308651874,5114.540720710965,0.11827956989247312,4.079008230457997,244.59484492387037,1648.6610322270517,186,0.47719005376344087,33.27582645641054,-1.235234769769604,-0.0793450716845878,-1.3145798414541943,-26.78784858504871,16.01429723220936,9.33019713261646e-05,0.46774193548387094,0.016129032258064516,0.23655913978494625,0.0,28.0,0.5602901785714286,60.72216613898162,60.814308252076856,-0.0921421130952381,60.72216613898162,35.849358163101286,60.814308252076856,0.0006197916666666649,1.0,0.10714285714285714,1.0,0.0
2025-07,20,186,0,186,26,13,1909.8248726523352,13119.971155148663,0.13978494623655913,10.267875659421158,186,23,11,1517.808666962389,10400.66441371129,0.12365591397849462,8.160261650335425,392.0162056899462,2719.3067414373727,186,0.0024123655913978496,32.48127386922644,-0.7566912698374071,-0.00040206093189964153,-0.7570933307693184,-23.80557556395887,15.862304516540389,0.0,0.478494623655914,0.0,0.25268817204301075,0.0,26.0,0.0001346153846153846,56.69305520342824,56.693077639325686,-2.2435897435897434e-05,56.69305520342824,33.576297039288725,56.693077639325686,0.0,1.0,0.0,1.0,0.0
2025-07,21,186,0,186,10,2,511.18093436462505,2324.7908740079247,0.053763440860215055,2.748284593358199,186,8,2,434.30121291894545,1972.6573358146002,0.043010752688172046,2.3349527576287388,76.87972144567959,352.1335381933245,186,0.0,34.05908772488432,-0.5646207755944207,0.0,-0.5646207755944256,-30.07527295555848,16.747233474644954,0.0,0.5,0.0,0.22580645161290322,0.0,10.0,0.0,78.63158565325725,78.63158565325723,0.0,78.63158565325725,51.1180934364625,78.63158565325723,0.0,1.0,0.0,1.0,0.0
2025-07,22,186,0,186,13,3,760.0301054393204,1589.1902358721873,0.06989247311827956,4.086183362576992,186,12,2,624.351668956941,1303.3071485680562,0.06451612903225806,3.3567294029943064,135.67843648237942,285.8830873041311,186,0.0,35.48533864300201,-0.44287934037096033,0.0,-0.44287934037096033,-25.405872768420494,17.52122965131552,0.0,0.41935483870967744,0.0,0.24731182795698925,0.0,13.0,0.0,90.53603676502424,90.53603676502422,0.0,90.53603676502424,66.09004612556102,90.53603676502422,0.0,1.0,0.0,1.0,0.0
2025-07,23,186,0,186,10,2,422.2178735770035,896.3203616767346,0.053763440860215055,2.2699885676182983,186,8,2,348.8894625397463,740.8532643899819,0.043010752688172046,1.8757497986007867,73.32841103725718,155.46709728675273,186,0.0,32.912854894895176,0.2522266683294713,0.0,0.2522266683294713,-25.08399097916312,16.582540781612323,0.0,0.5268817204301075,0.0,0.26344086021505375,0.0,10.0,0.0,73.10203905252264,73.10203905252263,0.0,73.10203905252264,46.45754151710113,73.10203905252263,0.0,1.0,0.0,1.0,0.0
2025-08,0,186,31,186,0,0,0.0,0.0,0.0,0.0,186,0,0,0.0,0.0,0.0,0.0,0.0,0.0,155,0.0,24.738908698382122,-11.038914725699696,0.0,-11.038914725699698,-19.665800662469724,6.849996986341212,0.0,0.36774193548387096,0.0,0.2903225806451613,0.0,,,,,,,,,,,,,
2025-08,1,186,0,186,0,0,0.0,0.0,0.0,0.0,186,0,0,0.0,0.0,0.0,0.0,0.0,0.0,186,0.0,26.344117183216373,-13.183484183717676,0.0,-13.18348418371768,-20.277047325708658,6.580316499749347,0.0,0.3172043010752688,0.0,0.26881720430107525,0.0,,,,,,,,,,,,,
2025-08,2,186,0,186,0,0,0.0,0.0,0.0,0.0,186,0,0,0.0,0.0,0.0,0.0,0.0,0.0,186,0.0,27.360957638296437,-14.217449096929958,0.0,-14.21744909692995,-21.87357108317761,6.571754270683238,0.0,0.3333333333333333,0.0,0.26344086021505375,0.0,,,,,,,,,,,,,
2025-08,3,186,0,186,0,0,0.0,0.0,0.0,0.0,186,0,0,0.0,0.0,0.0,0.0,0.0,0.0,186,0.0009580645161290322,26.641117264208916,-14.038712006759754,-0.0001596774193548387,-14.038871684179105,-26.603932025253965,6.301158094674401,0.0,0.3172043010752688,0.0,0.23118279569892472,0.0,,,,,,,,,,,,,
2025-08,4,186,0,186,0,0,0.0,0.0,0.0,0.0,186,0,0,0.0,0.0,0.0,0.0,0.0,0.0,186,0.19753709677419357,26.222376835609744,-13.33288908788667,-0.032922849462365594,-13.36581193734904,-21.958794876303912,6.433104850564047,0.0,0.3333333333333333,0.0,0.25806451612903225,0.0,,,,,,,,,,,,,
2025-08,5,186,0,186,0,0,0.0,0.0,0.0,0.0,186,0,0,0.0,0.0,0.0,0.0,0.0,0.0,186,235.5555698924731,37.244802114358265,-12.844626094059928,39.25926164874552,26.414635554685592,-20.894995473498714,6.4648958359397,39.25926164874552,0.3279569892473118,1.0,0.2849462365591398,0.9516129032258065,,,,,,,,,,,,,
2025-08,6,186,0,186,0,0,0.0,0.0,0.0,0.0,186,0,0,0.0,0.0,0.0,0.0,0.0,0.0,186,176.7941451612903,28.34067074185003,-12.561733613701655,29.46569086021505,16.903957246513396,-20.36294128277712,6.596308782798731,29.46569086021505,0.3333333333333333,1.0,0.27956989247311825,0.9086021505376344,,,,,,,,,,,,,
2025-08,7,186,0,186,0,0,0.0,0.0,0.0,0.0,186,0,0,0.0,0.0,0.0,0.0,0.0,0.0,186,172.07968216845873,34.95251163189959,-9.38620110077145,25.673571684587802,16.287370583816347,-17.660995101790768,8.304347784416722,27.176759356332127,0.3924731182795699,0.8763440860215054,0.3387096774193548,0.7688172043010753,,,,,,,,,,,,,
2025-08,8,186,0,186,0,0,0.0,0.0,0.0,0.0,186,0,0,0.0,0.0,0.0,0.0,0.0,0.0,186,206.18150367383515,39.686605131683706,-9.394476597148044,21.299021057347673,11.90454446019963,-33.747834082331806,7.210865330835204,27.83130250149343,0.3602150537634409,0.7526881720430108,0.24731182795698925,0.6559139784946236,,,,,,,,,,,,,
2025-08,9,186,0,186,0,0,0.0,0.0,0.0,0.0,186,0,0,0.0,0.0,0.0,0.0,0.0,0.0,186,220.05589077060932,42.83535251092458,-9.099486287828602,13.589865322580648,4.490379034752045,-28.51132943024048,8.73865263325653,25.132923558841103,0.3870967741935484,0.6505376344086021,0.3279569892473118,0.5698924731182796,,,,,,,,,,,,,
2025-08,10,186,0,186,0,0,0.0,0.0,0.0,0.0,186,0,0,0.0,0.0,0.0,0.0,0.0,0.0,186,272.94675448028676,50.53402083392975,-8.940356756637119,11.968598476702516,3.0282417200653953,-44.929171116187746,7.337461689896644,28.729862111708485,0.3817204301075269,0.6236559139784946,0.23655913978494625,0.5698924731182796,,,,,,,,,,,,,
2025-08,11,186,0,186,0,0,0.0,0.0,0.0,0.0,186,0,0,0.0,0.0,0.0,0.0,0.0,0.0,186,367.28649068100367,69.26253814576575,-13.132029660831373,-1.2945308243727536,-14.42656048520413,-44.41633459194755,7.6891987376336255,29.95994214456393,0.3279569892473118,0.510752688172043,0.27419354838709675,0.489247311827957,,,,,,,,,,,,,
2025-08,12,186,0,186,0,0,0.0,0.0,0.0,0.0,186,0,0,0.0,0.0,0.0,0.0,0.0,0.0,186,311.22951424731184,61.34959794881478,-15.03125817606678,-21.717348028673815,-36.74860620474061,-42.01379073591936,5.692586703256253,15.077118839605749,0.3010752688172043,0.3225806451612903,0.23655913978494625,0.2956989247311828,,,,,,,,,,,,,
2025-08,13,186,0,186,0,0,0.0,0.0,0.0,0.0,186,0,0,0.0,0.0,0.0,0.0,0.0,0.0,186,209.71880367383514,48.992601651899186,-11.449640311424918,-13.453267921146967,-24.90290823257189,-40.06560070097585,7.59960223466772,10.749933012246112,0.3763440860215054,0.3387096774193548,0.24731182795698925,0.26344086021505375,,,,,,,,,,,,,
2025-08,14,186,0,186,0,0,0.0,0.0,0.0,0.0,186,0,0,0.0,0.0,0.0,0.0,0.0,0.0,186,225.57301827956994,52.091555788570865,-14.5864480790199,-25.656319623655907,-40.24276770267581,-40.315824375782874,6.646952751337929,5.969591711469539,0.34408602150537637,0.20967741935483872,0.20430107526881722,0.15591397849462366,,,,,,,,,,,,,
2025-08,15,186,0,186,0,0,0.0,0.0,0.0,0.0,186,0,0,0.0,0.0,0.0,0.0,0.0,0.0,186,182.18727580645157,44.76677364906656,-12.783522990265736,-22.37340949820788,-35.156932488473615,-30.726216139122382,6.535102690630531,3.9955682347670245,0.34946236559139787,0.22580645161290322,0.27419354838709675,0.1774193548387097,,,,,,,,,,,,,
2025-08,16,186,0,186,0,0,0.0,0.0,0.0,0.0,186,0,0,0.0,0.0,0.0,0.0,0.0,0.0,186,201.89424749103947,46.60923848861008,-9.10781405907195,-31.035459408602154,-40.14327346767411,-32.38604427636797,7.831188594388518,1.3067909199522105,0.41397849462365593,0.12903225806451613,0.25268817204301075,0.06989247311827956,,,,,,,,,,,,,
2025-08,17,186,0,186,0,0,0.0,0.0,0.0,0.0,186,0,0,0.0,0.0,0.0,0.0,0.0,0.0,186,151.3670286738351,45.04758157547684,-13.906412909894673,-24.838789874551964,-38.74520278444662,-29.715029574235267,7.671500113383724,0.19452411887694135,0.3333333333333333,0.021505376344086023,0.1774193548387097,0.005376344086021506,,,,,,,,,,,,,
2025-08,18,186,0,186,0,0,0.0,0.0,0.0,0.0,186,0,0,0.0,0.0,0.0,0.0,0.0,0.0,186,132.93981675627242,29.62627990649921,-11.702245645080751,18.183778315412184,6.481532670331421,-12.508196804185411,6.945507993816679,20.170207220728795,0.3172043010752688,0.8279569892473119,0.3010752688172043,0.7204301075268817,,,,,,,,,,,,,
2025-08,19,186,0,186,42,17,947.3759831539861,6384.262618328606,0.22580645161290322,5.093419264268743,186,34,16,686.2473809862757,4625.066834625694,0.1827956989247312,3.6895020483133103,261.12860216771037,1759.1957837029113,186,0.19733870967741934,28.61981650186579,-11.40823022632798,-0.03288978494623656,-11.441120011274222,-19.275611373562842,8.600834446012632,0.0,0.40860215053763443,0.0,0.3010752688172043,0.0,42.0,0.06762380952380953,27.170295864084167,27.181566499004806,-0.011270634920634919,27.170295864084167,22.556571027475854,27.181566499004806,0.0,1.0,0.0,1.0,0.0
2025-08,20,186,0,186,24,17,573.3317692511304,3904.0545159262942,0.12903225806451613,3.082428866941561,186,20,13,407.9280518005522,2772.469945415851,0.10752688172043011,2.193161568820173,165.40371745057814,1131.5845705104434,186,0.000967741935483871,25.739070035250073,-10.232427922056731,-0.00016129032258064516,-10.232589212379324,-16.712828118637944,7.753307974159393,0.0,0.3387096774193548,0.0,0.26881720430107525,0.0,24.0,0.0007958333333333333,27.75880672487834,27.758939363767258,-0.00013263888888888887,27.75880672487834,23.802302738533935,27.758939363767258,0.0,1.0,0.0,1.0,0.0
2025-08,21,186,0,186,2,1,36.45236782001498,167.56232261290643,0.010752688172043012,0.19598047215061815,186,0,0,0.0,0.0,0.0,0.0,36.45236782001498,167.56232261290643,186,0.0,27.51068600431818,-13.29423364525596,0.0,-13.294233645255964,-21.704897256526074,7.10822617953111,0.0,0.3279569892473118,0.0,0.25806451612903225,0.0,2.0,0.0,23.43928153597966,23.43928153597964,0.0,23.43928153597966,21.570537919177127,23.43928153597964,0.0,1.0,0.0,1.0,0.0
2025-08,22,186,0,186,3,1,91.41913544432919,193.58351656931924,0.016129032258064516,0.4915007281953182,186,0,0,0.0,0.0,0.0,0.0,91.41913544432919,193.58351656931924,186,0.0,29.444158098277743,-12.9812159103827,0.0,-12.981215910382701,-22.250566612935774,8.231471093947517,0.0,0.3978494623655914,0.0,0.3010752688172043,0.0,3.0,0.0,47.89330042243819,47.89330042243819,0.0,47.89330042243819,38.27634016277151,47.89330042243819,0.0,1.0,0.0,1.0,0.0
2025-08,23,186,0,186,0,0,0.0,0.0,0.0,0.0,186,0,0,0.0,0.0,0.0,0.0,0.0,0.0,186,0.0,26.559866633625237,-11.958833302558984,0.0,-11.958833302558983,-20.8600837753118,7.300516665533125,0.0,0.3655913978494624,0.0,0.3010752688172043,0.0,,,,,,,,,,,,,
2025-09,0,180,30,180,2,2,164.8048846409912,352.35284336243916,0.011111111111111112,0.915582692449951,180,1,1,137.22258624217625,293.3818893857728,0.005555555555555556,0.7623477013454236,27.58229839881494,58.97095397666635,150,0.0,40.95362419278015,-21.345478931728753,0.0,-21.345478931728753,-27.102286834470274,9.80407263052569,0.0,0.3933333333333333,0.0,0.3333333333333333,0.0,,,,,,,,,,,,,
2025-09,1,180,0,180,0,0,0.0,0.0,0.0,0.0,180,0,0,0.0,0.0,0.0,0.0,0.0,0.0,180,0.0,35.46083971909475,-20.894352801233453,0.0,-20.894352801233456,-25.31458547852248,7.283243458930646,0.0,0.35555555555555557,0.0,0.3055555555555556,0.0,,,,,,,,,,,,,
2025-09,2,180,0,180,0,0,0.0,0.0,0.0,0.0,180,0,0,0.0,0.0,0.0,0.0,0.0,0.0,180,0.0,29.22284741995637,-17.03207005464792,0.0,-17.03207005464792,-20.799008340978805,6.095388682654225,0.0,0.37777777777777777,0.0,0.32222222222222224,0.0,,,,,,,,,,,,,
2025-09,3,180,0,180,0,0,0.0,0.0,0.0,0.0,180,0,0,0.0,0.0,0.0,0.0,0.0,0.0,180,5.3333333333333326e-05,29.864436732568134,-12.126677558119905,-8.888888888888888e-06,-12.126686447008797,-14.503479742372898,8.868877827964855,0.0,0.37777777777777777,0.0,0.36666666666666664,0.0,,,,,,,,,,,,,
2025-09,4,180,0,180,0,0,0.0,0.0,0.0,0.0,180,0,0,0.0,0.0,0.0,0.0,0.0,0.0,180,0.017062777777777777,26.346922339066104,-8.764967701332504,-0.0028437962962962965,-8.7678114976288,-17.626407310091125,8.790658198496429,0.0,0.4388888888888889,0.0,0.3388888888888889,0.0,,,,,,,,,,,,,
2025-09,5,180,0,180,0,0,0.0,0.0,0.0,0.0,180,0,0,0.0,0.0,0.0,0.0,0.0,0.0,180,63.58105527777778,23.811340755457362,-0.4146011260698891,10.521822962962961,10.107221836893078,-28.862015937491076,11.400314140845635,10.55933275462963,0.5,0.6611111111111111,0.18333333333333332,0.45555555555555555,,,,,,,,,,,,,
2025-09,6,180,0,180,2,2,28.023799999999937,130.23735628333304,0.011111111111111112,0.15568777777777743,180,2,2,28.023799999999937,130.23735628333304,0.011111111111111112,0.15568777777777743,0.0,0.0,180,206.91227777777777,40.628203680759,4.38926045455251,34.48537962962963,38.87464008418214,-6.494060575571739,12.353587077474458,34.48537962962963,0.5555555555555556,1.0,0.38333333333333336,0.8666666666666667,2.0,226.656025,86.637348799125,48.861344632458284,37.77600416666667,86.637348799125,41.56067830106275,48.861344632458284,37.77600416666667,1.0,1.0,1.0,0.0
2025-09,7,180,0,180,1,1,4.420691058672427,15.249173806890534,0.005555555555555556,0.02455939477040237,180,0,0,0.0,0.0,0.0,0.0,4.420691058672427,15.249173806890534,180,173.97976509259254,39.346491269670906,4.835879313302793,27.924393981481476,32.76027329478427,-15.029033108752376,12.49243683666684,28.460510748456787,0.6055555555555555,0.9333333333333333,0.3277777777777778,0.7333333333333333,1.0,202.77737499999967,9.282312901672944,-24.513916264993668,33.796229166666606,9.282312901672944,-44.70914230400778,0.0,33.796229166666606,0.0,1.0,0.0,1.0
2025-09,8,180,0,180,6,3,601.1324567861652,3152.8819307506064,0.03333333333333333,3.33962475992314,180,0,0,0.0,0.0,0.0,0.0,601.1324567861652,3152.8819307506064,180,177.7402185185185,38.567414252062285,5.474025305498321,22.715364259259264,28.189389564757583,-8.678184966325317,13.286868124942336,26.169367006172838,0.5611111111111111,0.7944444444444444,0.39444444444444443,0.6277777777777778,6.0,299.3310111111109,73.98769886910317,27.265766461695776,46.721932407407394,73.98769886910317,41.40736408260745,27.383344696120957,48.305217129629604,0.8333333333333334,0.8333333333333334,0.6666666666666666,0.6666666666666666
2025-09,9,180,0,180,13,4,856.8049579212114,4313.77957195035,0.07222222222222222,4.76002754400673,180,9,3,393.2296764136161,1940.9587231025598,0.05,2.1846093134089783,463.5752815075953,2372.8208488477903,180,258.81978018518515,50.84278729752817,3.2627337759988695,13.96878305555555,17.231516831554423,-30.084925444526935,12.040265866405914,28.552706543209872,0.4888888888888889,0.6555555555555556,0.32222222222222224,0.55,13.0,472.8751884615384,93.42493721571256,14.612405805456152,78.8125314102564,93.42493721571256,47.51594500913067,18.260999535784908,78.8125314102564,0.6923076923076923,1.0,0.9230769230769231,0.8461538461538461
2025-09,10,180,0,180,0,0,0.0,0.0,0.0,0.0,180,0,0,0.0,0.0,0.0,0.0,0.0,0.0,180,295.5237205555556,57.15631566967372,-0.29621323276036865,3.1104437037036963,2.8142304709433272,-34.57520062051759,10.747814525605415,26.182198564814815,0.49444444444444446,0.5222222222222223,0.3277777777777778,0.4666666666666667,,,,,,,,,,,,,
2025-09,11,180,0,180,0,0,0.0,0.0,0.0,0.0,180,0,0,0.0,0.0,0.0,0.0,0.0,0.0,180,419.53599277777784,72.99922215614133,-4.2675505460266105,-10.528309537037053,-14.79586008306366,-54.50487338082868,10.333886175454026,29.697177962962957,0.40555555555555556,0.48333333333333334,0.3055555555555556,0.45555555555555555,,,,,,,,,,,,,
2025-09,12,180,0,180,0,0,0.0,0.0,0.0,0.0,180,0,0,0.0,0.0,0.0,0.0,0.0,0.0,180,322.1443366666668,62.97850059356675,-8.027686970935584,-19.70253787037037,-27.73022484130595,-38.7431610816178,9.325697633612137,16.99409245370371,0.4166666666666667,0.43333333333333335,0.32222222222222224,0.36666666666666664,,,,,,,,,,,,,
2025-09,13,180,0,180,0,0,0.0,0.0,0.0,0.0,180,0,0,0.0,0.0,0.0,0.0,0.0,0.0,180,178.76921870370376,48.35231882897015,-15.965852695340752,-17.711783425925926,-33.67763612126668,-32.34831083557054,8.27979978044071,6.04154317901235,0.35,0.2777777777777778,0.26666666666666666,0.23333333333333334,,,,,,,,,,,,,
2025-09,14,180,0,180,0,0,0.0,0.0,0.0,0.0,180,0,0,0.0,0.0,0.0,0.0,0.0,0.0,180,178.5114364814815,46.443747921705146,-18.194691021114334,-22.79571916666666,-40.99041018778101,-24.171680989328323,8.097059422147524,3.4780934567901265,0.34444444444444444,0.2111111111111111,0.3055555555555556,0.20555555555555555,,,,,,,,,,,,,
2025-09,15,180,0,180,0,0,0.0,0.0,0.0,0.0,180,0,0,0.0,0.0,0.0,0.0,0.0,0.0,180,189.59380166666665,58.27471233533467,-23.265105911906538,-26.242731666666664,-49.507837578573195,-36.788851707668464,7.81420076893896,2.6781176388888905,0.3333333333333333,0.15555555555555556,0.25,0.13333333333333333,,,,,,,,,,,,,
2025-09,16,180,0,180,0,0,0.0,0.0,0.0,0.0,180,0,0,0.0,0.0,0.0,0.0,0.0,0.0,180,159.68297972222223,54.84706217533886,-20.339081007500557,-24.991006481481488,-45.33008748898204,-30.465017999749566,9.670667505265621,0.8114117361111113,0.3333333333333333,0.1,0.25555555555555554,0.07777777777777778,,,,,,,,,,,,,
2025-09,17,180,0,180,0,0,0.0,0.0,0.0,0.0,180,0,0,0.0,0.0,0.0,0.0,0.0,0.0,180,83.7110997222222,48.79936770217402,-22.824533393933482,-10.634855277777776,-33.45938867171125,-16.56911347334936,9.72574319303254,1.6584973379629622,0.3111111111111111,0.2111111111111111,0.37777777777777777,0.1388888888888889,,,,,,,,,,,,,
2025-09,18,180,0,180,0,0,0.0,0.0,0.0,0.0,180,0,0,0.0,0.0,0.0,0.0,0.0,0.0,180,42.55351509259259,43.37647755385064,-23.703070222538322,6.452141296296294,-17.250928926242025,-36.17925977014531,11.214116411325982,6.772196905864198,0.3388888888888889,0.5666666666666667,0.2611111111111111,0.4166666666666667,,,,,,,,,,,,,
2025-09,19,180,0,180,6,6,45.83225973749518,308.60922282163625,0.03333333333333333,0.25462366520830654,180,6,6,45.14479384799108,303.9781088569919,0.03333333333333333,0.2508044102666171,0.6874658895040966,4.631113964644328,180,0.016438333333333333,39.53082469212401,-22.65168995490819,-0.002739722222222222,-22.65442967713041,-29.835298004139755,8.438895100089388,0.0,0.3111111111111111,0.0,0.2777777777777778,0.0,6.0,0.00038333333333333334,33.881917359003715,33.881981247892604,-6.388888888888888e-05,33.881917359003715,31.145655628070017,33.881981247892604,0.0,1.0,0.0,1.0,0.0
2025-09,20,180,0,180,13,8,1824.5754090455086,12519.774246355562,0.07222222222222222,10.136530050252826,180,9,6,1189.3990046385034,8200.280740900413,0.05,6.607772247991686,635.1764044070053,4319.49350545515,180,4.4444444444444447e-05,40.497778493766255,-22.11887562048331,-7.4074074074074075e-06,-22.118883027890718,-27.34841023606932,9.189448936641472,0.0,0.35,0.0,0.3055555555555556,0.0,13.0,0.0,44.877999564548084,44.87799956454809,0.0,44.877999564548084,44.77606661290205,44.87799956454809,0.0,1.0,0.0,1.0,0.0
2025-09,21,180,0,180,16,6,664.3997830364212,3011.6594134805764,0.08888888888888889,3.6911099057578958,180,8,2,540.9694014852874,2466.031739360225,0.044444444444444446,3.0053855638071525,123.43038155113379,545.6276741203515,180,0.0,46.788468876084075,-19.985453820371387,0.0,-19.98545382037138,-27.716252984749598,13.401507527856348,0.0,0.3888888888888889,0.0,0.3388888888888889,0.0,16.0,0.0,58.47654180073194,58.47654180073193,0.0,58.47654180073194,49.999366473946594,58.47654180073193,0.0,1.0,0.0,1.0,0.0
2025-09,22,180,0,180,8,3,402.86222362412013,841.8846512566003,0.044444444444444446,2.2381234645784454,180,6,1,344.99397095509437,721.451728463614,0.03333333333333333,1.9166331719727465,57.868252669025765,120.43292279298623,180,0.0,41.79676973185138,-24.299809913604957,0.0,-24.29980991360496,-28.611840805348336,8.748479909123207,0.0,0.28888888888888886,0.0,0.2833333333333333,0.0,8.0,0.0,58.10234239694755,58.10234239694754,0.0,58.10234239694755,54.73731508221897,58.10234239694754,0.0,1.0,0.0,1.0,0.0
2025-09,23,180,0,180,6,1,410.20898297095493,870.2323272723963,0.03333333333333333,2.278938794283083,180,6,1,375.1577327006428,795.9301167239279,0.03333333333333333,2.0842096261146823,35.05125027031215,74.30221054846845,180,0.0,42.45533210324954,-20.043721135647488,0.0,-20.043721135647488,-26.270747255664112,11.205805483801026,0.0,0.35555555555555557,0.0,0.32222222222222224,0.0,6.0,0.0,73.94064088121361,73.94064088121358,0.0,73.94064088121361,68.36816382849248,73.94064088121358,0.0,1.0,0.0,1.0,0.0
2025-10,0,186,31,186,0,0,0.0,0.0,0.0,0.0,186,0,0,0.0,0.0,0.0,0.0,0.0,0.0,155,0.0,15.364542404709713,4.498383754636812,0.0,4.498383754636813,-14.042795647546026,9.93146307967326,0.0,0.5806451612903226,0.0,0.23225806451612904,0.0,,,,,,,,,,,,,
2025-10,1,186,0,186,0,0,0.0,0.0,0.0,0.0,186,0,0,0.0,0.0,0.0,0.0,0.0,0.0,186,0.0,18.72057569795007,9.788356694978278,0.0,9.788356694978276,-8.052771741253519,14.254466196464174,0.0,0.6774193548387096,0.0,0.34946236559139787,0.0,,,,,,,,,,,,,
2025-10,2,186,0,186,0,0,0.0,0.0,0.0,0.0,186,0,0,0.0,0.0,0.0,0.0,0.0,0.0,186,0.0,17.3447255766044,8.422159682078005,0.0,8.422159682078002,-10.479378313628661,12.883442629341204,0.0,0.6720430107526881,0.0,0.3333333333333333,0.0,,,,,,,,,,,,,
2025-10,3,186,0,186,0,0,0.0,0.0,0.0,0.0,186,0,0,0.0,0.0,0.0,0.0,0.0,0.0,186,0.0,15.687346030990273,7.531844457070744,0.0,7.531844457070747,-12.269565674828891,11.609595244030508,0.0,0.6827956989247311,0.0,0.27956989247311825,0.0,,,,,,,,,,,,,
2025-10,4,186,0,186,0,0,0.0,0.0,0.0,0.0,186,0,0,0.0,0.0,0.0,0.0,0.0,0.0,186,0.0013758064516129034,15.597323287016959,6.726918980812568,-0.0002293010752688172,6.726689679737296,-12.551697377115715,11.162137934990033,0.0,0.6182795698924731,0.0,0.23118279569892472,0.0,,,,,,,,,,,,,
2025-10,5,186,0,186,0,0,0.0,0.0,0.0,0.0,186,0,0,0.0,0.0,0.0,0.0,0.0,0.0,186,0.2773112903225807,18.186103526594284,8.794876754429835,-0.046218548387096776,8.748658206042737,-12.412459155084525,13.497458375279082,0.0,0.6505376344086021,0.0,0.27419354838709675,0.0,,,,,,,,,,,,,
2025-10,6,186,0,186,1,1,20.929933333333224,98.03580773333285,0.005376344086021506,0.11252652329749045,186,1,1,20.929933333333224,98.03580773333285,0.005376344086021506,0.11252652329749045,0.0,0.0,186,295.22253118279565,56.44298251032825,6.723637425775678,49.20375519713261,55.92739262290828,-11.610309928167291,12.4352281680456,49.20375519713261,0.5913978494623656,1.0,0.3387096774193548,0.9032258064516129,1.0,295.52672499999994,108.81561172124395,59.56115755457737,49.254454166666655,108.81561172124395,41.09005894146003,59.56115755457737,49.254454166666655,1.0,1.0,1.0,0.0
2025-10,7,186,0,186,0,0,0.0,0.0,0.0,0.0,186,0,0,0.0,0.0,0.0,0.0,0.0,0.0,186,194.3990924731183,37.646253420538436,4.927575519060593,32.39984874551972,37.3274242645803,-17.0391196690908,10.37434001281345,32.39984874551972,0.553763440860215,1.0,0.23118279569892472,0.8494623655913979,,,,,,,,,,,,,
