target,day_index,date,n_train_days,n_rows,trained,branch,n_trees,model_file,model_sha256,constant_new_columns,n_template_days,near_constant_template_days,correction_min_kW,correction_max_kW,reason,train_first,train_last,prediction_min_kW,prediction_max_kW
load,240,2025-08-29,56,8064,True,fitted,100,,3b0e0561e5c7beed5cdfd338ca4c3fdec21381e39b17629351551108c3b95d78,,4,0,-86.9496701018548,265.98865294493766,,2025-07-04,2025-08-28,2852.7867915757656,4757.415979286069
load,241,2025-08-30,56,8064,True,fitted,100,,e7583411ce12548a377dbd5b3cf6458c26a83b3344fe276e015b2a18488e04b3,,4,0,-260.4167922993162,252.6339063789087,,2025-07-05,2025-08-29,2845.5567733868565,4557.092856728146
load,242,2025-08-31,56,8064,True,fitted,100,,0dd2bc9d44c857750243fa5e0aaac3b2a251020ddb0b108f0d1e393d2cbb4394,,4,0,-107.0186287054726,217.19985696998637,,2025-07-06,2025-08-30,3809.535121756389,7423.43486114967
load,243,2025-09-01,56,8064,True,fitted,100,,a109ac78c6c28037398e7416fcee3e5ab40e80ad41ae87be130c321f6a13b81b,,4,0,-235.9773237750076,244.9436438029527,,2025-07-07,2025-08-31,3747.8789698312944,7488.061872063173
load,244,2025-09-02,56,8064,True,fitted,100,,32d70fa750757b9a1fdeba5e11ec58947d2cfa27d52f29663e9e7039f335f228,,4,0,-216.42348574154653,238.34023088146762,,2025-07-08,2025-09-01,3736.850747302844,7237.331182596468
load,245,2025-09-03,56,8064,True,fitted,100,,50b0eaa057d5767b7638b5934baff53230151fe34190185b593c117d6ca54156,,4,0,-608.6192839323709,-184.30140468790847,,2025-07-09,2025-09-02,3416.6665823916555,6897.673800457245
load,246,2025-09-04,56,8064,True,fitted,100,,0340e8696427d83043ad0827e39c06b475e5664a5d8222f725a625a3a2328164,,4,0,-736.2512244563669,17.949369728048396,,2025-07-10,2025-09-03,3008.8288481045633,6792.239360231988
load,247,2025-09-05,56,8064,True,fitted,100,,162992efec8b74b612024ef740de35abdda3f1a1a876b19c0e88b5024709f890,,4,0,-429.56826171311184,-106.60742841028276,,2025-07-11,2025-09-04,2577.289813861744,4359.327913156303
load,248,2025-09-06,56,8064,True,fitted,100,,b16046409d48bb661537d4c7ec2eb7318f6b40fd7712861f11e559db66cededc,,4,0,-854.6961360710079,-52.32370724571822,,2025-07-12,2025-09-05,2359.6827966103697,3947.9848394758856
load,249,2025-09-07,56,8064,True,fitted,100,,f023c2946479cb64d4d526d7bb49b6962a8b51c3e317ab6d5f38e27df7f57fa0,,4,0,-834.6063313522889,-338.92509686871296,,2025-07-13,2025-09-06,3120.2633700259826,6619.841778260356
load,250,2025-09-08,56,8064,True,fitted,100,,a8126f1c7b9e5726fe793a2ac4636ccd8a435ee4a0ec8eb6f52b49962fb2bfef,,4,0,-541.0034968301343,23.64889406476465,,2025-07-14,2025-09-07,3020.9188882721232,6598.56804771338
load,251,2025-09-09,56,8064,True,fitted,100,,afdeeee3901cc40bed8b7ca0855bcf627be3da14d0bb88d46139c5363c133fbf,,4,0,-129.89402123170743,288.67648739943763,,2025-07-15,2025-09-08,3574.217360973719,6789.442954637489
load,252,2025-09-10,56,8064,True,fitted,100,,28d74fc0adb93b5a2a8f807e83ac72e2f6ce27515239fd2837823640af0d5e33,,4,0,-192.15627241388594,280.809686141567,,2025-07-16,2025-09-09,3533.7686425075053,6942.190552147317
load,253,2025-09-11,56,8064,True,fitted,100,,56b63d95f4626bf91444fc2b0132c027d0b27b1a45cc021da3f16efe70dbeb0b,,4,0,-150.6109048565475,239.1715229561153,,2025-07-17,2025-09-10,3216.822493080782,6762.444662023479
load,254,2025-09-12,56,8064,True,fitted,100,,3d402f48d89e844272d8e1d18212abde6e9c8755f1ccaaa4a002f163f32bec4b,,4,0,-102.62050395906783,169.51376563579376,,2025-07-18,2025-09-11,2539.5922527785297,3974.42120901589
load,255,2025-09-13,56,8064,True,fitted,100,,2accd722cda2b8d983b5e2bdebbcb191e34038d20a4dd5a9607d690f8b0c21e4,,4,0,-188.66684596975125,146.6873524467263,,2025-07-19,2025-09-12,2511.4452061532925,3924.104289285435
load,256,2025-09-14,56,8064,True,fitted,100,,ed3f54cd5651625799690f8e05e09b1d6e57c51b72bf08952ae8aa103105ea0e,,4,0,-171.78907145588164,132.42997617295683,,2025-07-20,2025-09-13,3429.4486944500104,6881.516120037874
load,257,2025-09-15,56,8064,True,fitted,100,,dee42dbafc39c12391e0f9c78e8668de1802d8201353bbc1dfb58ee848394d49,,4,0,-211.83537327366625,173.19826910102327,,2025-07-21,2025-09-14,3351.4173499970843,6836.517419993363
load,258,2025-09-16,56,8064,True,fitted,100,,d3cf781bbf3eee58522155560853f82d01ea0d93fc87c49cb991bbb4c9fdcd54,,4,0,-97.56085449962171,187.5184917318718,,2025-07-22,2025-09-15,3449.7729589771907,6788.210275092249
load,259,2025-09-17,56,8064,True,fitted,100,,2d6dc1cc59757cf47dbd1d455badd0283ab0541a14e3bb60830eb5b1067092c5,,4,0,-228.88455174736123,163.5189706710159,,2025-07-23,2025-09-16,3489.3910145795817,6683.706972611289
load,260,2025-09-18,56,8064,True,fitted,100,,0edfc8c697d16a114807f6b048386c46e75af83338333abdfd513460309a12f6,,4,0,-193.76955348898562,166.35012486180412,,2025-07-24,2025-09-17,2847.3429836060236,6777.383973151955
load,261,2025-09-19,56,8064,True,fitted,100,,85d4fdc4e4090deb2331b360874d5488d8884a53d0593b1cb9ac516f7e00bf87,,4,0,-153.44991256353586,114.47588447494894,,2025-07-25,2025-09-18,2490.99576690225,3946.6074163879284
load,262,2025-09-20,56,8064,True,fitted,100,,a0bf98b0dc78a423f8cba811fcf5510ad8ea54c8c59e5e04ff37a5f52b62f360,,4,0,-166.01904999083337,168.59460858368166,,2025-07-26,2025-09-19,2488.363309008157,3923.6010565237925
load,263,2025-09-21,56,8064,True,fitted,100,,ee94118bfc243ce905aa225b2d2c5901c54494c5d6865c75d1995e0b497edf50,,4,0,-209.58134565822664,37.2452207353007,,2025-07-27,2025-09-20,3282.8562812461964,6735.1183175160095
load,264,2025-09-22,56,8064,True,fitted,100,,040e167d768061a84889c7ec75c8a063d6ac6d35b4dfaddec2fe50e1c15a2aaf,,4,0,-306.33018044064215,134.40685777652266,,2025-07-28,2025-09-21,3273.9826366152893,6640.552920908309
load,265,2025-09-23,56,8064,True,fitted,100,,d2321019e9c975bd26d9bccfa551e19c103e989c0394a381d046a274f22239d5,,4,0,-278.27471381308595,128.06893420335655,,2025-07-29,2025-09-22,3457.1804329567617,6685.980878707189
load,266,2025-09-24,56,8064,True,fitted,100,,e29c6c34655842fc2719bb440eb0a1930ede4b5661853e11d7a6b20230e0890f,,4,0,-271.9966628716793,166.50536223773545,,2025-07-30,2025-09-23,3438.159596691645,6733.278209078223
load,267,2025-09-25,56,8064,True,fitted,100,,355479c7d531f6462d994664ce90c7b2b5f0522021db56deeb9bac970a91ee32,,4,0,-278.7874618405961,105.94169668963255,,2025-07-31,2025-09-24,2655.1978299896346,6686.140103583463
load,268,2025-09-26,56,8064,True,fitted,100,,5297b4970465470596ef459bd36881a01e4cb02f80cf29423f299d7a3bb442b8,,4,0,-286.7618089515222,93.11398736598404,,2025-08-01,2025-09-25,2405.5761694063035,3830.9739465028115
load,269,2025-09-27,56,8064,True,fitted,100,,f6e527d26dfce2fcc449ec849e8c54bb719599bdcedf477079cd85c2840e02a4,,4,0,-295.8489450976207,236.98367091136757,,2025-08-02,2025-09-26,2487.271201635204,3878.3594901680294
load,270,2025-09-28,56,8064,True,fitted,100,,b8324d352930061581a82153664c80b6aa2c8e515714ff1e595d8e84ae868df2,,4,0,-192.09235849698936,66.82728389301411,,2025-08-03,2025-09-27,3254.4072537805014,6713.53978209492
load,271,2025-09-29,56,8064,True,fitted,100,,ab497e8cf377eabdb70b474d819536051a3002398206244610a50c273670c604,,4,0,-353.18171441231976,136.89278720361065,,2025-08-04,2025-09-28,3331.9705930921705,6653.328693850086
load,272,2025-09-30,56,8064,True,fitted,100,,1ce8a932e53d3b18fe21e257e5dbeef6e64228cb56e487e481c7d5691fd3d14a,,4,0,-340.32832633648405,98.72350418174706,,2025-08-05,2025-09-29,3241.314752872364,6676.6401237373575
load,273,2025-10-01,56,8064,True,fitted,100,,9a5e4a7ad2c8af317133e8ba7738d407064be5b32f239dc8b2dbadac7ab299df,,4,0,-308.47639956750373,94.95568924989921,,2025-08-06,2025-09-30,3328.8060397040326,6604.75736467619
load,274,2025-10-02,56,8064,True,fitted,100,,f66782e3ddae8e01b340440b83f89da1e500f79e9ca7b47b4549202701b66f6c,,4,0,-499.7937245647324,226.7084955532869,,2025-08-07,2025-10-01,2688.9337586419965,6645.617137544661
load,275,2025-10-03,56,8064,True,fitted,100,,4adde7205efd64421be021bc51b8a045999b6a7f0dee9890350e1bbbab17a668,,4,0,-331.5409729442987,88.83464912634813,,2025-08-08,2025-10-02,2324.902017838724,3755.8135475395575
load,276,2025-10-04,56,8064,True,fitted,100,,f9cb7d5cd3f24e3a998399b23058f40589b728ba4dedb0e7f69d72277c7df92c,,4,0,-488.7859692260346,106.95446850451157,,2025-08-09,2025-10-03,2244.765268530706,3814.3465877344624
load,277,2025-10-05,56,8064,True,fitted,100,,6f62a79c2109ff6331048de6a331b330e0607bdd23ee81a6016075eb0d072717,,4,0,-570.2229949175811,-49.78745669114707,,2025-08-10,2025-10-04,3058.622100526149,6534.718443308853
load,278,2025-10-06,56,8064,True,fitted,100,,d24bb0e70835fdd140bc690e6726c7d4903506cbb9bf05fe035888a1ac363f67,,4,0,-558.2576405175644,99.06890962369759,,2025-08-11,2025-10-05,3062.5355017734214,6715.783602653432
load,279,2025-10-07,56,8064,True,fitted,100,,1b0af319e94fbfb77485c591a3e3f820baec88075d54686596774999d42a807e,,4,0,-516.4533655253422,102.27545237184884,,2025-08-12,2025-10-06,3165.419445621786,6684.610193553393
load,280,2025-10-08,56,8064,True,fitted,100,,47907d6dac23c6c704794dc6172121cc0e5724f5fc6725e06f17323de89b208b,,4,0,-281.9980345969006,98.14956592559997,,2025-08-13,2025-10-07,3085.156448924807,6675.306963955816
load,281,2025-10-09,56,8064,True,fitted,100,,0377ff8c871c398e6e34705bbc702755a9419ddae1f9e2e71bcda82e825d6ffa,,4,0,-295.0192898934774,117.79489942822251,,2025-08-14,2025-10-08,2453.4860995609406,6754.594842050002
load,282,2025-10-10,56,8064,True,fitted,100,,7a6413868fc1e2a54a86f7cab601c96669e03bd90bc4308046a9fa2175dc4c5d,,4,0,-179.69277832286983,68.18188859432337,,2025-08-15,2025-10-09,2074.478731035694,3786.1537736525725
load,283,2025-10-11,56,8064,True,fitted,100,,f6b56d432c769fdcc9f2346a5917f3804b0a8c775a3edc3bc0610108dcc87c89,,4,0,-274.67083617224324,97.29560822865149,,2025-08-16,2025-10-10,2154.1142180697293,3814.312545720309
load,284,2025-10-12,56,8064,True,fitted,100,,e941e21948a6601f49140e63034f983f9b015a25e4c1650df40d6063efe5568e,,4,0,-292.55174128538636,78.38711011570877,,2025-08-17,2025-10-11,3100.3383840553315,6676.299597861508
load,285,2025-10-13,56,8064,True,fitted,100,,27937459706183b03002e8a0a87ac859a5ad794b6978c0f7f4337a9164127c15,,4,0,-223.53526493980155,111.7741524480515,,2025-08-18,2025-10-12,3160.2956145973076,6694.900067532669
load,286,2025-10-14,56,8064,True,fitted,100,,0b1d8cd1c563867c3b42c10657063a21a2d707761a320be7f6182dd6ad9f0657,,4,0,-242.34627910321103,75.88323284035266,,2025-08-19,2025-10-13,3158.4704202842013,6713.954057184615
load,287,2025-10-15,56,8064,True,fitted,100,,5791e439fbdc0285988be898a3e84e93a94f2aaf8d175dc92c22826d8e7cf19e,,4,0,-259.21253611291445,118.74532760809112,,2025-08-20,2025-10-14,3195.0224293896813,6728.828263887085
load,288,2025-10-16,56,8064,True,fitted,100,,8af4048961afa2df4e21983e1cba46adc6fa34fe929361bd026bdb6bbe91a0dd,,4,0,-265.87807912311297,76.02606781367427,,2025-08-21,2025-10-15,2504.8133402071703,6674.642886056457
load,289,2025-10-17,56,8064,True,fitted,100,,02b1ea97848f8d7770fcd1ce0673bfb1c1159f200e203cccf6772703763a15d4,,4,0,-250.77714595143723,73.99310586658788,,2025-08-22,2025-10-16,2177.7722868897226,3880.330085628171
load,290,2025-10-18,56,8064,True,fitted,100,,f2bb99d7ca7673d5d857e35172232747651e354055ef01caa0302cd2013c021a,,4,0,-195.2912749557181,114.14104837016619,,2025-08-23,2025-10-17,2073.7232395209426,3890.852476058377
load,291,2025-10-19,56,8064,True,fitted,100,,71a1ade6cdbabe3628ce20d9c733db1d359dc89297c9709c72ae4e9e44374f7b,,4,0,-213.54194472032634,30.495805428927483,,2025-08-24,2025-10-18,3106.154526156118,6671.212135889982
load,292,2025-10-20,56,8064,True,fitted,100,,b2a4d4abc41ac610e27b1e342ac5aff2c34a424d34f650b4f26def1d8f17f216,,4,0,-249.62876641009944,100.0215423103942,,2025-08-25,2025-10-19,3079.030850679124,6699.708164557774
load,293,2025-10-21,56,8064,True,fitted,100,,c86a8029b7f3a3067c0dd4dcab59c7f3e5b118041a516ad70dd7a50094a98f3f,,4,0,-199.7446017985054,76.45764696665202,,2025-08-26,2025-10-20,3195.566628944619,6638.172714596596
load,294,2025-10-22,56,8064,True,fitted,100,,2857d69da3c33ca4fa8608a318ffb1e73af6c01d7be9d04d112611e5995af29c,,4,0,-236.02364351609762,97.99949341797519,,2025-08-27,2025-10-21,3139.4991160530226,6677.401044870779
load,295,2025-10-23,56,8064,True,fitted,100,,2f29f2ff5fe110c8cebd3d35503bbda1d6b167d8983f53fcca03d206246e6cf1,,4,0,-264.71645681061784,94.59270179958997,,2025-08-28,2025-10-22,2549.364518527754,6709.011008137549
load,296,2025-10-24,56,8064,True,fitted,100,,b2274fc2d7844c29b0cf44cd0276f3cae70177a8a2542699d0da1519806cce8c,,4,0,-187.59618802605925,61.941332669733974,,2025-08-29,2025-10-23,2172.779608638241,3855.3014605760536
load,297,2025-10-25,56,8064,True,fitted,100,,e2c0e779413177b3540c3e92098de12aa4a155a7691551431cc2fc6c6669a6bd,,4,0,-190.39241884249887,105.78427599686894,,2025-08-30,2025-10-24,2205.159182451153,3874.1646552682632
load,298,2025-10-26,56,8064,True,fitted,100,,e218056f7933e3b5683178e209fbc4ac5f72015fca2b51d43f12a8a2e9ea78fe,,4,0,-215.62553846353904,25.890201446577706,,2025-08-31,2025-10-25,3060.6471616530393,6692.765140672904
load,299,2025-10-27,56,8064,True,fitted,100,,23b2949975a8932195cf812b780441e46ee582c15c7f5d94cfe655edc90b809f,,4,0,-203.77671647758962,94.47539953440857,,2025-09-01,2025-10-26,3120.6671121040827,6616.789590932506
load,300,2025-10-28,56,8064,True,fitted,100,,21cfcfb17e152a5fa42c2e8407150ea06b9c30b2aa00ca18c7b2e0de089cec52,,4,0,-211.92217931827216,112.68709967744493,,2025-09-02,2025-10-27,3136.078466224851,6661.965133642341
load,301,2025-10-29,56,8064,True,fitted,100,,aabd469c22fc5dd871b0598b3c89c5b456de2b9d1cbe48423ce31679688dfa67,,4,0,-292.6028989202245,105.26191097224805,,2025-09-03,2025-10-28,3090.9188211693863,6796.8856963970375
load,302,2025-10-30,56,8064,True,fitted,100,,96ace6cf6eadb5a08fc1f8d204d453e8eb71c074305209500cf4c3a7e58f1faa,,4,0,-228.86077262301768,125.5113791560179,,2025-09-04,2025-10-29,2559.8441000143252,6679.773642064247
load,303,2025-10-31,56,8064,True,fitted,100,,795ca7788af2c5c9a43388f25c9c19c97b66482b8f15b105b80db86bda84f1cc,,4,0,-270.5293064841562,115.43661306818346,,2025-09-05,2025-10-30,2142.6035150659536,3850.675363211121
load,304,2025-11-01,56,8064,True,fitted,100,,233027aaf529af2121ebaa734d71151a472b05a0ec8851f48df949d3047f2483,,4,0,-234.66177467231682,153.54360621199493,,2025-09-06,2025-10-31,2180.701513878063,3888.495332903365
load,305,2025-11-02,56,8064,True,fitted,100,,3ecc30ffeaeb0dafa7413f1d38ea2c342aaa293fbdf177abd62b99724fdfafdd,,4,0,-223.60583205233607,46.13914619591132,,2025-09-07,2025-11-01,3021.635309254624,6641.283028271501
load,306,2025-11-03,56,8064,True,fitted,100,,ffece416461ae7c48187fefea98d9262c4b373141ed3f5277dbf64c40c1e86b4,,4,0,-222.63629135440203,121.54821270333619,,2025-09-08,2025-11-02,3155.9081262180134,6657.976982270622
load,307,2025-11-04,56,8064,True,fitted,100,,26df140cd27561db7d47fc47d3af73da684c51c56275510f4e7e0c9b0f9e620a,,4,0,-282.23404243495173,123.19958131776251,,2025-09-09,2025-11-03,3112.6114144337307,6757.311289339152
load,308,2025-11-05,56,8064,True,fitted,100,,aeeb891ae19e618d51e58ed630384f4415d589da42cc970a45d6fa6c2631d1d7,,4,0,-252.32193137766706,119.91915258250438,,2025-09-10,2025-11-04,3151.9643927183206,6811.701052432637
load,309,2025-11-06,56,8064,True,fitted,100,,335e068c6d2bb50c15066135557b7920b0c5efb4f9f63a4c1d8583b09e6f808c,,4,0,-239.02162947803896,131.68779519718643,,2025-09-11,2025-11-05,2620.3952399225313,6653.253366614769
load,310,2025-11-07,56,8064,True,fitted,100,,ab7ace0f66a53061516ed1526e30923d796c3291331926568c9372d8959eeb25,,4,0,-193.55031820294852,83.55129906840688,,2025-09-12,2025-11-06,2256.277960167099,3874.2090937806897
load,311,2025-11-08,56,8064,True,fitted,100,,06be6b595e8210a1a74206c909e8cb62d8c2f48409c6901c9c6cbb326b52f8c6,,4,0,-215.43785958289467,163.2760146292728,,2025-09-13,2025-11-07,2225.19574453381,3936.6190693944927
load,312,2025-11-09,56,8064,True,fitted,100,,0ac48ad2ceb6a65253d0a1e510e28cd7fdc91cb75c64373009bcb223ec33f870,,4,0,-221.65029722057477,94.18362623733152,,2025-09-14,2025-11-08,3136.3959522975415,6675.316914864342
load,313,2025-11-10,56,8064,True,fitted,100,,b0131298667cd856f91f8380984bf630f0e38503ca0afa96810a234f3efa214d,,4,0,-238.24769043695846,127.53282731349758,,2025-09-15,2025-11-09,3122.018921616933,6684.138496330496
load,314,2025-11-11,56,8064,True,fitted,100,,f39f84d44966c173732ecaa2d4d3988b6e36a398f4422d055095f3b9df912ade,,4,0,-227.3142654117413,153.52121093978994,,2025-09-16,2025-11-10,3148.5677916332643,6711.939939715968
load,315,2025-11-12,56,8064,True,fitted,100,,9a51be51fbca4268267495c78a94f6b777bf357ba35cec5d2fb7bc2a8bf3e3fa,,4,0,-211.95939512622664,147.664606552568,,2025-09-17,2025-11-11,3180.0330513401536,6762.350515524609
load,316,2025-11-13,56,8064,True,fitted,100,,fa6c602c121d883298cdad197ae79e6345d9a2a0e7a2336fbdd9b455761ad16b,,4,0,-334.0533979483076,168.49578025646605,,2025-09-18,2025-11-12,2513.0967589577563,6714.380039197685
load,317,2025-11-14,56,8064,True,fitted,100,,05a731659e794c3cf4764093fb94fe2d778603cf5b53d0e448bfb7e49da10d19,,4,0,-192.81262729389294,100.27803366154842,,2025-09-19,2025-11-13,2160.926478357438,3863.6010693931394
load,318,2025-11-15,56,8064,True,fitted,100,,53790b063f7aa06978b36d8c2ee6ea2224cc4ec6e38710580ffbeff35f85e4c9,,4,0,-257.93206065749104,183.14637966948476,,2025-09-20,2025-11-14,2250.493644357656,3938.0241140723474
load,319,2025-11-16,56,8064,True,fitted,100,,7f4a95d7c6ae2b4b1db85abcf2ed7ff758c4ee48a74e368f3f398058d1451394,,4,0,-220.09793331901778,99.08969534135792,,2025-09-21,2025-11-15,3080.4558391633354,6679.624137873205
load,320,2025-11-17,56,8064,True,fitted,100,,d3a15aa2ced43fccdce461d11a8d5a73578d0d98917822e37385dbfb230465c8,,4,0,-338.83301655673927,151.3514145644238,,2025-09-22,2025-11-16,3153.2033178712168,6744.823872737305
load,321,2025-11-18,56,8064,True,fitted,100,,524e5bfc5bb2b659bd7a9535c525900064a86b0f5e0253f7beaf21e466b2cc28,,4,0,-305.0025259735847,115.56560678300649,,2025-09-23,2025-11-17,3127.4569937078495,6740.768285482858
load,322,2025-11-19,56,8064,True,fitted,100,,320d6355936969196acb41277ed0dcbcfc0501c89a366d73683eae84dde52060,,4,0,-242.13268285940111,205.22674079163548,,2025-09-24,2025-11-18,3192.3302902959504,6777.871697191952
load,323,2025-11-20,56,8064,True,fitted,100,,4f6a026bc3faf45a0778d07960c0de5a7c29136cf9453eb49fc2e6ea0b97a1ee,,4,0,-193.70556822443618,172.73063399502706,,2025-09-25,2025-11-19,2524.0446674586947,6685.822672198025
load,324,2025-11-21,56,8064,True,fitted,100,,25ed171217868b5578cb27fc6ede285a7df152608cf3625a83096e30bd1548a2,,4,0,-212.58392676279118,144.40877004923652,,2025-09-26,2025-11-20,2160.1645262175666,3880.361178119564
load,325,2025-11-22,56,8064,True,fitted,100,,93c14dbee0a02ab98ff806224266fb2cc6132ce1abfe9f5d4339468b3f50a64b,,4,0,-212.818710621609,182.39294446195856,,2025-09-27,2025-11-21,2217.401338332453,4008.212612737941
load,326,2025-11-23,56,8064,True,fitted,100,,e68ee72afb93fa2872d7c37ad7e4dffbd4d0c30b476af77aedea7accfd33fdc0,,4,0,-230.9825988041669,138.21132753909012,,2025-09-28,2025-11-22,3141.522858599312,6676.823171896828
load,327,2025-11-24,56,8064,True,fitted,100,,93864e07392c02803ce23311722c9f79e6a430868a6bd484f8c8a2ab5e0ed9e8,,4,0,-259.26763003016947,191.4805181384128,,2025-09-29,2025-11-23,3222.889764185238,6687.613818177718
load,328,2025-11-25,56,8064,True,fitted,100,,8b22c32780b7c11b5583377b04bda6930999241955d589cbda077585ec55c86c,,4,0,-232.82068072498038,199.07737430789038,,2025-09-30,2025-11-24,3160.273484625878,6786.067944057117
load,329,2025-11-26,56,8064,True,fitted,100,,c894d986408d6f24ab44dcffba8391990702436a0a8d71edd0eb9bca3421dba9,,4,0,-321.16069498729394,179.79169057589925,,2025-10-01,2025-11-25,3160.3006059720474,6692.94013171353
load,330,2025-11-27,56,8064,True,fitted,100,,8a9c52ce003b984501c7d9eb60105cfd33881f909b62a58718f52da67eab4358,,4,0,-261.72274427610273,192.46737262962176,,2025-10-02,2025-11-26,2462.5586095857766,6817.087089903784
load,331,2025-11-28,56,8064,True,fitted,100,,ffccaaed04d9c23cd400de0b058a7630e6677cb40869473214ccfa9b20a89ebb,,4,0,-187.48263266860084,193.77244044929793,,2025-10-03,2025-11-27,2219.9310619023877,3954.507346346158
load,332,2025-11-29,56,8064,True,fitted,100,,72be66a7e46dc16383c9d4abe5d39ed9c62825db1df7620f01c58cd605407908,,4,0,-243.483610415073,211.26178494035847,,2025-10-04,2025-11-28,2183.025152878109,3973.5594141460624
load,333,2025-11-30,56,8064,True,fitted,100,,ed4388799a76272a647f708fe982e50c864b0147d2bbeda3e826bac2e7d8d3df,,4,0,-211.70680864475509,172.2840982480782,,2025-10-05,2025-11-29,3164.6078994006443,6682.980342605325
load,334,2025-12-01,56,8064,True,fitted,100,,eaaf73b68ea7098350bca6e63bbeeca94a41e35692b81d56def9abe9ced5eb19,,4,0,-222.35407991079148,191.2928023032214,,2025-10-06,2025-11-30,3221.42348780549,6752.386200871703
load,335,2025-12-02,56,8064,True,fitted,100,,320e7171c6ef94d8737aef63a3048bb051387132c25a561585a2a68f376bc389,,4,0,-243.8685272815851,170.73939646902605,,2025-10-07,2025-12-01,3217.57448566828,6732.094677717988
load,336,2025-12-03,56,8064,True,fitted,100,,4317164b1a9a8a9c56d3bfefeb5352db88994389d3866d5d9a9970ac66900403,,4,0,98.28121484543965,455.1075489621558,,2025-10-08,2025-12-02,3334.57151058042,7223.648860580998
load,337,2025-12-04,56,8064,True,fitted,100,,71117951766491093f32a54d84fc29536249ca1a1bd8102e87379cdce01c3587,,4,0,-23.02113695764248,530.8307126667075,,2025-10-09,2025-12-03,2546.6398446790504,7275.424183162184
load,338,2025-12-05,56,8064,True,fitted,100,,2fc34836318c867c163334417e8df7c7dd6b49e8f8f2bf9ff7be7c1453fbbf93,,4,0,41.424900218561355,488.1497381746763,,2025-10-10,2025-12-04,2329.2093378366762,4308.823710539901
load,339,2025-12-06,56,8064,True,fitted,100,,f817a62b771d399b337c2783033f7531e0358d697b0d08e75b8725afbfc4a27e,,4,0,-20.54161574785363,613.5775978684433,,2025-10-11,2025-12-05,2331.2293981746934,4446.094847931233
load,340,2025-12-07,56,8064,True,fitted,100,,67daf80609aa43959c96331853de99acffb2abd1e6b407f46380da92f955d66d,,4,0,-52.077341606752704,487.09701089074593,,2025-10-12,2025-12-06,3295.7996490598616,7198.961051920673
load,341,2025-12-08,56,8064,True,fitted,100,,cffdaa450b05fec25ab69d9612f9ab8d59a590b090823955abc4645fcd444d7d,,4,0,-13.644680967949675,354.5598172357225,,2025-10-13,2025-12-07,3287.2125824675436,7644.699935245935
load,342,2025-12-09,56,8064,True,fitted,100,,c10f0e93f876bb7aa947fc3c967af3010be2b40888c6a420ce4ea009737b0f4f,,4,0,-223.7710450291874,101.04268774324704,,2025-10-14,2025-12-08,3213.7683996121095,7179.094368597133
load,343,2025-12-10,56,8064,True,fitted,100,,5ab655eb5bf22ec04453199819c667097c89459d94309eba286668483cbfbaaa,,4,0,-194.56004031812097,175.50827538612987,,2025-10-15,2025-12-09,3166.7963415308964,7186.875243287682
load,344,2025-12-11,56,8064,True,fitted,100,,c438195865267595a756384c4b5b08af8f594c4c3c37e00d2b7aeffe4a9affc2,,4,0,-201.02458468699731,143.4762140786375,,2025-10-16,2025-12-10,2484.1446373054546,7332.458853378499
load,345,2025-12-12,56,8064,True,fitted,100,,f11b89a90e2f3cdabf6189742dbd3e61e19021f857c82ca868f4091ecf089bb8,,4,0,-131.2781307938833,113.45675277305033,,2025-10-17,2025-12-11,2188.8949843804066,4491.389835386469
load,346,2025-12-13,56,8064,True,fitted,100,,4d1438a31cf554949e33d4b9a45dbca66beab6d9a8c3e53ecb2c7166915912ff,,4,0,-185.54265210881854,171.76182778480566,,2025-10-18,2025-12-12,2305.932134494763,4405.278079560043
load,347,2025-12-14,56,8064,True,fitted,100,,70dc47780744c318f396e3de95fec25b2e8e5ef17545e5f51b29a4f4629243ac,,4,0,-178.8071525078797,91.67140506262264,,2025-10-19,2025-12-13,3239.4442034881404,7227.286087516151
load,348,2025-12-15,56,8064,True,fitted,100,,43e432664f14f34f4cda48fe528cc2b506cb913dce32b49892c60cbc42da57ca,,4,0,-178.23469320716896,145.46854962906406,,2025-10-20,2025-12-14,3260.877271497585,7190.349851365837
load,349,2025-12-16,56,8064,True,fitted,100,,86f91427d90bc7face9eb5c5c8333a23396c1d9e67e6426c1a42d9f62d2f7519,,4,0,-184.36233575551728,169.4970993190297,,2025-10-21,2025-12-15,3208.395453244598,7311.6468385670905
load,350,2025-12-17,56,8064,True,fitted,100,,954932abf8e4bfeb3cca7d03707480fda8fc9c5d80eb428d86f1865e2edba428,,4,0,-152.0681367863233,185.17572523218885,,2025-10-22,2025-12-16,3243.9403695816072,7249.361863213677
load,351,2025-12-18,56,8064,True,fitted,100,,b39fce5226719c7b1892f75ce5365011de9eff6514a2e3e68a94368cadb70f70,,4,0,-161.47604744489155,185.26736180848292,,2025-10-23,2025-12-17,2475.3853547569815,7272.349911923656
load,352,2025-12-19,56,8064,True,fitted,100,,d039df37678fd5dd5437908676b61e5277fe96e639d914b94758639e3e068f6b,,4,0,-144.57468899181328,156.49561610333893,,2025-10-24,2025-12-18,2338.3022933874095,4492.841876092338
load,353,2025-12-20,56,8064,True,fitted,100,,36c5998ae1c48ecf06a15f73b2b8ae610488e9dccbd6636bd76c59f61722de75,,4,0,-167.88885457601185,196.8105340170734,,2025-10-25,2025-12-19,2302.880200756303,4380.577580720951
