group,date,update_hour,kind,objective_yuan,mip_gap,seconds,max_violation_kWh,n_intervals,context
B2,2025-05-20,0,plan,35980.089693337286,0.0,0.046592599945142865,8.810729923425242e-13,144,B2 2025-05-20 00:00 plan
B2,2025-05-20,6,revision,25530.129810564293,0.0,0.025497999973595142,8.970602038971265e-13,109,B2 2025-05-20 06:00
B2,2025-05-20,12,revision,23347.556691312126,0.0,0.026360000018030405,4.433786671143025e-12,73,B2 2025-05-20 12:00
B2,2025-05-20,18,revision,14795.490257325326,0.0,0.008305999916046858,2.3874235921539366e-12,37,B2 2025-05-20 18:00
B2,2025-05-21,0,plan,34291.6292753597,0.0,0.021448299987241626,7.389644451905042e-13,144,B2 2025-05-21 00:00 plan
B2,2025-05-21,6,revision,27097.09630075524,0.0,0.019330599810928106,9.094947017729282e-13,109,B2 2025-05-21 06:00
B2,2025-05-21,12,revision,23451.835329687103,0.0,0.028637200128287077,1.7356486618306616e-10,73,B2 2025-05-21 12:00
B2,2025-05-21,18,revision,14934.728386135183,0.0,0.010277600027620792,4.547473508864641e-13,37,B2 2025-05-21 18:00
B2,2025-05-22,0,plan,36137.0977202306,0.0,0.026630100095644593,4.255854927729767e-12,144,B2 2025-05-22 00:00 plan
B2,2025-05-22,6,revision,23236.372875632045,0.0,0.023231999948620796,8.86402062860725e-13,109,B2 2025-05-22 06:00
B2,2025-05-22,12,revision,22771.946690824352,0.0,0.03249689983204007,2.0909200297107116e-11,73,B2 2025-05-22 12:00
B2,2025-05-22,18,revision,15041.943805769344,0.0,0.007583299884572625,1.8189894035458565e-12,37,B2 2025-05-22 18:00
B2,2025-05-23,0,plan,14399.90252302725,0.0,0.02436749986372888,2.4054832200211726e-12,144,B2 2025-05-23 00:00 plan
B2,2025-05-23,6,revision,7846.856428191312,0.0,0.02675199997611344,3.700743415417189e-12,109,B2 2025-05-23 06:00
B2,2025-05-23,12,revision,8884.150598741207,0.0,0.009569699876010418,9.094947017729282e-13,73,B2 2025-05-23 12:00
B2,2025-05-23,18,revision,6827.13586258795,0.0,0.007903799880295992,1.5916157281026244e-12,37,B2 2025-05-23 18:00
B2,2025-05-24,0,plan,15026.569900466247,0.0,0.01859470014460385,2.590520390792032e-12,144,B2 2025-05-24 00:00 plan
B2,2025-05-24,6,revision,8332.782754765954,2.1829315092913965e-16,0.054753399919718504,4.064304448547773e-12,109,B2 2025-05-24 06:00
B2,2025-05-24,12,revision,8395.2568087056,0.0,0.009437100030481815,9.094947017729282e-13,73,B2 2025-05-24 12:00
B2,2025-05-24,18,revision,7097.990967851504,0.0,0.011216199956834316,1.8189894035458565e-12,37,B2 2025-05-24 18:00
B2,2025-05-25,0,plan,35713.69530844683,0.0,0.032054000068455935,2.9842794901924208e-12,144,B2 2025-05-25 00:00 plan
B2,2025-05-25,6,revision,22820.550026763358,0.0,0.02350890007801354,1.1937117960769683e-12,109,B2 2025-05-25 06:00
B2,2025-05-25,12,revision,22595.650949073828,0.0,0.019284200156107545,5.181040781584064e-12,73,B2 2025-05-25 12:00
B2,2025-05-25,18,revision,14933.753798958984,0.0,0.01082620001398027,5.684341886080801e-13,37,B2 2025-05-25 18:00
B2,2025-05-26,0,plan,35611.18223164736,0.0,0.027095099911093712,1.6200374375330284e-12,144,B2 2025-05-26 00:00 plan
B2,2025-05-26,6,revision,25090.790488800238,0.0,0.033098499989137053,2.9984903449076228e-12,109,B2 2025-05-26 06:00
B2,2025-05-26,12,revision,24406.575050278952,0.0,0.02334420010447502,9.094947017729282e-13,73,B2 2025-05-26 12:00
B2,2025-05-26,18,revision,15173.796316130321,0.0,0.009587700013071299,5.684341886080801e-13,37,B2 2025-05-26 18:00
B2,2025-05-27,0,plan,33806.9866435868,0.0,0.02538920007646084,9.094947017729282e-13,144,B2 2025-05-27 00:00 plan
B2,2025-05-27,6,revision,27055.370105880895,0.0,0.017936599906533957,4.440892098500626e-12,109,B2 2025-05-27 06:00
B2,2025-05-27,12,revision,22703.328332773006,0.0,0.02145779994316399,1.8189894035458565e-12,73,B2 2025-05-27 12:00
B2,2025-05-27,18,revision,15171.523965647199,0.0,0.011628200067207217,3.8931820730188826e-10,37,B2 2025-05-27 18:00
B2,2025-05-28,0,plan,37794.61160597334,0.0,0.022418499924242496,7.958078640513122e-13,144,B2 2025-05-28 00:00 plan
B2,2025-05-28,6,revision,24717.948179277075,0.0,0.021428899839520454,1.1368683772161603e-12,109,B2 2025-05-28 06:00
B2,2025-05-28,12,revision,23403.233611756456,0.0,0.019215499982237816,1.0800249583553523e-12,73,B2 2025-05-28 12:00
B2,2025-05-28,18,revision,15246.225880012122,0.0,0.007711499929428101,7.327471962526033e-13,37,B2 2025-05-28 18:00
B2,2025-05-29,0,plan,37287.46345472633,0.0,0.024377899942919612,7.958078640513122e-13,144,B2 2025-05-29 00:00 plan
B2,2025-05-29,6,revision,26941.777042438778,0.0,0.020737600047141314,9.094947017729282e-13,109,B2 2025-05-29 06:00
B2,2025-05-29,12,revision,22831.46975172346,0.0,0.05027529993094504,1.1688428003253648e-12,73,B2 2025-05-29 12:00
B2,2025-05-29,18,revision,15559.53923166141,0.0,0.011394700035452843,7.513989430663059e-13,37,B2 2025-05-29 18:00
B2,2025-05-30,0,plan,15222.477680161217,0.0,0.035207999870181084,4.376943252282217e-12,144,B2 2025-05-30 00:00 plan
B2,2025-05-30,6,revision,9102.48320291666,0.0,0.01759880012832582,9.094947017729282e-13,109,B2 2025-05-30 06:00
B2,2025-05-30,12,revision,8947.847886124797,0.0,0.009649800136685371,1.8189894035458565e-12,73,B2 2025-05-30 12:00
B2,2025-05-30,18,revision,7146.820810665773,0.0,0.007329699816182256,1.4779288903810084e-12,37,B2 2025-05-30 18:00
B2,2025-05-31,0,plan,16350.758269504335,0.0,0.03582309978082776,8.597567102697212e-13,144,B2 2025-05-31 00:00 plan
B2,2025-05-31,6,revision,9018.936518325605,0.0,0.023017399944365025,2.960594732333751e-12,109,B2 2025-05-31 06:00
B2,2025-05-31,12,revision,9014.884184800581,2.017762365281118e-16,0.009844300104305148,2.6147972675971687e-12,73,B2 2025-05-31 12:00
B2,2025-05-31,18,revision,7151.234721770969,0.0,0.007210399955511093,3.183231456205249e-12,37,B2 2025-05-31 18:00
B2,2025-06-01,0,plan,46662.161112766975,0.0,0.024502600077539682,4.9960036108132044e-12,144,B2 2025-06-01 00:00 plan
B2,2025-06-01,6,revision,33923.26707393702,0.0,0.024388200137764215,1.1102230246251565e-12,109,B2 2025-06-01 06:00
B2,2025-06-01,12,revision,27427.877515670265,0.0,0.015514800092205405,8.597567102697212e-13,73,B2 2025-06-01 12:00
B2,2025-06-01,18,revision,19881.398716034095,0.0,0.014575100038200617,6.892264536872972e-13,37,B2 2025-06-01 18:00
B2,2025-06-02,0,plan,51788.229487265125,0.0,0.023185899946838617,7.958078640513122e-13,144,B2 2025-06-02 00:00 plan
B2,2025-06-02,6,revision,34060.11557720473,0.0,0.01830070000141859,6.402286108671737e-11,109,B2 2025-06-02 06:00
B2,2025-06-02,12,revision,31049.844771968998,0.0,0.013578600017353892,1.2488158655325303e-09,73,B2 2025-06-02 12:00
B2,2025-06-02,18,revision,18454.69252303204,1.9713028556565763e-16,0.010178999975323677,8.185674360561279e-13,37,B2 2025-06-02 18:00
B2,2025-06-03,0,plan,47329.03401521882,0.0,0.02054270007647574,1.3756109691841315e-12,144,B2 2025-06-03 00:00 plan
B2,2025-06-03,6,revision,35187.82426902708,0.0,0.019320099847391248,2.7385501274087197e-11,109,B2 2025-06-03 06:00
B2,2025-06-03,12,revision,27222.354069627057,0.0,0.019927999936044216,1.602940002953801e-12,73,B2 2025-06-03 12:00
B2,2025-06-03,18,revision,18376.061320179124,0.0,0.0104674999602139,7.958078640513122e-13,37,B2 2025-06-03 18:00
B2,2025-06-04,0,plan,56717.06566925853,0.0,0.011324499966576695,1.0231815394945443e-12,144,B2 2025-06-04 00:00 plan
B2,2025-06-04,6,revision,36208.286728253195,0.0,0.017731399973854423,7.958078640513122e-13,109,B2 2025-06-04 06:00
B2,2025-06-04,12,revision,32871.83382077023,0.0,0.014143599895760417,9.094947017729282e-13,73,B2 2025-06-04 12:00
B2,2025-06-04,18,revision,17619.533313796295,0.0,0.010595300002023578,7.958078640513122e-13,37,B2 2025-06-04 18:00
B2,2025-06-05,0,plan,48384.76778280823,0.0,0.01714449981227517,8.455458555545192e-13,144,B2 2025-06-05 00:00 plan
B2,2025-06-05,6,revision,35120.64224181825,0.0,0.022301299963146448,7.958078640513122e-13,109,B2 2025-06-05 06:00
B2,2025-06-05,12,revision,31136.59918878097,1.1683931135300533e-16,0.012990999966859818,5.643633708511213e-11,73,B2 2025-06-05 12:00
B2,2025-06-05,18,revision,17931.82853015114,0.0,0.007954400032758713,3.637978807091713e-12,37,B2 2025-06-05 18:00
B2,2025-06-06,0,plan,23124.14549826918,0.0,0.02952959993854165,2.4016344468691386e-12,144,B2 2025-06-06 00:00 plan
B2,2025-06-06,6,revision,13680.650450228663,0.0,0.019138999981805682,8.810729923425242e-13,109,B2 2025-06-06 06:00
B2,2025-06-06,12,revision,13623.31818771659,0.0,0.00980819994583726,6.821210263296962e-13,73,B2 2025-06-06 12:00
B2,2025-06-06,18,revision,10251.10954676528,0.0,0.009901100071147084,8.189005029635155e-13,37,B2 2025-06-06 18:00
B2,2025-06-07,0,plan,24444.242244376346,0.0,0.042515299981459975,1.8189894035458565e-12,144,B2 2025-06-07 00:00 plan
B2,2025-06-07,6,revision,12971.036107558237,0.0,0.053027600049972534,1.609823385706477e-11,109,B2 2025-06-07 06:00
B2,2025-06-07,12,revision,13864.729834699408,2.6239089044395977e-16,0.010840799892321229,9.094947017729282e-13,73,B2 2025-06-07 12:00
B2,2025-06-07,18,revision,10152.214817945498,0.0,0.008258899906650186,1.8189894035458565e-12,37,B2 2025-06-07 18:00
B2,2025-06-08,0,plan,50005.83331712776,0.0,0.03560850000940263,2.6649410250211426e-11,144,B2 2025-06-08 00:00 plan
B2,2025-06-08,6,revision,36681.29220120965,0.0,0.023671200033277273,3.2853719744707632e-12,109,B2 2025-06-08 06:00
B2,2025-06-08,12,revision,33508.051654606206,0.0,0.02778459992259741,8.757439218243235e-13,73,B2 2025-06-08 12:00
B2,2025-06-08,18,revision,19910.288533672323,1.827185377519344e-16,0.010784400161355734,7.958078640513122e-13,37,B2 2025-06-08 18:00
B2,2025-06-09,0,plan,50863.52878747385,0.0,0.020941500086337328,9.094947017729282e-13,144,B2 2025-06-09 00:00 plan
B2,2025-06-09,6,revision,35381.685862452214,0.0,0.01900930004194379,3.700743415417189e-12,109,B2 2025-06-09 06:00
B2,2025-06-09,12,revision,31984.87933361452,0.0,0.011007499881088734,7.958078640513122e-13,73,B2 2025-06-09 12:00
B2,2025-06-09,18,revision,17566.87278783173,0.0,0.015513199847191572,7.958078640513122e-13,37,B2 2025-06-09 18:00
B2,2025-06-10,0,plan,47199.652711610936,0.0,0.027273899875581264,2.4054832200211726e-12,144,B2 2025-06-10 00:00 plan
B2,2025-06-10,6,revision,33275.72524378276,0.0,0.023996700067073107,7.956598343146956e-12,109,B2 2025-06-10 06:00
B2,2025-06-10,12,revision,32537.243025954653,0.0,0.016405100002884865,4.810966440042345e-12,73,B2 2025-06-10 12:00
B2,2025-06-10,18,revision,17384.67123663533,0.0,0.008021000074222684,7.958078640513122e-13,37,B2 2025-06-10 18:00
B2,2025-06-11,0,plan,52041.53867956121,0.0,0.017790400190278888,3.1456319031046105e-12,144,B2 2025-06-11 00:00 plan
B2,2025-06-11,6,revision,38250.672046333864,0.0,0.03524979995563626,3.515706244646329e-12,109,B2 2025-06-11 06:00
B2,2025-06-11,12,revision,33832.403897199474,0.0,0.01481739990413189,1.0231815394945443e-12,73,B2 2025-06-11 12:00
B2,2025-06-11,18,revision,17724.322395112034,4.105069549056481e-16,0.010370899923145771,7.958078640513122e-13,37,B2 2025-06-11 18:00
B2,2025-06-12,0,plan,50443.85278986696,1.4423873696747053e-16,0.026389699894934893,9.094947017729282e-13,144,B2 2025-06-12 00:00 plan
B2,2025-06-12,6,revision,36191.183783901615,0.0,0.02996989991515875,1.8189894035458565e-12,109,B2 2025-06-12 06:00
B2,2025-06-12,12,revision,32127.757884125484,0.0,0.020040000090375543,4.6143720334884424e-11,73,B2 2025-06-12 12:00
B2,2025-06-12,18,revision,18060.67283229139,0.0,0.01069999998435378,9.094947017729282e-13,37,B2 2025-06-12 18:00
B2,2025-06-13,0,plan,20543.16808563946,0.0,0.04630409996025264,1.1368683772161603e-12,144,B2 2025-06-13 00:00 plan
B2,2025-06-13,6,revision,11979.366374649775,0.0,0.02968550007790327,5.645348670578718e-12,109,B2 2025-06-13 06:00
B2,2025-06-13,12,revision,12594.410936913304,0.0,0.014326700009405613,7.958078640513122e-13,73,B2 2025-06-13 12:00
B2,2025-06-13,18,revision,9461.947537298392,0.0,0.007266300031915307,7.958078640513122e-13,37,B2 2025-06-13 18:00
B2,2025-06-14,0,plan,20490.897340690117,0.0,0.03237279993481934,3.410605131648481e-12,144,B2 2025-06-14 00:00 plan
B2,2025-06-14,6,revision,12822.060862704151,0.0,0.024344899924471974,1.8189894035458565e-12,109,B2 2025-06-14 06:00
B2,2025-06-14,12,revision,12545.147028812058,0.0,0.014508499996736646,1.8189894035458565e-12,73,B2 2025-06-14 12:00
B2,2025-06-14,18,revision,9665.468357581154,0.0,0.012043100083246827,7.958078640513122e-13,37,B2 2025-06-14 18:00
B2,2025-06-15,0,plan,47033.27841147752,0.0,0.04371160012669861,9.142956310192113e-12,144,B2 2025-06-15 00:00 plan
B2,2025-06-15,6,revision,36106.55830694663,0.0,0.019814400002360344,2.7284841053187847e-12,109,B2 2025-06-15 06:00
B2,2025-06-15,12,revision,31666.258852228442,0.0,0.020887400023639202,8.810729923425242e-13,73,B2 2025-06-15 12:00
B2,2025-06-15,18,revision,17665.01909614689,0.0,0.007217899896204472,3.637978807091713e-12,37,B2 2025-06-15 18:00
B2,2025-06-16,0,plan,49241.130922365905,0.0,0.023284099996089935,1.2582527612418442e-11,144,B2 2025-06-16 00:00 plan
B2,2025-06-16,6,revision,36870.115202488734,0.0,0.023875399958342314,1.4424017535930034e-12,109,B2 2025-06-16 06:00
B2,2025-06-16,12,revision,32723.949212041513,1.1117175324771123e-16,0.01340249995701015,5.1440333474298924e-11,73,B2 2025-06-16 12:00
B2,2025-06-16,18,revision,17748.851336227384,0.0,0.01061310013756156,8.526512829121202e-13,37,B2 2025-06-16 18:00
B2,2025-06-17,0,plan,50373.24322555034,0.0,0.018258800031617284,9.251858538542972e-13,144,B2 2025-06-17 00:00 plan
B2,2025-06-17,6,revision,39940.8489165442,0.0,0.015523100038990378,2.2737367544323206e-12,109,B2 2025-06-17 06:00
B2,2025-06-17,12,revision,34212.304790230046,0.0,0.021097499877214432,7.620570841027074e-13,73,B2 2025-06-17 12:00
B2,2025-06-17,18,revision,17790.199882036035,0.0,0.016288300044834614,3.895032444726591e-10,37,B2 2025-06-17 18:00
B2,2025-06-18,0,plan,51198.19225592676,0.0,0.04345740005373955,2.328243518615038e-10,144,B2 2025-06-18 00:00 plan
B2,2025-06-18,6,revision,40312.51325802234,0.0,0.02764540002681315,2.1600499167107046e-12,109,B2 2025-06-18 06:00
B2,2025-06-18,12,revision,33038.785918547066,0.0,0.013579500140622258,9.094947017729282e-13,73,B2 2025-06-18 12:00
B2,2025-06-18,18,revision,17925.174066824333,0.0,0.010780999902635813,7.958078640513122e-13,37,B2 2025-06-18 18:00
B2,2025-06-19,0,plan,47477.50298304014,0.0,0.023930199909955263,9.023892744153272e-13,144,B2 2025-06-19 00:00 plan
B2,2025-06-19,6,revision,34199.493614129184,0.0,0.018099999986588955,1.8189894035458565e-12,109,B2 2025-06-19 06:00
B2,2025-06-19,12,revision,32960.890829952805,0.0,0.014270500047132373,7.958078640513122e-13,73,B2 2025-06-19 12:00
B2,2025-06-19,18,revision,17715.818835343176,0.0,0.008029700024053454,7.958078640513122e-13,37,B2 2025-06-19 18:00
B2,2025-06-20,0,plan,20825.906754068674,0.0,0.03975909994915128,1.5358085173981333e-11,144,B2 2025-06-20 00:00 plan
B2,2025-06-20,6,revision,12937.821113827504,0.0,0.01931280014105141,8.100187187665142e-13,109,B2 2025-06-20 06:00
B2,2025-06-20,12,revision,12959.100675911912,0.0,0.009483099915087223,9.094947017729282e-13,73,B2 2025-06-20 12:00
B2,2025-06-20,18,revision,9381.522823477575,0.0,0.007170700002461672,1.8189894035458565e-12,37,B2 2025-06-20 18:00
B2,2025-06-21,0,plan,20022.671686246376,0.0,0.018636499997228384,8.242295734817162e-13,144,B2 2025-06-21 00:00 plan
B2,2025-06-21,6,revision,12446.030804037922,0.0,0.02206410001963377,2.4054832200211726e-12,109,B2 2025-06-21 06:00
B2,2025-06-21,12,revision,12419.563006277378,0.0,0.014232799876481295,5.7361522938966423e-11,73,B2 2025-06-21 12:00
B2,2025-06-21,18,revision,9473.967526254004,0.0,0.008037799969315529,3.637978807091713e-12,37,B2 2025-06-21 18:00
B2,2025-06-22,0,plan,46131.750251769685,0.0,0.017570100026205182,2.7755575615628914e-12,144,B2 2025-06-22 00:00 plan
B2,2025-06-22,6,revision,36621.27739880017,0.0,0.01837639999575913,9.663381206337363e-13,109,B2 2025-06-22 06:00
B2,2025-06-22,12,revision,32877.697103228405,0.0,0.013430899940431118,8.535394613318203e-13,73,B2 2025-06-22 12:00
B2,2025-06-22,18,revision,18183.065179826666,0.0,0.008113999851047993,3.637978807091713e-12,37,B2 2025-06-22 18:00
B2,2025-06-23,0,plan,47533.597418221514,0.0,0.021250100107863545,8.242295734817162e-13,144,B2 2025-06-23 00:00 plan
B2,2025-06-23,6,revision,35226.14234779162,0.0,0.024246999993920326,9.094947017729282e-13,109,B2 2025-06-23 06:00
B2,2025-06-23,12,revision,30751.536254967006,0.0,0.022159399930387735,1.0436096431476471e-10,73,B2 2025-06-23 12:00
B2,2025-06-23,18,revision,17933.154724804106,0.0,0.00797410006634891,3.637978807091713e-12,37,B2 2025-06-23 18:00
B2,2025-06-24,0,plan,55152.335539630156,0.0,0.012595599982887506,7.958078640513122e-13,144,B2 2025-06-24 00:00 plan
B2,2025-06-24,6,revision,40268.81061025855,0.0,0.024392500054091215,4.533410683886056e-11,109,B2 2025-06-24 06:00
B2,2025-06-24,12,revision,34748.51212938101,0.0,0.013075199909508228,2.035408878479454e-12,73,B2 2025-06-24 12:00
B2,2025-06-24,18,revision,18207.032230592165,0.0,0.007218100130558014,3.637978807091713e-12,37,B2 2025-06-24 18:00
B2,2025-06-25,0,plan,48041.68235370076,0.0,0.02797310007736087,2.220446049250313e-12,144,B2 2025-06-25 00:00 plan
B2,2025-06-25,6,revision,36536.844779051076,0.0,0.02092909999191761,1.8189894035458565e-12,109,B2 2025-06-25 06:00
B2,2025-06-25,12,revision,31879.55345304444,0.0,0.013316500000655651,7.958078640513122e-13,73,B2 2025-06-25 12:00
B2,2025-06-25,18,revision,17868.963947801014,0.0,0.007581199984997511,9.094947017729282e-13,37,B2 2025-06-25 18:00
B2,2025-06-26,0,plan,46761.81456485031,0.0,0.025982900056988,8.810729923425242e-13,144,B2 2025-06-26 00:00 plan
B2,2025-06-26,6,revision,35123.43831509239,0.0,0.028879899997264147,1.5916157281026244e-12,109,B2 2025-06-26 06:00
B2,2025-06-26,12,revision,29955.475444067484,0.0,0.02569989999756217,6.106226635438361e-12,73,B2 2025-06-26 12:00
B2,2025-06-26,18,revision,17926.28600712636,0.0,0.01227339985780418,1.8189894035458565e-12,37,B2 2025-06-26 18:00
B2,2025-06-27,0,plan,21188.57930617469,0.0,0.039217199897393584,1.8189894035458565e-12,144,B2 2025-06-27 00:00 plan
B2,2025-06-27,6,revision,12644.705000810389,0.0,0.021880399901419878,2.035408878479454e-12,109,B2 2025-06-27 06:00
B2,2025-06-27,12,revision,12497.333247787896,1.455502039899455e-16,0.009669400053098798,1.8189894035458565e-12,73,B2 2025-06-27 12:00
B2,2025-06-27,18,revision,9355.837203572068,0.0,0.00797539995983243,9.347584434888428e-13,37,B2 2025-06-27 18:00
B2,2025-06-28,0,plan,19864.24326996926,0.0,0.024944100063294172,2.220446049250313e-12,144,B2 2025-06-28 00:00 plan
B2,2025-06-28,6,revision,12451.963667883807,0.0,0.025980699807405472,9.094947017729282e-13,109,B2 2025-06-28 06:00
B2,2025-06-28,12,revision,12385.201660155873,0.0,0.015311599941924214,2.0539125955565396e-11,73,B2 2025-06-28 12:00
B2,2025-06-28,18,revision,9295.710025726414,0.0,0.007591199828311801,7.958078640513122e-12,37,B2 2025-06-28 18:00
B2,2025-06-29,0,plan,46123.72617794578,0.0,0.01975259999744594,5.3660779523549235e-12,144,B2 2025-06-29 00:00 plan
B2,2025-06-29,6,revision,36257.876095536085,0.0,0.020974399987608194,1.3692750637043598e-11,109,B2 2025-06-29 06:00
B2,2025-06-29,12,revision,33075.352094271504,0.0,0.009745300048962235,8.810729923425242e-13,73,B2 2025-06-29 12:00
B2,2025-06-29,18,revision,18496.64908047149,0.0,0.00779920001514256,7.958078640513122e-13,37,B2 2025-06-29 18:00
B2,2025-06-30,0,plan,50577.66130332714,2.8771427648849367e-16,0.02041950006969273,1.0231815394945443e-12,144,B2 2025-06-30 00:00 plan
B2,2025-06-30,6,revision,37227.614593758655,0.0,0.02049319981597364,1.9326762412674725e-12,109,B2 2025-06-30 06:00
B2,2025-06-30,12,revision,32853.45154949953,0.0,0.013489000033587217,2.590520390792032e-12,73,B2 2025-06-30 12:00
B2,2025-06-30,18,revision,18491.633969262348,0.0,0.007772100158035755,7.958078640513122e-13,37,B2 2025-06-30 18:00
B2,2025-07-01,0,plan,43082.268432254015,0.0,0.02405499992892146,4.070817756958908e-12,144,B2 2025-07-01 00:00 plan
B2,2025-07-01,6,revision,34509.56962462602,0.0,0.01902430015616119,9.023892744153272e-13,109,B2 2025-07-01 06:00
B2,2025-07-01,12,revision,29916.555603610443,0.0,0.014129499904811382,2.220446049250313e-12,73,B2 2025-07-01 12:00
B2,2025-07-01,18,revision,24203.85972091903,0.0,0.007404400035738945,2.2737367544323206e-13,37,B2 2025-07-01 18:00
B2,2025-07-02,0,plan,48589.872214801755,0.0,0.02169069997034967,8.242295734817162e-13,144,B2 2025-07-02 00:00 plan
B2,2025-07-02,6,revision,33849.394049337236,0.0,0.025081800064072013,1.8332002582610585e-12,109,B2 2025-07-02 06:00
B2,2025-07-02,12,revision,33371.74513365588,0.0,0.027416300028562546,1.7834622667578515e-12,73,B2 2025-07-02 12:00
B2,2025-07-02,18,revision,20546.75323354014,0.0,0.008085800101980567,7.958078640513122e-13,37,B2 2025-07-02 18:00
B2,2025-07-03,0,plan,54113.70335225722,0.0,0.021021299995481968,7.958078640513122e-13,144,B2 2025-07-03 00:00 plan
B2,2025-07-03,6,revision,41470.600339128425,1.7544857211334844e-16,0.026552899973466992,8.86402062860725e-13,109,B2 2025-07-03 06:00
B2,2025-07-03,12,revision,34310.539326713624,2.1206188410213897e-16,0.01772139989770949,2.590520390792032e-12,73,B2 2025-07-03 12:00
B2,2025-07-03,18,revision,20931.569274916164,1.738034429865404e-16,0.010897699976339936,7.958078640513122e-13,37,B2 2025-07-03 18:00
B2,2025-07-04,0,plan,24134.638437457204,0.0,0.026097699999809265,2.035408878479454e-12,144,B2 2025-07-04 00:00 plan
B2,2025-07-04,6,revision,16562.33625326888,0.0,0.018457300029695034,8.668621376273222e-13,109,B2 2025-07-04 06:00
B2,2025-07-04,12,revision,15300.720590793208,0.0,0.014765600208193064,9.094947017729282e-13,73,B2 2025-07-04 12:00
B2,2025-07-04,18,revision,12169.728513541866,0.0,0.015105700120329857,8.980594046192891e-13,37,B2 2025-07-04 18:00
B2,2025-07-05,0,plan,25495.455191434285,0.0,0.02607139991596341,7.958078640513122e-13,144,B2 2025-07-05 00:00 plan
B2,2025-07-05,6,revision,15634.724638314146,0.0,0.06353450007736683,1.2732925824820995e-11,109,B2 2025-07-05 06:00
B2,2025-07-05,12,revision,15756.05961082487,0.0,0.014507199870422482,9.094947017729282e-13,73,B2 2025-07-05 12:00
B2,2025-07-05,18,revision,12620.8557880065,0.0,0.010843399912118912,9.094947017729282e-13,37,B2 2025-07-05 18:00
B2,2025-07-06,0,plan,47845.51644131442,0.0,0.019453699933364987,1.0231815394945443e-12,144,B2 2025-07-06 00:00 plan
B2,2025-07-06,6,revision,39669.7139272169,0.0,0.017778899986296892,9.094947017729282e-13,109,B2 2025-07-06 06:00
B2,2025-07-06,12,revision,35124.69595647408,0.0,0.011484100017696619,9.059419880941277e-13,73,B2 2025-07-06 12:00
B2,2025-07-06,18,revision,19938.394558911084,0.0,0.008300699992105365,1.0231815394945443e-12,37,B2 2025-07-06 18:00
B2,2025-07-07,0,plan,53845.06664640159,0.0,0.022636099951341748,1.0231815394945443e-12,144,B2 2025-07-07 00:00 plan
B2,2025-07-07,6,revision,36081.60190485404,0.0,0.017454700078815222,1.0231815394945443e-12,109,B2 2025-07-07 06:00
B2,2025-07-07,12,revision,35500.83618201042,2.0495172499261924e-16,0.014555699890479445,7.586524001605237e-12,73,B2 2025-07-07 12:00
B2,2025-07-07,18,revision,21196.55795412292,0.0,0.01086289994418621,9.094947017729282e-13,37,B2 2025-07-07 18:00
B2,2025-07-08,0,plan,62684.60599682089,0.0,0.015197000000625849,9.094947017729282e-13,144,B2 2025-07-08 00:00 plan
B2,2025-07-08,6,revision,44181.98498112111,0.0,0.017727299826219678,2.2737367544323206e-12,109,B2 2025-07-08 06:00
B2,2025-07-08,12,revision,39977.74520574762,3.6400039955917065e-16,0.013112799962982535,8.526512829121202e-13,73,B2 2025-07-08 12:00
B2,2025-07-08,18,revision,23650.19807612096,0.0,0.007698799949139357,1.8189894035458565e-12,37,B2 2025-07-08 18:00
B2,2025-07-09,0,plan,52848.72897958409,0.0,0.03131989995017648,9.094947017729282e-13,144,B2 2025-07-09 00:00 plan
B2,2025-07-09,6,revision,37064.81477946249,0.0,0.01741380011662841,9.992007221626409e-12,109,B2 2025-07-09 06:00
B2,2025-07-09,12,revision,34281.86490945566,2.1223925925268328e-16,0.014904299983754754,9.094947017729282e-13,73,B2 2025-07-09 12:00
B2,2025-07-09,18,revision,20813.44934423784,0.0,0.007911199936643243,7.958078640513122e-13,37,B2 2025-07-09 18:00
B2,2025-07-10,0,plan,50138.4903989219,0.0,0.035672100028023124,1.646830819860649e-11,144,B2 2025-07-10 00:00 plan
B2,2025-07-10,6,revision,35561.47924038817,0.0,0.01752950018271804,9.992007221626409e-12,109,B2 2025-07-10 06:00
B2,2025-07-10,12,revision,33786.769702355676,0.0,0.014153300086036325,8.53021357253662e-11,73,B2 2025-07-10 12:00
B2,2025-07-10,18,revision,20670.979804364684,0.0,0.007691200124099851,7.958078640513122e-13,37,B2 2025-07-10 18:00
B2,2025-07-11,0,plan,26213.57202045928,0.0,0.03266200004145503,2.779011588750614e-12,144,B2 2025-07-11 00:00 plan
B2,2025-07-11,6,revision,16131.524009813344,0.0,0.018778499914333224,8.384404281969182e-13,109,B2 2025-07-11 06:00
B2,2025-07-11,12,revision,15802.035320799565,0.0,0.00945549993775785,7.958078640513122e-13,73,B2 2025-07-11 12:00
B2,2025-07-11,18,revision,12233.364256878536,0.0,0.007767000002786517,1.0231815394945443e-12,37,B2 2025-07-11 18:00
B2,2025-07-12,0,plan,24560.518393936152,0.0,0.020037999842315912,1.4802973661668755e-12,144,B2 2025-07-12 00:00 plan
B2,2025-07-12,6,revision,16137.77919596817,0.0,0.052694999845698476,1.9326762412674725e-12,109,B2 2025-07-12 06:00
B2,2025-07-12,12,revision,16530.414882846853,0.0,0.014089499833062291,9.094947017729282e-13,73,B2 2025-07-12 12:00
