contrast,date,delta_total_cost_yuan,delta_planned_cost_yuan,delta_emergency_cost_yuan,delta_unused_kWh,delta_morning_emergency_cost_yuan
q80,2025-10-08,-1160.7828520735784,-1160.7828520735784,0.0,-658.3358903292119,0.0
q80,2025-10-09,-330.2077590153058,-330.2077590153058,0.0,-349.95298744855336,0.0
q80,2025-10-10,-504.02575479146617,-504.02575479146617,0.0,-543.9710641975289,0.0
q80,2025-10-11,-548.7057423636616,-548.7057423636616,0.0,-799.8576893004138,0.0
q80,2025-10-12,-359.0129368869166,-359.0129368869166,0.0,-337.8649952674932,0.0
q80,2025-10-13,-191.61683182221896,-191.61683182221896,0.0,-653.5866954732546,0.0
q80,2025-10-14,-328.1789029728461,-328.1789029728461,0.0,-360.9411318930047,0.0
q80,2025-10-15,-201.40184606419643,-201.40184606419643,0.0,-462.61565144033193,0.0
q80,2025-10-16,-252.18060004444123,-252.1806000444485,0.0,-314.3373236625557,0.0
q80,2025-10-17,-480.88379403220097,-480.88379403220097,0.0,-578.0046738683195,0.0
q80,2025-10-18,-560.5977772347978,-560.5977772347978,0.0,-1022.4565983539032,0.0
q80,2025-10-19,-464.9087343328356,-464.9087343328356,0.0,-507.63130041152954,0.0
q80,2025-10-20,-267.62740681778087,-267.62740681778087,0.0,-406.5896514403339,0.0
q80,2025-10-21,-219.22778149926307,-219.22778149926307,0.0,-634.354381275728,0.0
q80,2025-10-22,-318.57472187555686,-318.57472187555686,0.0,-374.2366090535006,0.0
q80,2025-10-23,-208.17614923160727,-208.17614923160727,0.0,-557.4073037037106,0.0
q80,2025-10-24,-560.42749600776,-560.42749600776,0.0,-447.3052825102932,0.0
q80,2025-10-25,-510.96795823495995,-510.96795823495995,0.0,-279.06512901235874,0.0
q80,2025-10-26,-141.44432557324762,-141.44432557324762,0.0,-876.5608676954762,0.0
q80,2025-10-27,-425.05914079703507,-425.05914079703507,0.0,-518.5368765432077,0.0
q80,2025-10-28,-275.03416815802484,-275.03416815802484,0.0,-539.2347502057619,0.0
q80,2025-10-29,-284.54433413827064,-284.54433413827064,0.0,-394.93703559670803,0.0
q80,2025-10-30,-216.52694557037466,-216.52694557037466,0.0,-357.65188724280233,0.0
q80,2025-10-31,-448.9727972375331,-448.9727972375331,0.0,-816.2226267489796,0.0
q80,2025-11-01,-646.0296016053726,-646.0296016053726,0.0,-1168.6474203703729,0.0
q80,2025-11-02,-525.6366836019733,-525.6366836019733,0.0,-328.9110833333352,0.0
q80,2025-11-03,-189.47438589166995,-189.47438589166995,0.0,-823.5900882716014,0.0
q80,2025-11-04,-395.99824812543375,-395.99824812543375,0.0,-209.17407633744642,0.0
q80,2025-11-05,-142.91007791743323,-142.91007791743323,0.0,-924.5894619341575,0.0
q80,2025-11-06,-733.8309089477771,-448.20917103111424,-285.6217379166683,-481.27834897119055,0.0
q80,2025-11-07,-420.8063339342589,-420.8063339342589,0.0,-679.534972222229,0.0
q80,2025-11-08,-508.03129553036706,-508.03129553036706,0.0,-694.1501148148145,0.0
q80,2025-11-09,-340.0342955150627,-340.0342955150627,0.0,-663.102183539098,0.0
q80,2025-11-10,-330.8969649066712,-330.8969649066712,0.0,-309.94061666666903,0.0
q80,2025-11-11,-182.87039987010212,-182.87039987010212,0.0,-735.9295800411537,0.0
q80,2025-11-12,-362.62259906271356,-362.62259906271356,0.0,-355.9739345679036,0.0
q80,2025-11-13,-198.6467205748122,-198.6467205748122,0.0,-541.0029405349851,0.0
q80,2025-11-14,-489.0943562077773,-489.0943562077773,0.0,-843.5978076131778,0.0
q80,2025-11-15,-589.1899705385622,-589.1899705385622,0.0,-615.6908775720203,0.0
q80,2025-11-16,-307.97783565728605,-307.97783565728605,0.0,-558.9569627572073,0.0
q80,2025-11-17,-290.9514510824738,-290.9514510824738,0.0,-860.5432078189369,0.0
q80,2025-11-18,-414.93721597827243,-414.93721597827243,0.0,-685.4826123456742,0.0
q80,2025-11-19,-341.5147348760511,-341.5147348760511,0.0,-367.8646090534985,0.0
q80,2025-11-20,-209.91625666272012,-209.91625666272012,0.0,-596.3906154320985,0.0
q80,2025-11-21,-462.39416569671084,-462.39416569671084,0.0,-882.0792561728367,0.0
q80,2025-11-22,-543.2418333634123,-543.2418333634123,0.0,-760.5051473251024,0.0
q80,2025-11-23,-369.16831630024535,-369.16831630024535,0.0,-620.8290144032926,0.0
q80,2025-11-24,-319.7769778261718,-319.7769778261718,0.0,-97.19921522633831,0.0
q80,2025-11-25,-87.29045153249172,-87.29045153249172,0.0,-468.40476728395106,0.0
q80,2025-11-26,-246.38813907555596,-246.38813907555596,0.0,-917.3658508230501,0.0
q80,2025-11-27,-440.86535813826777,-440.86535813826777,0.0,-758.3825843621398,0.0
q80,2025-11-28,-466.01687406180645,-466.01687406180645,0.0,-608.8545421810677,0.0
q80,2025-11-29,-329.5467433526719,-329.5467433526719,0.0,-819.304990740749,0.0
q80,2025-11-30,-387.47303305876994,-387.47303305876267,0.0,-487.21468888889376,0.0
q80,2025-12-01,-340.5027951738448,-256.59150271802355,-83.9112924558267,-655.7684218106992,-83.9112924558267
q80,2025-12-02,-481.82313008239726,-327.8727488622244,-153.95038122017286,-160.61038333333545,-153.95038122017286
q80,2025-12-03,-312.2188194955597,-116.46770642782212,-195.75111306773852,-306.03743868312563,-195.75111306773942
q80,2025-12-04,-101.16907183894364,-175.95804524826963,74.7889734093369,-137.11817366255445,74.7889734093369
q80,2025-12-05,-230.69853657843123,-124.2747557509283,-106.42378082750383,-99.67473477366457,-106.42378082750474
q80,2025-12-06,-119.90058103983756,-25.02942343652103,-94.87115760331471,-145.43973333333372,-94.87115760331517
q80,2025-12-07,-146.60138431563973,-146.60138431563973,0.0,-305.5230061728421,0.0
q80,2025-12-08,-204.57653618864424,-204.57653618864424,0.0,-791.9171814814881,0.0
q80,2025-12-09,-386.58235068148497,-386.58235068148497,0.0,-808.6068283950644,0.0
q80,2025-12-10,-394.3155600661703,-394.3155600661703,0.0,-692.7306676954786,0.0
q80,2025-12-11,-344.2833707851969,-344.2833707851969,0.0,-937.9883351851877,0.0
q80,2025-12-12,-448.9371991180233,-448.9371991180233,0.0,-847.203824279838,0.0
q80,2025-12-13,-408.3867063654325,-408.3867063654325,0.0,-1058.1114522633725,0.0
q80,2025-12-14,-502.4751942113653,-502.4751942113653,0.0,-772.0010592592571,0.0
q80,2025-12-15,-378.7655191822196,-378.7655191822196,0.0,-722.9260154320973,0.0
q80,2025-12-16,-358.4079858232144,-358.4079858232144,0.0,-679.6996421810672,0.0
q80,2025-12-17,-335.56849764147773,-335.56849764147773,0.0,-704.9716508230504,0.0
q80,2025-12-18,-348.23800873975415,-348.23800873975415,0.0,-688.9292314814829,0.0
q80,2025-12-19,-344.2194628958023,-344.2194628958023,0.0,-566.7615162551483,0.0
q80,2025-12-20,-289.2057155111106,-289.2057155111106,0.0,-862.7479467078256,0.0
q80,2025-12-21,-415.21886726815137,-415.21886726815137,0.0,-817.1643510288077,0.0
q80,2025-12-22,-398.05927742617496,-398.05927742617496,0.0,-439.52297386831833,0.0
q80,2025-12-23,-238.18007060838863,-238.18007060838863,0.0,-910.0683660493833,0.0
q80,2025-12-24,-437.747872642969,-437.74787264296174,0.0,-555.2795609053501,0.0
q80,2025-12-25,-286.17679077333014,-286.17679077333014,0.0,-607.3957006172805,0.0
q80,2025-12-26,-304.7333670716034,-304.7333670716034,0.0,-1433.720578600828,0.0
q80,2025-12-27,-662.5025051712182,-662.5025051712182,0.0,-1010.7702331275705,0.0
q80,2025-12-28,-480.76771025876224,-480.76771025876224,0.0,-956.8202644032863,0.0
q80,2025-12-29,-462.7083094083937,-462.7083094083937,0.0,-828.557238065845,0.0
q80,2025-12-30,-402.87729396444774,-402.87729396444774,0.0,-705.464832304533,0.0
q80,2025-12-31,-349.23804965827003,-349.23804965827003,0.0,-438.59042736625906,0.0
