strategy_id,predictor_id,alpha,date,slot,terminal_mode,nominal_charge_kWh,nominal_discharge_kWh,nominal_unused_kWh,nominal_binary_mode,nominal_state_start_kWh,nominal_state_end_kWh,nominal_planned_cost_yuan
T_fixed6000,P1,0.8,2025-08-05,94,fixed6000,0.0,0.0,0.0,0.0,10800.0,10800.0,360.7264797766366
T_fixed6000,P1,0.8,2025-08-05,95,fixed6000,0.0,0.0,0.0,0.0,10800.0,10800.0,417.1530423126325
T_fixed6000,P1,0.8,2025-08-05,96,fixed6000,0.0,-0.0,0.0,0.0,10800.0,10800.0,452.9214157667587
T_fixed6000,P1,0.8,2025-08-05,97,fixed6000,0.0,-0.0,0.0,0.0,10800.0,10800.0,484.0673960023871
T_fixed6000,P1,0.8,2025-08-05,98,fixed6000,0.0,-0.0,0.0,0.0,10800.0,10800.0,548.4952766617097
T_fixed6000,P1,0.8,2025-08-05,99,fixed6000,0.0,-0.0,0.0,0.0,10800.0,10800.0,573.255520212303
T_fixed6000,P1,0.8,2025-08-05,100,fixed6000,0.0,-0.0,0.0,0.0,10800.0,10800.0,627.5368547033703
T_fixed6000,P1,0.8,2025-08-05,101,fixed6000,0.0,-0.0,0.0,0.0,10800.0,10800.0,687.1452451157529
T_fixed6000,P1,0.8,2025-08-05,102,fixed6000,0.0,-0.0,0.0,0.0,10800.0,10800.0,744.2640993034935
T_fixed6000,P1,0.8,2025-08-05,103,fixed6000,0.0,-0.0,0.0,0.0,10800.0,10800.0,797.8294635935282
T_fixed6000,P1,0.8,2025-08-05,104,fixed6000,0.0,0.0,0.0,0.0,10800.0,10800.0,924.3912354433263
T_fixed6000,P1,0.8,2025-08-05,105,fixed6000,-0.0,0.0,0.0,0.0,10800.0,10800.0,983.3462550849449
T_fixed6000,P1,0.8,2025-08-05,106,fixed6000,0.0,0.0,0.0,0.0,10800.0,10800.0,1022.603919781165
T_fixed6000,P1,0.8,2025-08-05,107,fixed6000,0.0,-0.0,0.0,0.0,10800.0,10800.0,951.892442224111
T_fixed6000,P1,0.8,2025-08-05,108,fixed6000,0.0,-0.0,0.0,0.0,10800.0,10800.0,1030.8114538781724
T_fixed6000,P1,0.8,2025-08-05,109,fixed6000,0.0,0.0,0.0,0.0,10800.0,10800.0,1128.4497309248625
T_fixed6000,P1,0.8,2025-08-05,110,fixed6000,0.0,0.0,0.0,0.0,10800.0,10800.0,1169.692364946838
T_fixed6000,P1,0.8,2025-08-05,111,fixed6000,0.0,0.0,0.0,0.0,10800.0,10800.0,1207.2282182842766
T_fixed6000,P1,0.8,2025-08-05,112,fixed6000,0.0,0.0,0.0,0.0,10800.0,10800.0,1279.0908003607697
T_fixed6000,P1,0.8,2025-08-05,113,fixed6000,0.0,833.3333333333333,0.0,0.0,10800.0,9874.074074074075,248.17941154789787
T_fixed6000,P1,0.8,2025-08-05,114,fixed6000,0.0,833.3333333333333,0.0,0.0,9874.074074074075,8948.14814814815,200.8776587938235
T_fixed6000,P1,0.8,2025-08-05,115,fixed6000,0.0,833.3333333333333,0.0,0.0,8948.14814814815,8022.2222222222235,204.33851706340258
T_fixed6000,P1,0.8,2025-08-05,116,fixed6000,0.0,833.3333333333333,0.0,0.0,8022.2222222222235,7096.296296296297,248.55182756573512
T_fixed6000,P1,0.8,2025-08-05,117,fixed6000,0.0,833.3333333333333,0.0,0.0,7096.296296296297,6170.370370370371,231.13141994731757
T_fixed6000,P1,0.8,2025-08-05,118,fixed6000,0.0,833.3333333333333,0.0,0.0,6170.370370370371,5244.444444444445,217.45685832986928
T_fixed6000,P1,0.8,2025-08-05,119,fixed6000,0.0,833.3333333333333,0.0,0.0,5244.444444444445,4318.518518518519,217.17573120321683
T_fixed6000,P1,0.8,2025-08-05,120,fixed6000,0.0,833.3333333333333,0.0,0.0,4318.518518518519,3392.592592592593,215.13480358652924
T_fixed6000,P1,0.8,2025-08-05,121,fixed6000,0.0,306.6666666666668,0.0,0.0,3392.592592592593,3051.851851851852,924.1739620012274
T_fixed6000,P1,0.8,2025-08-05,122,fixed6000,0.0,833.3333333333333,0.0,0.0,3051.851851851852,2125.925925925926,223.64177225084998
T_fixed6000,P1,0.8,2025-08-05,123,fixed6000,0.0,833.3333333333333,0.0,0.0,2125.925925925926,1200.0,252.1165755261737
T_fixed6000,P1,0.8,2025-08-05,124,fixed6000,0.0,0.0,0.0,0.0,1200.0,1200.0,1224.9693100489164
T_fixed6000,P1,0.8,2025-08-05,125,fixed6000,0.0,0.0,0.0,0.0,1200.0,1200.0,924.955796020045
T_fixed6000,P1,0.8,2025-08-05,126,fixed6000,0.0,0.0,0.0,0.0,1200.0,1200.0,902.9884553082597
T_fixed6000,P1,0.8,2025-08-05,127,fixed6000,0.0,0.0,0.0,0.0,1200.0,1200.0,938.6051174655493
T_fixed6000,P1,0.8,2025-08-05,128,fixed6000,0.0,0.0,0.0,0.0,1200.0,1200.0,953.2835793861988
T_fixed6000,P1,0.8,2025-08-05,129,fixed6000,0.0,-0.0,0.0,0.0,1200.0,1200.0,1008.9191722824903
T_fixed6000,P1,0.8,2025-08-05,130,fixed6000,-0.0,0.0,0.0,-0.0,1200.0,1200.0,735.6405310957592
T_fixed6000,P1,0.8,2025-08-05,131,fixed6000,833.3333333333333,0.0,0.0,1.0,1200.0,1950.0,691.0876083843472
T_fixed6000,P1,0.8,2025-08-05,132,fixed6000,833.3333333333333,0.0,0.0,1.0,1950.0,2700.0,622.8575417416077
T_fixed6000,P1,0.8,2025-08-05,133,fixed6000,0.0,0.0,0.0,0.0,2700.0,2700.0,346.71743681797744
T_fixed6000,P1,0.8,2025-08-05,134,fixed6000,833.3333333333333,0.0,0.0,1.0,2700.0,3450.0,691.721598560818
T_fixed6000,P1,0.8,2025-08-05,135,fixed6000,833.3333333333333,0.0,0.0,1.0,3450.0,4200.0,688.5024777016777
T_fixed6000,P1,0.8,2025-08-05,136,fixed6000,0.0,0.0,0.0,0.0,4200.0,4200.0,340.8513441510118
T_fixed6000,P1,0.8,2025-08-05,137,fixed6000,833.3333333333333,0.0,0.0,1.0,4200.0,4950.0,693.1050053565918
T_fixed6000,P1,0.8,2025-08-05,138,fixed6000,0.0,0.0,0.0,0.0,4950.0,4950.0,346.15020641884473
T_fixed6000,P1,0.8,2025-08-05,139,fixed6000,333.3333333333333,0.0,0.0,1.0,4950.0,5250.0,486.6975544126745
T_fixed6000,P1,0.8,2025-08-05,140,fixed6000,833.3333333333333,0.0,0.0,1.0,5250.0,6000.0,691.1544860817373
T_fixed6000,P1,0.8,2025-08-05,141,fixed6000,0.0,0.0,0.0,0.0,6000.0,6000.0,334.4412475098413
T_fixed6000,P1,0.8,2025-08-05,142,fixed6000,0.0,0.0,0.0,0.0,6000.0,6000.0,341.1572146112576
T_fixed6000,P1,0.8,2025-08-05,143,fixed6000,0.0,0.0,0.0,0.0,6000.0,6000.0,346.0844397042445
T_fixed6000,P1,0.8,2025-08-06,0,fixed6000,833.3333333333333,0.0,0.0,1.0,7217.811340203391,7967.811340203391,684.8986892441617
T_fixed6000,P1,0.8,2025-08-06,1,fixed6000,833.3333333333333,0.0,0.0,1.0,7967.811340203391,8717.811340203392,674.5907028831863
T_fixed6000,P1,0.8,2025-08-06,2,fixed6000,833.3333333333333,0.0,0.0,1.0,8717.811340203392,9467.811340203392,686.2313662013543
T_fixed6000,P1,0.8,2025-08-06,3,fixed6000,0.0,0.0,0.0,-0.0,9467.811340203392,9467.811340203392,332.4408411033882
T_fixed6000,P1,0.8,2025-08-06,4,fixed6000,646.8762886628974,0.0,0.0,0.9999999999999993,9467.811340203392,10050.0,610.3078611163744
T_fixed6000,P1,0.8,2025-08-06,5,fixed6000,0.0,0.0,0.0,0.0,10050.0,10050.0,338.29342583879503
T_fixed6000,P1,0.8,2025-08-06,6,fixed6000,0.0,0.0,0.0,0.0,10050.0,10050.0,339.06949241305955
T_fixed6000,P1,0.8,2025-08-06,7,fixed6000,0.0,0.0,0.0,0.0,10050.0,10050.0,341.14960341796046
T_fixed6000,P1,0.8,2025-08-06,8,fixed6000,0.0,0.0,0.0,-0.0,10050.0,10050.0,324.09676405572947
T_fixed6000,P1,0.8,2025-08-06,9,fixed6000,0.0,0.0,0.0,0.0,10050.0,10050.0,325.4399973033422
T_fixed6000,P1,0.8,2025-08-06,10,fixed6000,0.0,0.0,0.0,0.0,10050.0,10050.0,330.24155253292054
T_fixed6000,P1,0.8,2025-08-06,11,fixed6000,0.0,0.0,0.0,0.0,10050.0,10050.0,335.8222018007683
T_fixed6000,P1,0.8,2025-08-06,12,fixed6000,0.0,0.0,0.0,0.0,10050.0,10050.0,327.7976128611215
T_fixed6000,P1,0.8,2025-08-06,13,fixed6000,0.0,0.0,0.0,0.0,10050.0,10050.0,332.942077373808
T_fixed6000,P1,0.8,2025-08-06,14,fixed6000,0.0,0.0,0.0,0.0,10050.0,10050.0,328.20793047720946
T_fixed6000,P1,0.8,2025-08-06,15,fixed6000,0.0,0.0,0.0,0.0,10050.0,10050.0,327.1430954440845
T_fixed6000,P1,0.8,2025-08-06,16,fixed6000,0.0,0.0,0.0,0.0,10050.0,10050.0,317.79158343458175
T_fixed6000,P1,0.8,2025-08-06,17,fixed6000,0.0,0.0,0.0,0.0,10050.0,10050.0,338.83589160296395
T_fixed6000,P1,0.8,2025-08-06,18,fixed6000,0.0,0.0,0.0,0.0,10050.0,10050.0,329.25381592346804
T_fixed6000,P1,0.8,2025-08-06,19,fixed6000,0.0,0.0,0.0,0.0,10050.0,10050.0,332.9520627112059
T_fixed6000,P1,0.8,2025-08-06,20,fixed6000,0.0,0.0,0.0,0.0,10050.0,10050.0,325.27249327473226
T_fixed6000,P1,0.8,2025-08-06,21,fixed6000,0.0,0.0,0.0,0.0,10050.0,10050.0,323.68772055887973
T_fixed6000,P1,0.8,2025-08-06,22,fixed6000,0.0,0.0,0.0,0.0,10050.0,10050.0,323.7701884166272
T_fixed6000,P1,0.8,2025-08-06,23,fixed6000,0.0,0.0,0.0,0.0,10050.0,10050.0,320.1371960320601
T_fixed6000,P1,0.8,2025-08-06,24,fixed6000,0.0,0.0,0.0,0.0,10050.0,10050.0,323.06785106934643
T_fixed6000,P1,0.8,2025-08-06,25,fixed6000,0.0,0.0,0.0,0.0,10050.0,10050.0,325.2618019485177
T_fixed6000,P1,0.8,2025-08-06,26,fixed6000,0.0,0.0,0.0,0.0,10050.0,10050.0,317.86095608129506
T_fixed6000,P1,0.8,2025-08-06,27,fixed6000,0.0,0.0,0.0,0.0,10050.0,10050.0,318.29593105953063
T_fixed6000,P1,0.8,2025-08-06,28,fixed6000,0.0,0.0,0.0,0.0,10050.0,10050.0,314.5264783281445
T_fixed6000,P1,0.8,2025-08-06,29,fixed6000,0.0,0.0,0.0,0.0,10050.0,10050.0,306.95152179526815
T_fixed6000,P1,0.8,2025-08-06,30,fixed6000,0.0,0.0,0.0,0.0,10050.0,10050.0,308.68949798605325
T_fixed6000,P1,0.8,2025-08-06,31,fixed6000,0.0,0.0,0.0,0.0,10050.0,10050.0,322.76781553997415
T_fixed6000,P1,0.8,2025-08-06,32,fixed6000,0.0,0.0,0.0,0.0,10050.0,10050.0,285.01893662367553
T_fixed6000,P1,0.8,2025-08-06,33,fixed6000,833.3333333333333,0.0,0.0,1.0,10050.0,10800.0,533.8383317525311
T_fixed6000,P1,0.8,2025-08-06,34,fixed6000,0.0,-0.0,0.0,0.0,10800.0,10800.0,357.83172282743647
T_fixed6000,P1,0.8,2025-08-06,35,fixed6000,0.0,659.648739430885,0.0,0.0,10800.0,10067.056956187906,0.0
T_fixed6000,P1,0.8,2025-08-06,36,fixed6000,0.0,672.7240241677858,0.0,0.0,10067.056956187906,9319.585818223699,0.0
T_fixed6000,P1,0.8,2025-08-06,37,fixed6000,0.0,637.6835854071655,0.0,0.0,9319.585818223699,8611.048501104626,0.0
T_fixed6000,P1,0.8,2025-08-06,38,fixed6000,0.0,589.4948016431439,0.0,0.0,8611.048501104626,7956.054277056688,0.0
T_fixed6000,P1,0.8,2025-08-06,39,fixed6000,0.0,535.7290347170856,0.0,0.0,7956.054277056688,7360.7997940377045,0.0
T_fixed6000,P1,0.8,2025-08-06,40,fixed6000,0.0,476.6117151248742,0.0,0.0,7360.7997940377045,6831.231221676733,0.0
T_fixed6000,P1,0.8,2025-08-06,41,fixed6000,0.0,411.8610343433302,0.0,0.0,6831.231221676733,6373.607850184144,0.0
T_fixed6000,P1,0.8,2025-08-06,42,fixed6000,0.0,334.80399596094543,0.0,0.0,6373.607850184144,6001.603410227538,0.0
T_fixed6000,P1,0.8,2025-08-06,43,fixed6000,0.0,287.4965063918069,0.0,0.0,6001.603410227538,5682.1628475699745,0.0
T_fixed6000,P1,0.8,2025-08-06,44,fixed6000,0.0,284.81803716282207,0.0,0.0,5682.1628475699745,5365.698361833505,0.0
T_fixed6000,P1,0.8,2025-08-06,45,fixed6000,0.0,182.3602032802401,0.0,0.0,5365.698361833505,5163.075913744349,0.0
T_fixed6000,P1,0.8,2025-08-06,46,fixed6000,0.0,256.1840117932506,0.0,0.0,5163.075913744349,4878.427011751848,0.0
T_fixed6000,P1,0.8,2025-08-06,47,fixed6000,0.0,425.7277417854382,0.0,0.0,4878.427011751848,4405.396187545805,0.0
T_fixed6000,P1,0.8,2025-08-06,48,fixed6000,0.0,378.94862577152963,0.0,0.0,4405.396187545805,3984.3421589107725,0.0
T_fixed6000,P1,0.8,2025-08-06,49,fixed6000,0.0,347.5052895988573,0.0,0.0,3984.3421589107725,3598.2251704675978,0.0
T_fixed6000,P1,0.8,2025-08-06,50,fixed6000,0.0,326.39930912480656,0.0,0.0,3598.2251704675978,3235.559271440035,0.0
T_fixed6000,P1,0.8,2025-08-06,51,fixed6000,0.0,214.92314252771257,0.0,0.0,3235.559271440035,2996.7557797425766,0.0
T_fixed6000,P1,0.8,2025-08-06,52,fixed6000,0.0,166.6680383842102,0.0,0.0,2996.7557797425766,2811.569070426787,0.0
T_fixed6000,P1,0.8,2025-08-06,53,fixed6000,0.0,184.5520473145563,0.0,0.0,2811.569070426787,2606.51124007728,0.0
T_fixed6000,P1,0.8,2025-08-06,54,fixed6000,0.0,142.45041905083764,0.0,0.0,2606.51124007728,2448.2329966874604,0.0
T_fixed6000,P1,0.8,2025-08-06,55,fixed6000,12.89079132106174,0.0,0.0,1.0,2448.2329966874604,2459.834708876416,0.0
T_fixed6000,P1,0.8,2025-08-06,56,fixed6000,133.25145911961906,0.0,0.0,1.0,2459.834708876416,2579.761022084073,0.0
T_fixed6000,P1,0.8,2025-08-06,57,fixed6000,93.77645646909122,0.0,0.0,1.0,2579.761022084073,2664.159832906255,0.0
T_fixed6000,P1,0.8,2025-08-06,58,fixed6000,87.63890045565418,0.0,0.0,1.0,2664.159832906255,2743.0348433163435,0.0
T_fixed6000,P1,0.8,2025-08-06,59,fixed6000,70.1117232195599,0.0,0.0,1.0,2743.0348433163435,2806.1353942139476,0.0
T_fixed6000,P1,0.8,2025-08-06,60,fixed6000,115.32961691554584,0.0,0.0,1.0,2806.1353942139476,2909.932049437939,0.0
T_fixed6000,P1,0.8,2025-08-06,61,fixed6000,132.72295856597185,0.0,0.0,1.0,2909.932049437939,3029.3827121473137,0.0
T_fixed6000,P1,0.8,2025-08-06,62,fixed6000,134.9472389358644,0.0,0.0,1.0,3029.3827121473137,3150.8352271895915,0.0
T_fixed6000,P1,0.8,2025-08-06,63,fixed6000,166.84943734325196,0.0,0.0,1.0,3150.8352271895915,3300.9997207985184,0.0
T_fixed6000,P1,0.8,2025-08-06,64,fixed6000,197.2150528957847,0.0,0.0,1.0,3300.9997207985184,3478.493268404725,0.0
T_fixed6000,P1,0.8,2025-08-06,65,fixed6000,223.5072361846951,0.0,0.0,1.0,3478.493268404725,3679.6497809709504,0.0
T_fixed6000,P1,0.8,2025-08-06,66,fixed6000,543.1380679227009,0.0,0.0,1.0,3679.6497809709504,4168.474042101381,144.11524168073774
T_fixed6000,P1,0.8,2025-08-06,67,fixed6000,209.0835419124308,0.0,0.0,1.0,4168.474042101381,4356.6492298225685,0.0
T_fixed6000,P1,0.8,2025-08-06,68,fixed6000,223.1768749003316,0.0,0.0,1.0,4356.6492298225685,4557.508417232867,0.0
T_fixed6000,P1,0.8,2025-08-06,69,fixed6000,236.87596835304674,0.0,0.0,1.0,4557.508417232867,4770.696788750609,0.0
T_fixed6000,P1,0.8,2025-08-06,70,fixed6000,833.3333333333333,0.0,0.0,1.0,4770.696788750609,5520.696788750609,264.3352503403488
T_fixed6000,P1,0.8,2025-08-06,71,fixed6000,833.3333333333333,0.0,0.0,1.0,5520.696788750609,6270.696788750609,262.696167440572
T_fixed6000,P1,0.8,2025-08-06,72,fixed6000,833.3333333333333,0.0,0.0,1.0,6270.696788750609,7020.696788750609,232.65878388553827
T_fixed6000,P1,0.8,2025-08-06,73,fixed6000,833.3333333333333,0.0,0.0,1.0,7020.696788750609,7770.696788750609,203.90271270113627
T_fixed6000,P1,0.8,2025-08-06,74,fixed6000,833.3333333333333,0.0,0.0,1.0,7770.696788750609,8520.696788750609,204.67897080929683
T_fixed6000,P1,0.8,2025-08-06,75,fixed6000,833.3333333333333,0.0,0.0,1.0,8520.696788750609,9270.696788750609,227.1891989342095
T_fixed6000,P1,0.8,2025-08-06,76,fixed6000,233.2426273142999,0.0,0.0,1.0,9270.696788750609,9480.61515333348,0.0
T_fixed6000,P1,0.8,2025-08-06,77,fixed6000,232.20696294965666,0.0,0.0,1.0,9480.61515333348,9689.60141998817,0.0
T_fixed6000,P1,0.8,2025-08-06,78,fixed6000,202.08286122180408,0.0,0.0,1.0,9689.60141998817,9871.475995087794,0.0
T_fixed6000,P1,0.8,2025-08-06,79,fixed6000,138.13313114680176,0.0,0.0,1.0,9871.475995087794,9995.795813119916,0.0
T_fixed6000,P1,0.8,2025-08-06,80,fixed6000,143.90703078369248,0.0,0.0,1.0,9995.795813119916,10125.31214082524,0.0
T_fixed6000,P1,0.8,2025-08-06,81,fixed6000,163.6827364932357,0.0,0.0,1.0,10125.31214082524,10272.62660366915,0.0
T_fixed6000,P1,0.8,2025-08-06,82,fixed6000,179.8450261857529,0.0,0.0,1.0,10272.62660366915,10434.487127236329,0.0
T_fixed6000,P1,0.8,2025-08-06,83,fixed6000,148.89849843947073,0.0,0.0,1.0,10434.487127236329,10568.495775831852,0.0
T_fixed6000,P1,0.8,2025-08-06,84,fixed6000,140.20353490137555,0.0,0.0,1.0,10568.495775831852,10694.67895724309,0.0
T_fixed6000,P1,0.8,2025-08-06,85,fixed6000,94.67988568852434,0.0,0.0,1.0,10694.67895724309,10779.890854362762,0.0
T_fixed6000,P1,0.8,2025-08-06,86,fixed6000,22.343495152486845,0.0,0.0,1.0,10779.890854362762,10800.0,0.0
T_fixed6000,P1,0.8,2025-08-06,87,fixed6000,0.0,30.389819627332926,0.0,0.0,10800.0,10766.233533747409,0.0
T_fixed6000,P1,0.8,2025-08-06,88,fixed6000,0.0,72.73886353841515,0.0,0.0,10766.233533747409,10685.412574260281,0.0
T_fixed6000,P1,0.8,2025-08-06,89,fixed6000,0.0,0.0,0.0,-0.0,10685.412574260281,10685.412574260281,131.89361830899486
T_fixed6000,P1,0.8,2025-08-06,90,fixed6000,127.31936193302116,0.0,0.0,1.0,10685.412574260281,10800.0,246.03257592982703
T_fixed6000,P1,0.8,2025-08-06,91,fixed6000,0.0,0.0,0.0,0.0,10800.0,10800.0,196.49693089968693
T_fixed6000,P1,0.8,2025-08-06,92,fixed6000,0.0,0.0,0.0,0.0,10800.0,10800.0,221.94911065278896
T_fixed6000,P1,0.8,2025-08-06,93,fixed6000,0.0,0.0,0.0,0.0,10800.0,10800.0,302.3195029286227
T_fixed6000,P1,0.8,2025-08-06,94,fixed6000,0.0,0.0,0.0,0.0,10800.0,10800.0,370.0416402032615
T_fixed6000,P1,0.8,2025-08-06,95,fixed6000,0.0,0.0,0.0,0.0,10800.0,10800.0,402.42946381937486
T_fixed6000,P1,0.8,2025-08-06,96,fixed6000,0.0,-0.0,0.0,0.0,10800.0,10800.0,448.290193622511
T_fixed6000,P1,0.8,2025-08-06,97,fixed6000,0.0,-0.0,0.0,0.0,10800.0,10800.0,503.9201547061398
T_fixed6000,P1,0.8,2025-08-06,98,fixed6000,0.0,-0.0,0.0,0.0,10800.0,10800.0,570.0952303012101
T_fixed6000,P1,0.8,2025-08-06,99,fixed6000,0.0,-0.0,0.0,0.0,10800.0,10800.0,597.3856154934143
T_fixed6000,P1,0.8,2025-08-06,100,fixed6000,0.0,-0.0,0.0,0.0,10800.0,10800.0,667.1753241870064
T_fixed6000,P1,0.8,2025-08-06,101,fixed6000,0.0,-0.0,0.0,0.0,10800.0,10800.0,720.4693590682691
T_fixed6000,P1,0.8,2025-08-06,102,fixed6000,0.0,-0.0,0.0,0.0,10800.0,10800.0,778.094269830936
T_fixed6000,P1,0.8,2025-08-06,103,fixed6000,-0.0,0.0,0.0,-0.0,10800.0,10800.0,820.7340323770494
T_fixed6000,P1,0.8,2025-08-06,104,fixed6000,0.0,0.0,0.0,0.0,10800.0,10800.0,930.5799589118739
T_fixed6000,P1,0.8,2025-08-06,105,fixed6000,0.0,0.0,0.0,-0.0,10800.0,10800.0,1005.7093924716111
T_fixed6000,P1,0.8,2025-08-06,106,fixed6000,0.0,0.0,0.0,0.0,10800.0,10800.0,1029.1692027195484
T_fixed6000,P1,0.8,2025-08-06,107,fixed6000,0.0,-0.0,0.0,0.0,10800.0,10800.0,996.194831886404
T_fixed6000,P1,0.8,2025-08-06,108,fixed6000,0.0,0.0,0.0,0.0,10800.0,10800.0,1085.230542917107
T_fixed6000,P1,0.8,2025-08-06,109,fixed6000,0.0,0.0,0.0,0.0,10800.0,10800.0,1175.2516630710038
T_fixed6000,P1,0.8,2025-08-06,110,fixed6000,0.0,0.0,0.0,0.0,10800.0,10800.0,1167.8692822507899
T_fixed6000,P1,0.8,2025-08-06,111,fixed6000,0.0,0.0,0.0,0.0,10800.0,10800.0,1200.5571421070122
T_fixed6000,P1,0.8,2025-08-06,112,fixed6000,0.0,0.0,0.0,0.0,10800.0,10800.0,1283.4712033592143
T_fixed6000,P1,0.8,2025-08-06,113,fixed6000,0.0,833.3333333333333,0.0,0.0,10800.0,9874.074074074075,219.88246812930888
T_fixed6000,P1,0.8,2025-08-06,114,fixed6000,0.0,833.3333333333333,0.0,0.0,9874.074074074075,8948.14814814815,182.42862465223513
T_fixed6000,P1,0.8,2025-08-06,115,fixed6000,0.0,833.3333333333333,0.0,0.0,8948.14814814815,8022.2222222222235,181.5647463447194
T_fixed6000,P1,0.8,2025-08-06,116,fixed6000,0.0,833.3333333333333,0.0,0.0,8022.2222222222235,7096.296296296297,221.519273048591
T_fixed6000,P1,0.8,2025-08-06,117,fixed6000,0.0,833.3333333333333,0.0,0.0,7096.296296296297,6170.370370370371,216.9122531892552
T_fixed6000,P1,0.8,2025-08-06,118,fixed6000,0.0,833.3333333333333,0.0,0.0,6170.370370370371,5244.444444444445,204.4335399299753
T_fixed6000,P1,0.8,2025-08-06,119,fixed6000,0.0,833.3333333333333,0.0,0.0,5244.444444444445,4318.518518518519,193.7016670096431
T_fixed6000,P1,0.8,2025-08-06,120,fixed6000,0.0,833.3333333333333,0.0,0.0,4318.518518518519,3392.592592592593,220.48361607937565
T_fixed6000,P1,0.8,2025-08-06,121,fixed6000,0.0,306.6666666666668,0.0,0.0,3392.592592592593,3051.851851851852,932.3696591956755
T_fixed6000,P1,0.8,2025-08-06,122,fixed6000,0.0,833.3333333333333,0.0,0.0,3051.851851851852,2125.925925925926,222.75037417032004
T_fixed6000,P1,0.8,2025-08-06,123,fixed6000,0.0,833.3333333333333,0.0,0.0,2125.925925925926,1200.0,204.61320521112287
T_fixed6000,P1,0.8,2025-08-06,124,fixed6000,0.0,0.0,0.0,0.0,1200.0,1200.0,1183.9170015230943
T_fixed6000,P1,0.8,2025-08-06,125,fixed6000,0.0,0.0,0.0,0.0,1200.0,1200.0,932.8078090354561
T_fixed6000,P1,0.8,2025-08-06,126,fixed6000,0.0,0.0,0.0,0.0,1200.0,1200.0,915.9506806774178
T_fixed6000,P1,0.8,2025-08-06,127,fixed6000,0.0,0.0,0.0,0.0,1200.0,1200.0,933.0436622574862
T_fixed6000,P1,0.8,2025-08-06,128,fixed6000,0.0,0.0,0.0,0.0,1200.0,1200.0,924.3356608472055
T_fixed6000,P1,0.8,2025-08-06,129,fixed6000,0.0,-0.0,0.0,0.0,1200.0,1200.0,985.0244196256112
T_fixed6000,P1,0.8,2025-08-06,130,fixed6000,-0.0,0.0,0.0,-0.0,1200.0,1200.0,721.9492859686832
T_fixed6000,P1,0.8,2025-08-06,131,fixed6000,833.3333333333333,0.0,0.0,1.0,1200.0,1950.0,684.747799867845
T_fixed6000,P1,0.8,2025-08-06,132,fixed6000,833.3333333333333,0.0,0.0,1.0,1950.0,2700.0,625.939508501914
T_fixed6000,P1,0.8,2025-08-06,133,fixed6000,0.0,0.0,0.0,0.0,2700.0,2700.0,363.64284237498333
T_fixed6000,P1,0.8,2025-08-06,134,fixed6000,833.3333333333333,0.0,0.0,1.0,2700.0,3450.0,690.8483279223831
T_fixed6000,P1,0.8,2025-08-06,135,fixed6000,833.3333333333333,0.0,0.0,1.000000000000001,3450.0,4200.0,677.6313061348883
T_fixed6000,P1,0.8,2025-08-06,136,fixed6000,0.0,0.0,0.0,0.0,4200.0,4200.0,332.66871160342316
T_fixed6000,P1,0.8,2025-08-06,137,fixed6000,833.3333333333333,0.0,0.0,1.0,4200.0,4950.0,693.5977908603364
T_fixed6000,P1,0.8,2025-08-06,138,fixed6000,0.0,0.0,0.0,0.0,4950.0,4950.0,332.27784657223026
T_fixed6000,P1,0.8,2025-08-06,139,fixed6000,-0.0,0.0,0.0,0.0,4950.0,4950.0,327.3177174246666
T_fixed6000,P1,0.8,2025-08-06,140,fixed6000,833.3333333333333,0.0,0.0,1.0,4950.0,5700.0,689.1099495795315
T_fixed6000,P1,0.8,2025-08-06,141,fixed6000,333.3333333333333,0.0,0.0,0.9999999999999989,5700.0,6000.0,485.49873977040903
T_fixed6000,P1,0.8,2025-08-06,142,fixed6000,0.0,0.0,0.0,0.0,6000.0,6000.0,339.5411886294458
T_fixed6000,P1,0.8,2025-08-06,143,fixed6000,0.0,0.0,0.0,0.0,6000.0,6000.0,336.8233549365578
T_fixed6000,P1,0.8,2025-08-07,0,fixed6000,833.3333333333333,0.0,0.0,1.0,6258.269680106813,7008.269680106813,682.1242504318942
T_fixed6000,P1,0.8,2025-08-07,1,fixed6000,833.3333333333333,0.0,0.0,1.0,7008.269680106813,7758.269680106812,672.7682398823207
T_fixed6000,P1,0.8,2025-08-07,2,fixed6000,833.3333333333333,0.0,0.0,1.0,7758.269680106812,8508.269680106812,692.399338278713
T_fixed6000,P1,0.8,2025-08-07,3,fixed6000,833.3333333333333,0.0,0.0,1.0,8508.269680106812,9258.269680106812,686.7538592037162
T_fixed6000,P1,0.8,2025-08-07,4,fixed6000,833.3333333333333,0.0,0.0,1.0,9258.269680106812,10008.269680106812,685.2158692064401
T_fixed6000,P1,0.8,2025-08-07,5,fixed6000,0.0,0.0,0.0,0.0,10008.269680106812,10008.269680106812,323.3817146982037
T_fixed6000,P1,0.8,2025-08-07,6,fixed6000,0.0,0.0,0.0,0.0,10008.269680106812,10008.269680106812,326.2738295411428
T_fixed6000,P1,0.8,2025-08-07,7,fixed6000,0.0,0.0,0.0,0.0,10008.269680106812,10008.269680106812,333.06295450709996
T_fixed6000,P1,0.8,2025-08-07,8,fixed6000,46.367022103541885,0.0,0.0,1.0,10008.269680106812,10050.0,346.22957075918754
T_fixed6000,P1,0.8,2025-08-07,9,fixed6000,0.0,0.0,0.0,0.0,10050.0,10050.0,313.6046590187956
