target,day_index,date,trained,branch,n_train_days,n_rows,model_file,elapsed_seconds,reason,train_first,train_last,n_trees
load,272,2025-09-30,True,fitted,55,7920,,0.03146219998598099,,2025-08-05,2025-09-28,100.0
pv,272,2025-09-30,True,fitted,55,7920,,0.03365350002422929,,2025-08-05,2025-09-28,100.0
load,273,2025-10-01,True,fitted,55,7920,,0.03356710006482899,,2025-08-06,2025-09-29,100.0
pv,273,2025-10-01,True,fitted,55,7920,,0.033327799988910556,,2025-08-06,2025-09-29,100.0
load,274,2025-10-02,True,fitted,55,7920,,0.029777900082990527,,2025-08-07,2025-09-30,100.0
pv,274,2025-10-02,True,fitted,55,7920,,0.03232219978235662,,2025-08-07,2025-09-30,100.0
load,275,2025-10-03,True,fitted,55,7920,,0.02993770013563335,,2025-08-08,2025-10-01,100.0
pv,275,2025-10-03,True,fitted,55,7920,,0.033507199957966805,,2025-08-08,2025-10-01,100.0
load,276,2025-10-04,True,fitted,55,7920,,0.03159669996239245,,2025-08-09,2025-10-02,100.0
pv,276,2025-10-04,True,fitted,55,7920,,0.03209479991346598,,2025-08-09,2025-10-02,100.0
load,277,2025-10-05,True,fitted,55,7920,,0.03176850010640919,,2025-08-10,2025-10-03,100.0
pv,277,2025-10-05,True,fitted,55,7920,,0.0327993999235332,,2025-08-10,2025-10-03,100.0
load,278,2025-10-06,True,fitted,55,7920,,0.030411900021135807,,2025-08-11,2025-10-04,100.0
pv,278,2025-10-06,True,fitted,55,7920,,0.036786200013011694,,2025-08-11,2025-10-04,100.0
load,279,2025-10-07,True,fitted,55,7920,,0.030181400012224913,,2025-08-12,2025-10-05,100.0
pv,279,2025-10-07,True,fitted,55,7920,,0.03134600003249943,,2025-08-12,2025-10-05,100.0
load,280,2025-10-08,True,fitted,55,7920,,0.029924300033599138,,2025-08-13,2025-10-06,100.0
pv,280,2025-10-08,True,fitted,55,7920,,0.03214940009638667,,2025-08-13,2025-10-06,100.0
load,281,2025-10-09,True,fitted,55,7920,,0.029889800120145082,,2025-08-14,2025-10-07,100.0
pv,281,2025-10-09,True,fitted,55,7920,,0.03382800007238984,,2025-08-14,2025-10-07,100.0
load,282,2025-10-10,True,fitted,55,7920,,0.03241979982703924,,2025-08-15,2025-10-08,100.0
pv,282,2025-10-10,True,fitted,55,7920,,0.03203390003181994,,2025-08-15,2025-10-08,100.0
load,283,2025-10-11,True,fitted,55,7920,,0.03134220000356436,,2025-08-16,2025-10-09,100.0
pv,283,2025-10-11,True,fitted,55,7920,,0.033040199894458055,,2025-08-16,2025-10-09,100.0
load,284,2025-10-12,True,fitted,55,7920,,0.03458780003711581,,2025-08-17,2025-10-10,100.0
pv,284,2025-10-12,True,fitted,55,7920,,0.033350300043821335,,2025-08-17,2025-10-10,100.0
load,285,2025-10-13,True,fitted,55,7920,,0.03178500011563301,,2025-08-18,2025-10-11,100.0
pv,285,2025-10-13,True,fitted,55,7920,,0.034453699830919504,,2025-08-18,2025-10-11,100.0
load,286,2025-10-14,True,fitted,55,7920,,0.031523700105026364,,2025-08-19,2025-10-12,100.0
pv,286,2025-10-14,True,fitted,55,7920,,0.03526879986748099,,2025-08-19,2025-10-12,100.0
load,287,2025-10-15,True,fitted,55,7920,,0.031004700111225247,,2025-08-20,2025-10-13,100.0
pv,287,2025-10-15,True,fitted,55,7920,,0.03227850003167987,,2025-08-20,2025-10-13,100.0
load,288,2025-10-16,True,fitted,55,7920,,0.030920600052922964,,2025-08-21,2025-10-14,100.0
pv,288,2025-10-16,True,fitted,55,7920,,0.03475909982807934,,2025-08-21,2025-10-14,100.0
load,289,2025-10-17,True,fitted,55,7920,,0.031847900012508035,,2025-08-22,2025-10-15,100.0
pv,289,2025-10-17,True,fitted,55,7920,,0.033575500128790736,,2025-08-22,2025-10-15,100.0
load,290,2025-10-18,True,fitted,55,7920,,0.03990610013715923,,2025-08-23,2025-10-16,100.0
pv,290,2025-10-18,True,fitted,55,7920,,0.03334359987638891,,2025-08-23,2025-10-16,100.0
load,291,2025-10-19,True,fitted,55,7920,,0.03108280012384057,,2025-08-24,2025-10-17,100.0
pv,291,2025-10-19,True,fitted,55,7920,,0.03455840004608035,,2025-08-24,2025-10-17,100.0
load,292,2025-10-20,True,fitted,55,7920,,0.03185200016014278,,2025-08-25,2025-10-18,100.0
pv,292,2025-10-20,True,fitted,55,7920,,0.033307500183582306,,2025-08-25,2025-10-18,100.0
load,293,2025-10-21,True,fitted,55,7920,,0.03594049997627735,,2025-08-26,2025-10-19,100.0
pv,293,2025-10-21,True,fitted,55,7920,,0.03401930001564324,,2025-08-26,2025-10-19,100.0
load,294,2025-10-22,True,fitted,55,7920,,0.028956300113350153,,2025-08-27,2025-10-20,100.0
pv,294,2025-10-22,True,fitted,55,7920,,0.03196589997969568,,2025-08-27,2025-10-20,100.0
load,295,2025-10-23,True,fitted,55,7920,,0.030071699991822243,,2025-08-28,2025-10-21,100.0
pv,295,2025-10-23,True,fitted,55,7920,,0.0321261000353843,,2025-08-28,2025-10-21,100.0
load,296,2025-10-24,True,fitted,55,7920,,0.032762000104412436,,2025-08-29,2025-10-22,100.0
pv,296,2025-10-24,True,fitted,55,7920,,0.031572100007906556,,2025-08-29,2025-10-22,100.0
load,297,2025-10-25,True,fitted,55,7920,,0.029680700041353703,,2025-08-30,2025-10-23,100.0
pv,297,2025-10-25,True,fitted,55,7920,,0.03221000009216368,,2025-08-30,2025-10-23,100.0
load,298,2025-10-26,True,fitted,55,7920,,0.029882699949666858,,2025-08-31,2025-10-24,100.0
pv,298,2025-10-26,True,fitted,55,7920,,0.03303489997051656,,2025-08-31,2025-10-24,100.0
load,299,2025-10-27,True,fitted,55,7920,,0.03125650016590953,,2025-09-01,2025-10-25,100.0
pv,299,2025-10-27,True,fitted,55,7920,,0.03302039997652173,,2025-09-01,2025-10-25,100.0
load,300,2025-10-28,True,fitted,55,7920,models/load_2025-10-28.txt,0.04289140016771853,,2025-09-02,2025-10-26,100.0
pv,300,2025-10-28,True,fitted,55,7920,models/pv_2025-10-28.txt,0.03987280000001192,,2025-09-02,2025-10-26,100.0
load,301,2025-10-29,True,fitted,55,7920,,0.0316238000523299,,2025-09-03,2025-10-27,100.0
pv,301,2025-10-29,True,fitted,55,7920,,0.03292570007033646,,2025-09-03,2025-10-27,100.0
load,302,2025-10-30,True,fitted,55,7920,,0.03166370000690222,,2025-09-04,2025-10-28,100.0
pv,302,2025-10-30,True,fitted,55,7920,,0.03422220004722476,,2025-09-04,2025-10-28,100.0
load,303,2025-10-31,True,fitted,55,7920,,0.031996400095522404,,2025-09-05,2025-10-29,100.0
pv,303,2025-10-31,True,fitted,55,7920,,0.03252499992959201,,2025-09-05,2025-10-29,100.0
load,304,2025-11-01,True,fitted,55,7920,,0.030969199957326055,,2025-09-06,2025-10-30,100.0
pv,304,2025-11-01,True,fitted,55,7920,,0.032018200028687716,,2025-09-06,2025-10-30,100.0
load,305,2025-11-02,True,fitted,55,7920,,0.030037199845537543,,2025-09-07,2025-10-31,100.0
pv,305,2025-11-02,True,fitted,55,7920,,0.03170519997365773,,2025-09-07,2025-10-31,100.0
load,306,2025-11-03,True,fitted,55,7920,,0.03342349990271032,,2025-09-08,2025-11-01,100.0
pv,306,2025-11-03,True,fitted,55,7920,,0.034708800027146935,,2025-09-08,2025-11-01,100.0
load,307,2025-11-04,True,fitted,55,7920,,0.030358599964529276,,2025-09-09,2025-11-02,100.0
pv,307,2025-11-04,True,fitted,55,7920,,0.03192170010879636,,2025-09-09,2025-11-02,100.0
load,308,2025-11-05,True,fitted,55,7920,,0.030375999864190817,,2025-09-10,2025-11-03,100.0
pv,308,2025-11-05,True,fitted,55,7920,,0.03427250008098781,,2025-09-10,2025-11-03,100.0
load,309,2025-11-06,True,fitted,55,7920,,0.031786999898031354,,2025-09-11,2025-11-04,100.0
pv,309,2025-11-06,True,fitted,55,7920,,0.0322308000177145,,2025-09-11,2025-11-04,100.0
load,310,2025-11-07,True,fitted,55,7920,,0.030939600197598338,,2025-09-12,2025-11-05,100.0
pv,310,2025-11-07,True,fitted,55,7920,,0.03270409977994859,,2025-09-12,2025-11-05,100.0
load,311,2025-11-08,True,fitted,55,7920,,0.03208430018275976,,2025-09-13,2025-11-06,100.0
pv,311,2025-11-08,True,fitted,55,7920,,0.03358080005273223,,2025-09-13,2025-11-06,100.0
load,312,2025-11-09,True,fitted,55,7920,,0.0331148998811841,,2025-09-14,2025-11-07,100.0
pv,312,2025-11-09,True,fitted,55,7920,,0.032228099880740047,,2025-09-14,2025-11-07,100.0
load,313,2025-11-10,True,fitted,55,7920,,0.031045099953189492,,2025-09-15,2025-11-08,100.0
pv,313,2025-11-10,True,fitted,55,7920,,0.03249449981376529,,2025-09-15,2025-11-08,100.0
load,314,2025-11-11,True,fitted,55,7920,,0.034159700153395534,,2025-09-16,2025-11-09,100.0
pv,314,2025-11-11,True,fitted,55,7920,,0.031981199979782104,,2025-09-16,2025-11-09,100.0
load,315,2025-11-12,True,fitted,55,7920,,0.03181009995751083,,2025-09-17,2025-11-10,100.0
pv,315,2025-11-12,True,fitted,55,7920,,0.033166199922561646,,2025-09-17,2025-11-10,100.0
load,316,2025-11-13,True,fitted,55,7920,,0.032338500022888184,,2025-09-18,2025-11-11,100.0
pv,316,2025-11-13,True,fitted,55,7920,,0.03348179999738932,,2025-09-18,2025-11-11,100.0
load,317,2025-11-14,True,fitted,55,7920,,0.033531100023537874,,2025-09-19,2025-11-12,100.0
pv,317,2025-11-14,True,fitted,55,7920,,0.03438249998725951,,2025-09-19,2025-11-12,100.0
load,318,2025-11-15,True,fitted,55,7920,,0.03397230012342334,,2025-09-20,2025-11-13,100.0
pv,318,2025-11-15,True,fitted,55,7920,,0.03672900004312396,,2025-09-20,2025-11-13,100.0
load,319,2025-11-16,True,fitted,55,7920,,0.03410450019873679,,2025-09-21,2025-11-14,100.0
pv,319,2025-11-16,True,fitted,55,7920,,0.03689279989339411,,2025-09-21,2025-11-14,100.0
load,320,2025-11-17,True,fitted,55,7920,,0.04013900016434491,,2025-09-22,2025-11-15,100.0
pv,320,2025-11-17,True,fitted,55,7920,,0.037187800044193864,,2025-09-22,2025-11-15,100.0
load,321,2025-11-18,True,fitted,55,7920,,0.0335356998257339,,2025-09-23,2025-11-16,100.0
pv,321,2025-11-18,True,fitted,55,7920,,0.03364549996331334,,2025-09-23,2025-11-16,100.0
load,322,2025-11-19,True,fitted,55,7920,,0.035280799958854914,,2025-09-24,2025-11-17,100.0
pv,322,2025-11-19,True,fitted,55,7920,,0.03445510007441044,,2025-09-24,2025-11-17,100.0
load,323,2025-11-20,True,fitted,55,7920,,0.03881270019337535,,2025-09-25,2025-11-18,100.0
pv,323,2025-11-20,True,fitted,55,7920,,0.034061700105667114,,2025-09-25,2025-11-18,100.0
load,324,2025-11-21,True,fitted,55,7920,,0.03109720000065863,,2025-09-26,2025-11-19,100.0
pv,324,2025-11-21,True,fitted,55,7920,,0.03359950007870793,,2025-09-26,2025-11-19,100.0
load,325,2025-11-22,True,fitted,55,7920,,0.03134360001422465,,2025-09-27,2025-11-20,100.0
pv,325,2025-11-22,True,fitted,55,7920,,0.03206530003808439,,2025-09-27,2025-11-20,100.0
load,326,2025-11-23,True,fitted,55,7920,,0.0315465999301523,,2025-09-28,2025-11-21,100.0
pv,326,2025-11-23,True,fitted,55,7920,,0.03201900003477931,,2025-09-28,2025-11-21,100.0
load,327,2025-11-24,True,fitted,55,7920,,0.033059800043702126,,2025-09-29,2025-11-22,100.0
pv,327,2025-11-24,True,fitted,55,7920,,0.03253289987333119,,2025-09-29,2025-11-22,100.0
load,328,2025-11-25,True,fitted,55,7920,,0.03272050013765693,,2025-09-30,2025-11-23,100.0
pv,328,2025-11-25,True,fitted,55,7920,,0.03224590001627803,,2025-09-30,2025-11-23,100.0
load,329,2025-11-26,True,fitted,55,7920,,0.031240700045600533,,2025-10-01,2025-11-24,100.0
pv,329,2025-11-26,True,fitted,55,7920,,0.035127799957990646,,2025-10-01,2025-11-24,100.0
load,330,2025-11-27,True,fitted,55,7920,models/load_2025-11-27.txt,0.03401320008561015,,2025-10-02,2025-11-25,100.0
pv,330,2025-11-27,True,fitted,55,7920,models/pv_2025-11-27.txt,0.03546859999187291,,2025-10-02,2025-11-25,100.0
load,331,2025-11-28,True,fitted,55,7920,,0.03282069996930659,,2025-10-03,2025-11-26,100.0
pv,331,2025-11-28,True,fitted,55,7920,,0.036165199941024184,,2025-10-03,2025-11-26,100.0
load,332,2025-11-29,True,fitted,55,7920,,0.03412950015626848,,2025-10-04,2025-11-27,100.0
pv,332,2025-11-29,True,fitted,55,7920,,0.032813699916005135,,2025-10-04,2025-11-27,100.0
load,333,2025-11-30,True,fitted,55,7920,,0.0340718999505043,,2025-10-05,2025-11-28,100.0
pv,333,2025-11-30,True,fitted,55,7920,,0.032956100068986416,,2025-10-05,2025-11-28,100.0
load,334,2025-12-01,True,fitted,55,7920,,0.033603399991989136,,2025-10-06,2025-11-29,100.0
pv,334,2025-12-01,True,fitted,55,7920,,0.033393400022760034,,2025-10-06,2025-11-29,100.0
load,335,2025-12-02,True,fitted,55,7920,,0.03274779999628663,,2025-10-07,2025-11-30,100.0
pv,335,2025-12-02,True,fitted,55,7920,,0.03402350004762411,,2025-10-07,2025-11-30,100.0
load,336,2025-12-03,True,fitted,55,7920,,0.03334690001793206,,2025-10-08,2025-12-01,100.0
pv,336,2025-12-03,True,fitted,55,7920,,0.03332819999195635,,2025-10-08,2025-12-01,100.0
load,337,2025-12-04,True,fitted,55,7920,,0.03069200017489493,,2025-10-09,2025-12-02,100.0
pv,337,2025-12-04,True,fitted,55,7920,,0.03276279987767339,,2025-10-09,2025-12-02,100.0
load,338,2025-12-05,True,fitted,55,7920,,0.031323299976065755,,2025-10-10,2025-12-03,100.0
pv,338,2025-12-05,True,fitted,55,7920,,0.03293039998970926,,2025-10-10,2025-12-03,100.0
load,339,2025-12-06,True,fitted,55,7920,,0.031431599985808134,,2025-10-11,2025-12-04,100.0
pv,339,2025-12-06,True,fitted,55,7920,,0.033062699949368834,,2025-10-11,2025-12-04,100.0
load,340,2025-12-07,True,fitted,55,7920,,0.03410220006480813,,2025-10-12,2025-12-05,100.0
pv,340,2025-12-07,True,fitted,55,7920,,0.031773800030350685,,2025-10-12,2025-12-05,100.0
load,341,2025-12-08,True,fitted,55,7920,,0.03183960006572306,,2025-10-13,2025-12-06,100.0
pv,341,2025-12-08,True,fitted,55,7920,,0.03187339985743165,,2025-10-13,2025-12-06,100.0
load,342,2025-12-09,True,fitted,55,7920,,0.0317677001003176,,2025-10-14,2025-12-07,100.0
pv,342,2025-12-09,True,fitted,55,7920,,0.03447819990105927,,2025-10-14,2025-12-07,100.0
load,343,2025-12-10,True,fitted,55,7920,,0.033197900047525764,,2025-10-15,2025-12-08,100.0
pv,343,2025-12-10,True,fitted,55,7920,,0.03322280012071133,,2025-10-15,2025-12-08,100.0
load,344,2025-12-11,True,fitted,55,7920,,0.0313276001252234,,2025-10-16,2025-12-09,100.0
pv,344,2025-12-11,True,fitted,55,7920,,0.03219449985772371,,2025-10-16,2025-12-09,100.0
load,345,2025-12-12,True,fitted,55,7920,,0.03269420005381107,,2025-10-17,2025-12-10,100.0
pv,345,2025-12-12,True,fitted,55,7920,,0.03415290010161698,,2025-10-17,2025-12-10,100.0
load,346,2025-12-13,True,fitted,55,7920,,0.03302429988980293,,2025-10-18,2025-12-11,100.0
pv,346,2025-12-13,True,fitted,55,7920,,0.03412290010601282,,2025-10-18,2025-12-11,100.0
load,347,2025-12-14,True,fitted,55,7920,,0.0337848998606205,,2025-10-19,2025-12-12,100.0
pv,347,2025-12-14,True,fitted,55,7920,,0.034679200034588575,,2025-10-19,2025-12-12,100.0
load,348,2025-12-15,True,fitted,55,7920,,0.032347500091418624,,2025-10-20,2025-12-13,100.0
pv,348,2025-12-15,True,fitted,55,7920,,0.03512040013447404,,2025-10-20,2025-12-13,100.0
load,349,2025-12-16,True,fitted,55,7920,,0.03268840000964701,,2025-10-21,2025-12-14,100.0
pv,349,2025-12-16,True,fitted,55,7920,,0.035616999957710505,,2025-10-21,2025-12-14,100.0
load,350,2025-12-17,True,fitted,55,7920,,0.038087200140580535,,2025-10-22,2025-12-15,100.0
pv,350,2025-12-17,True,fitted,55,7920,,0.03808360011316836,,2025-10-22,2025-12-15,100.0
load,351,2025-12-18,True,fitted,55,7920,,0.032495300052687526,,2025-10-23,2025-12-16,100.0
pv,351,2025-12-18,True,fitted,55,7920,,0.03520379983820021,,2025-10-23,2025-12-16,100.0
load,352,2025-12-19,True,fitted,55,7920,,0.03416149993427098,,2025-10-24,2025-12-17,100.0
pv,352,2025-12-19,True,fitted,55,7920,,0.03678210009820759,,2025-10-24,2025-12-17,100.0
load,353,2025-12-20,True,fitted,55,7920,,0.03899589995853603,,2025-10-25,2025-12-18,100.0
pv,353,2025-12-20,True,fitted,55,7920,,0.03332299995236099,,2025-10-25,2025-12-18,100.0
load,354,2025-12-21,True,fitted,55,7920,models/load_2025-12-21.txt,0.0347567000426352,,2025-10-26,2025-12-19,100.0
pv,354,2025-12-21,True,fitted,55,7920,models/pv_2025-12-21.txt,0.03507529990747571,,2025-10-26,2025-12-19,100.0
load,355,2025-12-22,True,fitted,55,7920,,0.034615099895745516,,2025-10-27,2025-12-20,100.0
pv,355,2025-12-22,True,fitted,55,7920,,0.03492419980466366,,2025-10-27,2025-12-20,100.0
load,356,2025-12-23,True,fitted,55,7920,,0.033424200024455786,,2025-10-28,2025-12-21,100.0
pv,356,2025-12-23,True,fitted,55,7920,,0.031523800222203135,,2025-10-28,2025-12-21,100.0
load,357,2025-12-24,True,fitted,55,7920,,0.031141499988734722,,2025-10-29,2025-12-22,100.0
pv,357,2025-12-24,True,fitted,55,7920,,0.0340446000918746,,2025-10-29,2025-12-22,100.0
load,358,2025-12-25,True,fitted,55,7920,,0.03315989999100566,,2025-10-30,2025-12-23,100.0
pv,358,2025-12-25,True,fitted,55,7920,,0.032812299905344844,,2025-10-30,2025-12-23,100.0
load,359,2025-12-26,True,fitted,55,7920,,0.03270630002953112,,2025-10-31,2025-12-24,100.0
pv,359,2025-12-26,True,fitted,55,7920,,0.0332591999322176,,2025-10-31,2025-12-24,100.0
load,360,2025-12-27,True,fitted,55,7920,models/load_2025-12-27.txt,0.03560979990288615,,2025-11-01,2025-12-25,100.0
pv,360,2025-12-27,True,fitted,55,7920,models/pv_2025-12-27.txt,0.036002600099891424,,2025-11-01,2025-12-25,100.0
load,361,2025-12-28,True,fitted,55,7920,,0.033685100032016635,,2025-11-02,2025-12-26,100.0
pv,361,2025-12-28,True,fitted,55,7920,,0.03316659992560744,,2025-11-02,2025-12-26,100.0
load,362,2025-12-29,True,fitted,55,7920,,0.03120219986885786,,2025-11-03,2025-12-27,100.0
pv,362,2025-12-29,True,fitted,55,7920,,0.03234929987229407,,2025-11-03,2025-12-27,100.0
load,363,2025-12-30,True,fitted,55,7920,,0.03134329989552498,,2025-11-04,2025-12-28,100.0
pv,363,2025-12-30,True,fitted,55,7920,,0.0340919999871403,,2025-11-04,2025-12-28,100.0
load,364,2025-12-31,True,fitted,55,7920,,0.030953000066801906,,2025-11-05,2025-12-29,100.0
pv,364,2025-12-31,True,fitted,55,7920,,0.033045300049707294,,2025-11-05,2025-12-29,100.0
