publication_date,template_slot,interval_start,q_nominal_kWh,kind 
2025-01-17,95,2025-01-17 15:50:00,302.4856833333333,january_plan
2025-01-17,96,2025-01-17 16:00:00,375.75666666666666,january_plan
2025-01-17,97,2025-01-17 16:10:00,401.6381833333333,january_plan
2025-01-17,98,2025-01-17 16:20:00,405.8567499999999,january_plan
2025-01-17,99,2025-01-17 16:30:00,438.0579166666667,january_plan
2025-01-17,100,2025-01-17 16:40:00,250.63065000000034,january_plan
2025-01-17,101,2025-01-17 16:50:00,512.1960999999999,january_plan
2025-01-17,102,2025-01-17 17:00:00,455.9708333333333,january_plan
2025-01-17,103,2025-01-17 17:10:00,471.84354999999994,january_plan
2025-01-17,104,2025-01-17 17:20:00,489.8739833333333,january_plan
2025-01-17,105,2025-01-17 17:30:00,476.03,january_plan
2025-01-17,106,2025-01-17 17:40:00,469.80196666666666,january_plan
2025-01-17,107,2025-01-17 17:50:00,481.69668333333334,january_plan
2025-01-17,108,2025-01-17 18:00:00,0.0,january_plan
2025-01-17,109,2025-01-17 18:10:00,0.0,january_plan
2025-01-17,110,2025-01-17 18:20:00,0.0,january_plan
2025-01-17,111,2025-01-17 18:30:00,0.0,january_plan
2025-01-17,112,2025-01-17 18:40:00,0.0,january_plan
2025-01-17,113,2025-01-17 18:50:00,0.0,january_plan
2025-01-17,114,2025-01-17 19:00:00,0.0,january_plan
2025-01-17,115,2025-01-17 19:10:00,0.0,january_plan
2025-01-17,116,2025-01-17 19:20:00,0.0,january_plan
2025-01-17,117,2025-01-17 19:30:00,0.0,january_plan
2025-01-17,118,2025-01-17 19:40:00,0.0,january_plan
2025-01-17,119,2025-01-17 19:50:00,0.0,january_plan
2025-01-17,120,2025-01-17 20:00:00,0.0,january_plan
2025-01-17,121,2025-01-17 20:10:00,0.0,january_plan
2025-01-17,122,2025-01-17 20:20:00,0.0,january_plan
2025-01-17,123,2025-01-17 20:30:00,0.0,january_plan
2025-01-17,124,2025-01-17 20:40:00,0.0,january_plan
2025-01-17,125,2025-01-17 20:50:00,0.0,january_plan
2025-01-17,126,2025-01-17 21:00:00,460.78,january_plan
2025-01-17,127,2025-01-17 21:10:00,442.33865,january_plan
2025-01-17,128,2025-01-17 21:20:00,467.10474999999997,january_plan
2025-01-17,129,2025-01-17 21:30:00,513.6949999999999,january_plan
2025-01-17,130,2025-01-17 21:40:00,512.2294333333333,january_plan
2025-01-17,131,2025-01-17 21:50:00,479.7482,january_plan
2025-01-17,132,2025-01-17 22:00:00,1271.7033333333334,january_plan
2025-01-17,133,2025-01-17 22:10:00,1231.9183833333334,january_plan
2025-01-17,134,2025-01-17 22:20:00,392.15276666666665,january_plan
2025-01-17,135,2025-01-17 22:30:00,412.705,january_plan
2025-01-17,136,2025-01-17 22:40:00,1252.7781333333332,january_plan
2025-01-17,137,2025-01-17 22:50:00,1242.7203666666667,january_plan
2025-01-17,138,2025-01-17 23:00:00,411.81,january_plan
2025-01-17,139,2025-01-17 23:10:00,451.76696666666663,january_plan
2025-01-17,140,2025-01-17 23:20:00,1285.7448333333334,january_plan
2025-01-17,141,2025-01-17 23:30:00,1242.8833333333334,january_plan
2025-01-17,142,2025-01-17 23:40:00,397.4082166666667,january_plan
2025-01-17,143,2025-01-17 23:50:00,743.9078,january_plan
2025-01-18,0,2025-01-18 00:00:00,1260.0383333333334,january_plan
2025-01-18,1,2025-01-18 00:10:00,689.8110697530856,january_plan
2025-01-18,2,2025-01-18 00:20:00,458.7089166666666,january_plan
2025-01-18,3,2025-01-18 00:30:00,1312.1783333333333,january_plan
2025-01-18,4,2025-01-18 00:40:00,456.7406,january_plan
2025-01-18,5,2025-01-18 00:50:00,441.4707166666667,january_plan
2025-01-18,6,2025-01-18 01:00:00,458.5083333333333,january_plan
2025-01-18,7,2025-01-18 01:10:00,485.10339999999997,january_plan
2025-01-18,8,2025-01-18 01:20:00,1325.3769,january_plan
2025-01-18,9,2025-01-18 01:30:00,483.64666666666665,january_plan
2025-01-18,10,2025-01-18 01:40:00,1323.6509333333333,january_plan
2025-01-18,11,2025-01-18 01:50:00,1341.2773166666666,january_plan
2025-01-18,12,2025-01-18 02:00:00,516.2383333333332,january_plan
2025-01-18,13,2025-01-18 02:10:00,501.4458666666667,january_plan
2025-01-18,14,2025-01-18 02:20:00,1335.59465,january_plan
2025-01-18,15,2025-01-18 02:30:00,517.2916666666666,january_plan
2025-01-18,16,2025-01-18 02:40:00,510.4945666666666,january_plan
2025-01-18,17,2025-01-18 02:50:00,517.7448166666666,january_plan
2025-01-18,18,2025-01-18 03:00:00,534.3199999999999,january_plan
2025-01-18,19,2025-01-18 03:10:00,521.9541999999999,january_plan
2025-01-18,20,2025-01-18 03:20:00,540.2833666666667,january_plan
2025-01-18,21,2025-01-18 03:30:00,570.0533333333333,january_plan
2025-01-18,22,2025-01-18 03:40:00,529.7007833333332,january_plan
2025-01-18,23,2025-01-18 03:50:00,500.6021333333333,january_plan
2025-01-18,24,2025-01-18 04:00:00,517.6033333333332,january_plan
2025-01-18,25,2025-01-18 04:10:00,534.5654499999999,january_plan
2025-01-18,26,2025-01-18 04:20:00,535.60875,january_plan
2025-01-18,27,2025-01-18 04:30:00,526.2316666666666,january_plan
2025-01-18,28,2025-01-18 04:40:00,523.0082166666666,january_plan
2025-01-18,29,2025-01-18 04:50:00,534.4376,january_plan
2025-01-18,30,2025-01-18 05:00:00,543.8766666666667,january_plan
2025-01-18,31,2025-01-18 05:10:00,0.0,january_plan
2025-01-18,32,2025-01-18 05:20:00,551.0466833333332,january_plan
2025-01-18,33,2025-01-18 05:30:00,590.9633333333334,january_plan
2025-01-18,34,2025-01-18 05:40:00,1412.1826166666665,january_plan
2025-01-18,35,2025-01-18 05:50:00,544.8150666666666,january_plan
2025-01-18,36,2025-01-18 06:00:00,0.0,january_plan
2025-01-18,37,2025-01-18 06:10:00,0.0,january_plan
2025-01-18,38,2025-01-18 06:20:00,0.0,january_plan
2025-01-18,39,2025-01-18 06:30:00,0.0,january_plan
2025-01-18,40,2025-01-18 06:40:00,0.0,january_plan
2025-01-18,41,2025-01-18 06:50:00,0.0,january_plan
2025-01-18,42,2025-01-18 07:00:00,0.0,january_plan
2025-01-18,43,2025-01-18 07:10:00,0.0,january_plan
2025-01-18,44,2025-01-18 07:20:00,0.0,january_plan
2025-01-18,45,2025-01-18 07:30:00,0.0,january_plan
2025-01-18,46,2025-01-18 07:40:00,0.0,january_plan
2025-01-18,47,2025-01-18 07:50:00,0.0,january_plan
2025-01-18,48,2025-01-18 08:00:00,0.0,january_plan
2025-01-18,49,2025-01-18 08:10:00,0.0,january_plan
2025-01-18,50,2025-01-18 08:20:00,0.0,january_plan
2025-01-18,51,2025-01-18 08:30:00,0.0,january_plan
2025-01-18,52,2025-01-18 08:40:00,0.0,january_plan
2025-01-18,53,2025-01-18 08:50:00,0.0,january_plan
2025-01-18,54,2025-01-18 09:00:00,0.0,january_plan
2025-01-18,55,2025-01-18 09:10:00,0.0,january_plan
2025-01-18,56,2025-01-18 09:20:00,0.0,january_plan
2025-01-18,57,2025-01-18 09:30:00,0.0,january_plan
2025-01-18,58,2025-01-18 09:40:00,0.0,january_plan
2025-01-18,59,2025-01-18 09:50:00,0.0,january_plan
2025-01-18,60,2025-01-18 10:00:00,0.0,january_plan
2025-01-18,61,2025-01-18 10:10:00,0.0,january_plan
2025-01-18,62,2025-01-18 10:20:00,0.0,january_plan
2025-01-18,63,2025-01-18 10:30:00,0.0,january_plan
2025-01-18,64,2025-01-18 10:40:00,0.0,january_plan
2025-01-18,65,2025-01-18 10:50:00,0.0,january_plan
2025-01-18,66,2025-01-18 11:00:00,403.11317283950626,january_plan
2025-01-18,67,2025-01-18 11:10:00,617.1592,january_plan
2025-01-18,68,2025-01-18 11:20:00,0.0,january_plan
2025-01-18,69,2025-01-18 11:30:00,0.0,january_plan
2025-01-18,70,2025-01-18 11:40:00,615.0633,january_plan
2025-01-18,71,2025-01-18 11:50:00,612.5007333333335,january_plan
2025-01-18,72,2025-01-18 12:00:00,0.0,january_plan
2025-01-18,73,2025-01-18 12:10:00,0.0,january_plan
2025-01-18,74,2025-01-18 12:20:00,583.3171333333333,january_plan
2025-01-18,75,2025-01-18 12:30:00,556.2791666666666,january_plan
2025-01-18,76,2025-01-18 12:40:00,554.9507166666666,january_plan
2025-01-18,77,2025-01-18 12:50:00,0.0,january_plan
2025-01-18,78,2025-01-18 13:00:00,0.0,january_plan
2025-01-18,79,2025-01-18 13:10:00,0.0,january_plan
2025-01-18,80,2025-01-18 13:20:00,0.0,january_plan
2025-01-18,81,2025-01-18 13:30:00,0.0,january_plan
2025-01-18,82,2025-01-18 13:40:00,0.0,january_plan
2025-01-18,83,2025-01-18 13:50:00,0.0,january_plan
2025-01-18,84,2025-01-18 14:00:00,0.0,january_plan
2025-01-18,85,2025-01-18 14:10:00,0.0,january_plan
2025-01-18,86,2025-01-18 14:20:00,0.0,january_plan
2025-01-18,87,2025-01-18 14:30:00,0.0,january_plan
2025-01-18,88,2025-01-18 14:40:00,0.0,january_plan
2025-01-18,89,2025-01-18 14:50:00,0.0,january_plan
2025-01-18,90,2025-01-18 15:00:00,53.82541666666664,january_plan
2025-01-18,91,2025-01-18 15:10:00,82.61319999999992,january_plan
2025-01-18,92,2025-01-18 15:20:00,151.35733333333337,january_plan
2025-01-18,93,2025-01-18 15:30:00,240.9079166666666,january_plan
2025-01-18,94,2025-01-18 15:40:00,244.4817666666666,january_plan
2025-01-18,95,2025-01-18 15:50:00,256.3586833333334,january_plan
2025-01-18,96,2025-01-18 16:00:00,304.3883333333333,january_plan
2025-01-18,97,2025-01-18 16:10:00,326.8461166666666,january_plan
2025-01-18,98,2025-01-18 16:20:00,373.42654999999996,january_plan
2025-01-18,99,2025-01-18 16:30:00,450.50083333333333,january_plan
2025-01-18,100,2025-01-18 16:40:00,497.91345,january_plan
2025-01-18,101,2025-01-18 16:50:00,482.11389999999994,january_plan
2025-01-18,102,2025-01-18 17:00:00,440.76000000000005,january_plan
2025-01-18,103,2025-01-18 17:10:00,449.53790000000004,january_plan
2025-01-18,104,2025-01-18 17:20:00,481.16529999999995,january_plan
2025-01-18,105,2025-01-18 17:30:00,501.7416666666666,january_plan
2025-01-18,106,2025-01-18 17:40:00,495.3973166666667,january_plan
2025-01-18,107,2025-01-18 17:50:00,331.2368499999984,january_plan
2025-01-18,108,2025-01-18 18:00:00,0.0,january_plan
2025-01-18,109,2025-01-18 18:10:00,0.0,january_plan
2025-01-18,110,2025-01-18 18:20:00,0.0,january_plan
2025-01-18,111,2025-01-18 18:30:00,0.0,january_plan
2025-01-18,112,2025-01-18 18:40:00,0.0,january_plan
2025-01-18,113,2025-01-18 18:50:00,0.0,january_plan
2025-01-18,114,2025-01-18 19:00:00,0.0,january_plan
2025-01-18,115,2025-01-18 19:10:00,0.0,january_plan
2025-01-18,116,2025-01-18 19:20:00,0.0,january_plan
2025-01-18,117,2025-01-18 19:30:00,0.0,january_plan
2025-01-18,118,2025-01-18 19:40:00,0.0,january_plan
2025-01-18,119,2025-01-18 19:50:00,0.0,january_plan
2025-01-18,120,2025-01-18 20:00:00,0.0,january_plan
2025-01-18,121,2025-01-18 20:10:00,0.0,january_plan
2025-01-18,122,2025-01-18 20:20:00,0.0,january_plan
2025-01-18,123,2025-01-18 20:30:00,0.0,january_plan
2025-01-18,124,2025-01-18 20:40:00,0.0,january_plan
2025-01-18,125,2025-01-18 20:50:00,0.0,january_plan
2025-01-18,126,2025-01-18 21:00:00,493.97166666666664,january_plan
2025-01-18,127,2025-01-18 21:10:00,488.9876166666666,january_plan
2025-01-18,128,2025-01-18 21:20:00,482.1296666666666,january_plan
2025-01-18,129,2025-01-18 21:30:00,486.3416666666667,january_plan
2025-01-18,130,2025-01-18 21:40:00,508.4937,january_plan
2025-01-18,131,2025-01-18 21:50:00,468.5596833333333,january_plan
2025-01-18,132,2025-01-18 22:00:00,1218.515,january_plan
2025-01-18,133,2025-01-18 22:10:00,1202.69785,january_plan
2025-01-18,134,2025-01-18 22:20:00,417.61781666666667,january_plan
2025-01-18,135,2025-01-18 22:30:00,459.385,january_plan
2025-01-18,136,2025-01-18 22:40:00,427.79895,january_plan
2025-01-18,137,2025-01-18 22:50:00,747.4041666666667,january_plan
2025-01-18,138,2025-01-18 23:00:00,1265.54,january_plan
2025-01-18,139,2025-01-18 23:10:00,1244.4940666666666,january_plan
2025-01-18,140,2025-01-18 23:20:00,404.9495333333333,january_plan
2025-01-18,141,2025-01-18 23:30:00,1259.2866666666666,january_plan
2025-01-18,142,2025-01-18 23:40:00,1271.7699166666666,january_plan
2025-01-18,143,2025-01-18 23:50:00,506.28425,january_plan
2025-01-19,0,2025-01-19 00:00:00,612.8033333333333,january_plan
2025-01-19,1,2025-01-19 00:10:00,657.94785,january_plan
2025-01-19,2,2025-01-19 00:20:00,1468.5868500000001,january_plan
2025-01-19,3,2025-01-19 00:30:00,1437.1,january_plan
2025-01-19,4,2025-01-19 00:40:00,1460.4157833333334,january_plan
2025-01-19,5,2025-01-19 00:50:00,1461.0429333333332,january_plan
2025-01-19,6,2025-01-19 01:00:00,594.9616666666666,january_plan
2025-01-19,7,2025-01-19 01:10:00,601.4366166666666,january_plan
2025-01-19,8,2025-01-19 01:20:00,642.1397166666666,january_plan
2025-01-19,9,2025-01-19 01:30:00,677.345,january_plan
2025-01-19,10,2025-01-19 01:40:00,667.3810166666666,january_plan
2025-01-19,11,2025-01-19 01:50:00,630.0515666666666,january_plan
2025-01-19,12,2025-01-19 02:00:00,607.5016666666667,january_plan
2025-01-19,13,2025-01-19 02:10:00,630.0756833333332,january_plan
2025-01-19,14,2025-01-19 02:20:00,644.9068666666667,january_plan
2025-01-19,15,2025-01-19 02:30:00,652.3116666666666,january_plan
2025-01-19,16,2025-01-19 02:40:00,698.7637166666666,january_plan
2025-01-19,17,2025-01-19 02:50:00,1555.1245833333332,january_plan
2025-01-19,18,2025-01-19 03:00:00,694.5933333333334,january_plan
2025-01-19,19,2025-01-19 03:10:00,658.6037333333334,january_plan
2025-01-19,20,2025-01-19 03:20:00,669.47555,january_plan
2025-01-19,21,2025-01-19 03:30:00,1165.5722786008241,january_plan
2025-01-19,22,2025-01-19 03:40:00,668.2077333333333,january_plan
2025-01-19,23,2025-01-19 03:50:00,651.30355,january_plan
2025-01-19,24,2025-01-19 04:00:00,676.9583333333333,january_plan
2025-01-19,25,2025-01-19 04:10:00,700.0366,january_plan
2025-01-19,26,2025-01-19 04:20:00,706.6536333333333,january_plan
2025-01-19,27,2025-01-19 04:30:00,698.2233333333334,january_plan
2025-01-19,28,2025-01-19 04:40:00,685.6066833333332,january_plan
2025-01-19,29,2025-01-19 04:50:00,689.7339666666667,january_plan
2025-01-19,30,2025-01-19 05:00:00,702.54,january_plan
2025-01-19,31,2025-01-19 05:10:00,700.4579666666666,january_plan
2025-01-19,32,2025-01-19 05:20:00,720.0623333333334,january_plan
2025-01-19,33,2025-01-19 05:30:00,731.1216666666666,january_plan
2025-01-19,34,2025-01-19 05:40:00,1514.4638666666665,january_plan
2025-01-19,35,2025-01-19 05:50:00,745.8777333333333,january_plan
2025-01-19,36,2025-01-19 06:00:00,900.1083333333332,january_plan
2025-01-19,37,2025-01-19 06:10:00,256.67713333333324,january_plan
2025-01-19,38,2025-01-19 06:20:00,913.8486333333333,january_plan
2025-01-19,39,2025-01-19 06:30:00,914.2883333333332,january_plan
2025-01-19,40,2025-01-19 06:40:00,916.4935833333334,january_plan
2025-01-19,41,2025-01-19 06:50:00,893.3063333333332,january_plan
2025-01-19,42,2025-01-19 07:00:00,845.3541666666666,january_plan
2025-01-19,43,2025-01-19 07:10:00,809.9226833333333,january_plan
2025-01-19,44,2025-01-19 07:20:00,801.30415,january_plan
2025-01-19,45,2025-01-19 07:30:00,772.5141666666666,january_plan
2025-01-19,46,2025-01-19 07:40:00,1518.4437833333332,january_plan
2025-01-19,47,2025-01-19 07:50:00,742.2011833333332,january_plan
2025-01-19,48,2025-01-19 08:00:00,51.84083333333331,january_plan
2025-01-19,49,2025-01-19 08:10:00,9.3049666666667,january_plan
2025-01-19,50,2025-01-19 08:20:00,0.0,january_plan
2025-01-19,51,2025-01-19 08:30:00,0.0,january_plan
2025-01-19,52,2025-01-19 08:40:00,0.0,january_plan
2025-01-19,53,2025-01-19 08:50:00,178.8234333333321,january_plan
2025-01-19,54,2025-01-19 09:00:00,0.0,january_plan
2025-01-19,55,2025-01-19 09:10:00,0.0,january_plan
2025-01-19,56,2025-01-19 09:20:00,0.0,january_plan
2025-01-19,57,2025-01-19 09:30:00,0.0,january_plan
2025-01-19,58,2025-01-19 09:40:00,418.09401666666673,january_plan
2025-01-19,59,2025-01-19 09:50:00,0.0,january_plan
2025-01-19,60,2025-01-19 10:00:00,0.0,january_plan
2025-01-19,61,2025-01-19 10:10:00,0.0,january_plan
2025-01-19,62,2025-01-19 10:20:00,0.0,january_plan
2025-01-19,63,2025-01-19 10:30:00,0.0,january_plan
2025-01-19,64,2025-01-19 10:40:00,0.0,january_plan
2025-01-19,65,2025-01-19 10:50:00,272.93494999999996,january_plan
2025-01-19,66,2025-01-19 11:00:00,1121.1320833333334,january_plan
2025-01-19,67,2025-01-19 11:10:00,1069.90065,january_plan
2025-01-19,68,2025-01-19 11:20:00,1053.84515,january_plan
2025-01-19,69,2025-01-19 11:30:00,1080.11875,january_plan
2025-01-19,70,2025-01-19 11:40:00,1046.3769833333333,january_plan
2025-01-19,71,2025-01-19 11:50:00,984.9462833333332,january_plan
2025-01-19,72,2025-01-19 12:00:00,957.1491666666666,january_plan
2025-01-19,73,2025-01-19 12:10:00,987.3374666666667,january_plan
2025-01-19,74,2025-01-19 12:20:00,981.7623833333334,january_plan
2025-01-19,75,2025-01-19 12:30:00,926.4075,january_plan
2025-01-19,76,2025-01-19 12:40:00,901.7852500000001,january_plan
2025-01-19,77,2025-01-19 12:50:00,927.9576666666667,january_plan
2025-01-19,78,2025-01-19 13:00:00,134.17374999999993,january_plan
2025-01-19,79,2025-01-19 13:10:00,134.15755000000004,january_plan
2025-01-19,80,2025-01-19 13:20:00,142.27716666666657,january_plan
2025-01-19,81,2025-01-19 13:30:00,188.06166666666678,january_plan
2025-01-19,82,2025-01-19 13:40:00,248.24463333333324,january_plan
2025-01-19,83,2025-01-19 13:50:00,0.0,january_plan
2025-01-19,84,2025-01-19 14:00:00,0.0,january_plan
2025-01-19,85,2025-01-19 14:10:00,0.0,january_plan
2025-01-19,86,2025-01-19 14:20:00,0.0,january_plan
2025-01-19,87,2025-01-19 14:30:00,0.0,january_plan
2025-01-19,88,2025-01-19 14:40:00,0.0,january_plan
2025-01-19,89,2025-01-19 14:50:00,0.0,january_plan
2025-01-19,90,2025-01-19 15:00:00,1268.3620833333334,january_plan
2025-01-19,91,2025-01-19 15:10:00,1322.1015833333333,january_plan
2025-01-19,92,2025-01-19 15:20:00,1394.71045,january_plan
2025-01-19,93,2025-01-19 15:30:00,1471.4758333333334,january_plan
2025-01-19,94,2025-01-19 15:40:00,852.3646973251033,january_plan
2025-01-19,95,2025-01-19 15:50:00,738.3863166666666,january_plan
2025-01-19,96,2025-01-19 16:00:00,760.10375,january_plan
2025-01-19,97,2025-01-19 16:10:00,832.5961333333335,january_plan
2025-01-19,98,2025-01-19 16:20:00,895.0710166666668,january_plan
2025-01-19,99,2025-01-19 16:30:00,921.0308333333332,january_plan
2025-01-19,100,2025-01-19 16:40:00,946.0615833333333,january_plan
2025-01-19,101,2025-01-19 16:50:00,991.6494833333333,january_plan
2025-01-19,102,2025-01-19 17:00:00,1042.87,january_plan
2025-01-19,103,2025-01-19 17:10:00,1063.2748333333332,january_plan
2025-01-19,104,2025-01-19 17:20:00,1058.6055999999999,january_plan
2025-01-19,105,2025-01-19 17:30:00,1058.2016666666666,january_plan
2025-01-19,106,2025-01-19 17:40:00,1061.5349333333334,january_plan
2025-01-19,107,2025-01-19 17:50:00,943.06985,january_plan
2025-01-19,108,2025-01-19 18:00:00,757.6983333333333,january_plan
2025-01-19,109,2025-01-19 18:10:00,704.8096333333333,january_plan
2025-01-19,110,2025-01-19 18:20:00,714.4143333333333,january_plan
2025-01-19,111,2025-01-19 18:30:00,727.9783333333332,january_plan
2025-01-19,112,2025-01-19 18:40:00,756.3141666666667,january_plan
2025-01-19,113,2025-01-19 18:50:00,764.5870333333334,january_plan
2025-01-19,114,2025-01-19 19:00:00,0.0,january_plan
2025-01-19,115,2025-01-19 19:10:00,0.0,january_plan
2025-01-19,116,2025-01-19 19:20:00,0.0,january_plan
2025-01-19,117,2025-01-19 19:30:00,0.0,january_plan
2025-01-19,118,2025-01-19 19:40:00,0.0,january_plan
2025-01-19,119,2025-01-19 19:50:00,0.0,january_plan
2025-01-19,120,2025-01-19 20:00:00,0.0,january_plan
2025-01-19,121,2025-01-19 20:10:00,0.0,january_plan
2025-01-19,122,2025-01-19 20:20:00,0.0,january_plan
2025-01-19,123,2025-01-19 20:30:00,0.0,january_plan
2025-01-19,124,2025-01-19 20:40:00,0.0,january_plan
2025-01-19,125,2025-01-19 20:50:00,122.34941666666566,january_plan
2025-01-19,126,2025-01-19 21:00:00,760.51,january_plan
2025-01-19,127,2025-01-19 21:10:00,731.4806333333332,january_plan
2025-01-19,128,2025-01-19 21:20:00,724.0906166666666,january_plan
2025-01-19,129,2025-01-19 21:30:00,748.8716666666666,january_plan
2025-01-19,130,2025-01-19 21:40:00,755.8918333333332,january_plan
2025-01-19,131,2025-01-19 21:50:00,675.1566833333333,january_plan
2025-01-19,132,2025-01-19 22:00:00,1396.4733333333334,january_plan
2025-01-19,133,2025-01-19 22:10:00,1387.0451166666667,january_plan
2025-01-19,134,2025-01-19 22:20:00,903.9501,january_plan
2025-01-19,135,2025-01-19 22:30:00,571.2466666666667,january_plan
2025-01-19,136,2025-01-19 22:40:00,585.1130666666666,january_plan
2025-01-19,137,2025-01-19 22:50:00,582.4459666666667,january_plan
2025-01-19,138,2025-01-19 23:00:00,579.2483333333332,january_plan
2025-01-19,139,2025-01-19 23:10:00,616.8086833333333,january_plan
2025-01-19,140,2025-01-19 23:20:00,1431.7689166666667,january_plan
2025-01-19,141,2025-01-19 23:30:00,1387.1833333333334,january_plan
2025-01-19,142,2025-01-19 23:40:00,1439.4944833333334,january_plan
2025-01-19,143,2025-01-19 23:50:00,1447.8690666666666,january_plan
2025-01-20,0,2025-01-20 00:00:00,571.4866666666667,january_plan
2025-01-20,1,2025-01-20 00:10:00,610.8037666666667,january_plan
2025-01-20,2,2025-01-20 00:20:00,632.6709,january_plan
2025-01-20,3,2025-01-20 00:30:00,1440.0349999999999,january_plan
2025-01-20,4,2025-01-20 00:40:00,1437.08405,january_plan
2025-01-20,5,2025-01-20 00:50:00,1417.0431833333332,january_plan
2025-01-20,6,2025-01-20 01:00:00,1407.0416666666665,january_plan
2025-01-20,7,2025-01-20 01:10:00,646.2420166666666,january_plan
2025-01-20,8,2025-01-20 01:20:00,676.3978333333333,january_plan
2025-01-20,9,2025-01-20 01:30:00,642.4933333333333,january_plan
2025-01-20,10,2025-01-20 01:40:00,642.4381166666667,january_plan
2025-01-20,11,2025-01-20 01:50:00,1474.1334833333335,january_plan
2025-01-20,12,2025-01-20 02:00:00,632.1683333333333,january_plan
2025-01-20,13,2025-01-20 02:10:00,653.3865333333333,january_plan
2025-01-20,14,2025-01-20 02:20:00,653.68165,january_plan
2025-01-20,15,2025-01-20 02:30:00,640.2383333333332,january_plan
2025-01-20,16,2025-01-20 02:40:00,672.0840166666667,january_plan
2025-01-20,17,2025-01-20 02:50:00,696.0026666666665,january_plan
2025-01-20,18,2025-01-20 03:00:00,691.0883333333333,january_plan
2025-01-20,19,2025-01-20 03:10:00,687.9624666666666,january_plan
2025-01-20,20,2025-01-20 03:20:00,679.2885,january_plan
2025-01-20,21,2025-01-20 03:30:00,669.3583333333333,january_plan
2025-01-20,22,2025-01-20 03:40:00,677.6823166666666,january_plan
2025-01-20,23,2025-01-20 03:50:00,697.26815,january_plan
2025-01-20,24,2025-01-20 04:00:00,709.425,january_plan
2025-01-20,25,2025-01-20 04:10:00,698.6765166666667,january_plan
2025-01-20,26,2025-01-20 04:20:00,681.7081166666667,january_plan
2025-01-20,27,2025-01-20 04:30:00,682.6183333333333,january_plan
2025-01-20,28,2025-01-20 04:40:00,710.3667166666667,january_plan
2025-01-20,29,2025-01-20 04:50:00,718.9996333333333,january_plan
2025-01-20,30,2025-01-20 05:00:00,715.3016666666667,january_plan
2025-01-20,31,2025-01-20 05:10:00,745.5997833333332,january_plan
2025-01-20,32,2025-01-20 05:20:00,751.2661166666667,january_plan
2025-01-20,33,2025-01-20 05:30:00,1119.6915786008212,january_plan
2025-01-20,34,2025-01-20 05:40:00,1504.8346999999999,january_plan
2025-01-20,35,2025-01-20 05:50:00,753.0261333333333,january_plan
2025-01-20,36,2025-01-20 06:00:00,892.835,january_plan
2025-01-20,37,2025-01-20 06:10:00,910.3188833333334,january_plan
2025-01-20,38,2025-01-20 06:20:00,886.4502,january_plan
2025-01-20,39,2025-01-20 06:30:00,894.7183333333334,january_plan
2025-01-20,40,2025-01-20 06:40:00,919.2638833333333,january_plan
2025-01-20,41,2025-01-20 06:50:00,896.76965,january_plan
2025-01-20,42,2025-01-20 07:00:00,847.1045833333333,january_plan
2025-01-20,43,2025-01-20 07:10:00,856.3717166666665,january_plan
2025-01-20,44,2025-01-20 07:20:00,847.47145,january_plan
2025-01-20,45,2025-01-20 07:30:00,760.5308333333334,january_plan
2025-01-20,46,2025-01-20 07:40:00,645.3254,january_plan
2025-01-20,47,2025-01-20 07:50:00,737.9257333333333,january_plan
2025-01-20,48,2025-01-20 08:00:00,103.0404166666666,january_plan
2025-01-20,49,2025-01-20 08:10:00,56.33036666666669,january_plan
2025-01-20,50,2025-01-20 08:20:00,0.0,january_plan
2025-01-20,51,2025-01-20 08:30:00,0.0,january_plan
2025-01-20,52,2025-01-20 08:40:00,0.0,january_plan
2025-01-20,53,2025-01-20 08:50:00,0.0,january_plan
2025-01-20,54,2025-01-20 09:00:00,0.0,january_plan
2025-01-20,55,2025-01-20 09:10:00,0.0,january_plan
2025-01-20,56,2025-01-20 09:20:00,0.0,january_plan
2025-01-20,57,2025-01-20 09:30:00,0.0,january_plan
2025-01-20,58,2025-01-20 09:40:00,453.7833999999999,january_plan
2025-01-20,59,2025-01-20 09:50:00,394.23718333333164,january_plan
2025-01-20,60,2025-01-20 10:00:00,0.0,january_plan
2025-01-20,61,2025-01-20 10:10:00,0.0,january_plan
2025-01-20,62,2025-01-20 10:20:00,0.0,january_plan
2025-01-20,63,2025-01-20 10:30:00,0.0,january_plan
2025-01-20,64,2025-01-20 10:40:00,0.0,january_plan
2025-01-20,65,2025-01-20 10:50:00,182.68996666666663,january_plan
2025-01-20,66,2025-01-20 11:00:00,1008.0375000000001,january_plan
2025-01-20,67,2025-01-20 11:10:00,1048.9652500000002,january_plan
2025-01-20,68,2025-01-20 11:20:00,1024.7644500000001,january_plan
2025-01-20,69,2025-01-20 11:30:00,960.5045833333332,january_plan
2025-01-20,70,2025-01-20 11:40:00,977.6312833333334,january_plan
2025-01-20,71,2025-01-20 11:50:00,936.9634666666668,january_plan
2025-01-20,72,2025-01-20 12:00:00,848.0441666666666,january_plan
2025-01-20,73,2025-01-20 12:10:00,867.8381666666668,january_plan
2025-01-20,74,2025-01-20 12:20:00,886.9915333333333,january_plan
2025-01-20,75,2025-01-20 12:30:00,880.1254166666666,january_plan
2025-01-20,76,2025-01-20 12:40:00,935.8111333333334,january_plan
2025-01-20,77,2025-01-20 12:50:00,989.9847,january_plan
2025-01-20,78,2025-01-20 13:00:00,179.65125000000003,january_plan
2025-01-20,79,2025-01-20 13:10:00,210.6545000000001,january_plan
