date,slot,load_forecast_kW,pv_forecast_kW,support_start_slot,support_end_slot,support_valid
2025-05-11,51,6510.604056555484,5066.009606336094,25,117,1
2025-05-11,52,6502.176436019761,5591.556233392204,25,117,1
2025-05-11,53,6509.88083252608,5591.741506336094,25,117,1
2025-05-11,54,6517.94947759622,5777.986606336094,25,117,1
2025-05-11,55,6508.549727369745,6050.260206336095,25,117,1
2025-05-11,56,6484.336892967214,6432.540901957205,25,117,1
2025-05-11,57,6448.621316846569,6807.213047740711,25,117,1
2025-05-11,58,6438.516030319851,7069.956522225466,25,117,1
2025-05-11,59,6428.246931616304,7252.384303581727,25,117,1
2025-05-11,60,6440.884993615792,7295.244280042048,25,117,1
2025-05-11,61,6413.265691855706,7442.254595820019,25,117,1
2025-05-11,62,6345.991047048207,7825.312935516693,25,117,1
2025-05-11,63,6404.446088195451,7814.658398367245,25,117,1
2025-05-11,64,6390.2635944578615,8100.018143135423,25,117,1
2025-05-11,65,6298.001205140379,8061.696842283778,25,117,1
2025-05-11,66,6294.110205140379,8116.637725298075,25,117,1
2025-05-11,67,6353.06061228655,8192.130293755241,25,117,1
2025-05-11,68,6404.291956654204,8189.437106866429,25,117,1
2025-05-11,69,6399.285590923448,8095.952689606129,25,117,1
2025-05-11,70,6175.990609927989,8257.0635115357,25,117,1
2025-05-11,71,5820.521838586628,8238.175102793,25,117,1
2025-05-11,72,5785.024357090681,8300.735254436837,25,117,1
2025-05-11,73,5894.079784634929,8345.780622604563,25,117,1
2025-05-11,74,5928.228553546501,8261.767137068015,25,117,1
2025-05-11,75,5899.684553546501,8219.137480847317,25,117,1
2025-05-11,76,6071.994414276989,8059.742332403869,25,117,1
2025-05-11,77,6349.544530181483,7945.024242321038,25,117,1
2025-05-11,78,6317.649852319515,7675.327938644358,25,117,1
2025-05-11,79,6199.948783894355,7784.233387145916,25,117,1
2025-05-11,80,6153.496709745932,7508.872161576045,25,117,1
2025-05-11,81,6202.894483894355,7218.951002834649,25,117,1
2025-05-11,82,6198.951053896045,7160.653483045568,25,117,1
2025-05-11,83,6174.6785817791215,7437.308483045566,25,117,1
2025-05-11,84,6242.159867042574,7110.427045618916,25,117,1
2025-05-11,85,6259.101161038126,6967.513822225465,25,117,1
2025-05-11,86,6188.988347411801,6740.425371904027,25,117,1
2025-05-11,87,6181.2115475833525,6479.597678835018,25,117,1
2025-05-11,88,6195.670053857379,6298.4291083917615,25,117,1
2025-05-11,89,6229.325437499504,6089.461854758185,25,117,1
2025-05-11,90,6192.823216744621,5833.727291732094,25,117,1
2025-05-11,91,6142.5681795040455,5479.176080729139,25,117,1
2025-05-11,92,6106.495762555642,5237.95238072914,25,117,1
2025-05-11,93,6127.839242670944,4975.275480729139,25,117,1
2025-05-11,94,6195.509174084689,4746.41808072914,25,117,1
2025-05-11,95,6305.581861477803,4471.26488072914,25,117,1
2025-05-11,96,6231.49703018304,4065.288581540816,25,117,1
2025-05-11,97,6240.286830183039,3808.711317505693,25,117,1
2025-05-11,98,6354.215955641765,3602.574018678458,25,117,1
2025-05-11,99,6342.462568192346,3265.392283148776,25,117,1
2025-05-11,100,6266.264445172607,2897.598407082457,25,117,1
2025-05-11,101,6136.103891389755,2602.945699223059,25,117,1
2025-05-11,102,6160.922930186231,2272.6915070824566,25,117,1
2025-05-11,103,6163.336431976459,2029.4996070824568,25,117,1
2025-05-11,104,6251.493331976459,1753.434755170521,25,117,1
2025-05-11,105,6255.160031976458,1514.5252991595137,25,117,1
2025-05-11,106,5521.820621780638,1234.763455170521,25,117,1
2025-05-11,107,4509.739521780637,923.5747551229152,25,117,1
2025-05-11,108,4430.071421780638,681.0904551229152,25,117,1
2025-05-11,109,4338.12163611273,469.0002551229152,25,117,1
2025-05-11,110,4262.698678388074,249.6247551229152,25,117,1
2025-05-11,111,4609.62063611273,59.02394124117442,25,117,1
2025-05-11,112,4837.14503611273,2.41514124117442,25,117,1
2025-05-11,113,4605.873267407494,2.41514124117442,25,117,1
2025-05-11,114,4626.963767407494,5.82294124117442,25,117,1
2025-05-11,115,4540.966467407494,2.41514124117442,25,117,1
2025-05-11,116,4339.3633361127295,2.41514124117442,25,117,1
2025-05-11,117,4457.392036112729,2.65984124117442,25,117,1
2025-05-11,118,4573.877367407494,0.0,25,117,1
2025-05-11,119,4543.621992215675,0.0,25,117,1
2025-05-11,120,4528.574660920911,0.0,25,117,1
2025-05-11,121,4446.919760920911,0.0,25,117,1
2025-05-11,122,4387.612060920912,0.0,25,117,1
2025-05-11,123,4566.612060920912,0.0,25,117,1
2025-05-11,124,4811.634228431563,0.0,25,117,1
2025-05-11,125,4814.931428431563,0.0,25,117,1
2025-05-11,126,4618.536760920912,0.0,25,117,1
2025-05-11,127,4637.730916919069,0.0,25,117,1
2025-05-11,128,4771.328885624305,0.0,25,117,1
2025-05-11,129,4650.641716919069,0.0,25,117,1
2025-05-11,130,4162.065161308622,0.0,25,117,1
2025-05-11,131,3639.263411513316,0.0,25,117,1
2025-05-11,132,3567.647127095413,0.0,25,117,1
2025-05-11,133,3468.732675777943,0.0,25,117,1
2025-05-11,134,3350.6973577963468,0.0,25,117,1
2025-05-11,135,3419.120125262124,0.0,25,117,1
2025-05-11,136,3375.3136252621234,0.0,25,117,1
2025-05-11,137,3365.007433095418,0.0,25,117,1
2025-05-11,138,3370.584625262124,0.0,25,117,1
2025-05-11,139,3426.955855005884,0.0,25,117,1
2025-05-11,140,3341.425170104888,0.0,25,117,1
2025-05-11,141,3360.774688031944,0.0,25,117,1
2025-05-11,142,3412.557802277608,0.0,25,117,1
2025-05-11,143,3474.4443234699097,0.0,25,117,1
2025-05-12,0,3528.537214369436,0.0,25,117,1
2025-05-12,1,3646.895430157169,0.0,25,117,1
2025-05-12,2,3503.9561134101205,0.0,25,117,1
2025-05-12,3,3522.147533512084,0.0,25,117,1
2025-05-12,4,3532.850205499529,0.0,25,117,1
2025-05-12,5,3526.351205941563,0.0,25,117,1
2025-05-12,6,3520.028494225052,0.0,25,117,1
2025-05-12,7,3454.1266663020697,0.0,25,117,1
2025-05-12,8,3484.1469818151168,0.0,25,117,1
2025-05-12,9,3530.4359795005084,0.0,25,117,1
2025-05-12,10,3548.9533857359907,0.0,25,117,1
2025-05-12,11,3526.4754674938217,0.0,25,117,1
2025-05-12,12,3555.861473020186,0.0,25,117,1
2025-05-12,13,3629.826134971431,0.0,25,117,1
2025-05-12,14,3585.2103043119364,0.0,25,117,1
2025-05-12,15,3587.359747500414,0.0,25,117,1
2025-05-12,16,3576.0417875889657,0.0,25,117,1
2025-05-12,17,3548.819290786199,0.0,25,117,1
2025-05-12,18,3563.915753317329,0.0,25,117,1
2025-05-12,19,3589.937479193069,0.0,25,117,1
2025-05-12,20,3625.272130666979,0.0,25,117,1
2025-05-12,21,3617.0554276102,0.0,25,117,1
2025-05-12,22,3593.815556468585,0.0,25,117,1
2025-05-12,23,3626.01661856942,0.0,25,117,1
2025-05-12,24,3671.0433644502714,0.0,25,117,1
2025-05-12,25,3624.113524060087,10.607728592112704,25,117,1
2025-05-12,26,3571.490737236023,10.304328592112704,25,117,1
2025-05-12,27,3623.857581393523,10.304328592112704,25,117,1
2025-05-12,28,3702.37074125316,14.529528592112705,25,117,1
2025-05-12,29,3731.446060582228,10.304328592112704,25,117,1
2025-05-12,30,3684.626301898981,10.304328592112704,25,117,1
2025-05-12,31,3691.02929896822,81.99414319059979,25,117,1
2025-05-12,32,3664.6444100061713,310.34697519052924,25,117,1
2025-05-12,33,3519.104028758989,531.9105730067865,25,117,1
2025-05-12,34,3993.004339646464,782.4542968954015,25,117,1
2025-05-12,35,4771.692456197831,1035.7825779175462,25,117,1
2025-05-12,36,4876.5175188794965,1268.5451652342003,25,117,1
2025-05-12,37,4730.229163790211,1554.9360652342002,25,117,1
2025-05-12,38,4723.021056752671,1831.7654652342003,25,117,1
2025-05-12,39,4732.300393333934,1982.708015382147,25,117,1
2025-05-12,40,4738.401399662086,2236.748615382148,25,117,1
2025-05-12,41,4736.177887265455,2507.7382153821472,25,117,1
2025-05-12,42,4745.439544501778,2768.112915382147,25,117,1
2025-05-12,43,4818.151188058777,3089.0062153821477,25,117,1
2025-05-12,44,4834.81246882006,3403.9804573391502,25,117,1
2025-05-12,45,4594.876917192906,3658.58994710483,25,117,1
2025-05-12,46,5265.3454309760655,3952.397577549423,25,117,1
2025-05-12,47,6481.019246835469,4191.031313116541,25,117,1
2025-05-12,48,6650.963163643193,4500.518400771066,25,117,1
2025-05-12,49,6520.321288914462,4767.260877917546,25,117,1
2025-05-12,50,6508.884605190536,4969.23045733915,25,117,1
2025-05-12,51,6465.812533079458,5337.452200771066,25,117,1
2025-05-12,52,6485.487515271934,5741.029848471977,25,117,1
2025-05-12,53,6538.264976686143,6089.506909531328,25,117,1
2025-05-12,54,6450.981466092872,6088.060298823334,25,117,1
2025-05-12,55,6398.4211954053,6205.731282132527,25,117,1
2025-05-12,56,6452.510334799722,6471.565543010745,25,117,1
2025-05-12,57,6507.734060341091,6612.435254664689,25,117,1
2025-05-12,58,6478.679357836557,6786.031299345507,25,117,1
2025-05-12,59,6466.792693868411,7103.176694087212,25,117,1
2025-05-12,60,6481.833931277153,7229.031854527059,25,117,1
2025-05-12,61,6453.088127255751,7438.626821235423,25,117,1
2025-05-12,62,6380.325117591379,7749.261538995726,25,117,1
2025-05-12,63,6365.254321274284,7877.364944980881,25,117,1
2025-05-12,64,6357.150099920775,7953.662994052146,25,117,1
2025-05-12,65,6392.905536967609,8050.666957529619,25,117,1
2025-05-12,66,6400.404508665404,8207.355287591192,25,117,1
2025-05-12,67,6422.334643069031,8161.750381138092,25,117,1
2025-05-12,68,6447.576453317055,8292.391078336412,25,117,1
2025-05-12,69,6435.427165205808,8421.539293930218,25,117,1
2025-05-12,70,6175.814997564357,8600.628482153892,25,117,1
2025-05-12,71,5893.992866829175,8546.84126589776,25,117,1
2025-05-12,72,5927.699132864549,8476.686298870616,25,117,1
2025-05-12,73,5967.507797521194,8507.209778660066,25,117,1
2025-05-12,74,5891.777208446888,8595.92263258006,25,117,1
2025-05-12,75,5785.428341187884,8343.27999124988,25,117,1
2025-05-12,76,6016.563801357829,8150.73849038218,25,117,1
2025-05-12,77,6375.796227712805,8266.401134154457,25,117,1
2025-05-12,78,6349.884562815232,7961.882860258775,25,117,1
2025-05-12,79,6239.646001917113,7878.909167739743,25,117,1
2025-05-12,80,6281.792473855407,7796.03361487914,25,117,1
2025-05-12,81,6334.310707253765,7679.334170650844,25,117,1
2025-05-12,82,6300.061765827016,7381.684390373987,25,117,1
2025-05-12,83,6191.0428543702055,7223.825362442886,25,117,1
2025-05-12,84,6141.732525912563,6967.088054527059,25,117,1
2025-05-12,85,6274.230772526702,6744.972237441636,25,117,1
2025-05-12,86,6401.241638320922,6510.994708511423,25,117,1
2025-05-12,87,6222.219376165022,6241.858597621723,25,117,1
2025-05-12,88,6130.150875976075,6072.888780878115,25,117,1
2025-05-12,89,6306.029448529879,5971.288231806848,25,117,1
2025-05-12,90,6299.193144291996,5758.377578163056,25,117,1
2025-05-12,91,6256.382298047087,5550.211408940821,25,117,1
2025-05-12,92,6293.319346586882,5306.425502060113,25,117,1
2025-05-12,93,6264.446474570694,5006.153119456721,25,117,1
2025-05-12,94,6199.562692530797,4810.267419456721,25,117,1
2025-05-12,95,6212.240014289115,4613.371573006787,25,117,1
2025-05-12,96,6221.358483032149,4292.784615382147,25,117,1
2025-05-12,97,6161.013594780683,4057.0754779175454,25,117,1
2025-05-12,98,6136.555497256201,3653.122519456721,25,117,1
2025-05-12,99,6323.368908031955,3292.2427153821477,25,117,1
2025-05-12,100,6270.532982803696,3013.9441109508966,25,117,1
2025-05-12,101,6144.425991828653,2671.9132153821474,25,117,1
2025-05-12,102,6197.198738924882,2382.2275652342005,25,117,1
2025-05-12,103,6243.97302496927,2043.5269153821475,25,117,1
2025-05-12,104,6404.633321525686,1818.2257153821472,25,117,1
2025-05-12,105,6771.262180390551,1565.2984779175465,25,117,1
2025-05-12,106,5793.038263210892,1254.4232730067863,25,117,1
2025-05-12,107,4304.59993085658,1031.3028968954015,25,117,1
2025-05-12,108,4469.968393251598,799.1777007710662,25,117,1
2025-05-12,109,4841.489415746658,556.3278007710661,25,117,1
2025-05-12,110,4622.925060420735,317.6715730067865,25,117,1
2025-05-12,111,4683.814316361031,85.6755431905998,25,117,1
2025-05-12,112,4791.951608569383,10.304328592112704,25,117,1
2025-05-12,113,4662.043290961146,10.304328592112704,25,117,1
2025-05-12,114,4517.46185469471,14.739628592112703,25,117,1
2025-05-12,115,4458.166693541442,10.304328592112704,25,117,1
2025-05-12,116,4554.37229973447,10.304328592112704,25,117,1
2025-05-12,117,4529.187829518036,10.622728592112704,25,117,1
2025-05-12,118,4497.123603446162,0.0,25,117,1
2025-05-12,119,4511.002448366176,0.0,25,117,1
2025-05-12,120,4703.5108911135785,0.0,25,117,1
2025-05-12,121,4727.299862906923,0.0,25,117,1
2025-05-12,122,4537.289946128365,0.0,25,117,1
2025-05-12,123,4479.077432184075,0.0,25,117,1
2025-05-12,124,4569.110541411448,0.0,25,117,1
2025-05-12,125,4664.087985540204,0.0,25,117,1
2025-05-12,126,4767.353452434555,0.0,25,117,1
2025-05-12,127,4657.122510837278,0.0,25,117,1
2025-05-12,128,4508.1850639070135,0.0,25,117,1
2025-05-12,129,4647.345637928434,0.0,25,117,1
2025-05-12,130,4208.064485799652,0.0,25,117,1
2025-05-12,131,3441.2106780325907,0.0,25,117,1
2025-05-12,132,3466.2883335759807,0.0,25,117,1
2025-05-12,133,3567.966698144421,0.0,25,117,1
2025-05-12,134,3454.889363049315,0.0,25,117,1
2025-05-12,135,3444.8616091935164,0.0,25,117,1
2025-05-12,136,3436.727565166433,0.0,25,117,1
2025-05-12,137,3383.045054346229,0.0,25,117,1
2025-05-12,138,3419.481728762451,0.0,25,117,1
2025-05-12,139,3529.054672565743,0.0,25,117,1
2025-05-12,140,3613.45526696287,0.0,25,117,1
2025-05-12,141,3513.5768359756635,0.0,25,117,1
2025-05-12,142,3420.504101965997,0.0,25,117,1
2025-05-12,143,3412.1224482852986,0.0,25,117,1
2025-05-13,0,3422.3955506701213,0.0,25,117,1
2025-05-13,1,3415.7363333510198,0.0,25,117,1
2025-05-13,2,3440.364517351601,0.0,25,117,1
2025-05-13,3,3551.7964292731776,0.0,25,117,1
2025-05-13,4,3587.0797292731777,0.0,25,117,1
2025-05-13,5,3471.3987528381435,0.0,25,117,1
2025-05-13,6,3487.440034039523,0.0,25,117,1
2025-05-13,7,3520.043493632132,0.0,25,117,1
2025-05-13,8,3516.057941956657,0.0,25,117,1
2025-05-13,9,3553.60445405988,0.0,25,117,1
2025-05-13,10,3620.861267225838,0.0,25,117,1
2025-05-13,11,3554.560615892592,0.0,25,117,1
2025-05-13,12,3512.822480810161,0.0,25,117,1
2025-05-13,13,3510.5817925743368,0.0,25,117,1
2025-05-13,14,3556.576784155097,0.0,25,117,1
2025-05-13,15,3537.4637648922894,0.0,25,117,1
2025-05-13,16,3560.616207520792,0.0,25,117,1
2025-05-13,17,3599.881491877652,0.0,25,117,1
2025-05-13,18,3602.677155385856,0.0,25,117,1
2025-05-13,19,3588.0627888753666,0.0,25,117,1
2025-05-13,20,3556.315865154238,0.0,25,117,1
2025-05-13,21,3541.0768581454527,0.0,25,117,1
2025-05-13,22,3573.964326443232,0.0,25,117,1
2025-05-13,23,3630.175568496735,0.0,25,117,1
2025-05-13,24,3645.4505109754814,0.0,25,117,1
2025-05-13,25,3694.841165171676,4.5473595742046,25,117,1
2025-05-13,26,3722.288884225567,4.284959574204599,25,117,1
2025-05-13,27,3641.4107853953456,4.284959574204599,25,117,1
2025-05-13,28,3604.1772287097274,7.9394595742046,25,117,1
2025-05-13,29,3630.376395696729,4.284959574204599,25,117,1
2025-05-13,30,3611.632728709726,4.284959574204599,25,117,1
2025-05-13,31,3644.293957293626,79.08943645633832,25,117,1
2025-05-13,32,3618.8734261838576,305.7270022809144,25,117,1
2025-05-13,33,3508.608562596536,562.3947753303346,25,117,1
2025-05-13,34,3981.550252300367,801.5179447325443,25,117,1
2025-05-13,35,4810.973889956549,1070.767644732544,25,117,1
2025-05-13,36,4948.110389894677,1323.2199447325445,25,117,1
2025-05-13,37,4780.947626534829,1622.5478011644873,25,117,1
2025-05-13,38,4705.148393968557,1850.4363634907916,25,117,1
2025-05-13,39,4773.497716169988,2136.316758587811,25,117,1
2025-05-13,40,4806.422419226751,2445.4913776285293,25,117,1
2025-05-13,41,4738.250728434736,2724.7037764102297,25,117,1
2025-05-13,42,4673.489046326159,3003.1385764102297,25,117,1
2025-05-13,43,4739.411873027772,3206.485164226247,25,117,1
2025-05-13,44,4740.11593632212,3511.726799696596,25,117,1
2025-05-13,45,4592.021121485303,3768.073699696595,25,117,1
2025-05-13,46,5340.20102426684,4183.756721777554,25,117,1
2025-05-13,47,6520.577833299306,4675.613621777554,25,117,1
2025-05-13,48,6582.969632176149,4791.932921777554,25,117,1
2025-05-13,49,6468.69271821416,5043.296321777554,25,117,1
2025-05-13,50,6549.183495498383,5487.5636217775545,25,117,1
2025-05-13,51,6509.154023598015,5639.442021777554,25,117,1
2025-05-13,52,6491.347499218071,5912.966564063649,25,117,1
2025-05-13,53,6529.416186230839,6041.870481015615,25,117,1
2025-05-13,54,6533.74598316668,6117.214590151773,25,117,1
2025-05-13,55,6480.726317578366,6336.114211309158,25,117,1
2025-05-13,56,6360.217819548724,6536.010811309158,25,117,1
2025-05-13,57,6449.216876349238,6753.711106234437,25,117,1
2025-05-13,58,6467.910967279965,6993.045946645928,25,117,1
2025-05-13,59,6448.820837552991,7245.303119603274,25,117,1
2025-05-13,60,6488.631411112364,7640.471716329841,25,117,1
2025-05-13,61,6451.204850103446,7659.59991632984,25,117,1
2025-05-13,62,6331.97176474641,7861.450006649734,25,117,1
2025-05-13,63,6414.313157715085,7978.543606649734,25,117,1
2025-05-13,64,6467.766956602707,7908.742863703825,25,117,1
2025-05-13,65,6412.107474752687,8058.326565222636,25,117,1
2025-05-13,66,6347.039112881085,8113.259533911326,25,117,1
2025-05-13,67,6305.786601270571,8118.453019420439,25,117,1
2025-05-13,68,6336.927114614398,8142.265981729232,25,117,1
2025-05-13,69,6411.995222405619,8250.744605406322,25,117,1
2025-05-13,70,6258.267215192328,8257.13130847528,25,117,1
2025-05-13,71,5987.453152040187,8293.80650847528,25,117,1
2025-05-13,72,5856.571725499749,8419.468343640165,25,117,1
2025-05-13,73,5912.254887526026,8190.359382570846,25,117,1
2025-05-13,74,5989.146798517033,8133.113282570846,25,117,1
2025-05-13,75,5950.407601772108,8051.736382570846,25,117,1
2025-05-13,76,6078.541482790589,8053.559937269488,25,117,1
2025-05-13,77,6293.521599836056,8163.831137269487,25,117,1
2025-05-13,78,6276.670820905675,7924.476969392467,25,117,1
2025-05-13,79,6163.296371887228,7990.883590583401,25,117,1
2025-05-13,80,6166.35852214787,7826.265330752501,25,117,1
2025-05-13,81,6234.471552159925,7696.075053890088,25,117,1
2025-05-13,82,6224.488271114356,7415.550184338154,25,117,1
2025-05-13,83,6212.186332556204,7269.171730916097,25,117,1
2025-05-13,84,6264.782340914888,7066.475491260914,25,117,1
2025-05-13,85,6237.743781138432,6780.192690581789,25,117,1
2025-05-13,86,6195.720745750919,6461.254613533016,25,117,1
2025-05-13,87,6266.996928231228,6344.503510118089,25,117,1
2025-05-13,88,6220.28542258274,6203.009102237629,25,117,1
2025-05-13,89,6108.3022160811415,5974.386363490791,25,117,1
2025-05-13,90,6238.562824877037,5830.759246241229,25,117,1
2025-05-13,91,6313.681627217967,5551.718460841124,25,117,1
2025-05-13,92,6254.266006235277,5276.135167126543,25,117,1
2025-05-13,93,6239.518457129243,4991.546908070617,25,117,1
2025-05-13,94,6259.152631427954,4724.8785080706175,25,117,1
2025-05-13,95,6160.819667458881,4560.225275532159,25,117,1
2025-05-13,96,6136.398680028657,4282.07041220385,25,117,1
2025-05-13,97,6124.4321141910605,3983.9676122038495,25,117,1
2025-05-13,98,6168.073875266935,3678.713849895056,25,117,1
2025-05-13,99,6290.222281392499,3315.1728122038494,25,117,1
2025-05-13,100,6391.504851652297,2945.7583584302783,25,117,1
2025-05-13,101,6346.415425955407,2739.538412203849,25,117,1
2025-05-13,102,6318.140684772881,2410.0363755321587,25,117,1
2025-05-13,103,6239.87698654819,2098.498237210133,25,117,1
2025-05-13,104,6294.092994583203,1793.6252755321589,25,117,1
2025-05-13,105,6568.66787863692,1548.2910372101337,25,117,1
2025-05-13,106,5832.607448626137,1230.8681080706178,25,117,1
2025-05-13,107,4524.39442100006,991.8563753303348,25,117,1
2025-05-13,108,4310.859372196608,756.8501753303347,25,117,1
2025-05-13,109,4571.70017334467,518.6556753303347,25,117,1
2025-05-13,110,4707.140435089968,274.2645022809144,25,117,1
2025-05-13,111,4856.182360047554,69.69443645633831,25,117,1
2025-05-13,112,4719.371828448459,4.284959574204599,25,117,1
2025-05-13,113,4474.25887891314,4.284959574204599,25,117,1
2025-05-13,114,4596.5600145850485,7.4155595742045985,25,117,1
2025-05-13,115,4853.272836344119,4.284959574204599,25,117,1
2025-05-13,116,4720.891089312559,4.284959574204599,25,117,1
2025-05-13,117,4504.367915251882,4.509759574204599,25,117,1
2025-05-13,118,4491.599733513353,0.0,25,117,1
2025-05-13,119,4675.520793468693,0.0,25,117,1
2025-05-13,120,4576.858812738591,0.0,25,117,1
2025-05-13,121,4499.228349150788,0.0,25,117,1
2025-05-13,122,4504.380974795939,0.0,25,117,1
2025-05-13,123,4640.932744814343,0.0,25,117,1
2025-05-13,124,4738.356605749894,0.0,25,117,1
2025-05-13,125,4677.795120213524,0.0,25,117,1
2025-05-13,126,4586.436652736589,0.0,25,117,1
2025-05-13,127,4580.501808078063,0.0,25,117,1
2025-05-13,128,4771.806510392163,0.0,25,117,1
2025-05-13,129,4685.983184037168,0.0,25,117,1
2025-05-13,130,4350.344366543007,0.0,25,117,1
2025-05-13,131,3911.0344150318338,0.0,25,117,1
2025-05-13,132,3583.703204803506,0.0,25,117,1
2025-05-13,133,3571.494213186304,0.0,25,117,1
2025-05-13,134,3736.1296869548464,0.0,25,117,1
2025-05-13,135,3718.878711672226,0.0,25,117,1
2025-05-13,136,3613.501032738719,0.0,25,117,1
2025-05-13,137,3521.3794286204384,0.0,25,117,1
2025-05-13,138,3406.615824870812,0.0,25,117,1
2025-05-13,139,3365.417994383327,0.0,25,117,1
2025-05-13,140,3417.592954765629,0.0,25,117,1
2025-05-13,141,3387.98764083566,0.0,25,117,1
2025-05-13,142,3385.5187659420058,0.0,25,117,1
2025-05-13,143,3457.617499415452,0.0,25,117,1
2025-05-14,0,3482.425684291893,0.0,25,117,1
2025-05-14,1,3474.079928263265,0.0,25,117,1
2025-05-14,2,3493.6603509530387,0.0,25,117,1
2025-05-14,3,3616.1125106838153,0.0,25,117,1
2025-05-14,4,3600.296453451677,0.0,25,117,1
2025-05-14,5,3557.1299546279542,0.0,25,117,1
2025-05-14,6,3523.578502974752,0.0,25,117,1
2025-05-14,7,3496.561273722665,0.0,25,117,1
2025-05-14,8,3487.190080759457,0.0,25,117,1
2025-05-14,9,3578.9577978990205,0.0,25,117,1
2025-05-14,10,3629.375118692512,0.0,25,117,1
2025-05-14,11,3604.855986600099,0.0,25,117,1
2025-05-14,12,3509.482103051524,0.0,25,117,1
2025-05-14,13,3509.981680759457,0.0,25,117,1
2025-05-14,14,3607.0867021514982,0.0,25,117,1
2025-05-14,15,3608.562924546079,0.0,25,117,1
2025-05-14,16,3535.4221073357835,0.0,25,117,1
2025-05-14,17,3537.5568412099296,0.0,25,117,1
2025-05-14,18,3559.4430127921287,0.0,25,117,1
2025-05-14,19,3565.8087595477227,0.0,25,117,1
2025-05-14,20,3542.570869234411,0.0,25,117,1
2025-05-14,21,3557.358995871354,0.0,25,117,1
2025-05-14,22,3634.7188828630815,0.0,25,117,1
2025-05-14,23,3624.813923516888,0.0,25,117,1
2025-05-14,24,3615.896244735211,0.0,25,117,1
2025-05-14,25,3630.974305491709,0.3375037646540726,25,117,1
2025-05-14,26,3665.0106526005898,0.0975037646540726,25,117,1
2025-05-14,27,3587.707468393771,0.0975037646540726,25,117,1
2025-05-14,28,3580.2265425914898,3.4410037646540728,25,117,1
2025-05-14,29,3614.959757274349,0.0975037646540726,25,117,1
2025-05-14,30,3639.312279674194,0.0975037646540726,25,117,1
2025-05-14,31,3638.663969015237,88.45050376465407,25,117,1
2025-05-14,32,3614.76665915393,327.0666619288365,25,117,1
2025-05-14,33,3547.626698196947,582.3436757205033,25,117,1
2025-05-14,34,4037.018935118035,815.03499459684,25,117,1
2025-05-14,35,4842.4915735602,1072.4481757205033,25,117,1
2025-05-14,36,4916.804423316146,1314.7183757205032,25,117,1
2025-05-14,37,4799.163049969402,1629.92799459684,25,117,1
2025-05-14,38,4823.718377074892,1979.70809459684,25,117,1
2025-05-14,39,4827.363195863396,2168.21689459684,25,117,1
2025-05-14,40,4784.191647067831,2415.562092011633,25,117,1
2025-05-14,41,4758.160453806189,2671.241848046973,25,117,1
2025-05-14,42,4801.846702184997,2876.806048046973,25,117,1
2025-05-14,43,4840.828383833424,3245.493148046973,25,117,1
2025-05-14,44,4754.658552466284,3582.642597832377,25,117,1
2025-05-14,45,4577.257822181347,3850.9378978323766,25,117,1
2025-05-14,46,5301.437110831112,4107.231897832377,25,117,1
2025-05-14,47,6493.262319385902,4490.035550632179,25,117,1
2025-05-14,48,6630.036263885892,4662.699048046972,25,117,1
2025-05-14,49,6454.745702606955,4947.8933284223285,25,117,1
2025-05-14,50,6500.276140381342,5199.089228422328,25,117,1
2025-05-14,51,6536.110535202556,5422.416148046973,25,117,1
2025-05-14,52,6451.63915511371,5761.263548046973,25,117,1
2025-05-14,53,6423.906738159107,5960.851892011634,25,117,1
2025-05-14,54,6511.211855851395,6037.742448046973,25,117,1
2025-05-14,55,6513.888141175126,6344.26976183864,25,117,1
2025-05-14,56,6495.994787956162,6665.281294406112,25,117,1
2025-05-14,57,6508.1612748290745,6800.3108713610345,25,117,1
2025-05-14,58,6497.653031259576,7024.555686515661,25,117,1
2025-05-14,59,6443.469561825762,7228.651395962649,25,117,1
2025-05-14,60,6452.772271607159,7416.447184285651,25,117,1
2025-05-14,61,6483.550645036168,7553.331545709524,25,117,1
2025-05-14,62,6523.918006700204,7668.779245709524,25,117,1
2025-05-14,63,6461.142089468629,7716.390806686853,25,117,1
2025-05-14,64,6416.7493269566585,7782.462111992097,25,117,1
2025-05-14,65,6367.045242051549,7864.490635913738,25,117,1
2025-05-14,66,6377.262873871809,7897.883103392899,25,117,1
2025-05-14,67,6357.279654452534,7800.947692633353,25,117,1
2025-05-14,68,6334.066442058143,7960.343185799736,25,117,1
2025-05-14,69,6406.508717654501,8102.760225958302,25,117,1
2025-05-14,70,6267.774176956491,8028.828267835714,25,117,1
2025-05-14,71,5922.09110019394,8177.019781809834,25,117,1
2025-05-14,72,5859.892257819817,7984.544595999853,25,117,1
2025-05-14,73,5943.324448705615,8010.234736407225,25,117,1
2025-05-14,74,5949.572846411076,8011.796036808655,25,117,1
2025-05-14,75,5872.366435834838,7969.723572346727,25,117,1
2025-05-14,76,6035.568865546768,7933.587688100602,25,117,1
2025-05-14,77,6346.364024186773,7950.910788533249,25,117,1
2025-05-14,78,6337.162063197054,7755.497781947035,25,117,1
2025-05-14,79,6235.880980571566,7684.3587056858705,25,117,1
2025-05-14,80,6218.780967471394,7674.394686234946,25,117,1
2025-05-14,81,6259.4053662285705,7453.744284786609,25,117,1
2025-05-14,82,6239.771876650799,7273.170057209318,25,117,1
2025-05-14,83,6134.961576240101,7181.232957209318,25,117,1
2025-05-14,84,6225.711380845572,7002.666776888005,25,117,1
