strategy_id,terminal_mode,date,day_index,elapsed_seconds,mip_gap,mip_node_count,mip_dual_bound_yuan,objective_bound_gap_yuan,terminal_target,terminal_lower_kWh,terminal_upper_kWh,fallback,residual_days,reason,check_bus_balance_max_abs_kWh,check_battery_balance_max_abs_kWh,check_boundary_error_kWh,check_state_bound_violation_kWh,check_flow_bound_violation_kWh,check_simultaneous_charge_discharge_kWh,check_binary_integrality_error,check_binary_bound_violation,check_binary_gate_violation_kWh
T_free,free,2025-09-04,246,0.019820000045001507,0.0,1,40587.0774904344,7.275957614183426e-12,,1200.0,10800.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,-0.0,4.6629367034256575e-15,4.6629367034256575e-15,3.885780586188048e-12
T_free,free,2025-09-05,247,0.020481300074607134,0.0,1,21219.843271938076,0.0,,1200.0,10800.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,-0.0,2.6645352591003757e-15,0.0,0.0
T_free,free,2025-09-06,248,0.02024900005199015,0.0,1,16911.665478621326,0.0,,1200.0,10800.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,-0.0,2.1821705238603974e-15,2.1821705238603974e-15,1.818475436550331e-12
T_free,free,2025-09-07,249,0.03172419988550246,0.0,1,38654.94824289622,7.275957614183426e-12,,1200.0,10800.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
T_free,free,2025-09-08,250,0.029611899983137846,0.0,1,33464.68504208341,7.275957614183426e-12,,1200.0,10800.0,False,28,,1.1368683772161603e-13,1.3358203432289883e-12,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
T_free,free,2025-09-09,251,0.020799500169232488,1.636867981137605e-16,1,44450.48530503184,0.0,,1200.0,10800.0,False,28,,2.2737367544323206e-13,7.958078640513122e-13,0.0,0.0,3.410605131648481e-13,-0.0,7.771561172376096e-16,0.0,3.410605131648481e-13
T_free,free,2025-09-10,252,0.01974570006132126,0.0,1,42017.28178432249,0.0,,1200.0,10800.0,False,28,,1.1368683772161603e-13,8.597567102697212e-13,0.0,0.0,0.0,-0.0,2.4424906541753444e-15,0.0,0.0
T_free,free,2025-09-11,253,0.019218900008127093,0.0,1,41749.52900687534,7.275957614183426e-12,,1200.0,10800.0,False,28,,1.1368683772161603e-13,7.531752999057062e-13,0.0,0.0,0.0,-0.0,2.9976021664879227e-15,0.0,0.0
T_free,free,2025-09-12,254,0.02496100007556379,0.0,1,19425.921167540622,0.0,,1200.0,10800.0,False,28,,1.1368683772161603e-13,8.242295734817162e-13,0.0,0.0,2.5263741715914674e-13,-0.0,1.7763568394002505e-15,3.123936634410619e-16,7.690635708404851e-15
T_free,free,2025-09-13,255,0.018471499904990196,0.0,1,18052.41401560148,0.0,,1200.0,10800.0,False,28,,1.1368683772161603e-13,7.389644451905042e-13,0.0,0.0,0.0,-0.0,1.5543122344752192e-15,0.0,0.0
T_free,free,2025-09-14,256,0.02330610016360879,0.0,1,42276.65123534092,0.0,,1200.0,10800.0,False,28,,1.1368683772161603e-13,7.958078640513122e-13,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
T_free,free,2025-09-15,257,0.024527299916371703,0.0,1,41732.97067861163,0.0,,1200.0,10800.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,-0.0,5.329070518200751e-15,5.329070518200751e-15,4.440892098500626e-12
T_free,free,2025-09-16,258,0.020831799833104014,0.0,1,43016.001072733394,0.0,,1200.0,10800.0,False,28,,1.1368683772161603e-13,8.810729923425242e-13,0.0,0.0,0.0,-0.0,2.886579864025407e-15,6.661338147750939e-16,5.551115123125783e-13
T_free,free,2025-09-17,259,0.024447800125926733,0.0,1,41814.73963270565,0.0,,1200.0,10800.0,False,28,,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,0.0,-0.0,2.220446049250313e-16,2.220446049250313e-16,1.850371707708594e-13
T_free,free,2025-09-18,260,0.028033599955961108,0.0,1,41641.89654709475,0.0,,1200.0,10800.0,False,28,,1.1368683772161603e-13,8.810729923425242e-13,0.0,0.0,0.0,-0.0,7.549516567451064e-15,7.549516567451064e-15,6.29126380620922e-12
T_free,free,2025-09-19,261,0.022350599989295006,0.0,1,19424.962904860415,0.0,,1200.0,10800.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,-0.0,3.1328799108394105e-15,3.1328799108394105e-15,2.6107332590328418e-12
T_free,free,2025-09-20,262,0.037834799848496914,0.0,1,18227.991955486257,0.0,,1200.0,10800.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,-0.0,4.2299497238218464e-14,0.0,0.0
T_free,free,2025-09-21,263,0.023251699982210994,0.0,1,43661.92773280789,0.0,,1200.0,10800.0,False,28,,1.1368683772161603e-13,8.100187187665142e-13,0.0,0.0,0.0,-0.0,5.10702591327572e-15,5.10702591327572e-15,4.255854927729766e-12
T_free,free,2025-09-22,264,0.02628089999780059,0.0,1,42653.6741461797,0.0,,1200.0,10800.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,-0.0,5.551115123125783e-15,5.551115123125783e-15,4.625929269271485e-12
T_free,free,2025-09-23,265,0.031173299998044968,0.0,1,43189.80809986898,0.0,,1200.0,10800.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,-0.0,2.6645352591003757e-15,0.0,0.0
T_free,free,2025-09-24,266,0.020762299885973334,0.0,1,44186.28937806395,0.0,,1200.0,10800.0,False,28,,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,0.0,-0.0,2.220446049250313e-16,0.0,0.0
T_free,free,2025-09-25,267,0.021848300006240606,0.0,1,43618.4182933098,0.0,,1200.0,10800.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
T_free,free,2025-09-26,268,0.023369599832221866,0.0,1,19251.925760999427,0.0,,1200.0,10800.0,False,28,,1.1368683772161603e-13,8.952838470577262e-13,0.0,0.0,0.0,-0.0,2.1094237467877974e-15,0.0,0.0
T_free,free,2025-09-27,269,0.024052900029346347,0.0,1,18932.871338523597,0.0,,1200.0,10800.0,False,28,,1.1368683772161603e-13,8.526512829121202e-13,0.0,0.0,0.0,-0.0,1.2212453270876722e-15,4.440892098500626e-16,3.700743415417188e-13
T_free,free,2025-09-28,270,0.021329900017008185,0.0,1,44330.46350156034,0.0,,1200.0,10800.0,False,28,,1.1368683772161603e-13,7.247535904753022e-13,0.0,0.0,0.0,-0.0,1.1102230246251565e-16,0.0,0.0
T_free,free,2025-09-29,271,0.02010560012422502,0.0,1,43948.82179677673,-7.275957614183426e-12,,1200.0,10800.0,False,28,,1.1368683772161603e-13,8.952838470577262e-13,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
T_free,free,2025-09-30,272,0.02301390003412962,0.0,1,44768.40961745644,0.0,,1200.0,10800.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
T_free,free,2025-10-01,273,0.02853249991312623,0.0,1,45302.96299763702,0.0,,1200.0,10800.0,False,28,,1.1368683772161603e-13,7.815970093361102e-13,0.0,0.0,0.0,-0.0,1.1102230246251565e-16,0.0,0.0
T_free,free,2025-10-02,274,0.021113600116223097,0.0,1,41584.55617978384,0.0,,1200.0,10800.0,False,28,,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,0.0,-0.0,2.55351295663786e-15,0.0,0.0
T_free,free,2025-10-03,275,0.019882699940353632,0.0,1,16652.287518591955,0.0,,1200.0,10800.0,False,28,,5.684341886080802e-14,7.958078640513122e-13,0.0,0.0,0.0,-0.0,1.1102230246251565e-15,1.1102230246251565e-15,9.25185853854297e-13
T_free,free,2025-10-04,276,0.07271349988877773,0.0,1,16753.243695643334,0.0,,1200.0,10800.0,False,28,,1.1368683772161603e-13,7.958078640513122e-13,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
T_free,free,2025-10-05,277,0.02426570001989603,0.0,1,38549.34430806426,0.0,,1200.0,10800.0,False,28,,1.1368683772161603e-13,8.171241461241152e-13,0.0,0.0,0.0,-0.0,5.10702591327572e-15,5.10702591327572e-15,4.255854927729766e-12
T_free,free,2025-10-06,278,0.02346990001387894,0.0,1,40987.16301847907,0.0,,1200.0,10800.0,False,28,,1.1368683772161603e-13,8.810729923425242e-13,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
T_free,free,2025-10-07,279,0.024991500191390514,0.0,1,40394.481175277164,0.0,,1200.0,10800.0,False,28,,1.1368683772161603e-13,7.602807272633072e-13,0.0,0.0,0.0,-0.0,1.4432899320127035e-15,0.0,0.0
T_free,free,2025-10-08,280,0.033196300035342574,0.0,1,38152.96808906214,0.0,,1200.0,10800.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,-0.0,1.3918027159127226e-14,1.0658141036401503e-14,8.881784197001252e-12
T_free,free,2025-10-09,281,0.027635800186544657,0.0,1,39626.78290850469,0.0,,1200.0,10800.0,False,28,,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
T_free,free,2025-10-10,282,0.019457600079476833,0.0,1,16335.867784187072,0.0,,1200.0,10800.0,False,28,,1.1368683772161603e-13,7.958078640513122e-13,0.0,0.0,0.0,-0.0,2.4424906541753444e-15,0.0,0.0
T_free,free,2025-10-11,283,0.036824199836701155,0.0,1,16902.36013126966,0.0,,1200.0,10800.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,-0.0,1.1102230246251565e-15,0.0,0.0
T_free,free,2025-10-12,284,0.019619200145825744,0.0,1,39406.74844809747,0.0,,1200.0,10800.0,False,28,,1.1368683772161603e-13,8.526512829121202e-13,0.0,0.0,0.0,-0.0,1.4432899320127035e-15,0.0,0.0
T_free,free,2025-10-13,285,0.02627439983189106,0.0,1,41386.03389099137,7.275957614183426e-12,,1200.0,10800.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,-0.0,2.220446049250313e-16,2.220446049250313e-16,1.850371707708594e-13
T_free,free,2025-10-14,286,0.02445959998294711,0.0,1,41212.456174819876,0.0,,1200.0,10800.0,False,28,,1.1368683772161603e-13,9.059419880941277e-13,0.0,0.0,0.0,-0.0,8.881784197001252e-16,0.0,0.0
T_free,free,2025-10-15,287,0.02344030002132058,0.0,1,40673.627580999964,0.0,,1200.0,10800.0,False,28,,1.1368683772161603e-13,8.100187187665142e-13,0.0,0.0,0.0,-0.0,7.771561172376096e-15,7.771561172376096e-15,6.476300976980079e-12
T_free,free,2025-10-16,288,0.019833900034427643,0.0,1,42246.83900224951,0.0,,1200.0,10800.0,False,28,,1.1368683772161603e-13,8.775202786637237e-13,0.0,0.0,0.0,-0.0,7.187037375796084e-15,2.220446049250313e-16,1.850371707708594e-13
T_free,free,2025-10-17,289,0.02629089984111488,0.0,1,17701.423466149427,0.0,,1200.0,10800.0,False,28,,1.1368683772161603e-13,8.526512829121202e-13,0.0,0.0,0.0,-0.0,4.6289744302963206e-15,0.0,0.0
T_free,free,2025-10-18,290,0.026371699990704656,0.0,1,17481.029902912316,0.0,,1200.0,10800.0,False,28,,1.1368683772161603e-13,6.821210263296962e-13,0.0,0.0,0.0,-0.0,1.6269529560530443e-15,1.6269529560530443e-15,1.3557941300442035e-12
T_free,free,2025-10-19,291,0.028739900095388293,0.0,1,43330.20876109562,0.0,,1200.0,10800.0,False,28,,1.1368683772161603e-13,7.958078640513122e-13,0.0,0.0,0.0,-0.0,8.748557434046234e-14,8.748557434046234e-14,7.290464528371861e-11
T_free,free,2025-10-20,292,0.02395439986139536,0.0,1,45129.7206677453,7.275957614183426e-12,,1200.0,10800.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,-0.0,1.4654943925052066e-14,0.0,0.0
T_free,free,2025-10-21,293,0.023379499791190028,0.0,1,45299.313634686136,0.0,,1200.0,10800.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,-0.0,3.219646771412954e-14,2.220446049250313e-16,1.850371707708594e-13
T_free,free,2025-10-22,294,0.02186400000937283,0.0,1,45833.09404491665,-7.275957614183426e-12,,1200.0,10800.0,False,28,,1.1368683772161603e-13,8.455458555545192e-13,0.0,0.0,0.0,-0.0,1.9984014443252818e-15,0.0,0.0
T_free,free,2025-10-23,295,0.031022199895232916,0.0,1,45830.98376970427,7.275957614183426e-12,,1200.0,10800.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,-0.0,1.2101430968414206e-14,0.0,0.0
T_free,free,2025-10-24,296,0.05694759986363351,0.0,1,17602.702819081256,0.0,,1200.0,10800.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,1.9326762412674725e-12,-0.0,3.031649005909761e-16,2.220446049250313e-16,1.850371707708594e-13
T_free,free,2025-10-25,297,0.02379449992440641,0.0,1,18121.250244256073,0.0,,1200.0,10800.0,False,28,,1.1368683772161603e-13,6.821210263296962e-13,0.0,0.0,0.0,-0.0,1.9984014443252818e-15,0.0,0.0
T_free,free,2025-10-26,298,0.019903399981558323,0.0,1,46391.19235237485,7.275957614183426e-12,,1200.0,10800.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,-0.0,3.3306690738754696e-15,3.3306690738754696e-15,2.775557561562891e-12
T_free,free,2025-10-27,299,0.018432500073686242,0.0,1,46224.23786124773,0.0,,1200.0,10800.0,False,28,,1.1368683772161603e-13,8.526512829121202e-13,0.0,0.0,0.0,-0.0,4.6629367034256575e-15,0.0,0.0
T_free,free,2025-10-28,300,0.019420600030571222,0.0,1,46370.15078582719,0.0,,1200.0,10800.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,-0.0,5.773159728050814e-15,5.773159728050814e-15,4.8109664400423445e-12
T_free,free,2025-10-29,301,0.020645099924877286,0.0,1,45768.6883387403,0.0,,1200.0,10800.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,-0.0,1.3322676295501878e-15,0.0,0.0
T_free,free,2025-10-30,302,0.033086600014939904,0.0,1,46623.325771354655,-7.275957614183426e-12,,1200.0,10800.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,-0.0,1.7763568394002505e-15,1.7763568394002505e-15,1.4802973661668753e-12
T_free,free,2025-10-31,303,0.02107269992120564,0.0,1,18269.83718994264,0.0,,1200.0,10800.0,False,28,,1.1368683772161603e-13,7.958078640513122e-13,0.0,0.0,0.0,-0.0,3.885780586188048e-15,0.0,0.0
T_free,free,2025-11-01,304,0.03570670005865395,0.0,1,18385.437544003078,0.0,,1200.0,10800.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,4.9112713895738125e-11,5.42694522658043e-11,-0.0,9.9253938401489e-14,9.9253938401489e-14,8.271161533457415e-11
T_free,free,2025-11-02,305,0.017857100116088986,0.0,1,47872.95656424544,-7.275957614183426e-12,,1200.0,10800.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,-0.0,9.992007221626409e-16,0.0,0.0
T_free,free,2025-11-03,306,0.020757799968123436,0.0,1,48962.65148200251,0.0,,1200.0,10800.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,-0.0,2.042810365310288e-14,2.042810365310288e-14,1.7023419710919065e-11
T_free,free,2025-11-04,307,0.022809900110587478,0.0,1,49204.10071463646,0.0,,1200.0,10800.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,-0.0,1.4432899320127035e-15,0.0,0.0
T_free,free,2025-11-05,308,0.023174900095909834,0.0,1,49220.42175433659,0.0,,1200.0,10800.0,False,28,,1.1368683772161603e-13,8.242295734817162e-13,0.0,0.0,3.410605131648481e-13,-0.0,4.440892098500626e-16,4.440892098500626e-16,3.700743415417188e-13
T_free,free,2025-11-06,309,0.02361989999189973,0.0,1,49312.97629667619,7.275957614183426e-12,,1200.0,10800.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,-0.0,1.1102230246251565e-16,0.0,0.0
T_free,free,2025-11-07,310,0.035089800134301186,0.0,1,19083.253205450204,0.0,,1200.0,10800.0,False,28,,1.1368683772161603e-13,8.952838470577262e-13,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
T_free,free,2025-11-08,311,0.05255250004120171,0.0,1,18686.568396426606,0.0,,1200.0,10800.0,False,28,,1.1368683772161603e-13,9.663381206337363e-13,0.0,0.0,2.3305801732931286e-12,-0.0,5.7566889469289545e-15,5.7566889469289545e-15,4.797240789107462e-12
T_free,free,2025-11-09,312,0.02440629992634058,0.0,1,49593.775989855065,0.0,,1200.0,10800.0,False,28,,1.1368683772161603e-13,8.668621376273222e-13,0.0,0.0,0.0,-0.0,2.9976021664879227e-15,2.220446049250313e-16,1.850371707708594e-13
T_free,free,2025-11-10,313,0.02380810002796352,0.0,1,50487.98889899203,-7.275957614183426e-12,,1200.0,10800.0,False,28,,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,0.0,-0.0,1.7674750552032492e-13,1.7674750552032492e-13,1.4728958793360408e-10
T_free,free,2025-11-11,314,0.021721400087699294,0.0,1,51776.30251829289,0.0,,1200.0,10800.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,-0.0,9.547918011776346e-15,9.547918011776346e-15,7.956598343146954e-12
T_free,free,2025-11-12,315,0.02421270008198917,0.0,1,51265.622332619314,-7.275957614183426e-12,,1200.0,10800.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
T_free,free,2025-11-13,316,0.02406709990464151,0.0,1,50749.554770050876,0.0,,1200.0,10800.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,-0.0,3.197442310920451e-14,3.197442310920451e-14,2.6645352591003754e-11
T_free,free,2025-11-14,317,0.057441100012511015,0.0,1,19463.86884508866,0.0,,1200.0,10800.0,False,28,,1.1368683772161603e-13,9.663381206337363e-13,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
T_free,free,2025-11-15,318,0.037370999809354544,0.0,1,19302.967609454336,0.0,,1200.0,10800.0,False,28,,5.684341886080802e-14,9.094947017729282e-13,0.0,1.1368683772161603e-12,1.7387647698373203e-12,-0.0,6.603531588156286e-15,6.603531588156286e-15,3.764178220292918e-12
T_free,free,2025-11-16,319,0.030454300111159682,0.0,1,51832.7583694718,0.0,,1200.0,10800.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,-0.0,4.218847493575595e-15,4.218847493575595e-15,3.5157062446463288e-12
T_free,free,2025-11-17,320,0.022161500062793493,0.0,1,52733.8893897113,0.0,,1200.0,10800.0,False,28,,1.1368683772161603e-13,7.958078640513122e-13,0.0,0.0,0.0,-0.0,3.3306690738754696e-16,0.0,0.0
T_free,free,2025-11-18,321,0.025934700155630708,0.0,1,51236.03973793234,-7.275957614183426e-12,,1200.0,10800.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,3.410605131648481e-13,-0.0,3.774758283725532e-15,3.774758283725532e-15,3.14563190310461e-12
T_free,free,2025-11-19,322,0.031069499906152487,0.0,1,52916.91894515228,7.275957614183426e-12,,1200.0,10800.0,False,28,,1.1368683772161603e-13,8.526512829121202e-13,0.0,0.0,0.0,-0.0,5.995204332975845e-15,2.220446049250313e-16,1.850371707708594e-13
T_free,free,2025-11-20,323,0.021362300030887127,0.0,1,53049.02761895658,7.275957614183426e-12,,1200.0,10800.0,False,28,,1.1368683772161603e-13,8.526512829121202e-13,0.0,0.0,0.0,-0.0,4.6629367034256575e-15,2.220446049250313e-16,1.850371707708594e-13
T_free,free,2025-11-21,324,0.021815899992361665,0.0,1,19972.960207675842,0.0,,1200.0,10800.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,-0.0,2.4424906541753444e-15,0.0,0.0
T_free,free,2025-11-22,325,0.02333100000396371,0.0,1,19983.835429731495,0.0,,1200.0,10800.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,-0.0,3.9968028886505635e-15,0.0,0.0
T_free,free,2025-11-23,326,0.02863169996999204,0.0,1,53481.644640065046,0.0,,1200.0,10800.0,False,28,,1.1368683772161603e-13,7.958078640513122e-13,0.0,0.0,0.0,-0.0,2.2315482794965646e-14,0.0,0.0
T_free,free,2025-11-24,327,0.03420120012015104,0.0,1,53186.32315754119,7.275957614183426e-12,,1200.0,10800.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,-0.0,2.220446049250313e-16,2.220446049250313e-16,1.850371707708594e-13
T_free,free,2025-11-25,328,0.0322889001108706,0.0,1,53245.89626816704,-7.275957614183426e-12,,1200.0,10800.0,False,28,,1.1368683772161603e-13,6.821210263296962e-13,0.0,0.0,0.0,-0.0,2.220446049250313e-16,2.220446049250313e-16,1.850371707708594e-13
T_free,free,2025-11-26,329,0.023457400035113096,0.0,1,54338.75345736756,0.0,,1200.0,10800.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,-0.0,3.774758283725532e-15,2.220446049250313e-16,1.850371707708594e-13
T_free,free,2025-11-27,330,0.020664699841290712,0.0,1,54004.60635896986,7.275957614183426e-12,,1200.0,10800.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,-0.0,2.220446049250313e-16,2.220446049250313e-16,1.850371707708594e-13
T_free,free,2025-11-28,331,0.029576099943369627,0.0,1,20507.716543837603,0.0,,1200.0,10800.0,False,28,,1.1368683772161603e-13,2.0179413695586845e-12,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
T_free,free,2025-11-29,332,0.021356099983677268,0.0,1,20743.619952439407,0.0,,1200.0,10800.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,-0.0,5.662137425588298e-15,5.551115123125783e-15,4.625929269271485e-12
T_free,free,2025-11-30,333,0.016341800102964044,0.0,1,55544.21915402511,0.0,,1200.0,10800.0,False,28,,1.1368683772161603e-13,7.958078640513122e-13,0.0,0.0,3.410605131648481e-13,-0.0,4.440892098500626e-16,4.440892098500626e-16,3.700743415417188e-13
T_free,free,2025-12-01,334,0.02082239999435842,0.0,1,55364.46012315967,0.0,,1200.0,10800.0,False,28,,1.1368683772161603e-13,7.958078640513122e-13,0.0,0.0,3.410605131648481e-13,-0.0,4.440892098500626e-16,4.440892098500626e-16,3.700743415417188e-13
T_free,free,2025-12-02,335,0.017859000014141202,0.0,1,56394.9192204919,0.0,,1200.0,10800.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,3.410605131648481e-13,-0.0,4.440892098500626e-16,4.440892098500626e-16,3.700743415417188e-13
T_free,free,2025-12-03,336,0.019962199963629246,1.146847730335496e-16,1,63443.10078596863,7.275957614183426e-12,,1200.0,10800.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
T_free,free,2025-12-04,337,0.012748300097882748,0.0,1,61564.83009754446,0.0,,1200.0,10800.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
T_free,free,2025-12-05,338,0.02746729995124042,0.0,1,27537.570273989237,0.0,,1200.0,10800.0,False,28,,1.1368683772161603e-13,8.810729923425242e-13,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
T_free,free,2025-12-06,339,0.023124600062146783,0.0,1,26676.238747335752,0.0,,1200.0,10800.0,False,28,,1.1368683772161603e-13,8.242295734817162e-13,0.0,0.0,0.0,-0.0,3.552713678800501e-15,3.552713678800501e-15,2.9605947323337505e-12
T_free,free,2025-12-07,340,0.030361799988895655,0.0,1,62496.326348477225,0.0,,1200.0,10800.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,-0.0,3.9968028886505635e-15,0.0,0.0
T_free,free,2025-12-08,341,0.011915700044482946,0.0,1,66674.521830177,0.0,,1200.0,10800.0,False,28,,1.1368683772161603e-13,6.821210263296962e-13,0.0,0.0,0.0,-0.0,1.1102230246251565e-16,0.0,0.0
T_free,free,2025-12-09,342,0.022946499986574054,0.0,1,61278.45235008601,0.0,,1200.0,10800.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,-0.0,1.2212453270876722e-15,0.0,0.0
T_free,free,2025-12-10,343,0.014841699972748756,1.182258164359428e-16,1,61542.88321726829,7.275957614183426e-12,,1200.0,10800.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,3.410605131648481e-13,-0.0,4.440892098500626e-16,4.440892098500626e-16,3.700743415417188e-13
T_free,free,2025-12-11,344,0.021428100066259503,0.0,1,62492.9105469749,0.0,,1200.0,10800.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,-0.0,3.552713678800501e-15,2.220446049250313e-16,1.850371707708594e-13
T_free,free,2025-12-12,345,0.020512400195002556,0.0,1,26464.14249642093,0.0,,1200.0,10800.0,False,28,,1.1368683772161603e-13,8.384404281969182e-13,0.0,0.0,0.0,-0.0,6.661338147750939e-16,0.0,0.0
T_free,free,2025-12-13,346,0.0247724000364542,0.0,1,26778.787122192603,0.0,,1200.0,10800.0,False,28,,1.1368683772161603e-13,7.958078640513122e-13,0.0,0.0,0.0,-0.0,3.885780586188048e-15,0.0,0.0
T_free,free,2025-12-14,347,0.011698500020429492,0.0,1,62191.19193248289,7.275957614183426e-12,,1200.0,10800.0,False,28,,2.2737367544323206e-13,9.094947017729282e-13,0.0,0.0,0.0,-0.0,2.220446049250313e-16,2.220446049250313e-16,1.850371707708594e-13
T_free,free,2025-12-15,348,0.014963199850171804,0.0,1,63098.91176014299,-7.275957614183426e-12,,1200.0,10800.0,False,28,,1.1368683772161603e-13,7.958078640513122e-13,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
T_free,free,2025-12-16,349,0.011832799995318055,0.0,1,63216.41378194171,0.0,,1200.0,10800.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
T_free,free,2025-12-17,350,0.023140599951148033,0.0,1,63346.90764312008,0.0,,1200.0,10800.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,-0.0,3.9968028886505635e-15,2.220446049250313e-16,1.850371707708594e-13
T_free,free,2025-12-18,351,0.011874000076204538,0.0,1,63104.89667842029,7.275957614183426e-12,,1200.0,10800.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
T_free,free,2025-12-19,352,0.020310499938204885,0.0,1,26888.14426811599,0.0,,1200.0,10800.0,False,28,,1.1368683772161603e-13,8.526512829121202e-13,0.0,0.0,0.0,-0.0,2.55351295663786e-15,0.0,0.0
T_free,free,2025-12-20,353,0.027576700085774064,0.0,1,27439.16484413955,0.0,,1200.0,10800.0,False,28,,1.1368683772161603e-13,7.958078640513122e-13,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
T_free,free,2025-12-21,354,0.011398199945688248,0.0,1,62846.1635160782,7.275957614183426e-12,,1200.0,10800.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
