strategy_id,date,slot,load_forecast_kW,pv_forecast_kW,net_forecast_kWh,load_kW,pv_kW,net_actual_kWh,residual_kWh,residual_available_at,valid
A2_pv_arima,2025-05-10,83,3518.6,7612.0522784918185,-682.2420464153031,3456.7,6569.625,-518.8208333333333,163.42121308196977,2025-05-11,1
A2_pv_arima,2025-05-10,84,3469.8158,7421.681100611604,-658.6442167686007,3515.576,6686.8587,-528.5471166666666,130.09710010193407,2025-05-11,1
A2_pv_arima,2025-05-10,85,3459.2613,7162.632271978631,-617.2284953297718,3536.9683,6661.7337,-520.7942333333333,96.43426199643852,2025-05-11,1
A2_pv_arima,2025-05-10,86,3529.51,6897.381963568609,-561.3119939281014,3498.66,6503.2875,-500.77125000000007,60.540743928101335,2025-05-11,1
A2_pv_arima,2025-05-10,87,3622.1918,6737.00421354219,-519.1354022570316,3447.8868,6191.7241,-457.30621666666667,61.82918559036494,2025-05-11,1
A2_pv_arima,2025-05-10,88,3555.199,6551.3264107919285,-499.3545684653214,3386.9257,6098.3445,-451.90313333333336,47.451435131988035,2025-05-11,1
A2_pv_arima,2025-05-10,89,3471.36,6129.0178879592695,-442.9429813265449,3404.47,6090.4125,-447.6570833333334,-4.714102006788494,2025-05-11,1
A2_pv_arima,2025-05-10,90,3680.1512,5986.889766607317,-384.4564277678862,3569.7363,5666.0271,-349.3818,35.07462776788623,2025-05-11,1
A2_pv_arima,2025-05-10,91,3758.5124,5736.379071482992,-329.6444452471653,3508.9481,5239.4112,-288.4105166666666,41.23392858049874,2025-05-11,1
A2_pv_arima,2025-05-10,92,3584.23,5502.993254432435,-319.7938757387391,3399.32,4998.1875,-266.4779166666666,53.315959072072474,2025-05-11,1
A2_pv_arima,2025-05-10,93,3472.6425,5210.395179402486,-289.625446567081,3748.2669,4735.5106,-164.54061666666658,125.0848299004144,2025-05-11,1
A2_pv_arima,2025-05-10,94,3530.2925,4900.01269748268,-228.28669958044662,3780.4692,4506.6532,-121.03066666666662,107.25603291378,2025-05-11,1
A2_pv_arima,2025-05-10,95,3636.15,4599.476950083068,-160.55449168051132,3479.01,4231.5,-125.41499999999996,35.139491680511355,2025-05-11,1
A2_pv_arima,2025-05-10,96,3597.3672,4294.84356155713,-116.2460602595216,3606.5656,3767.145,-26.763233333333346,89.48282692618825,2025-05-11,1
A2_pv_arima,2025-05-10,97,3602.2184,3979.394584877597,-62.86269747959947,3728.5593,3519.7225,34.806133333333335,97.66883081293281,2025-05-11,1
A2_pv_arima,2025-05-10,98,3670.95,3630.0961797620694,6.808970039655074,3778.27,3493.7625,47.41791666666669,40.60894662701162,2025-05-11,1
A2_pv_arima,2025-05-10,99,3588.2919,3245.714439809334,57.09624336511099,4059.8774,3269.4195,131.7429833333333,74.64673996822232,2025-05-11,1
A2_pv_arima,2025-05-10,100,3269.0417,2940.745780071517,54.71598665474721,3703.2354,2893.4609,134.96241666666666,80.24643001191944,2025-05-11,1
A2_pv_arima,2025-05-10,101,2923.33,2689.4067091373895,38.9872151437684,2868.01,2526.1875,56.9704166666667,17.983201522898298,2025-05-11,1
A2_pv_arima,2025-05-10,102,2904.1816,2371.7441305621965,88.7395782396339,2676.3768,2268.554,67.97046666666665,-20.769111572967248,2025-05-11,1
A2_pv_arima,2025-05-10,103,3095.8874,2036.1565241157334,176.62181264737777,2793.3831,2025.3621,128.00349999999997,-48.61831264737779,2025-05-11,1
A2_pv_arima,2025-05-10,104,3246.76,1736.1936919642503,251.76105133929164,2875.01,1765.425,184.93083333333337,-66.83021800595827,2025-05-11,1
A2_pv_arima,2025-05-10,105,3162.4341,1452.3244504989623,285.0182749168396,2935.8872,1535.2636,233.4372666666667,-51.581008250172886,2025-05-11,1
A2_pv_arima,2025-05-10,106,2941.7418,1183.0698323687216,293.111994605213,2948.8901,1246.7537,283.6894,-9.422594605213021,2025-05-11,1
A2_pv_arima,2025-05-10,107,2760.41,921.1349967958656,306.54583386735567,2940.95,920.85,336.6833333333333,30.137499465977612,2025-05-11,1
A2_pv_arima,2025-05-10,108,2786.4483,672.5239085771799,352.32073190380333,2983.0259,678.3657,384.1100333333334,31.789301429530042,2025-05-11,1
A2_pv_arima,2025-05-10,109,3121.3396,439.7063205006509,446.9388799165581,3049.4473,466.2755,430.52863333333323,-16.410246583224875,2025-05-11,1
A2_pv_arima,2025-05-10,110,3349.99,228.64002950104512,520.224995083159,3123.71,246.9,479.4683333333333,-40.756661749825696,2025-05-11,1
A2_pv_arima,2025-05-10,111,2955.222,51.714728513886875,483.9178785810189,3203.1615,56.6088,524.42545,40.50757141898106,2025-05-11,1
A2_pv_arima,2025-05-10,112,2950.9854,0.0,491.8309,3204.9841,0.0,534.1640166666666,42.333116666666626,2025-05-11,1
A2_pv_arima,2025-05-10,113,3370.73,0.0,561.7883333333333,3042.69,0.0,507.115,-54.67333333333329,2025-05-11,1
A2_pv_arima,2025-05-10,114,3245.7919,3.105606227857998,540.4477156286903,2762.4004,3.4078,459.83209999999997,-80.6156156286903,2025-05-11,1
A2_pv_arima,2025-05-10,115,3049.9412,0.0,508.32353333333333,2844.821,0.0,474.1368333333333,-34.18670000000003,2025-05-11,1
A2_pv_arima,2025-05-10,116,3081.76,0.0,513.6266666666667,3222.31,0.0,537.0516666666666,23.424999999999955,2025-05-11,1
A2_pv_arima,2025-05-10,117,3152.5804,0.22294943872178452,525.3929084268797,3324.2744,0.2447,554.0049499999999,28.612041573120223,2025-05-11,1
A2_pv_arima,2025-05-10,118,3316.6589,0.0,552.7764833333333,3197.3048,0.0,532.8841333333332,-19.89235000000008,2025-05-11,1
A2_pv_arima,2025-05-10,119,3435.05,0.0,572.5083333333333,3089.34,0.0,514.89,-57.61833333333334,2025-05-11,1
A2_pv_arima,2025-05-10,120,3264.783,0.0,544.1305,3173.0635,0.0176,528.8409833333333,-15.289516666666714,2025-05-11,1
A2_pv_arima,2025-05-10,121,3165.7351,0.0,527.6225166666666,3176.1678,0.0,529.3613,1.7387833333334584,2025-05-11,1
A2_pv_arima,2025-05-10,122,3173.65,0.0,528.9416666666666,3064.3,0.0,510.7166666666667,-18.22499999999991,2025-05-11,1
A2_pv_arima,2025-05-10,123,3001.415,0.0,500.2358333333333,3102.929,0.0013,517.1546166666667,16.91878333333341,2025-05-11,1
A2_pv_arima,2025-05-10,124,2963.8402,0.0,493.97336666666666,3345.4616,0.0,557.5769333333333,63.60356666666661,2025-05-11,1
A2_pv_arima,2025-05-10,125,3134.23,0.0,522.3716666666667,3497.48,0.0,582.9133333333333,60.54166666666663,2025-05-11,1
A2_pv_arima,2025-05-10,126,3253.8927,0.0,542.3154499999999,3229.948,0.0,538.3246666666666,-3.9907833333332974,2025-05-11,1
A2_pv_arima,2025-05-10,127,3325.3077,0.0,554.21795,3201.4004,0.0,533.5667333333333,-20.65121666666664,2025-05-11,1
A2_pv_arima,2025-05-10,128,3425.41,0.0,570.9016666666666,3460.05,0.0,576.675,5.773333333333312,2025-05-11,1
A2_pv_arima,2025-05-10,129,3533.492,0.0,588.9153333333334,3376.6567,0.0,562.7761166666667,-26.139216666666698,2025-05-11,1
A2_pv_arima,2025-05-10,130,3245.5321,0.0,540.9220166666667,3051.862,0.0,508.64366666666666,-32.27834999999999,2025-05-11,1
A2_pv_arima,2025-05-10,131,2663.28,0.0,443.88,2733.72,0.0,455.61999999999995,11.739999999999952,2025-05-11,1
A2_pv_arima,2025-05-10,132,2380.8672,0.0,396.8112,2601.3965,0.0,433.56608333333327,36.75488333333328,2025-05-11,1
A2_pv_arima,2025-05-10,133,2538.7121,0.0,423.11868333333337,2724.3042,0.0,454.0507,30.93201666666664,2025-05-11,1
A2_pv_arima,2025-05-10,134,2778.92,0.0,463.1533333333333,2866.16,0.0,477.69333333333327,14.539999999999964,2025-05-11,1
A2_pv_arima,2025-05-10,135,2605.191,0.0,434.19849999999997,2707.8093,0.0,451.30154999999996,17.103049999999996,2025-05-11,1
A2_pv_arima,2025-05-10,136,2459.2957,0.0,409.88261666666665,2687.9077,0.0,447.9846166666667,38.10200000000003,2025-05-11,1
A2_pv_arima,2025-05-10,137,2534.79,0.0,422.465,2853.25,0.0,475.54166666666663,53.076666666666654,2025-05-11,1
A2_pv_arima,2025-05-10,138,2605.5211,0.0,434.25351666666666,2826.514,0.0,471.08566666666667,36.83215000000001,2025-05-11,1
A2_pv_arima,2025-05-10,139,2703.9259,0.0,450.65431666666666,2846.8322,0.0,474.4720333333333,23.817716666666627,2025-05-11,1
A2_pv_arima,2025-05-10,140,2701.94,0.0,450.3233333333333,2754.62,0.0,459.1033333333333,8.779999999999973,2025-05-11,1
A2_pv_arima,2025-05-10,141,2483.8675,0.0,413.9779166666666,2244.1401,0.0,374.02335,-39.95456666666661,2025-05-11,1
A2_pv_arima,2025-05-10,142,2850.2293,0.0,475.03821666666664,2578.1274,0.0,429.68789999999996,-45.350316666666686,2025-05-11,1
A2_pv_arima,2025-05-10,143,3576.17,0.0,596.0283333333333,3508.15,0.0,584.6916666666666,-11.336666666666702,2025-05-11,1
A2_pv_arima,2025-05-11,0,3600.878,0.0,600.1463333333334,3481.4968,0.0,580.2494666666666,-19.89686666666671,2025-05-12,1
A2_pv_arima,2025-05-11,1,3517.5583,0.0,586.2597166666667,3322.0139,0.0,553.6689833333332,-32.590733333333446,2025-05-12,1
A2_pv_arima,2025-05-11,2,3663.87,0.0,610.645,3466.6,0.0,577.7666666666667,-32.87833333333333,2025-05-12,1
A2_pv_arima,2025-05-11,3,3738.6203,0.0,623.1033833333333,3496.0165,0.0,582.6694166666666,-40.43396666666672,2025-05-12,1
A2_pv_arima,2025-05-11,4,3627.6038,0.0,604.6006333333332,3560.8297,0.0,593.4716166666666,-11.129016666666644,2025-05-12,1
A2_pv_arima,2025-05-11,5,3519.92,0.0,586.6533333333333,3648.33,0.0,608.055,21.401666666666642,2025-05-12,1
A2_pv_arima,2025-05-11,6,3677.555,0.0,612.9258333333332,3556.3778,0.0,592.7296333333334,-20.196199999999862,2025-05-12,1
A2_pv_arima,2025-05-11,7,3681.4709,0.0,613.5784833333332,3573.5782,0.0,595.5963666666667,-17.98211666666657,2025-05-12,1
A2_pv_arima,2025-05-11,8,3477.57,0.0,579.595,3694.05,0.0,615.675,36.07999999999993,2025-05-12,1
A2_pv_arima,2025-05-11,9,3446.4336,0.0,574.4055999999999,3618.3884,0.0,603.0647333333333,28.65913333333333,2025-05-12,1
A2_pv_arima,2025-05-11,10,3553.1771,0.0,592.1961833333332,3546.6896,0.0,591.1149333333333,-1.0812499999999545,2025-05-12,1
A2_pv_arima,2025-05-11,11,3597.33,0.0,599.555,3603.48,0.0,600.5799999999999,1.0249999999999773,2025-05-12,1
A2_pv_arima,2025-05-11,12,3435.7679,0.0,572.6279833333333,3693.4693,0.0,615.5782166666667,42.95023333333336,2025-05-12,1
A2_pv_arima,2025-05-11,13,3362.7028,0.0,560.4504666666667,3672.6618,0.0,612.1102999999999,51.65983333333327,2025-05-12,1
A2_pv_arima,2025-05-11,14,3434.64,0.0,572.4399999999999,3621.25,0.0,603.5416666666666,31.101666666666688,2025-05-12,1
A2_pv_arima,2025-05-11,15,3439.9067,0.0,573.3177833333333,3714.5923,0.0,619.0987166666666,45.78093333333334,2025-05-12,1
A2_pv_arima,2025-05-11,16,3479.3008,0.0,579.8834666666667,3598.3414,0.0,599.7235666666666,19.840099999999893,2025-05-12,1
A2_pv_arima,2025-05-11,17,3611.94,0.0,601.99,3376.29,0.0,562.7149999999999,-39.27500000000009,2025-05-12,1
A2_pv_arima,2025-05-11,18,3750.4401,0.0,625.0733499999999,3530.4977,0.0,588.4162833333332,-36.65706666666665,2025-05-12,1
A2_pv_arima,2025-05-11,19,3726.4832,0.0,621.0805333333333,3699.475,0.0016,616.5789,-4.501633333333302,2025-05-12,1
A2_pv_arima,2025-05-11,20,3594.14,0.0,599.0233333333333,3666.88,0.0,611.1466666666666,12.123333333333335,2025-05-12,1
A2_pv_arima,2025-05-11,21,3557.7935,0.0,592.9655833333334,3588.7772,0.0,598.1295333333333,5.163949999999886,2025-05-12,1
A2_pv_arima,2025-05-11,22,3473.0313,0.0,578.8385499999999,3647.9772,0.0218,607.9925666666666,29.15401666666662,2025-05-12,1
A2_pv_arima,2025-05-11,23,3447.04,0.0,574.5066666666667,3741.84,0.0,623.64,49.133333333333326,2025-05-12,1
A2_pv_arima,2025-05-11,24,3722.2143,0.0,620.36905,3623.4395,0.0,603.9065833333333,-16.462466666666728,2025-05-12,1
A2_pv_arima,2025-05-11,25,3748.567,0.29639293321586047,624.711767844464,3603.5187,0.3034,600.5358833333333,-24.175884511130675,2025-05-12,1
A2_pv_arima,2025-05-11,26,3515.52,0.0,585.92,3730.5,0.0,621.75,35.83000000000004,2025-05-12,1
A2_pv_arima,2025-05-11,27,3543.1462,0.0,590.5243666666667,3733.5454,0.0,622.2575666666667,31.73320000000001,2025-05-12,1
A2_pv_arima,2025-05-11,28,3532.5678,4.126881423337916,588.0734864294436,3683.2169,4.2252,613.1652833333333,25.091796903889644,2025-05-12,1
A2_pv_arima,2025-05-11,29,3505.97,0.0,584.3283333333333,3713.08,0.0,618.8466666666666,34.51833333333332,2025-05-12,1
A2_pv_arima,2025-05-11,30,3788.1802,0.0,631.3633666666666,3850.8098,0.0,641.8016333333333,10.438266666666664,2025-05-12,1
A2_pv_arima,2025-05-11,31,3812.7481,67.87663683296708,624.145243861172,3821.3226,69.6308,625.2819666666667,1.1367228054946281,2025-05-12,1
A2_pv_arima,2025-05-11,32,3556.64,277.5963710026623,546.5072714995563,3583.98,291.1125,548.81125,2.303978500443691,2025-05-12,1
A2_pv_arima,2025-05-11,33,3633.8857,484.5979364548293,524.881293924195,3456.8612,525.714,488.5245333333333,-36.35676059086171,2025-05-12,1
A2_pv_arima,2025-05-11,34,4107.4929,720.6732924725015,564.4699345879164,3918.1477,782.1014,522.6743833333333,-41.79555125458319,2025-05-12,1
A2_pv_arima,2025-05-11,35,4647.18,963.2335138801095,613.9910810199817,4677.14,1063.9125,602.2045833333334,-11.786497686648318,2025-05-12,1
A2_pv_arima,2025-05-11,36,4824.7988,1229.9305748390907,599.1447041934848,4906.8122,1345.1922,593.6033333333334,-5.54137086015146,2025-05-12,1
A2_pv_arima,2025-05-11,37,4805.1034,1515.498656214513,548.2674572975811,4847.6498,1631.5831,536.0111166666667,-12.256340630914451,2025-05-12,1
A2_pv_arima,2025-05-11,38,4816.77,1799.2566482034717,502.9188919660881,4806.81,1908.4125,483.0662500000001,-19.852641966088015,2025-05-12,1
A2_pv_arima,2025-05-11,39,4938.8312,2034.1780201040153,484.1088633159973,4834.7409,2150.7823,447.3264333333333,-36.78242998266404,2025-05-12,1
A2_pv_arima,2025-05-11,40,5003.3023,2284.2285684085628,453.17895526523955,4798.2269,2404.8229,398.90066666666655,-54.278288598573,2025-05-12,1
A2_pv_arima,2025-05-11,41,4860.67,2552.3400516913125,384.7216580514479,4678.42,2675.8125,333.7679166666667,-50.95374138478121,2025-05-12,1
A2_pv_arima,2025-05-11,42,4565.1648,2767.0415550240796,299.6872074959866,4628.5711,2936.1872,282.06398333333334,-17.623224162653287,2025-05-12,1
A2_pv_arima,2025-05-11,43,4629.412,3037.2294720102477,265.3637546649587,4834.5085,3257.0805,262.9046666666666,-2.459087998292091,2025-05-12,1
A2_pv_arima,2025-05-11,44,4781.05,3356.6905473322336,237.39324211129443,4945.28,3606.825,223.07583333333332,-14.317408777961106,2025-05-12,1
A2_pv_arima,2025-05-11,45,4416.9322,3619.965792909711,132.82773451504818,4562.9476,3875.3761,114.59525000000008,-18.2324845150481,2025-05-12,1
A2_pv_arima,2025-05-11,46,5099.0946,3847.5198051316506,208.59579914472494,5177.1145,4144.686,172.07141666666666,-36.52438247805827,2025-05-12,1
A2_pv_arima,2025-05-11,47,6517.11,4136.732299275574,396.7296167874042,6542.31,4387.2,359.18500000000006,-37.54461678740415,2025-05-12,1
A2_pv_arima,2025-05-11,48,6661.7452,4557.733265771714,350.6686557047143,6810.1725,4512.499,382.9455833333333,32.27692762861898,2025-05-12,1
A2_pv_arima,2025-05-11,49,6384.5243,4804.592613302301,263.3219477829498,6546.3654,4795.3908,291.8290999999999,28.507152217050134,2025-05-12,1
A2_pv_arima,2025-05-11,50,6401.56,4986.58273407101,235.82954432149836,6350.07,5172.075,196.33249999999998,-39.49704432149838,2025-05-12,1
A2_pv_arima,2025-05-11,51,6539.4824,5375.906403778151,193.92933270364148,6259.1162,5349.4328,151.61390000000011,-42.31543270364136,2025-05-12,1
A2_pv_arima,2025-05-11,52,6585.4327,5766.8398750851875,136.43213748580212,6424.9498,5804.0217,103.48801666666668,-32.944120819135435,2025-05-12,1
A2_pv_arima,2025-05-11,53,6542.59,5997.107655950808,90.91372400819864,6619.82,6306.525,52.21583333333334,-38.6978906748653,2025-05-12,1
A2_pv_arima,2025-05-11,54,6572.6929,6070.0509147728335,83.77366420452775,6418.5861,6121.3963,49.531633333333346,-34.2420308711944,2025-05-12,1
A2_pv_arima,2025-05-11,55,6609.9453,6293.837846459726,52.68457559004567,6244.2645,6055.5214,31.457183333333433,-21.227392256712236,2025-05-12,1
A2_pv_arima,2025-05-11,56,6604.5,6992.356179730599,-64.64269662176653,6308.54,6292.2,2.7233333333333576,67.36602995509989,2025-05-12,1
A2_pv_arima,2025-05-11,57,6573.8955,7234.440157712073,-110.09077628534563,6416.6508,6251.2689,27.563650000000052,137.65442628534566,2025-05-12,1
A2_pv_arima,2025-05-11,58,6508.3917,7468.820965224318,-160.0715442040529,6464.3905,6346.5941,19.632733333333363,179.70427753738628,2025-05-12,1
A2_pv_arima,2025-05-11,59,6482.0,7671.9149153862345,-198.31915256437242,6480.73,6601.425,-20.115833333333434,178.203319231039,2025-05-12,1
A2_pv_arima,2025-05-11,60,6571.3404,7796.602573251384,-204.2103622085639,6535.5084,6634.24,-16.455266666666677,187.75509554189722,2025-05-12,1
A2_pv_arima,2025-05-11,61,6514.3487,7919.884115987051,-234.25590266450854,6450.211,7004.0538,-92.30713333333324,141.9487693311753,2025-05-12,1
A2_pv_arima,2025-05-11,62,6338.0,8069.775216037614,-288.62920267293566,6245.12,7564.125,-219.83416666666668,68.79503600626899,2025-05-12,1
A2_pv_arima,2025-05-11,63,6339.6685,8212.515755867102,-312.1412093111836,6175.3011,7558.5168,-230.5359500000001,81.60525931118352,2025-05-12,1
A2_pv_arima,2025-05-11,64,6404.5115,8331.131312033109,-321.1033020055182,6372.0923,7552.6093,-196.75283333333329,124.35046867218489,2025-05-12,1
A2_pv_arima,2025-05-11,65,6425.39,8408.758657448232,-330.5614429080386,6599.29,7677.975,-179.7808333333334,150.7806095747052,2025-05-12,1
A2_pv_arima,2025-05-11,66,6421.499,8424.087551325136,-333.7647585541893,6484.1992,7498.667,-169.07796666666673,164.6867918875226,2025-05-12,1
A2_pv_arima,2025-05-11,67,6454.9941,8363.305430987988,-318.051888497998,6420.6316,7390.7918,-161.6933666666667,156.3585218313313,2025-05-12,1
A2_pv_arima,2025-05-11,68,6532.08,8312.78309706322,-296.7838495105367,6487.01,7575.9375,-181.48791666666662,115.29593284387008,2025-05-12,1
A2_pv_arima,2025-05-11,69,6541.8897,8395.243721465118,-308.89233691085303,6360.8884,7885.1643,-254.04598333333342,54.84635357751961,2025-05-12,1
A2_pv_arima,2025-05-11,70,6192.0146,8490.836909598569,-383.13705159976143,6155.1892,8059.2438,-317.34243333333336,65.79461826642807,2025-05-12,1
A2_pv_arima,2025-05-11,71,5714.75,8513.040946771522,-466.38182446192025,6008.78,7994.4375,-330.9429166666667,135.43890779525356,2025-05-12,1
A2_pv_arima,2025-05-11,72,5697.9744,8483.959981877366,-464.3309303128943,5971.3904,7840.8737,-311.58054999999996,152.75038031289432,2025-05-12,1
A2_pv_arima,2025-05-11,73,5882.3584,8477.38129500236,-432.50381583372666,6078.6424,8036.608,-326.3276000000001,106.17621583372659,2025-05-12,1
A2_pv_arima,2025-05-11,74,5971.23,8515.296180944315,-424.0110301573859,6099.95,8375.8125,-379.3104166666667,44.700613490719206,2025-05-12,1
A2_pv_arima,2025-05-11,75,5942.686,8415.993128516044,-412.217854752674,5791.5635,8263.1316,-411.92801666666674,0.2898380860072507,2025-05-12,1
A2_pv_arima,2025-05-11,76,6128.1645,8191.786769615813,-343.9370449359688,5867.2106,8354.3977,-414.53118333333316,-70.59413839736436,2025-05-12,1
A2_pv_arima,2025-05-11,77,6425.18,7322.7,-149.5866666666666,6270.83,8567.925,-382.8491666666665,-233.26249999999993,2025-05-12,1
A2_pv_arima,2025-05-11,78,6388.1313,7905.25994062256,-252.85477343709331,6233.8435,8138.3255,-317.41366666666664,-64.55889322957333,2025-05-12,1
A2_pv_arima,2025-05-11,79,6269.1542,7835.28703194806,-261.02213865800996,6163.7829,7761.0043,-266.2035666666666,-5.18142800865661,2025-05-12,1
A2_pv_arima,2025-05-11,80,6252.7,7804.743535844602,-258.673922640767,6271.77,7665.4875,-232.28624999999994,26.38767264076705,2025-05-12,1
A2_pv_arima,2025-05-11,81,6272.0999,7818.090633153014,-257.66512219216895,6317.9945,7390.3146,-178.72001666666665,78.9451055255023,2025-05-12,1
A2_pv_arima,2025-05-11,82,6252.8738,7672.014054062351,-236.52337567705837,6266.1375,7070.4233,-134.0476333333334,102.47574234372496,2025-05-12,1
A2_pv_arima,2025-05-11,83,6242.54,7544.845673816539,-217.05094563608978,6158.65,6760.8,-100.35833333333342,116.69261230275636,2025-05-12,1
A2_pv_arima,2025-05-11,84,6336.3133,7376.400329747452,-173.347838291242,6087.9663,6372.2962,-47.38831666666662,125.95952162457539,2025-05-12,1
A2_pv_arima,2025-05-11,85,6344.4272,7122.986487640378,-129.75988127339633,6239.3594,6174.0602,10.883200000000063,140.6430812733964,2025-05-12,1
A2_pv_arima,2025-05-11,86,6212.53,6854.440467302196,-106.98507788369943,6421.7,6108.7125,52.16458333333336,159.1496612170328,2025-05-12,1
A2_pv_arima,2025-05-11,87,6102.4862,6690.288144028542,-97.96699067142359,6243.1906,5856.2714,64.48653333333337,162.45352400475696,2025-05-12,1
A2_pv_arima,2025-05-11,88,6195.3774,6515.279837645359,-53.31707294089316,6088.3669,5703.27,64.18281666666658,117.49988960755974,2025-05-12,1
A2_pv_arima,2025-05-11,89,6363.67,6155.666306903966,34.66728218267235,6120.3,5683.875,72.73750000000003,38.07021781732767,2025-05-12,1
A2_pv_arima,2025-05-11,90,6301.9684,5873.179503674644,71.46481605422589,6145.847,5520.9643,104.14711666666668,32.682300612440784,2025-05-12,1
A2_pv_arima,2025-05-11,91,6226.6517,5573.138706592485,108.91883223458595,6220.3858,5320.7117,149.94568333333336,41.026851098747414,2025-05-12,1
A2_pv_arima,2025-05-11,92,6230.62,5299.343033117433,155.21282781376112,6321.19,5154.5625,194.43791666666658,39.22508885290546,2025-05-12,1
A2_pv_arima,2025-05-11,93,6217.011,5177.997370592268,173.16893823462198,6348.5291,4972.0431,229.4143333333333,56.24539509871133,2025-05-12,1
A2_pv_arima,2025-05-11,94,6344.8218,4875.440105418675,244.8969490968875,6460.0385,4776.1574,280.6468499999999,35.749900903112405,2025-05-12,1
A2_pv_arima,2025-05-11,95,6510.87,4582.838911055818,321.33851482403026,6560.46,4607.175,325.54749999999996,4.208985175969701,2025-05-12,1
A2_pv_arima,2025-05-11,96,6437.6251,4270.817573626662,361.13458772888964,6375.5658,4460.8589,319.11781666666667,-42.01677106222297,2025-05-12,1
A2_pv_arima,2025-05-11,97,6446.4149,3962.4925379212787,413.9870603464535,6180.3944,4085.2054,349.1981666666667,-64.78889367978684,2025-05-12,1
A2_pv_arima,2025-05-11,98,6565.1,3631.983515074597,488.85274748756717,6159.65,3619.0125,423.4395833333333,-65.41316415423387,2025-05-12,1
A2_pv_arima,2025-05-11,99,6487.2298,3270.765096976917,536.0774505038471,6243.6393,3460.317,463.88704999999993,-72.19040050384717,2025-05-12,1
A2_pv_arima,2025-05-11,100,6351.0292,2951.7254041277965,566.5506326453672,6279.7961,3249.9754,504.9701166666666,-61.58051597870053,2025-05-12,1
A2_pv_arima,2025-05-11,101,6291.01,2678.236132703402,602.1289778827663,6327.14,2839.9875,581.1920833333334,-20.936894549432964,2025-05-12,1
A2_pv_arima,2025-05-11,102,6310.3425,2371.5731386401467,656.4615602266422,6539.3038,2458.8746,680.0715333333333,23.609973106691086,2025-05-12,1
A2_pv_arima,2025-05-11,103,6367.9031,2054.880871516148,718.8370380806421,6555.9288,2211.6012,724.0545999999999,5.217561919357877,2025-05-12,1
A2_pv_arima,2025-05-11,104,6456.06,1763.7300644916809,782.0549892513866,6491.02,1986.3,750.7866666666666,-31.268322584719954,2025-05-12,1
A2_pv_arima,2025-05-11,105,6459.7267,1493.7115117022897,827.6691980496184,6661.5524,1593.4284,844.6873333333333,17.018135283714855,2025-05-12,1
A2_pv_arima,2025-05-11,106,5717.0811,1221.2343294643254,749.3077950892791,5865.7857,1248.2267,769.5931666666667,20.285371577387536,2025-05-12,1
A2_pv_arima,2025-05-11,107,4705.0,939.0832450591229,627.6527924901461,4584.77,1030.95,592.3033333333334,-35.34945915681271,2025-05-12,1
A2_pv_arima,2025-05-11,108,4625.3319,688.0005609354195,656.2218898440967,4618.9508,811.1583,634.6320833333332,-21.589806510763538,2025-05-12,1
A2_pv_arima,2025-05-11,109,4536.9583,466.7276255963038,678.3717790672827,4833.4585,568.3084,710.85835,32.486570932717314,2025-05-12,1
A2_pv_arima,2025-05-11,110,4327.09,252.2744706936151,679.1359215510641,4783.55,311.475,745.3458333333333,66.20991178226916,2025-05-12,1
A2_pv_arima,2025-05-11,111,4808.4573,58.438029137188586,791.6698784771352,5116.901,73.3122,840.5981333333332,48.92825485619801,2025-05-12,1
A2_pv_arima,2025-05-11,112,5035.9817,0.0,839.3302833333333,5110.0133,0.0,851.6688833333333,12.338599999999929,2025-05-12,1
A2_pv_arima,2025-05-11,113,4803.87,0.0,800.645,4725.48,0.0,787.5799999999999,-13.065000000000055,2025-05-12,1
A2_pv_arima,2025-05-11,114,4824.9605,3.52218161293652,803.5730530645105,4750.4586,4.4353,791.0038833333333,-12.569169731177226,2025-05-12,1
A2_pv_arima,2025-05-11,115,4738.9632,0.0,789.8272,5081.7143,0.0,846.9523833333333,57.125183333333325,2025-05-12,1
A2_pv_arima,2025-05-11,116,4538.2,0.0,756.3666666666666,5165.37,0.0,860.895,104.52833333333342,2025-05-12,1
A2_pv_arima,2025-05-11,117,4656.2287,0.25291576634323754,775.9959640389427,4613.4429,0.3184,768.8540833333333,-7.141880705609424,2025-05-12,1
A2_pv_arima,2025-05-11,118,4771.8741,0.0,795.3123499999999,4505.6267,0.0,750.9377833333333,-44.374566666666624,2025-05-12,1
A2_pv_arima,2025-05-11,119,4740.81,0.0,790.135,4876.98,0.0,812.8299999999999,22.694999999999936,2025-05-12,1
A2_pv_arima,2025-05-11,120,4726.6026,0.0,787.7671,4748.8819,0.0229,791.4765,3.7093999999999596,2025-05-12,1
A2_pv_arima,2025-05-11,121,4644.9477,0.0,774.1579499999999,4706.1676,0.0,784.3612666666666,10.203316666666638,2025-05-12,1
A2_pv_arima,2025-05-11,122,4585.64,0.0,764.2733333333333,4885.59,0.0,814.265,49.991666666666674,2025-05-12,1
A2_pv_arima,2025-05-11,123,4764.64,0.0,794.1066666666667,4776.8795,0.0016,796.1463166666667,2.0396500000000515,2025-05-12,1
A2_pv_arima,2025-05-11,124,4949.0228,0.0,824.8371333333332,4681.8388,0.0,780.3064666666667,-44.53066666666655,2025-05-12,1
A2_pv_arima,2025-05-11,125,4952.32,0.0,825.3866666666665,4710.24,0.0,785.04,-40.34666666666658,2025-05-12,1
A2_pv_arima,2025-05-11,126,4816.5647,0.0,802.7607833333333,4655.2405,0.0,775.8734166666666,-26.887366666666708,2025-05-12,1
