strategy_id,date,slot,load_naive_kW,load_issued_kW,load_selected_lambda,load_trained,load_fallback_reason,load_candidate_0p001_kW,load_candidate_0p01_kW,load_candidate_0p1_kW,load_candidate_1_kW,load_candidate_10_kW,pv_naive_kW,pv_issued_kW,pv_selected_lambda,pv_trained,pv_fallback_reason,pv_candidate_0p001_kW,pv_candidate_0p01_kW,pv_candidate_0p1_kW,pv_candidate_1_kW,pv_candidate_10_kW
shared,2025-07-26,85,4686.5691,4621.996003713088,1.0,1,,4557.985557423574,4558.593085071021,4563.777771376559,4621.996003713088,4744.0230984150685,6627.9049,6588.282442478978,0.01,1,,6540.168309633075,6588.282442478978,6616.576274277819,6606.921655101859,6619.271787787332
shared,2025-07-26,86,4719.97,4661.734671744695,1.0,1,,4579.96916570329,4581.121724693865,4591.245941861997,4661.734671744695,4780.486966643926,6667.725,6440.07225257622,0.01,1,,6386.9487244395,6440.07225257622,6486.742670269122,6545.450264239292,6636.517034734482
shared,2025-07-26,87,4537.4605,4570.749896777602,1.0,1,,4549.254112231478,4549.827665923619,4552.842060320125,4570.749896777602,4618.585612192041,6230.7682,6122.095948204642,0.01,1,,6077.966132939284,6122.095948204642,6149.478394526472,6161.901410039337,6210.988089397485
shared,2025-07-26,88,4506.8908,4599.14920212594,1.0,1,,4621.285439881561,4620.982043612796,4617.266387705118,4599.14920212594,4601.158577258295,5957.4036,5837.927263691982,0.01,1,,5799.614040454676,5837.927263691982,5859.054727584534,5873.010738063305,5933.722337588579
shared,2025-07-26,89,4631.12,4715.946956680678,1.0,1,,4729.0631229063865,4728.563084126095,4725.571479759868,4715.946956680678,4724.214186938156,6033.3,5684.688235233575,0.01,1,,5640.008615168439,5684.688235233575,5728.625632740205,5826.080591839261,5982.264850608811
shared,2025-07-26,90,4585.0092,4657.269246685074,1.0,1,,4656.101592245634,4656.309015394221,4657.088782267821,4657.269246685074,4675.372719537854,5970.7992,5544.651778421106,0.01,1,,5490.694933995958,5544.651778421106,5603.450823945124,5730.479513207105,5912.819427234021
shared,2025-07-26,91,4610.4691,4653.913761736906,1.0,1,,4636.21604143582,4636.896001312362,4640.385543876973,4653.913761736906,4693.83753166913,5617.3998,5260.6910755326535,0.01,1,,5210.498571772291,5260.6910755326535,5310.828398226039,5412.573748225428,5567.353822119858
shared,2025-07-26,92,4701.55,4712.375660437246,1.0,1,,4692.8323845332125,4693.001982259296,4693.756559676602,4712.375660437246,4776.174096438194,5064.0375,4883.78010611548,0.01,1,,4845.756312555879,4883.78010611548,4912.255224763587,4952.849063300418,5035.165211903091
shared,2025-07-26,93,4581.734,4598.228848186479,1.0,1,,4622.164597298163,4620.796786566854,4609.969172642435,4598.228848186479,4655.088114378779,4566.6249,4614.860277463287,0.01,1,,4577.728723166273,4614.860277463287,4633.179762619387,4600.889890400616,4571.825747882684
shared,2025-07-26,94,4462.4997,4511.274649739429,1.0,1,,4603.799368030154,4599.834358869462,4571.509490884203,4511.274649739429,4540.575375002422,4415.1475,4394.78686957824,0.01,1,,4355.3112409117575,4394.78686957824,4414.516693248061,4399.874251788816,4408.376953771728
shared,2025-07-26,95,4475.57,4540.561196937441,1.0,1,,4659.391821743572,4654.128100096939,4618.495256345363,4540.561196937441,4556.749550321679,4441.2375,4163.907171944342,0.01,1,,4124.407617359702,4163.907171944342,4190.6291358267945,4253.66883139265,4393.722567687918
shared,2025-07-26,96,4555.3598,4592.067352581689,1.0,1,,4636.878636743426,4634.573971934514,4618.633163503175,4592.067352581689,4633.189982897976,4186.6763,3924.6986395399804,0.01,1,,3884.8122923091096,3924.6986395399804,3958.3830513007615,4025.9499218652854,4146.585643472871
shared,2025-07-26,97,4668.5916,4723.989834778834,1.0,1,,4706.719582555997,4707.52595974244,4712.267924440295,4723.989834778834,4755.022439934294,3882.4593,3662.1212400991553,0.01,1,,3624.253081704933,3662.1212400991553,3697.697621106573,3758.9459328984894,3851.8878525690357
shared,2025-07-26,98,4727.88,4848.179779333185,1.0,1,,4849.243869119446,4850.043807907615,4855.262885719487,4848.179779333185,4830.803346809692,3659.1375,3390.1067369793072,0.01,1,,3355.9312184874616,3390.1067369793072,3423.0088149453063,3498.057930854714,3619.5571417201936
shared,2025-07-26,99,4616.636,4747.167169378657,1.0,1,,4806.455431164864,4804.779158416891,4793.4355910268405,4747.167169378657,4718.947251421743,3400.4157,3135.9161234476555,0.01,1,,3103.7811106170893,3135.9161234476555,3166.021607455483,3238.6508300916644,3360.571477906753
shared,2025-07-26,100,4362.9993,4439.792059768278,1.0,1,,4475.799836560134,4474.635324351813,4465.485769363036,4439.792059768278,4452.245497281288,3112.5045,2847.2728089920856,0.01,1,,2821.3003170189927,2847.2728089920856,2873.1515371870983,2947.5250104823554,3072.0071180716423
shared,2025-07-26,101,4117.24,4146.756703797695,1.0,1,,4123.886715588615,4125.050041288336,4129.7162723712245,4146.756703797695,4197.195623542611,2800.0875,2531.0595362691,0.01,1,,2514.7240977068927,2531.0595362691,2551.015212862825,2629.6453903392467,2758.5168903834233
shared,2025-07-26,102,4069.0288,4134.538316182622,1.0,1,,4165.074044843735,4164.524507874546,4157.150366116747,4134.538316182622,4155.391592880517,2436.2763,2251.460174495214,0.01,1,,2241.228025897305,2251.460174495214,2264.9806996383536,2319.7587335529965,2407.588297847643
shared,2025-07-26,103,4218.6402,4289.344464112003,1.0,1,,4306.172569333109,4306.085989442043,4302.898423443155,4289.344464112003,4307.240037943099,2013.1074,1985.7076217081712,0.01,1,,1980.4672690022014,1985.7076217081712,1989.449248226654,1995.290973472495,2007.5975899209425
shared,2025-07-26,104,4380.69,4390.6429075515325,1.0,1,,4315.7192613728785,4318.487235318264,4336.029982268715,4390.6429075515325,4458.518682229458,1627.5,1722.93012769552,0.01,1,,1723.437601897799,1722.93012769552,1717.4103952623323,1685.048254844885,1639.656527421993
shared,2025-07-26,105,4327.6474,4296.660172475356,1.0,1,,4231.5955232437955,4233.17693352269,4243.385729944278,4296.660172475356,4393.98466967139,1402.9732,1479.0844845339802,0.01,1,,1485.2783011709564,1479.0844845339802,1472.0870597167864,1449.3785678549793,1412.8437638929663
shared,2025-07-26,106,4209.2498,4213.025174359555,1.0,1,,4194.606273432777,4194.213301998335,4192.513148132685,4213.025174359555,4282.68412417244,1178.8986,1240.338927850581,0.01,1,,1252.5934497558926,1240.338927850581,1230.137320478688,1214.035799963239,1186.2640925591613
shared,2025-07-26,107,4188.32,4247.242024090458,1.0,1,,4240.877516471697,4240.328958475381,4239.049399107116,4247.242024090458,4276.364500444842,916.1625,1005.9582449542106,0.01,1,,1024.4979194393422,1005.9582449542106,988.4981295691447,962.5574388640623,925.9733268780998
shared,2025-07-26,108,4262.0539,4301.328272316449,1.0,1,,4278.337867476274,4278.5441264684205,4281.411346090004,4301.328272316449,4345.384294267443,723.0602,790.2981443529304,0.01,1,,814.5879395758275,790.2981443529304,768.317137629753,749.035974012166,727.9424206650598
shared,2025-07-26,109,4120.1839,4209.169165292024,1.0,1,,4220.481405436482,4220.203559630452,4218.407622705385,4209.169165292024,4214.749766792283,527.1406,584.7630769263654,0.01,1,,614.7840759821017,584.7630769263654,558.5752116604102,542.8721397511457,529.5923913083515
shared,2025-07-26,110,3924.28,4096.031196078057,1.0,1,,4151.09213534715,4149.990917571946,4142.581663851956,4096.031196078057,4038.910814653728,304.4625,383.36045604652884,0.01,1,,419.5982930990265,383.36045604652884,351.85861479684075,330.6011792556561,309.3859713529429
shared,2025-07-26,111,4143.0839,4241.836227558658,1.0,1,,4234.0093119926505,4234.456289034445,4238.608122633658,4241.836227558658,4241.643327814927,121.8661,198.81773389915418,0.01,1,,240.8032656465403,198.81773389915418,163.35417676747355,143.94599199894614,125.88284951714215
shared,2025-07-26,112,4303.06,4333.020345201113,1.0,1,,4290.951776907004,4292.105055941069,4300.73876779406,4333.020345201113,4384.665855410375,23.8878,82.10749109741155,0.01,1,,124.18046837802021,82.10749109741155,48.07330669540967,35.584399417881045,25.5930251451776
shared,2025-07-26,113,4148.93,4209.449227911178,1.0,1,,4230.007813308159,4229.219642908814,4223.180706818564,4209.449227911178,4234.797316748167,0.0,40.18046308590053,0.01,1,,75.85119535168934,40.18046308590053,12.507372594588386,5.826535892037518,0.47118306162643364
shared,2025-07-26,114,3932.4281,4047.1246384234723,1.0,1,,4148.139977756683,4144.445289524017,4119.030075575833,4047.1246384234723,4028.441758475295,0.0,32.36251062077724,0.01,1,,59.1605210920726,32.36251062077724,11.524457201192607,5.766960132201474,0.4558724882295424
shared,2025-07-26,115,4068.278,4129.195671442311,1.0,1,,4194.028739223706,4190.227221611969,4167.883711858502,4129.195671442311,4152.620416285209,0.4267,26.2312486705044,0.01,1,,45.03830304140435,26.2312486705044,11.482910933780936,6.336564401508924,0.905679070218061
shared,2025-07-26,116,4422.81,4381.76207203046,1.0,1,,4326.770203743119,4326.018692930667,4327.767508404885,4381.76207203046,4487.104511681369,0.0,19.41600767026105,0.01,1,,31.338934119933864,19.41600767026105,10.001484286602466,5.683704699105765,0.42344381968800526
shared,2025-07-26,117,4450.0148,4447.36844816717,1.0,1,,4359.999888807493,4361.925851515695,4379.111943130308,4447.36844816717,4525.9720750347215,0.0,14.229865653369156,0.01,1,,20.09914161222036,14.229865653369156,9.445759696438483,5.657628588221111,0.4065363629301384
shared,2025-07-26,118,4289.8507,4359.39430221176,1.0,1,,4328.888481735394,4329.859245699161,4338.427273304318,4359.39430221176,4381.581930132935,0.0306,9.910916978067354,0.01,1,,10.599642106006064,9.910916978067354,9.072280470108309,5.684511969923879,0.4227177941863556
shared,2025-07-26,119,4236.97,4324.248748513356,1.0,1,,4348.0462098013295,4346.543142283318,4339.69384462556,4324.248748513356,4330.544743013019,0.0,6.249858745683949,0.01,1,,2.6098076810176254,6.249858745683949,8.701088888375839,5.630305241141809,0.371883919780172
shared,2025-07-26,120,4413.8853,4477.618447078385,1.0,1,,4464.505599663205,4463.983267868929,4465.2407113694935,4477.618447078385,4503.376680474195,0.0,3.369801456949486,0.01,1,,0.0,3.369801456949486,8.492404851654715,5.626486703167594,0.3543639103809655
shared,2025-07-26,121,4374.7502,4413.979976693472,1.0,1,,4387.78974934242,4387.31347875237,4389.57505470677,4413.979976693472,4458.599484193478,0.0022,1.1698868279955643,0.01,1,,0.0,1.1698868279955643,8.382935007131772,5.630681297030752,0.3392649992467067
shared,2025-07-26,122,4153.68,4188.625681054537,1.0,1,,4202.484102179467,4200.18150263324,4189.894361686487,4188.625681054537,4234.18002983014,0.0,0.0,0.01,1,,0.0,0.0,8.349585639290456,5.632102684526061,0.31950266718903286
shared,2025-07-26,123,4213.5139,4258.94928102059,1.0,1,,4281.802543188759,4279.530841061161,4268.580085933653,4258.94928102059,4295.935864635298,0.0,0.0,0.01,1,,0.0,0.0,8.393419480146658,5.639013580413259,0.302386076828719
shared,2025-07-26,124,4263.5611,4321.247694325618,1.0,1,,4332.158673473213,4330.7975006899005,4325.3200122169765,4321.247694325618,4349.743386138033,0.0,0.0,0.01,1,,0.0,0.0,8.499125017389442,5.647032933588442,0.2856256420531045
shared,2025-07-26,125,4244.75,4286.747266968833,1.0,1,,4284.195798646259,4282.93906892711,4279.194555469779,4286.747266968833,4327.755590660637,0.0,0.0,0.01,1,,0.0,0.0,8.655441369444727,5.654999660891661,0.2693280432536922
shared,2025-07-26,126,4378.1714,4368.534086222475,1.0,1,,4355.076849773481,4352.757006654074,4345.202192227679,4368.534086222475,4448.416161100427,0.0,0.0,0.01,1,,0.0,0.0,8.851200192613728,5.661813114420562,0.25359629320621035
shared,2025-07-26,127,4324.1024,4356.828671898033,1.0,1,,4340.725294164221,4338.80056301735,4335.027448083888,4356.828671898033,4406.348733682681,0.0,0.0,0.01,1,,0.0,0.0,9.075429673900313,5.666443437855641,0.2385289930973653
shared,2025-07-26,128,4186.59,4312.616468604221,1.0,1,,4305.219870374809,4304.468125433465,4307.466603122878,4312.616468604221,4293.533200650479,0.0,0.05108654613945607,0.01,1,,0.0,0.05108654613945607,9.31745608260189,5.667941265970744,0.22421962232658732
shared,2025-07-26,129,4390.4001,4484.050825539614,1.0,1,,4490.136763846117,4488.303647515013,4484.582504260481,4484.050825539614,4487.468398850628,0.0,1.2383741270032802,0.01,1,,0.0,1.2383741270032802,9.567002073436964,5.665446689965841,0.2107558674112484
shared,2025-07-26,130,4322.79,4372.925199806081,1.0,1,,4367.921720857246,4366.2436910016995,4362.515272883136,4372.925199806081,4408.5294384953495,0.0,2.5873732921798167,0.01,1,,0.0,2.5873732921798167,9.814280960570212,5.658197417078138,0.1982189950260127
shared,2025-07-26,131,3884.85,3949.8823210436444,1.0,1,,3945.9329366773595,3944.9483381024584,3943.260632586195,3949.8823210436444,3974.6104301075475,0.0,4.042661755680624,0.01,1,,0.0,4.042661755680624,10.050086214486765,5.645536059297357,0.18668327387096983
shared,2025-07-26,132,3635.1778,3723.358472285121,1.0,1,,3791.970870065818,3788.1062792810826,3766.7683139604505,3723.358472285121,3727.080729697597,0.0,5.551124745836316,0.01,1,,0.0,5.551124745836316,10.265875472010226,5.626916492882647,0.17621544969168634
shared,2025-07-26,133,3638.6857,3712.06896437676,1.0,1,,3794.7047938643254,3789.7910596007405,3762.3161447331786,3712.06896437676,3725.8963951481373,0.0,7.062439264687353,0.01,1,,1.2624240968052023,7.062439264687353,10.453848393556452,5.601909237699455,0.16687427736994942
shared,2025-07-26,134,3714.62,3750.6856849873643,1.0,1,,3767.0748376460574,3764.2845739028458,3752.2696738056134,3750.6856849873643,3795.8992149394503,0.0,8.529531015640938,0.01,1,,4.419183273061546,8.529531015640938,10.607017750631766,5.57020581310819,0.15871011357002596
shared,2025-07-26,135,3654.2551,3689.9501319928095,1.0,1,,3679.0985443590016,3677.1172006926236,3671.923486987698,3689.9501319928095,3737.5253446094757,0.0,9.909000381149493,0.01,1,,7.439410562131511,9.909000381149493,10.719273180242705,5.531622035184147,0.15176457296485535
shared,2025-07-26,136,3584.3015,3654.117652472748,1.0,1,,3707.2152591109475,3703.1110377237933,3682.813977918503,3654.117652472748,3672.769098596084,0.0,11.161514079568573,0.01,1,,10.239753914182412,11.161514079568573,10.785437100873676,5.486100228367318,0.14607025058337952
shared,2025-07-26,137,3548.62,3649.3666823465815,1.0,1,,3770.637116049624,3764.331256426197,3727.898066312325,3649.3666823465815,3640.9703635385276,0.0,12.25215940364492,0.01,1,,12.745585846129469,12.25215940364492,10.801312346560383,5.4337103331685235,0.14165051231775427
shared,2025-07-26,138,3492.9921,3584.7173254988083,1.0,1,,3644.929845591941,3640.600843090829,3619.5747386733096,3584.7173254988083,3587.2460355096077,0.0,13.150758240184953,0.01,1,,14.891672890317235,13.150758240184953,10.763721140870135,5.3746499002284205,0.1385193551113808
shared,2025-07-26,139,3626.4482,3709.4275781258557,1.0,1,,3733.630994658875,3730.841446519139,3720.155087481462,3709.4275781258557,3720.263376369405,0.0,13.832138389055896,0.01,1,,16.622759933680694,13.832138389055896,10.670535100789142,5.309242969772764,0.13668133781944358
shared,2025-07-26,140,3855.67,3919.8879986474635,1.0,1,,3957.15298076144,3953.9415541334306,3939.3328784811524,3919.8879986474635,3942.8697589000353,0.0,14.276360037346276,0.01,1,,17.894064832938394,14.276360037346276,10.520696031092417,5.237937844262938,0.1361315831969856
shared,2025-07-26,141,3922.7205,3915.073194743724,1.0,1,,3884.599950899737,3882.2967274550338,3877.914772349329,3915.073194743724,3995.4833436985664,0.0,14.468895598646608,0.01,1,,18.671679400465163,14.468895598646608,10.314227342189536,5.161303770738706,0.1368558509295532
shared,2025-07-26,142,4348.0226,4315.945797392141,1.0,1,,4204.48129687035,4205.39794613646,4223.414425250914,4315.945797392141,4418.543503213038,0.0,14.4007614953054,0.01,1,,18.932873594566214,14.4007614953054,10.052235998145338,5.08002655792325,0.13883068108225238
shared,2025-07-26,143,4868.06,4880.48341072216,1.0,1,,4769.289710942831,4772.253177618261,4799.6168911112845,4880.48341072216,4948.559172153101,0.0,14.068600840325868,0.01,1,,18.666300511275093,14.068600840325868,9.736904976002666,4.9949031615432435,0.14202360680871262
shared,2025-07-27,0,4634.6083,4750.071428298738,0.1,1,,4782.86995442054,4777.581257386025,4750.071428298738,4706.512023150753,4718.732777974892,0.0,0.0,0.01,1,,1.8807038317815292,0.0,0.0,3.253842464031738,1.6691403282403579
shared,2025-07-27,1,4358.8227,4557.707350665209,0.1,1,,4608.023001464115,4600.627636557262,4557.707350665209,4467.1315552365,4449.014151715522,0.0,0.0,0.01,1,,0.6849455291058868,0.0,0.0,3.182758943658876,1.667785692465711
shared,2025-07-27,2,4420.66,4605.662596365641,0.1,1,,4648.806997530733,4642.279297714553,4605.662596365641,4529.529680930546,4512.325778321891,0.0,0.0,0.01,1,,0.0,0.0,0.0,3.1083581790905823,1.666541108804738
shared,2025-07-27,3,4522.1237,4610.830740371451,0.1,1,,4655.0504260250855,4648.036950881928,4610.830740371451,4561.782892283178,4597.074448160261,0.0,0.0,0.01,1,,0.0,0.0,0.0,3.031634912625244,1.6654308232717094
shared,2025-07-27,4,4582.6121,4649.149259034388,0.1,1,,4675.857747196931,4670.917511623187,4649.149259034388,4634.413609894739,4664.318863294782,0.0,0.0,0.01,1,,0.0,0.0,0.0,2.953676837096557,1.6644798818100488
shared,2025-07-27,5,4625.91,4720.288440658847,0.1,1,,4721.471175201059,4719.808124785008,4720.288440658847,4736.750984779888,4727.1193736461355,0.0,0.0,0.01,1,,0.0,0.0,0.0,2.87565535889577,1.6637139080861452
shared,2025-07-27,6,4648.3969,4681.926072904405,0.1,1,,4695.8270855217825,4692.324575579518,4681.926072904405,4697.489977330825,4732.319768735707,0.0,0.0,0.01,1,,0.0,0.0,0.0,2.7988155824186416,1.6631588734781746
shared,2025-07-27,7,4393.3599,4522.7376846598245,0.1,1,,4564.815707250088,4557.771371138103,4522.7376846598245,4473.651462906954,4480.312939924197,0.0,0.0,0.01,1,,0.0,0.0,0.0,2.724465594256266,1.662840861077061
shared,2025-07-27,8,4097.99,4366.42392971624,0.1,1,,4418.063799247803,4410.086888299394,4366.42392971624,4266.334481676433,4205.05850801027,0.0,0.0,0.01,1,,0.0,0.0,0.0,2.653965131043603,1.6627858255686665
shared,2025-07-27,9,4299.963,4383.352137396141,0.1,1,,4412.921430809704,4407.715576325471,4383.352137396141,4359.727082260633,4383.280210904653,0.0,0.0,0.01,1,,0.0,0.0,0.0,2.588713719831114,1.6630193509038536
shared,2025-07-27,10,4526.5306,4525.206572995756,0.1,1,,4543.875536965561,4540.0948767781465,4525.206572995756,4535.7672684927,4598.42100024961,0.0,0.0,0.01,1,,0.0,0.0,0.0,2.5301383841150438,1.6635664076859797
shared,2025-07-27,11,4460.03,4599.642524337964,0.1,1,,4625.525376145277,4621.0241951657235,4599.642524337964,4562.519270025793,4553.642089851612,0.0,0.0,0.01,1,,0.0,0.0,0.0,2.479681012217987,1.6644511122134318
shared,2025-07-27,12,4239.242,4434.438467288343,0.1,1,,4456.7052336220195,4452.620979219185,4434.438467288343,4392.033307589584,4346.91777432147,0.0,0.0,0.01,1,,0.0,0.0,0.0,2.4387854875253367,1.6656964891079589
shared,2025-07-27,13,4163.2913,4284.136444205994,0.1,1,,4316.169682165394,4310.485652652935,4284.136444205994,4251.978138890139,4254.373405301947,0.0,0.0,0.01,1,,0.0,0.0,0.0,2.4088846821336753,1.6673242394378163
shared,2025-07-27,14,4335.84,4357.356710260342,0.1,1,,4399.235203981761,4391.977110541348,4357.356710260342,4338.835004882036,4404.180548694158,0.0,0.0,0.01,1,,0.0,0.0,0.0,2.391387416737804,1.6693545162082708
shared,2025-07-27,15,4586.1697,4605.25312926916,0.1,1,,4617.724191273183,4614.331351681151,4605.25312926916,4627.882893309426,4668.828534886332,0.0,0.0,0.01,1,,0.0,0.0,0.0,2.3876654900637595,1.671805709041098
shared,2025-07-27,16,4587.707,4588.050135964054,0.1,1,,4590.433515581209,4588.241092783628,4588.050135964054,4632.111885328619,4673.246684686744,0.0,0.0,0.01,1,,0.0,0.0,0.0,2.399040880842051,1.6746942397997053
shared,2025-07-27,17,4379.37,4329.7716898611225,0.1,1,,4347.785770248638,4343.366996091618,4329.7716898611225,4368.0434439339615,4449.201999706771,0.0,0.0,0.01,1,,0.0,0.0,0.0,2.426773224209967,1.6780343708379262
shared,2025-07-27,18,4281.5543,4260.246692874298,0.1,1,,4270.796905396051,4267.643232064971,4260.246692874298,4297.744035823668,4358.814277973007,0.0,0.0,0.01,1,,0.0,0.0,0.0,2.4720476625427974,1.6818380274589184
shared,2025-07-27,19,4148.0406,4205.780031591023,0.1,1,,4222.3983264588,4218.8001887603505,4205.780031591023,4209.9906212381,4234.87454502611,0.0,0.0,0.01,1,,0.0,0.0,0.0,2.535963168054381,1.6861146360667154
shared,2025-07-27,20,4056.02,4123.021100325545,0.1,1,,4159.595180561804,4153.4276283671525,4123.021100325545,4096.087983908798,4133.926473415986,0.0,0.0,0.01,1,,0.0,0.0,0.0,2.6195214310983026,1.6908709793775032
shared,2025-07-27,21,4264.6659,4192.267099310735,0.1,1,,4219.766031325588,4214.549910020378,4192.267099310735,4214.743863749799,4321.775022566884,0.0,0.0,0.01,1,,0.0,0.0,0.0,2.7251382340040093,1.6964420025403972
shared,2025-07-27,22,4397.6973,4337.188873329202,0.1,1,,4344.303361221218,4341.7161246935475,4337.188873329202,4386.408793049132,4468.030999766553,0.0,0.0,0.01,1,,0.0,0.0,0.0,2.8490245851601426,1.7018360430113872
shared,2025-07-27,23,4246.97,4375.332768073844,0.1,1,,4380.212922838124,4378.184935691971,4375.332768073844,4379.20357626278,4353.480744816098,0.0,0.0,0.01,1,,0.0,0.0,0.0,2.9963961236051304,1.7080440699256008
shared,2025-07-27,24,4001.9801,4197.831797530431,0.1,1,,4228.5479738600725,4223.352211215003,4197.831797530431,4146.061309918369,4106.811183491076,0.0039,0.0,0.01,1,,0.0,0.0,0.0,3.189671981600836,1.7228641332589318
shared,2025-07-27,25,4093.3497,4129.810735734384,0.1,1,,4165.006456085766,4159.082620716513,4129.810735734384,4111.5593951857445,4165.851440574964,0.0,0.0,0.01,1,,3.252912776200544,0.0,0.0,3.358951065543435,1.7218867792069517
shared,2025-07-27,26,4410.29,4250.565022503487,0.1,1,,4262.668613180917,4259.491785748487,4250.565022503487,4315.534094086522,4458.517545777964,0.0,3.7047496415675436,0.01,1,,15.430371183046914,3.7047496415675436,0.0,3.574735856927231,1.729502504071769
shared,2025-07-27,27,4397.6573,4310.942483960067,0.1,1,,4314.470497646927,4312.525133756713,4310.942483960067,4369.309317368124,4463.896246462958,0.0549,11.221761919676348,0.01,1,,29.86299524083166,11.221761919676348,0.0,4.140270184144623,1.851374487122751
shared,2025-07-27,28,4119.6119,4177.961418840511,0.1,1,,4190.340366084198,4187.423802423455,4177.961418840511,4187.790351219079,4208.77328495568,0.0,18.555102833482504,0.01,1,,45.15044074136516,18.555102833482504,0.0003092531577928437,4.075689328774798,1.7460521208806614
shared,2025-07-27,29,3903.92,4000.597820435491,0.1,1,,4023.1551432022993,4018.9067709665132,4000.597820435491,3988.4159540922315,3995.986848605519,0.0,27.3413282194967,0.01,1,,62.779181506401514,27.3413282194967,1.8589581428424518,4.360535944005342,1.7549486124260338
shared,2025-07-27,30,4019.63,4045.3294983950645,0.1,1,,4063.6626346949624,4059.8252471558076,4045.3294983950645,4058.323855619239,4101.153697261655,15.1428,64.7145203393349,0.01,1,,107.13760321658943,64.7145203393349,32.30048251635668,27.571587318894565,18.602084259386952
shared,2025-07-27,31,4102.7828,4062.5579640257324,0.1,1,,4081.3091142830103,4077.396468128017,4062.5579640257324,4090.6632679937834,4171.310751597994,109.3068,181.2868979013953,0.01,1,,223.9819085685696,181.2868979013953,146.84782772304837,133.73227962822153,115.38980642571767
shared,2025-07-27,32,3873.31,3898.0083137472134,0.1,1,,3926.6845728207686,3921.700405711051,3898.0083137472134,3893.85858522801,3948.128302088511,286.0875,372.69578121588125,0.01,1,,409.4486626449356,372.69578121588125,341.77500924740514,322.6155499149521,294.92100609265873
shared,2025-07-27,33,3518.2108,3749.3418008967496,0.1,1,,3779.21412362727,3774.4585601773288,3749.3418008967496,3689.955910478316,3630.585898873267,486.5232,581.9898800855983,0.01,1,,612.1651365251047,581.9898800855983,556.0847014820927,533.6443973385501,497.8705818479207
shared,2025-07-27,34,4048.1134,4264.036959172569,0.1,1,,4269.490045354753,4268.277588435063,4264.036959172569,4233.4967799047035,4165.826223343676,692.2991,795.8135341883741,0.01,1,,820.0247310488205,795.8135341883741,774.7112839351512,749.6062390212609,706.0921993788278
shared,2025-07-27,35,5048.5,5070.9094464931195,0.1,1,,5052.86281070951,5054.991432981452,5070.9094464931195,5108.349851590927,5135.383795926217,893.4375,1013.9301378314067,0.01,1,,1032.6951815540451,1013.9301378314067,995.874334627493,964.0224087799991,910.2448552214619
shared,2025-07-27,36,5079.5217,5113.742838547627,0.1,1,,5113.409856759149,5113.408830887597,5113.742838547627,5119.201694846245,5157.543580324621,1100.8533,1243.1857015642072,0.01,1,,1256.3358813443056,1243.1857015642072,1226.7974311258893,1184.92932791589,1120.5281581500815
shared,2025-07-27,37,5062.387,5072.599376953457,0.1,1,,5059.937853188576,5061.194633738291,5072.599376953457,5109.0750007682545,5145.757103279659,1410.3807,1510.1528050792808,0.01,1,,1515.4426299926265,1510.1528050792808,1503.233295765416,1476.1136020503457,1426.0092984553944
shared,2025-07-27,38,5363.08,5207.681581186363,0.1,1,,5160.849064140536,5165.955310002436,5207.681581186363,5343.293481517526,5437.241395532568,1731.0375,1789.1396297846402,0.01,1,,1786.3386880730511,1789.1396297846402,1792.9936847388121,1781.8105083299797,1743.5828601429384
shared,2025-07-27,39,5376.1496,5104.13370959788,0.1,1,,5081.325958362934,5083.262109823448,5104.13370959788,5233.286892040292,5415.084896005051,1885.6007,2028.426408285977,0.01,1,,2021.3652186494344,2028.426408285977,2029.4626277242003,1987.1819742938485,1909.5873930038326
shared,2025-07-27,40,5254.2601,5089.9969791600215,0.1,1,,5088.874067996141,5088.29931484402,5089.9969791600215,5157.122930251561,5300.182356649445,2169.8456,2297.5890993956027,0.01,1,,2284.835395715654,2297.5890993956027,2304.0944357279177,2266.4577514642706,2192.7112338809043
shared,2025-07-27,41,5132.35,5183.623120917898,0.1,1,,5180.634306393233,5180.577526437767,5183.623120917898,5198.442726708728,5219.340813060965,2673.9,2621.8905065690847,0.01,1,,2599.874390172861,2621.8905065690847,2647.1147530282856,2671.2114761450102,2674.18718825201
shared,2025-07-27,42,4995.9265,5063.299891529139,0.1,1,,5071.552210753463,5070.033513679996,5063.299891529139,5059.194277234535,5080.599693962328,3164.4554,2951.463374289134,0.01,1,,2920.08519754618,2951.463374289134,2990.446804915455,3064.7522514713337,3142.061890246113
shared,2025-07-27,43,5087.7787,5042.929490240426,0.1,1,,5043.608648275236,5042.903721763943,5042.929490240426,5079.525914732158,5156.158880670899,3431.7214,3238.890808880903,0.01,1,,3201.796179141915,3238.890808880903,3281.1686833014173,3347.874503333636,3412.9568509567384
shared,2025-07-27,44,5145.2,5057.895049378168,0.1,1,,5040.507002474398,5042.057033546886,5057.895049378168,5132.82707620578,5216.022214928499,3560.4375,3481.6449148061515,0.01,1,,3443.119143785973,3481.6449148061515,3518.6043518819574,3546.2880417373967,3557.6338152938292
shared,2025-07-27,45,4808.2751,4856.188395674131,0.1,1,,4853.144540932826,4853.028077827691,4856.188395674131,4876.99750523645,4897.21338638205,3822.6052,3720.561946010389,0.01,1,,3681.9727105708353,3720.561946010389,3749.524564400379,3772.875536201293,3810.078151978699
