企业代号,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,F7,F8,F9,F10
E340,11,10,1,0,29649.72,2520.2799999999997,4500.0,32170.0,164,137,27,11,6827724.2299999995,204831.67,1578871.5,7032555.9,7000385.9,0.16,0.06285714285714286,0.9090909090909091,0.32926829268292684,0.6836899478411486,-0.20100571739434356
E341,53,53,0,0,1434811.7,210257.54,0.0,1645069.24,75,69,6,0,3378699.3,507960.7,373300.0,3886660.0,2241590.76,0.046875,0.0,0.660377358490566,0.32,0.5188922121245305,5.0
E342,263,245,18,1,2240183.79,330406.99,99363.84,2570590.78,159,132,27,1,4929621.64,754328.82,1158280.74,5683950.46,3113359.68,0.1066350710900474,0.004739336492890996,0.4448669201520912,0.44025157232704404,0.44256526274779046,0.33276128665059873
E343,3,3,0,0,792.4499999999999,47.55,0.0,840.0,433,401,32,10,2551960.05,76643.35,216786.31,2628603.4,2627763.4,0.07339449541284404,0.022935779816513763,1.0,0.8660508083140878,0.9354261068041357,1.0336605933359622
E344,121,118,3,2,1400067.96,191869.93,23572.0,1591937.89,93,88,5,5,2301371.92,357168.08,120582.0,2658540.0,1066602.11,0.037383177570093455,0.03271028037383177,0.371900826446281,0.22580645161290322,0.30765140849786243,0.1127850983928679
E345,253,249,4,0,582446.76,78381.38,4926.0,660828.14,87,75,12,0,2248406.59,265563.41,386420.0,2513970.0,1853141.8599999999,0.047058823529411764,0.0,0.1976284584980237,0.5172413793103449,0.391532662800419,0.407057568758872
E346,496,487,9,7,2307017.62,352976.3,60399.0,2659993.92,645,605,40,2,2408534.78,377361.06,196839.13,2785895.84,125901.91999999993,0.04294478527607362,0.007887817703768623,0.3346774193548387,0.1937984496124031,0.27346555002247147,0.18787490388667513
E347,87,85,2,0,974659.34,148240.24,6028.0,1122899.58,210,170,40,0,2117098.2,339576.02,108376.44,2456674.2199999997,1333774.6399999997,0.1414141414141414,0.0,0.27586206896551724,0.28095238095238095,0.2784188584280415,-0.040202656609417686
E348,200,192,8,4,772629.59,19685.82,22618.7,792315.41,4269,4050,219,32,2260862.78,67829.64,118291.8,2328692.42,1536377.0099999998,0.05079436115462072,0.008055493398970687,0.43,0.2176153665963926,0.34077591447964917,0.31381177641482705
E349,9,9,0,0,6878.61,567.4399999999999,0.0,7446.05,39,39,0,0,3329073.81,99872.19,0.0,3428946.0,3421499.95,0.0,0.0,0.5555555555555556,1.0,0.8089010988089465,-0.6777627836739207
E350,629,623,6,1,406815.57,35895.7,5266.43,442711.27,60,52,8,1,1472460.75,44184.25,246758.0,1516645.0,1073933.73,0.020319303338171262,0.002902757619738752,0.4069952305246423,0.26666666666666666,0.3440612073315719,3.1220764569520365
E351,101,100,1,1,297904.48,10431.57,3138.0,308336.05,60,52,8,0,1057514.98,31725.32,266468.8,1089240.3,780904.25,0.055900621118012424,0.006211180124223602,0.32673267326732675,0.6666666666666666,0.5249755633478849,5.0
E352,743,735,8,12,13736577.61,999584.11,89465.2,14736161.72,52,47,5,0,2649962.15,79498.84999999999,240888.0,2729461.0,-12006700.72,0.016352201257861635,0.01509433962264151,0.4522207267833109,0.19230769230769232,0.347480815479888,-0.1599816840715852
E353,234,224,10,1,318399.44,15045.34,41311.0,333444.77999999997,80,68,12,4,2734142.36,82024.28,705400.0,2816166.64,2482721.8600000003,0.07006369426751592,0.01592356687898089,0.23076923076923078,0.275,0.2538497960111673,-0.30077770298481876
E354,67,65,2,0,590037.09,73642.91,17900.0,663680.0,323,293,30,7,2217049.23,66511.17,218385.08,2283560.4,1619880.4,0.08205128205128205,0.017948717948717947,0.7313432835820896,0.38390092879256965,0.5840560425029563,0.09366135295898728
E355,4,3,1,0,505290.2,25269.8,530000.0,530560.0,279,263,16,0,1194335.28,35850.53,61794.0,1230185.81,699625.81,0.06007067137809187,0.0,1.0,0.21505376344086022,0.723273157655556,2.018487767114758
E356,3,3,0,0,16128.3,31.7,0.0,16160.0,191,189,2,0,1507883.02,45648.94,7703.0,1553531.96,1537371.96,0.010309278350515464,0.0,1.0,0.9790575916230366,0.9895841974573717,1.5876131788237278
E357,10,10,0,1,62418.02,4097.18,0.0,66515.2,154,144,10,0,1330097.04,39902.7,99970.28,1369999.74,1303484.54,0.06097560975609756,0.006097560975609756,0.8,0.6883116883116883,0.7462482764691946,1.3779499530204184
E358,2,2,0,0,528.3,31.7,0.0,560.0,301,259,42,34,1604256.98,48127.69,349641.91,1652384.67,1651824.67,0.13861386138613863,0.08421052631578947,1.0,0.5681063122923588,0.8132480501256745,0.9023885652732073
E359,2,2,0,0,528.3,31.7,0.0,560.0,243,224,19,3,1190765.02,35723.0,121573.0,1226488.02,1225928.02,0.07755102040816327,0.012244897959183673,1.0,0.448559670781893,0.7749857347886993,5.0
E360,3,3,0,0,792.4499999999999,47.55,0.0,840.0,35,29,6,0,2610374.92,78311.19,501680.0,2688686.11,2687846.11,0.15789473684210525,0.0,1.0,1.0,1.0,-0.6777627836739207
E361,174,171,3,0,3248944.6,88683.0,116815.0,3337627.6,118,90,28,0,4901439.63,280898.17,659339.8,5182337.8,1844710.1999999997,0.10616438356164383,0.0,0.867816091954023,0.3220338983050847,0.6545267760420206,0.09736308181187539
E362,126,122,4,4,411876.14,42222.659999999996,53527.0,454098.8,105,95,10,4,4207637.88,126229.12,474973.0,4333867.0,3879768.2,0.06060606060606061,0.03463203463203463,0.2619047619047619,0.6952380952380952,0.5253332815359621,-0.6777627836739207
E363,99,93,6,4,201489.97,7975.47,6099.0,209465.44,39,30,9,0,1072700.23,32231.89,482475.12,1104932.12,895466.6800000002,0.10869565217391304,0.028985507246376812,0.18181818181818182,0.5384615384615384,0.4018698045648841,5.0
E364,140,140,0,5,433344.43,40749.520000000004,0.0,474093.95,335,308,27,6,2029007.68,320710.09,176779.33,2349717.77,1875623.82,0.056842105263157895,0.023157894736842106,0.5214285714285715,0.22388059701492538,0.40125445593899656,-0.1394917722189218
E365,130,126,4,1,1847659.22,225819.61,60738.73,2073478.83,88,76,12,0,3453091.74,344047.29,643380.0,3797139.03,1723660.1999999997,0.07339449541284404,0.0045871559633027525,0.45384615384615384,0.5340909090909091,0.4955953140085671,1.6887575680897386
E366,21,21,0,0,361648.44,18412.870000000003,0.0,380061.31,20,19,1,0,1430221.0,71511.0,90000.0,1501732.0,1121670.69,0.024390243902439025,0.0,0.8571428571428571,0.8,0.8290638930598233,0.3771640570898573
E367,25,23,2,0,228432.40999999997,11425.240000000002,30451.2,239857.65,215,198,17,10,1996948.94,73051.06,240000.0,2070000.0,1830142.35,0.07916666666666666,0.041666666666666664,0.32,0.7395348837209302,0.5697858563706762,-0.2049018108804756
E368,87,83,4,0,303201.97,24932.19,241390.0,328134.16,32,22,10,1,818690.09,77248.91,578179.0,895939.0,567804.8400000001,0.11764705882352941,0.008403361344537815,0.3333333333333333,0.8125,0.6209941066995367,1.0605319470981156
E369,161,152,9,0,637106.37,102287.81,66265.0,739394.18,214,200,14,2,1416940.03,225279.87,125551.0,1642219.9,902825.7199999999,0.06133333333333333,0.005333333333333333,0.39751552795031053,0.6869158878504673,0.5611916036181448,-0.24118558411223834
E370,4,3,1,0,800.1399999999999,39.86,257.0,840.0,498,470,28,9,2021150.33,60608.72,120391.0,2081759.05,2080919.05,0.05776892430278884,0.017928286852589643,1.0,0.3032128514056225,0.7388971624175884,1.0004176772729876
E371,81,80,1,0,186151.18,18716.36,1215.0,204867.54,32,26,6,0,1237223.2,108693.25,328249.0,1345916.45,1141048.91,0.061946902654867256,0.0,0.5432098765432098,0.625,0.5855347854628661,0.13674319422809122
E372,324,323,1,0,548783.33,78540.37,20004.0,627323.7,586,536,50,21,2065282.1300000001,148892.9,240314.41999999998,2214175.03,1586851.3299999998,0.056043956043956046,0.023076923076923078,0.6481481481481481,0.3651877133105802,0.5260504195896455,-0.15879215800305457
E373,881,868,13,2,19766080.82,2975118.59,630659.74,22741199.41,112,109,3,0,1320702.46,184521.54,15932.779999999999,1505224.0,-21235975.41,0.016112789526686808,0.002014098690835851,0.48127128263337116,0.7410714285714286,0.6248235389821947,3.0142625491583983
E374,3,3,0,0,47130.240000000005,1429.76,0.0,48560.0,249,204,45,0,1268347.17,38050.41,248278.75,1306397.58,1257837.58,0.17857142857142858,0.0,1.0,0.27309236947791166,0.7330004919053807,5.0
E375,2,2,0,0,528.3,31.7,0.0,560.0,377,357,20,0,985964.72,29600.78,89442.0,1015565.5,1015005.5,0.052770448548812667,0.0,1.0,0.08222811671087533,0.7094932921380642,0.4253919209270036
E376,3,3,0,0,6353.54,206.45999999999998,0.0,6560.0,53,45,8,0,566469.26,17074.02,250660.0,583543.28,576983.28,0.14285714285714285,0.0,1.0,0.6037735849056604,0.825997137352737,5.0
E377,110,108,2,0,245984.74,8787.26,2650.0,254772.0,87,58,29,2,779587.0700000001,24216.23,294097.8,803803.3,549031.3,0.15736040609137056,0.01015228426395939,0.6363636363636364,0.42528735632183906,0.541215305185085,0.9593881787565106
E378,692,685,7,4,1178656.78,139754.03,28095.760000000002,1318410.81,362,298,64,9,877931.62,108362.69,346163.02,986294.31,-332116.5,0.06736242884250475,0.012333965844402278,0.7644508670520231,0.23756906077348067,0.5660495502928095,5.0
E379,385,369,16,3,1294317.86,133700.83,146893.74,1428018.69,239,155,84,0,2260264.93,224027.07,384870.2,2484292.0,1056273.31,0.16025641025641027,0.004807692307692308,0.3194805194805195,0.4602510460251046,0.39616841601441777,-0.4517426004767761
E380,2,2,0,0,528.3,31.7,0.0,560.0,188,166,22,16,1226591.1099999999,36797.8,202471.88999999998,1263388.91,1262828.91,0.11578947368421053,0.08421052631578947,1.0,0.9680851063829787,0.9841719293905266,4.750393144528996
E381,1823,1766,57,4,84704521.0,12688834.96,2588480.14,97393355.96,82,80,2,17,1495993.29,222696.5,12882.810000000001,1718689.79,-69420999.46000001,0.030971128608923884,0.011023622047244094,0.38837081733406476,0.8048780487804879,0.6319258521240506,1.0664906341097016
E382,2,2,0,0,699.24,60.76,0.0,760.0,88,88,0,0,516453.39999999997,15493.6,0.0,531947.0,531187.0,0.0,0.0,1.0,0.06818181818181818,0.7087484604323944,4.638263532037834
E383,13,13,0,0,227271.78,7278.219999999999,0.0,234550.0,126,111,15,7,812322.3099999999,24369.690000000002,131428.5,836692.0,602142.0,0.1079136690647482,0.050359712230215826,0.6923076923076923,0.9444444444444444,0.8280293622421785,5.0
E384,247,236,11,3,2536964.06,382025.34,160381.4,2918989.4,32,27,5,0,2003973.71,296847.36,449080.0,2300821.07,-618168.3300000001,0.05734767025089606,0.010752688172043012,0.2834008097165992,0.96875,0.7137200366558389,5.0
E385,31,29,2,0,13660.67,923.33,4600.0,14584.0,28,12,16,1,471838.44,14155.15,648718.79,485993.58999999997,471409.58999999997,0.3050847457627119,0.01694915254237288,0.8064516129032258,0.7142857142857143,0.7617638366274903,5.0
E386,401,398,3,0,183097.06,14150.3,830.0,197247.36,66,54,12,4,4145631.1300000004,124368.87,1048960.0,4270000.0,4072752.64,0.032119914346895075,0.008565310492505354,0.341645885286783,0.8939393939393939,0.6767013931454998,-0.6179714169434878
E387,3,3,0,0,1258.42,121.58,0.0,1380.0,94,86,8,0,825146.78,24754.219999999998,80000.0,849901.0,848521.0,0.08247422680412371,0.0,1.0,0.8617021276595744,0.9334159193020648,0.43041547107585193
E388,292,291,1,1,93133.58,12324.22,138.0,105457.8,354,319,35,0,1031505.4,30945.1,144000.7,1062450.5,956992.7,0.05572755417956656,0.0015479876160990713,0.6301369863013698,0.4632768361581921,0.5530361870735572,0.010358981678775473
E389,2,2,0,0,2836.56,43.44,0.0,2880.0,64,63,1,0,461618.42,13848.58,10241.5,475467.0,472587.0,0.015151515151515152,0.0,1.0,1.0,1.0,5.0
E390,16,16,0,0,6885.33,393.46999999999997,0.0,7278.8,14,14,0,0,794083.14,23822.48,0.0,817905.62,810626.82,0.0,0.0,0.3125,1.0,0.7408293494456061,0.5267905176674631
E391,3,3,0,0,839.6199999999999,50.379999999999995,0.0,890.0,350,318,32,3,1313751.0,40641.2,165572.87,1354392.2,1353502.2,0.0906515580736544,0.0084985835694051,1.0,0.1742857142857143,0.7177658079778116,-0.24047901637014452
E392,179,179,0,0,88514.42,5435.34,0.0,93949.76,260,227,33,2,1009536.89,30301.11,161616.64,1039838.0,945888.24,0.07517084282460136,0.004555808656036446,0.5754189944134078,0.09615384615384616,0.41252429095867493,0.4386072492168914
E393,24,23,1,0,373649.92,53578.32,26097.0,427228.24,607,544,63,10,893770.03,26836.56,141514.12,920606.59,493378.35,0.10142630744849446,0.01584786053882726,0.875,0.28171334431630973,0.6499951570457582,0.04646579719838598
E394,551,533,18,4,751513.69,18565.16,105766.0,770078.85,79,21,58,0,1071989.32,32159.68,1330663.0,1104149.0,334070.15,0.12063492063492064,0.006349206349206349,0.27223230490018147,0.7974683544303798,0.5958465423870324,5.0
E395,137,133,4,3,231871.95,32584.07,14947.0,264456.02,139,94,45,3,1900800.6400000001,315822.46,1294624.75,2216623.1,1952167.08,0.17753623188405798,0.021739130434782608,0.3795620437956204,0.381294964028777,0.38042949063132236,-0.597113577806659
E396,211,198,13,0,448666.61,50049.57,288134.0,498716.18,70,65,5,3,618130.35,37087.85,206304.0,655218.2,156502.01999999996,0.06405693950177936,0.010676156583629894,0.2890995260663507,0.6285714285714286,0.48922416987926665,-0.46863445383565633
E397,19,19,0,0,383834.10000000003,58805.899999999994,0.0,442640.0,183,132,51,0,650214.96,19506.54,164692.2,669721.5,227081.5,0.2524752475247525,0.0,0.9473684210526315,0.2677595628415301,0.6961329286497095,0.08806331996851409
E398,74,73,1,0,77724.01,3086.78,976.0,80810.79,89,89,0,0,618867.38,18565.97,0.0,637433.35,556622.5599999999,0.006134969325153374,0.0,0.6351351351351351,0.6741573033707865,0.6549369090115844,0.2984693695208167
E399,52,52,0,0,18163.239999999998,2007.96,0.0,20171.2,19,15,4,0,442160.01,13264.79,64233.0,455424.8,435253.6,0.056338028169014086,0.0,0.8076923076923077,0.47368421052631576,0.6620965168339373,5.0
E400,16,16,0,0,63453.47,8190.18,0.0,71643.65,134,122,12,0,815647.97,24679.73,79128.0,840327.7,768684.0499999999,0.08,0.0,0.9375,0.39552238805970147,0.7194943396081894,-0.27101343447289106
E401,28,28,0,0,165356.5,21714.350000000002,0.0,187070.85,77,39,38,0,314030.71,46262.28,224778.62,360292.99,173222.13999999998,0.3286082474226804,0.0,0.5357142857142857,0.5454545454545454,0.5406063526612465,5.0
E402,57,57,0,0,413456.7,68751.3,0.0,482208.0,25,22,3,2,470389.58,78244.74,152843.2,548634.3200000001,66426.32000000007,0.036585365853658534,0.024390243902439025,0.9649122807017544,0.96,0.9624592743199738,-0.3073622508752698
E403,110,108,2,0,90426.81,9624.71,1086.0,100051.52,70,61,9,0,1197548.3499999999,45183.36,130517.98999999999,1242731.71,1142680.19,0.06111111111111111,0.0,0.2727272727272727,0.8571428571428571,0.6360322487265392,-0.4523888587829266
E404,29,25,4,0,816347.35,120637.65,40500.0,936985.0,21,15,6,0,830292.22,85807.78,600000.0,916100.0,-20885.0,0.2,0.0,0.6896551724137931,0.8571428571428571,0.7779197048500954,-0.33346056232138244
E405,18,17,1,0,86172.26,5166.86,10000.0,91339.12,45,25,20,0,591433.0,17743.0,200.0,609176.0,517836.88,0.3286082474226804,0.0,0.8888888888888888,0.2222222222222222,0.6478835438717,-0.557018598092529
E406,52,52,0,0,191619.41,6404.38,0.0,198023.79,31,24,7,1,831766.44,24953.01,373799.9,856719.45,658695.6599999999,0.08433734939759036,0.012048192771084338,0.23076923076923078,0.8387096774193549,0.6150968870294747,0.40195394054243383
E407,149,148,1,2,388120.85,23123.329999999998,1398.0,411244.18,44,31,13,2,1848944.65,55468.35,1000000.0,1904413.0,1493168.82,0.07253886010362694,0.02072538860103627,0.37583892617449666,0.8863636363636364,0.6807699296736627,1.8550444014765093
E408,40,39,1,0,60304.62,7469.5199999999995,9999.96,67774.14,32,26,6,0,522142.94,15683.06,118736.0,537826.0,470051.86,0.09722222222222222,0.0,0.75,0.6875,0.7194290270763336,0.4052085531479925
E409,15,15,0,0,47059.72,2639.2799999999997,0.0,49699.0,101,90,11,0,216430.45,6492.92,35347.08,222923.37,173224.37,0.09482758620689655,0.0,0.8666666666666667,0.36633663366336633,0.6653245975743414,1.8756051554244118
E410,105,105,0,4,16780.68,2095.49,0.0,18876.170000000002,66,65,1,1,406965.83,5892.17,8970.0,412858.0,393981.83,0.005847953216374269,0.029239766081871343,0.9238095238095239,0.18181818181818182,0.6657634292753127,0.03657759431647049
E411,109,109,0,0,245753.44,5947.59,0.0,251701.03,97,67,30,4,260305.24,7997.76,134753.28,268303.0,16601.97,0.14563106796116504,0.019417475728155338,0.5045871559633027,0.31958762886597936,0.422341361038268,0.23402993907071437
E412,86,83,3,0,65895.24,3985.12,12000.0,69880.36,149,137,12,0,320552.78,10548.22,32435.0,331101.0,261220.64,0.06382978723404255,0.0,0.7325581395348837,0.2080536912751678,0.5384829459936651,0.3183349324756034
E413,62,62,0,0,24463.71,2780.19,0.0,27243.9,40,33,7,0,286978.87,8609.44,56100.649999999994,295588.31,268344.41,0.06862745098039216,0.0,0.9032258064516129,0.75,0.8301556653544462,5.0
E414,6,6,0,0,9804.72,477.61,0.0,10282.33,14,11,3,0,377087.37,11312.63,133300.0,388400.0,378117.67,0.15,0.0,0.8333333333333334,0.7142857142857143,0.7760955244288867,5.0
E415,2,2,0,0,17142.86,857.14,0.0,18000.0,208,208,0,7,85328.75,2564.45,0.0,87893.2,69893.2,0.0,0.03333333333333333,1.0,0.10096153846153846,0.7107014957943035,5.0
E416,8,7,1,0,105461.63,6296.09,72836.02,111757.72,25,23,2,0,209414.41,6282.389999999999,18000.0,215696.8,103939.07999999999,0.09090909090909091,0.0,0.75,0.92,0.8393151970505479,5.0
E417,128,127,1,0,155036.38999999998,18782.07,128.0,173818.46,14,10,0,0,161669.92,4850.08,0.0,166520.0,-7298.459999999992,0.007462686567164179,0.0,0.6875,1.0,0.8580956386091239,-0.14361517953710262
E418,71,71,0,0,46292.93,2702.51,0.0,48995.44,23,20,3,0,425830.54,13060.66,25723.2,438891.2,389895.76,0.031914893617021274,0.0,0.4788732394366197,0.391304347826087,0.4372863318674169,5.0
E419,1304,1278,26,13,11780867.65,128731.87,125378.72,11909599.52,14,10,0,0,72786.4,3124.5299999999997,0.0,79203.3,-11854399.52,0.019877675840978593,0.009938837920489297,0.46549079754601225,1.0,0.7799620768345159,5.0
E420,153,151,2,0,1875705.46,261883.9,11460.0,2137589.36,126,114,12,0,72786.4,10691.46,12542.5,82321.73,-2055267.63,0.05017921146953405,0.0,0.5294117647058824,0.16666666666666666,0.392463115710747,-0.014392179163319314
E421,19,19,0,0,30393.81,1776.19,0.0,32170.0,29,28,1,0,245700.76,7371.07,0.0,253071.83,220901.83,0.020833333333333332,0.0,0.8947368421052632,0.8620689655172413,0.8785547558144754,0.34267466773785454
E422,3,3,0,0,889.39,70.61,0.0,960.0,30,27,3,0,72786.4,2306.88,1351.0,79203.3,26896.61,0.09090909090909091,0.0,1.0,0.3,0.73824115301167,5.0
E423,21,21,0,1,61046.14,8005.56,0.0,69051.7,14,10,1,0,72786.4,2306.88,5770.0,79203.3,5918.300000000003,0.03571428571428571,0.03571428571428571,0.7142857142857143,1.0,0.8689660757568884,0.5441524975624819
E424,25,25,0,0,254329.9,17669.49,0.0,271999.39,43,37,6,2,76896.42,2306.88,11482.31,79203.3,-192796.09000000003,0.08823529411764706,0.029411764705882353,0.56,0.5348837209302325,0.5475858813538617,5.0
E425,118,116,2,3,57196.25,4885.150000000001,2678.84,62081.4,18,10,8,0,85126.20999999999,2553.79,69472.0,87680.0,25598.6,0.07352941176470588,0.022058823529411766,0.576271186440678,1.0,0.8161153350849825,5.0
