date,fixed_total_cost_yuan,free_total_cost_yuan,free_minus_fixed_yuan,fixed_planned_cost_yuan,free_planned_cost_yuan,fixed_emergency_cost_yuan,free_emergency_cost_yuan,delta_emergency_kWh,fixed_state_end_kWh,free_state_end_kWh,fixed_nominal_terminal_kWh,free_nominal_terminal_kWh
2025-12-03,63394.27002516259,63443.100785968636,48.83076080604951,63394.27002516259,63443.100785968636,0.0,0.0,0.0,7400.4878908468645,2880.9880116158492,6000.0,1200.0
2025-12-04,61845.90801313967,61781.27171934361,-64.63629379605845,61629.46639134051,61564.83009754445,216.4416217991597,216.4416217991597,0.0,6919.319713153639,2265.5449591043543,6000.0,1200.0
2025-12-05,27536.095885556628,27537.570273989237,1.4743884326089756,27536.095885556628,27537.570273989237,0.0,0.0,0.0,7729.928046278074,3084.2834433837556,6000.0,1200.0
2025-12-06,26681.71260153389,26676.238747335752,-5.473854198138724,26681.71260153389,26676.238747335752,0.0,0.0,0.0,6848.88012914587,2220.1315224482155,6000.0,1200.0
2025-12-07,62549.34571746232,62539.137819510855,-10.207897951462655,62506.53424642868,62496.32634847722,42.811471033640096,42.811471033640096,0.0,6671.134426544791,1968.0814676465473,6000.0,1200.0
2025-12-08,66648.36771204643,66674.521830177,26.15411813056562,66648.36771204643,66674.521830177,0.0,0.0,0.0,7032.718019165235,2463.9731888899105,6000.0,1200.0
2025-12-09,61633.315363628455,61593.56902591396,-39.746337714495894,61318.19868780051,61278.452350086016,315.11667582794604,315.11667582794604,0.0,6325.795042797967,1653.789643695796,6000.0,1200.0
2025-12-10,61530.10440961715,61542.883217268296,12.778807651142415,61530.10440961715,61542.883217268296,0.0,0.0,0.0,6499.071222592186,1714.5638912683653,6000.0,1200.0
2025-12-11,62426.99417723535,62492.9105469749,65.91636973954883,62426.99417723535,62492.9105469749,0.0,0.0,0.0,6643.397473850399,1897.6675120521904,6000.0,1200.0
2025-12-12,26417.425900439608,26464.14249642093,46.71659598132101,26417.425900439608,26464.14249642093,0.0,0.0,0.0,6635.647474613537,1990.8140257673163,6000.0,1200.0
2025-12-13,26780.366372585253,26778.787122192603,-1.5792503926495556,26780.366372585253,26778.787122192603,0.0,0.0,0.0,6630.694407109354,1977.7517224916573,6000.0,1200.0
2025-12-14,62188.8653956485,62191.1919324829,2.326536834400031,62188.8653956485,62191.1919324829,0.0,0.0,0.0,6381.075451821051,1669.7385457399375,6000.0,1200.0
2025-12-15,63067.532709088024,63098.91176014298,31.379051054958836,63067.532709088024,63098.91176014298,0.0,0.0,0.0,6582.663539064113,1881.8815310301134,6000.0,1200.0
2025-12-16,63190.964075429365,63216.41378194171,25.449706512343255,63190.964075429365,63216.41378194171,0.0,0.0,0.0,6387.468684702774,1753.4980374410238,6000.0,1200.0
2025-12-17,63352.61473404875,63346.90764312008,-5.707090928670368,63352.61473404875,63346.90764312008,0.0,0.0,0.0,6546.891193000468,1866.3199621699932,6000.0,1200.0
2025-12-18,63088.972920688844,63104.8966784203,15.923757731456135,63088.972920688844,63104.8966784203,0.0,0.0,0.0,6571.864362112467,1890.3152779640072,6000.0,1200.0
2025-12-19,26871.860335711368,26888.14426811599,16.283932404621737,26871.860335711368,26888.14426811599,0.0,0.0,0.0,6388.020671830884,1724.2848632176633,6000.0,1200.0
2025-12-20,27430.616814725083,27439.164844139552,8.548029414469056,27430.616814725083,27439.164844139552,0.0,0.0,0.0,6654.0355776768365,1900.2390122117663,6000.0,1200.0
2025-12-21,62795.62911539037,62846.16351607822,50.53440068784403,62795.62911539037,62846.16351607822,0.0,0.0,0.0,6496.436879665836,1833.6335944965806,6000.0,1200.0
2025-12-22,63687.99241555328,63695.6239626708,7.631547117518494,63687.99241555328,63695.6239626708,0.0,0.0,0.0,6356.855681427459,1733.398180803943,6000.0,1200.0
2025-12-23,63890.03159757944,63879.42136575858,-10.610231820857734,63890.03159757944,63879.42136575858,0.0,0.0,0.0,6706.457310455621,2003.50541478793,6000.0,1200.0
2025-12-24,63192.307527706565,63218.26017071941,25.952643012846238,63192.307527706565,63218.26017071941,0.0,0.0,0.0,6490.238382814419,1817.5663789652085,6000.0,1200.0
2025-12-25,63477.84270703926,63490.2282305575,12.385523518241826,63477.84270703926,63490.2282305575,0.0,0.0,0.0,6474.453003222694,1865.7601267885764,6000.0,1200.0
2025-12-26,27554.537774337194,27536.34569913517,-18.19207520202326,27554.537774337194,27536.34569913517,0.0,0.0,0.0,7034.849689855376,2354.48694759917,6000.0,1200.0
2025-12-27,27206.827997015156,27220.537401899837,13.709404884681135,27206.827997015156,27220.537401899837,0.0,0.0,0.0,6745.9594818072865,2128.8583243888374,6000.0,1200.0
2025-12-28,63486.28059849982,63470.93956181542,-15.341036684396386,63486.28059849982,63470.93956181542,0.0,0.0,0.0,6763.155390879706,2187.4077786642156,6000.0,1200.0
2025-12-29,63938.061618465086,63902.8377180225,-35.223900442586455,63938.061618465086,63902.8377180225,0.0,0.0,0.0,6454.531116411835,1729.7763363903182,6000.0,1200.0
2025-12-30,63212.13624492683,63249.62414971935,37.48790479252057,63212.13624492683,63249.62414971935,0.0,0.0,0.0,6686.4641975643435,2060.0176672084353,6000.0,1200.0
2025-12-31,62134.79712564682,62124.19033549786,-10.606790148965956,62134.79712564682,62124.19033549786,0.0,0.0,0.0,6236.456532540259,1619.655747283393,6000.0,1200.0
