strategy_id,terminal_mode,date,next_date,day_end_actual_kWh,day_end_nominal_kWh,next_emergency_0_6h_kWh,next_emergency_0_6h_cost_yuan
T_free,free,2025-10-29,2025-10-30,1382.6648313454257,1200.0,0.0,0.0
T_free,free,2025-10-30,2025-10-31,1475.6083962666999,1200.0,0.0,0.0
T_free,free,2025-10-31,2025-11-01,1684.2739047012008,1200.0,0.0,0.0
T_free,free,2025-11-01,2025-11-02,2026.288764792689,1200.0,0.0,0.0
T_free,free,2025-11-02,2025-11-03,1556.8575098196502,1200.0,0.0,0.0
T_free,free,2025-11-03,2025-11-04,1918.8402500865395,1200.0,11.62166666666667,52.87277250000002
T_free,free,2025-11-04,2025-11-05,1504.423323884437,1200.0,0.0,0.0
T_free,free,2025-11-05,2025-11-06,1902.439060653946,1200.0,0.0,0.0
T_free,free,2025-11-06,2025-11-07,1564.6731801164535,1200.0,0.0,0.0
T_free,free,2025-11-07,2025-11-08,1878.2027478543555,1200.0,0.0,0.0
T_free,free,2025-11-08,2025-11-09,1927.424092830328,1200.0,0.0,0.0
T_free,free,2025-11-09,2025-11-10,1701.9151310059624,1200.0,0.0,0.0
T_free,free,2025-11-10,2025-11-11,1639.3492222357727,1200.0,0.0,0.0
T_free,free,2025-11-11,2025-11-12,1764.956324369574,1200.0,0.0,0.0
T_free,free,2025-11-12,2025-11-13,1794.4012237386771,1200.0,0.0,0.0
T_free,free,2025-11-13,2025-11-14,1658.4814442180736,1200.0,0.0,0.0
T_free,free,2025-11-14,2025-11-15,2191.113739849465,1200.0,0.0,0.0
T_free,free,2025-11-15,2025-11-16,1895.969007218179,1200.0,0.0,0.0
T_free,free,2025-11-16,2025-11-17,1588.0343219682136,1200.0,0.0,0.0
T_free,free,2025-11-17,2025-11-18,2008.4112258206849,1200.0,0.0,0.0
T_free,free,2025-11-18,2025-11-19,1515.1748967236463,1200.0,1.3850000000001046,6.301057500000476
T_free,free,2025-11-19,2025-11-20,1640.0526954674428,1200.0,0.0,0.0
T_free,free,2025-11-20,2025-11-21,1853.6617476430338,1200.0,0.0,0.0
T_free,free,2025-11-21,2025-11-22,2174.500965194998,1200.0,0.0,0.0
T_free,free,2025-11-22,2025-11-23,1942.2464461082473,1200.0,0.0,0.0
T_free,free,2025-11-23,2025-11-24,1771.523717307793,1200.0,0.0,0.0
T_free,free,2025-11-24,2025-11-25,1488.637216949688,1200.0,0.0,0.0
T_free,free,2025-11-25,2025-11-26,1782.0800722903323,1200.0,0.0,0.0
T_free,free,2025-11-26,2025-11-27,2058.186735832457,1200.0,0.0,0.0
T_free,free,2025-11-27,2025-11-28,2017.9062410782992,1200.0,0.0,0.0
T_free,free,2025-11-28,2025-11-29,2117.2863156375756,1200.0,0.0,0.0
T_free,free,2025-11-29,2025-11-30,1930.7999841443868,1200.0,0.0,0.0
T_free,free,2025-11-30,2025-12-01,1695.5530952209226,1200.0,0.0,0.0
T_free,free,2025-12-01,2025-12-02,1485.6996954206932,1200.0,0.0,0.0
T_free,free,2025-12-02,2025-12-03,1323.5818671684888,1200.0,0.0,0.0
T_free,free,2025-12-03,2025-12-04,2880.9880116158492,1200.0,0.0,0.0
T_free,free,2025-12-04,2025-12-05,2265.5449591043543,1200.0,0.0,0.0
T_free,free,2025-12-05,2025-12-06,3084.2834433837556,1200.0,0.0,0.0
T_free,free,2025-12-06,2025-12-07,2220.1315224482155,1200.0,0.0,0.0
T_free,free,2025-12-07,2025-12-08,1968.0814676465473,1200.0,0.0,0.0
T_free,free,2025-12-08,2025-12-09,2463.9731888899105,1200.0,0.0,0.0
T_free,free,2025-12-09,2025-12-10,1653.789643695796,1200.0,0.0,0.0
T_free,free,2025-12-10,2025-12-11,1714.5638912683653,1200.0,0.0,0.0
T_free,free,2025-12-11,2025-12-12,1897.6675120521904,1200.0,0.0,0.0
T_free,free,2025-12-12,2025-12-13,1990.8140257673163,1200.0,0.0,0.0
T_free,free,2025-12-13,2025-12-14,1977.7517224916573,1200.0,0.0,0.0
T_free,free,2025-12-14,2025-12-15,1669.7385457399375,1200.0,0.0,0.0
T_free,free,2025-12-15,2025-12-16,1881.8815310301134,1200.0,0.0,0.0
T_free,free,2025-12-16,2025-12-17,1753.4980374410238,1200.0,0.0,0.0
T_free,free,2025-12-17,2025-12-18,1866.3199621699932,1200.0,0.0,0.0
T_free,free,2025-12-18,2025-12-19,1890.3152779640072,1200.0,0.0,0.0
T_free,free,2025-12-19,2025-12-20,1724.2848632176633,1200.0,0.0,0.0
T_free,free,2025-12-20,2025-12-21,1900.2390122117663,1200.0,0.0,0.0
T_free,free,2025-12-21,2025-12-22,1833.6335944965806,1200.0,0.0,0.0
T_free,free,2025-12-22,2025-12-23,1733.398180803943,1200.0,0.0,0.0
T_free,free,2025-12-23,2025-12-24,2003.50541478793,1200.0,0.0,0.0
T_free,free,2025-12-24,2025-12-25,1817.5663789652085,1200.0,0.0,0.0
T_free,free,2025-12-25,2025-12-26,1865.7601267885764,1200.0,0.0,0.0
T_free,free,2025-12-26,2025-12-27,2354.48694759917,1200.0,0.0,0.0
T_free,free,2025-12-27,2025-12-28,2128.8583243888374,1200.0,0.0,0.0
T_free,free,2025-12-28,2025-12-29,2187.4077786642156,1200.0,0.0,0.0
T_free,free,2025-12-29,2025-12-30,1729.7763363903182,1200.0,0.0,0.0
T_free,free,2025-12-30,2025-12-31,2060.0176672084353,1200.0,0.0,0.0
