问题编号,方案名称,账本类型,评价阶段,自然日,时段开始,时段结束,价格_元每千瓦时,实际负载_千瓦,光伏功率_千瓦,净负荷_千瓦时,计划购电量_千瓦时,最终有效购电量_千瓦时,充电量_千瓦时,放电量_千瓦时,应急购电量_千瓦时,弃电量_千瓦时,储能期初_千瓦时,储能期末_千瓦时,普通购电费_元,调整购电费_元,应急购电费_元,总费用_元,原始策略,原始时段序号,原始来源
问题二,N_free：模板购电计划,模板时段计划账本,正式评价期,2025-06-02,2025-06-03 00:00:00,2025-06-03 00:10:00,0.4276,,,,645.8496499133755,645.8496499133755,,,21.08535008662443,,,,276.16531030295937,,45.08047848520303,321.2457887881624,N_free,143,results/q2_time_mapping/N_free/template_plan.csv
问题二,N_free：模板购电计划,模板时段计划账本,正式评价期,2025-06-03,2025-06-03 00:10:00,2025-06-03 00:20:00,0.4248,,,,1465.8310341186502,1465.8310341186502,,,0.0,,,,622.6850232936026,,0.0,622.6850232936026,N_free,0,results/q2_time_mapping/N_free/template_plan.csv
问题二,N_free：模板购电计划,模板时段计划账本,正式评价期,2025-06-03,2025-06-03 00:20:00,2025-06-03 00:30:00,0.4245,,,,1462.316247131124,1462.316247131124,,,0.0,,,,620.7532469071621,,0.0,620.7532469071621,N_free,1,results/q2_time_mapping/N_free/template_plan.csv
问题二,N_free：模板购电计划,模板时段计划账本,正式评价期,2025-06-03,2025-06-03 00:30:00,2025-06-03 00:40:00,0.4269,,,,1454.6573271011534,1454.6573271011534,,,0.0,,,,620.9932129394824,,0.0,620.9932129394824,N_free,2,results/q2_time_mapping/N_free/template_plan.csv
问题二,N_free：模板购电计划,模板时段计划账本,正式评价期,2025-06-03,2025-06-03 00:40:00,2025-06-03 00:50:00,0.4272,,,,1462.64423836289,1462.64423836289,,,0.0,,,,624.8416186286266,,0.0,624.8416186286266,N_free,3,results/q2_time_mapping/N_free/template_plan.csv
问题二,N_free：模板购电计划,模板时段计划账本,正式评价期,2025-06-03,2025-06-03 00:50:00,2025-06-03 01:00:00,0.4271,,,,1464.7388571757224,1464.7388571757224,,,0.0,,,,625.589965899751,,0.0,625.589965899751,N_free,4,results/q2_time_mapping/N_free/template_plan.csv
问题二,N_free：模板购电计划,模板时段计划账本,正式评价期,2025-06-03,2025-06-03 01:00:00,2025-06-03 01:10:00,0.4285,,,,1455.916249906698,1455.916249906698,,,0.0,,,,623.8601130850201,,0.0,623.8601130850201,N_free,5,results/q2_time_mapping/N_free/template_plan.csv
问题二,N_free：模板购电计划,模板时段计划账本,正式评价期,2025-06-03,2025-06-03 01:10:00,2025-06-03 01:20:00,0.4311,,,,1281.9797093711854,1281.9797093711854,,,0.0,,,,552.661452709918,,0.0,552.661452709918,N_free,6,results/q2_time_mapping/N_free/template_plan.csv
问题二,N_free：模板购电计划,模板时段计划账本,正式评价期,2025-06-03,2025-06-03 01:20:00,2025-06-03 01:30:00,0.4302,,,,1458.6468218444054,1458.6468218444054,,,0.0,,,,627.5098627574632,,0.0,627.5098627574632,N_free,7,results/q2_time_mapping/N_free/template_plan.csv
问题二,N_free：模板购电计划,模板时段计划账本,正式评价期,2025-06-03,2025-06-03 01:30:00,2025-06-03 01:40:00,0.4279,,,,1462.0896201041885,1462.0896201041885,,,0.0,,,,625.6281484425823,,0.0,625.6281484425823,N_free,8,results/q2_time_mapping/N_free/template_plan.csv
问题二,N_free：模板购电计划,模板时段计划账本,正式评价期,2025-06-03,2025-06-03 01:40:00,2025-06-03 01:50:00,0.4312,,,,630.390135356053,630.390135356053,,,0.0,,,,271.82422636553,,0.0,271.82422636553,N_free,9,results/q2_time_mapping/N_free/template_plan.csv
问题二,N_free：模板购电计划,模板时段计划账本,正式评价期,2025-06-03,2025-06-03 01:50:00,2025-06-03 02:00:00,0.4333,,,,626.1607620717973,626.1607620717973,,,0.0,,,,271.3154582057098,,0.0,271.3154582057098,N_free,10,results/q2_time_mapping/N_free/template_plan.csv
问题二,N_free：模板购电计划,模板时段计划账本,正式评价期,2025-06-03,2025-06-03 02:00:00,2025-06-03 02:10:00,0.4311,,,,1442.609385971095,1442.609385971095,,,0.0,,,,621.908906292139,,0.0,621.908906292139,N_free,11,results/q2_time_mapping/N_free/template_plan.csv
问题二,N_free：模板购电计划,模板时段计划账本,正式评价期,2025-06-03,2025-06-03 02:10:00,2025-06-03 02:20:00,0.4293,,,,1460.7505023246165,1460.7505023246165,,,0.0,,,,627.1001906479578,,0.0,627.1001906479578,N_free,12,results/q2_time_mapping/N_free/template_plan.csv
问题二,N_free：模板购电计划,模板时段计划账本,正式评价期,2025-06-03,2025-06-03 02:20:00,2025-06-03 02:30:00,0.4324,,,,635.8853694465382,635.8853694465382,,,0.0,,,,274.95683374868315,,0.0,274.95683374868315,N_free,13,results/q2_time_mapping/N_free/template_plan.csv
问题二,N_free：模板购电计划,模板时段计划账本,正式评价期,2025-06-03,2025-06-03 02:30:00,2025-06-03 02:40:00,0.4367,,,,661.3532793051204,661.3532793051204,,,0.0,,,,288.81297707254606,,0.0,288.81297707254606,N_free,14,results/q2_time_mapping/N_free/template_plan.csv
问题二,N_free：模板购电计划,模板时段计划账本,正式评价期,2025-06-03,2025-06-03 02:40:00,2025-06-03 02:50:00,0.4348,,,,664.7079412909864,664.7079412909864,,,0.0,,,,289.01501287332087,,0.0,289.01501287332087,N_free,15,results/q2_time_mapping/N_free/template_plan.csv
问题二,N_free：模板购电计划,模板时段计划账本,正式评价期,2025-06-03,2025-06-03 02:50:00,2025-06-03 03:00:00,0.4335,,,,645.8728102128093,645.8728102128093,,,0.0,,,,279.9858632272528,,0.0,279.9858632272528,N_free,16,results/q2_time_mapping/N_free/template_plan.csv
问题二,N_free：模板购电计划,模板时段计划账本,正式评价期,2025-06-03,2025-06-03 03:00:00,2025-06-03 03:10:00,0.4357,,,,634.100327110628,634.100327110628,,,0.0,,,,276.2775125221006,,0.0,276.2775125221006,N_free,17,results/q2_time_mapping/N_free/template_plan.csv
问题二,N_free：模板购电计划,模板时段计划账本,正式评价期,2025-06-03,2025-06-03 03:10:00,2025-06-03 03:20:00,0.4374,,,,629.5602303991168,629.5602303991168,,,0.0,,,,275.3696447765737,,0.0,275.3696447765737,N_free,18,results/q2_time_mapping/N_free/template_plan.csv
问题二,N_free：模板购电计划,模板时段计划账本,正式评价期,2025-06-03,2025-06-03 03:20:00,2025-06-03 03:30:00,0.4371,,,,647.4504508517725,647.4504508517725,,,0.0,,,,283.0005920673097,,0.0,283.0005920673097,N_free,19,results/q2_time_mapping/N_free/template_plan.csv
问题二,N_free：模板购电计划,模板时段计划账本,正式评价期,2025-06-03,2025-06-03 03:30:00,2025-06-03 03:40:00,0.4356,,,,643.2537241277944,643.2537241277944,,,0.0,,,,280.2013222300672,,0.0,280.2013222300672,N_free,20,results/q2_time_mapping/N_free/template_plan.csv
问题二,N_free：模板购电计划,模板时段计划账本,正式评价期,2025-06-03,2025-06-03 03:40:00,2025-06-03 03:50:00,0.4353,,,,633.4054186549047,633.4054186549047,,,0.0,,,,275.72137874048,,0.0,275.72137874048,N_free,21,results/q2_time_mapping/N_free/template_plan.csv
问题二,N_free：模板购电计划,模板时段计划账本,正式评价期,2025-06-03,2025-06-03 03:50:00,2025-06-03 04:00:00,0.436,,,,612.4019258468599,612.4019258468599,,,0.0,,,,267.0072396692309,,0.0,267.0072396692309,N_free,22,results/q2_time_mapping/N_free/template_plan.csv
问题二,N_free：模板购电计划,模板时段计划账本,正式评价期,2025-06-03,2025-06-03 04:00:00,2025-06-03 04:10:00,0.4378,,,,629.6834909495,629.6834909495,,,0.0,,,,275.6754323376911,,0.0,275.6754323376911,N_free,23,results/q2_time_mapping/N_free/template_plan.csv
问题二,N_free：模板购电计划,模板时段计划账本,正式评价期,2025-06-03,2025-06-03 04:10:00,2025-06-03 04:20:00,0.4401,,,,632.6223822021612,632.6223822021612,,,0.0,,,,278.41711040717115,,0.0,278.41711040717115,N_free,24,results/q2_time_mapping/N_free/template_plan.csv
问题二,N_free：模板购电计划,模板时段计划账本,正式评价期,2025-06-03,2025-06-03 04:20:00,2025-06-03 04:30:00,0.4389,,,,647.4475524613209,647.4475524613209,,,0.0,,,,284.16473077527377,,0.0,284.16473077527377,N_free,25,results/q2_time_mapping/N_free/template_plan.csv
问题二,N_free：模板购电计划,模板时段计划账本,正式评价期,2025-06-03,2025-06-03 04:30:00,2025-06-03 04:40:00,0.4364,,,,668.0177638188853,668.0177638188853,,,0.0,,,,291.5229521305616,,0.0,291.5229521305616,N_free,26,results/q2_time_mapping/N_free/template_plan.csv
问题二,N_free：模板购电计划,模板时段计划账本,正式评价期,2025-06-03,2025-06-03 04:40:00,2025-06-03 04:50:00,0.4393,,,,651.1652028594515,651.1652028594515,,,0.0,,,,286.0568736161571,,0.0,286.0568736161571,N_free,27,results/q2_time_mapping/N_free/template_plan.csv
问题二,N_free：模板购电计划,模板时段计划账本,正式评价期,2025-06-03,2025-06-03 04:50:00,2025-06-03 05:00:00,0.4422,,,,638.9912076763322,638.9912076763322,,,0.0,,,,282.5619120344741,,0.0,282.5619120344741,N_free,28,results/q2_time_mapping/N_free/template_plan.csv
问题二,N_free：模板购电计划,模板时段计划账本,正式评价期,2025-06-03,2025-06-03 05:00:00,2025-06-03 05:10:00,0.4395,,,,636.5328135086068,636.5328135086068,,,0.0,,,,279.7561715370327,,0.0,279.7561715370327,N_free,29,results/q2_time_mapping/N_free/template_plan.csv
问题二,N_free：模板购电计划,模板时段计划账本,正式评价期,2025-06-03,2025-06-03 05:10:00,2025-06-03 05:20:00,0.4333,,,,624.0642165399032,624.0642165399032,,,0.0,,,,270.4070250267401,,0.0,270.4070250267401,N_free,30,results/q2_time_mapping/N_free/template_plan.csv
问题二,N_free：模板购电计划,模板时段计划账本,正式评价期,2025-06-03,2025-06-03 05:20:00,2025-06-03 05:30:00,0.4439,,,,600.6578951796283,600.6578951796283,,,0.0,,,,266.632039670237,,0.0,266.632039670237,N_free,31,results/q2_time_mapping/N_free/template_plan.csv
问题二,N_free：模板购电计划,模板时段计划账本,正式评价期,2025-06-03,2025-06-03 05:30:00,2025-06-03 05:40:00,0.4301,,,,1390.4879814908222,1390.4879814908222,,,0.0,,,,598.0488808392026,,0.0,598.0488808392026,N_free,32,results/q2_time_mapping/N_free/template_plan.csv
问题二,N_free：模板购电计划,模板时段计划账本,正式评价期,2025-06-03,2025-06-03 05:40:00,2025-06-03 05:50:00,0.3713,,,,1326.6256129541628,1326.6256129541628,,,0.0,,,,492.5760900898807,,0.0,492.5760900898807,N_free,33,results/q2_time_mapping/N_free/template_plan.csv
问题二,N_free：模板购电计划,模板时段计划账本,正式评价期,2025-06-03,2025-06-03 05:50:00,2025-06-03 06:00:00,0.5708,,,,547.1625822492925,547.1625822492925,,,0.0,,,,312.3204019478962,,0.0,312.3204019478962,N_free,34,results/q2_time_mapping/N_free/template_plan.csv
问题二,N_free：模板购电计划,模板时段计划账本,正式评价期,2025-06-03,2025-06-03 06:00:00,2025-06-03 06:10:00,0.9099,,,,0.0,0.0,,,0.0,,,,0.0,,0.0,0.0,N_free,35,results/q2_time_mapping/N_free/template_plan.csv
问题二,N_free：模板购电计划,模板时段计划账本,正式评价期,2025-06-03,2025-06-03 06:10:00,2025-06-03 06:20:00,0.9368,,,,0.0,0.0,,,0.0,,,,0.0,,0.0,0.0,N_free,36,results/q2_time_mapping/N_free/template_plan.csv
问题二,N_free：模板购电计划,模板时段计划账本,正式评价期,2025-06-03,2025-06-03 06:20:00,2025-06-03 06:30:00,0.8758,,,,0.0,0.0,,,0.0,,,,0.0,,0.0,0.0,N_free,37,results/q2_time_mapping/N_free/template_plan.csv
问题二,N_free：模板购电计划,模板时段计划账本,正式评价期,2025-06-03,2025-06-03 06:30:00,2025-06-03 06:40:00,0.8759,,,,0.0,0.0,,,0.0,,,,0.0,,0.0,0.0,N_free,38,results/q2_time_mapping/N_free/template_plan.csv
问题二,N_free：模板购电计划,模板时段计划账本,正式评价期,2025-06-03,2025-06-03 06:40:00,2025-06-03 06:50:00,0.8601,,,,0.0,0.0,,,0.0,,,,0.0,,0.0,0.0,N_free,39,results/q2_time_mapping/N_free/template_plan.csv
问题二,N_free：模板购电计划,模板时段计划账本,正式评价期,2025-06-03,2025-06-03 06:50:00,2025-06-03 07:00:00,0.8442,,,,0.0,0.0,,,0.0,,,,0.0,,0.0,0.0,N_free,40,results/q2_time_mapping/N_free/template_plan.csv
问题二,N_free：模板购电计划,模板时段计划账本,正式评价期,2025-06-03,2025-06-03 07:00:00,2025-06-03 07:10:00,0.8334,,,,0.0,0.0,,,0.0,,,,0.0,,0.0,0.0,N_free,41,results/q2_time_mapping/N_free/template_plan.csv
问题二,N_free：模板购电计划,模板时段计划账本,正式评价期,2025-06-03,2025-06-03 07:10:00,2025-06-03 07:20:00,0.8092,,,,0.0,0.0,,,0.0,,,,0.0,,0.0,0.0,N_free,42,results/q2_time_mapping/N_free/template_plan.csv
问题二,N_free：模板购电计划,模板时段计划账本,正式评价期,2025-06-03,2025-06-03 07:20:00,2025-06-03 07:30:00,0.7972,,,,0.0,0.0,,,0.0,,,,0.0,,0.0,0.0,N_free,43,results/q2_time_mapping/N_free/template_plan.csv
问题二,N_free：模板购电计划,模板时段计划账本,正式评价期,2025-06-03,2025-06-03 07:30:00,2025-06-03 07:40:00,0.7644,,,,0.0,0.0,,,0.0,,,,0.0,,0.0,0.0,N_free,44,results/q2_time_mapping/N_free/template_plan.csv
问题二,N_free：模板购电计划,模板时段计划账本,正式评价期,2025-06-03,2025-06-03 07:40:00,2025-06-03 07:50:00,0.6899,,,,215.53334597471172,215.53334597471172,,,0.0,,,,148.69645538795362,,0.0,148.69645538795362,N_free,45,results/q2_time_mapping/N_free/template_plan.csv
问题二,N_free：模板购电计划,模板时段计划账本,正式评价期,2025-06-03,2025-06-03 07:50:00,2025-06-03 08:00:00,0.86,,,,0.0,0.0,,,0.0,,,,0.0,,0.0,0.0,N_free,46,results/q2_time_mapping/N_free/template_plan.csv
问题二,N_free：模板购电计划,模板时段计划账本,正式评价期,2025-06-03,2025-06-03 08:00:00,2025-06-03 08:10:00,1.1617,,,,0.0,0.0,,,0.0,,,,0.0,,0.0,0.0,N_free,47,results/q2_time_mapping/N_free/template_plan.csv
问题二,N_free：模板购电计划,模板时段计划账本,正式评价期,2025-06-03,2025-06-03 08:10:00,2025-06-03 08:20:00,1.1683,,,,0.0,0.0,,,0.0,,,,0.0,,0.0,0.0,N_free,48,results/q2_time_mapping/N_free/template_plan.csv
问题二,N_free：模板购电计划,模板时段计划账本,正式评价期,2025-06-03,2025-06-03 08:20:00,2025-06-03 08:30:00,1.0956,,,,0.0,0.0,,,0.0,,,,0.0,,0.0,0.0,N_free,49,results/q2_time_mapping/N_free/template_plan.csv
问题二,N_free：模板购电计划,模板时段计划账本,正式评价期,2025-06-03,2025-06-03 08:30:00,2025-06-03 08:40:00,1.0849,,,,0.0,0.0,,,0.0,,,,0.0,,0.0,0.0,N_free,50,results/q2_time_mapping/N_free/template_plan.csv
问题二,N_free：模板购电计划,模板时段计划账本,正式评价期,2025-06-03,2025-06-03 08:40:00,2025-06-03 08:50:00,1.061,,,,0.0,0.0,,,0.0,,,,0.0,,0.0,0.0,N_free,51,results/q2_time_mapping/N_free/template_plan.csv
问题二,N_free：模板购电计划,模板时段计划账本,正式评价期,2025-06-03,2025-06-03 08:50:00,2025-06-03 09:00:00,1.043,,,,0.0,0.0,,,0.0,,,,0.0,,0.0,0.0,N_free,52,results/q2_time_mapping/N_free/template_plan.csv
问题二,N_free：模板购电计划,模板时段计划账本,正式评价期,2025-06-03,2025-06-03 09:00:00,2025-06-03 09:10:00,1.036,,,,0.0,0.0,,,0.0,,,,0.0,,0.0,0.0,N_free,53,results/q2_time_mapping/N_free/template_plan.csv
问题二,N_free：模板购电计划,模板时段计划账本,正式评价期,2025-06-03,2025-06-03 09:10:00,2025-06-03 09:20:00,1.0147,,,,0.0,0.0,,,0.0,,,,0.0,,0.0,0.0,N_free,54,results/q2_time_mapping/N_free/template_plan.csv
问题二,N_free：模板购电计划,模板时段计划账本,正式评价期,2025-06-03,2025-06-03 09:20:00,2025-06-03 09:30:00,0.9922,,,,0.0,0.0,,,0.0,,,,0.0,,0.0,0.0,N_free,55,results/q2_time_mapping/N_free/template_plan.csv
问题二,N_free：模板购电计划,模板时段计划账本,正式评价期,2025-06-03,2025-06-03 09:30:00,2025-06-03 09:40:00,0.97,,,,0.0,0.0,,,0.0,,,,0.0,,0.0,0.0,N_free,56,results/q2_time_mapping/N_free/template_plan.csv
问题二,N_free：模板购电计划,模板时段计划账本,正式评价期,2025-06-03,2025-06-03 09:40:00,2025-06-03 09:50:00,0.9422,,,,0.0,0.0,,,9.725443742160678,,,,0.0,,45.81656546931896,45.81656546931896,N_free,57,results/q2_time_mapping/N_free/template_plan.csv
问题二,N_free：模板购电计划,模板时段计划账本,正式评价期,2025-06-03,2025-06-03 09:50:00,2025-06-03 10:00:00,0.9569,,,,0.0,0.0,,,153.7929333333333,,,,0.0,,735.8222895333332,735.8222895333332,N_free,58,results/q2_time_mapping/N_free/template_plan.csv
问题二,N_free：模板购电计划,模板时段计划账本,正式评价期,2025-06-03,2025-06-03 10:00:00,2025-06-03 10:10:00,0.9977,,,,0.0,0.0,,,92.75333333333325,,,,0.0,,462.70000333333286,462.70000333333286,N_free,59,results/q2_time_mapping/N_free/template_plan.csv
问题二,N_free：模板购电计划,模板时段计划账本,正式评价期,2025-06-03,2025-06-03 10:10:00,2025-06-03 10:20:00,0.9919,,,,0.0,0.0,,,80.7538833333333,,,,0.0,,400.49888439166654,400.49888439166654,N_free,60,results/q2_time_mapping/N_free/template_plan.csv
问题二,N_free：模板购电计划,模板时段计划账本,正式评价期,2025-06-03,2025-06-03 10:20:00,2025-06-03 10:30:00,0.9588,,,,0.0,0.0,,,35.5338166666667,,,,0.0,,170.34911710000017,170.34911710000017,N_free,61,results/q2_time_mapping/N_free/template_plan.csv
问题二,N_free：模板购电计划,模板时段计划账本,正式评价期,2025-06-03,2025-06-03 10:30:00,2025-06-03 10:40:00,0.9549,,,,0.0,0.0,,,0.0,,,,0.0,,0.0,0.0,N_free,62,results/q2_time_mapping/N_free/template_plan.csv
问题二,N_free：模板购电计划,模板时段计划账本,正式评价期,2025-06-03,2025-06-03 10:40:00,2025-06-03 10:50:00,0.9839,,,,0.0,0.0,,,0.0,,,,0.0,,0.0,0.0,N_free,63,results/q2_time_mapping/N_free/template_plan.csv
问题二,N_free：模板购电计划,模板时段计划账本,正式评价期,2025-06-03,2025-06-03 10:50:00,2025-06-03 11:00:00,0.799,,,,0.0,0.0,,,0.0,,,,0.0,,0.0,0.0,N_free,64,results/q2_time_mapping/N_free/template_plan.csv
问题二,N_free：模板购电计划,模板时段计划账本,正式评价期,2025-06-03,2025-06-03 11:00:00,2025-06-03 11:10:00,0.5025,,,,793.8386217386205,793.8386217386205,,,0.0,,,,398.9039074236568,,0.0,398.9039074236568,N_free,65,results/q2_time_mapping/N_free/template_plan.csv
问题二,N_free：模板购电计划,模板时段计划账本,正式评价期,2025-06-03,2025-06-03 11:10:00,2025-06-03 11:20:00,0.4662,,,,750.6942314706121,750.6942314706121,,,0.0,,,,349.97365071159936,,0.0,349.97365071159936,N_free,66,results/q2_time_mapping/N_free/template_plan.csv
问题二,N_free：模板购电计划,模板时段计划账本,正式评价期,2025-06-03,2025-06-03 11:20:00,2025-06-03 11:30:00,0.5007,,,,711.1024098424414,711.1024098424414,,,0.0,,,,356.0489766081104,,0.0,356.0489766081104,N_free,67,results/q2_time_mapping/N_free/template_plan.csv
问题二,N_free：模板购电计划,模板时段计划账本,正式评价期,2025-06-03,2025-06-03 11:30:00,2025-06-03 11:40:00,0.4827,,,,689.2873828298261,689.2873828298261,,,0.0,,,,332.7190196919571,,0.0,332.7190196919571,N_free,68,results/q2_time_mapping/N_free/template_plan.csv
问题二,N_free：模板购电计划,模板时段计划账本,正式评价期,2025-06-03,2025-06-03 11:40:00,2025-06-03 11:50:00,0.4785,,,,642.616779356377,642.616779356377,,,0.0,,,,307.4921289220264,,0.0,307.4921289220264,N_free,69,results/q2_time_mapping/N_free/template_plan.csv
问题二,N_free：模板购电计划,模板时段计划账本,正式评价期,2025-06-03,2025-06-03 11:50:00,2025-06-03 12:00:00,0.4662,,,,672.675156507529,672.675156507529,,,0.0,,,,313.60115796381,,0.0,313.60115796381,N_free,70,results/q2_time_mapping/N_free/template_plan.csv
问题二,N_free：模板购电计划,模板时段计划账本,正式评价期,2025-06-03,2025-06-03 12:00:00,2025-06-03 12:10:00,0.4432,,,,645.7115271676687,645.7115271676687,,,0.0,,,,286.1793488407108,,0.0,286.1793488407108,N_free,71,results/q2_time_mapping/N_free/template_plan.csv
问题二,N_free：模板购电计划,模板时段计划账本,正式评价期,2025-06-03,2025-06-03 12:10:00,2025-06-03 12:20:00,0.4411,,,,639.085494006511,639.085494006511,,,0.0,,,,281.900611406272,,0.0,281.900611406272,N_free,72,results/q2_time_mapping/N_free/template_plan.csv
问题二,N_free：模板购电计划,模板时段计划账本,正式评价期,2025-06-03,2025-06-03 12:20:00,2025-06-03 12:30:00,0.4551,,,,614.6766624068392,614.6766624068392,,,0.0,,,,279.7393490613525,,0.0,279.7393490613525,N_free,73,results/q2_time_mapping/N_free/template_plan.csv
问题二,N_free：模板购电计划,模板时段计划账本,正式评价期,2025-06-03,2025-06-03 12:30:00,2025-06-03 12:40:00,0.4463,,,,672.9572973018588,672.9572973018588,,,0.0,,,,300.3408417858196,,0.0,300.3408417858196,N_free,74,results/q2_time_mapping/N_free/template_plan.csv
问题二,N_free：模板购电计划,模板时段计划账本,正式评价期,2025-06-03,2025-06-03 12:40:00,2025-06-03 12:50:00,0.4113,,,,670.8524835630475,670.8524835630475,,,0.0,,,,275.9216264894814,,0.0,275.9216264894814,N_free,75,results/q2_time_mapping/N_free/template_plan.csv
问题二,N_free：模板购电计划,模板时段计划账本,正式评价期,2025-06-03,2025-06-03 12:50:00,2025-06-03 13:00:00,0.5682,,,,479.26807567119874,479.26807567119874,,,0.0,,,,272.32012059637515,,0.0,272.32012059637515,N_free,76,results/q2_time_mapping/N_free/template_plan.csv
问题二,N_free：模板购电计划,模板时段计划账本,正式评价期,2025-06-03,2025-06-03 13:00:00,2025-06-03 13:10:00,0.8279,,,,0.0,0.0,,,0.0,,,,0.0,,0.0,0.0,N_free,77,results/q2_time_mapping/N_free/template_plan.csv
问题二,N_free：模板购电计划,模板时段计划账本,正式评价期,2025-06-03,2025-06-03 13:10:00,2025-06-03 13:20:00,0.8636,,,,0.0,0.0,,,0.0,,,,0.0,,0.0,0.0,N_free,78,results/q2_time_mapping/N_free/template_plan.csv
问题二,N_free：模板购电计划,模板时段计划账本,正式评价期,2025-06-03,2025-06-03 13:20:00,2025-06-03 13:30:00,0.8416,,,,0.0,0.0,,,0.0,,,,0.0,,0.0,0.0,N_free,79,results/q2_time_mapping/N_free/template_plan.csv
问题二,N_free：模板购电计划,模板时段计划账本,正式评价期,2025-06-03,2025-06-03 13:30:00,2025-06-03 13:40:00,0.8618,,,,0.0,0.0,,,0.0,,,,0.0,,0.0,0.0,N_free,80,results/q2_time_mapping/N_free/template_plan.csv
问题二,N_free：模板购电计划,模板时段计划账本,正式评价期,2025-06-03,2025-06-03 13:40:00,2025-06-03 13:50:00,0.8623,,,,0.0,0.0,,,0.0,,,,0.0,,0.0,0.0,N_free,81,results/q2_time_mapping/N_free/template_plan.csv
问题二,N_free：模板购电计划,模板时段计划账本,正式评价期,2025-06-03,2025-06-03 13:50:00,2025-06-03 14:00:00,0.9026,,,,0.0,0.0,,,0.0,,,,0.0,,0.0,0.0,N_free,82,results/q2_time_mapping/N_free/template_plan.csv
问题二,N_free：模板购电计划,模板时段计划账本,正式评价期,2025-06-03,2025-06-03 14:00:00,2025-06-03 14:10:00,0.9754,,,,0.0,0.0,,,0.0,,,,0.0,,0.0,0.0,N_free,83,results/q2_time_mapping/N_free/template_plan.csv
问题二,N_free：模板购电计划,模板时段计划账本,正式评价期,2025-06-03,2025-06-03 14:10:00,2025-06-03 14:20:00,1.0002,,,,0.0,0.0,,,0.0,,,,0.0,,0.0,0.0,N_free,84,results/q2_time_mapping/N_free/template_plan.csv
问题二,N_free：模板购电计划,模板时段计划账本,正式评价期,2025-06-03,2025-06-03 14:20:00,2025-06-03 14:30:00,0.9978,,,,0.0,0.0,,,0.0,,,,0.0,,0.0,0.0,N_free,85,results/q2_time_mapping/N_free/template_plan.csv
问题二,N_free：模板购电计划,模板时段计划账本,正式评价期,2025-06-03,2025-06-03 14:30:00,2025-06-03 14:40:00,1.0271,,,,0.0,0.0,,,0.0,,,,0.0,,0.0,0.0,N_free,86,results/q2_time_mapping/N_free/template_plan.csv
问题二,N_free：模板购电计划,模板时段计划账本,正式评价期,2025-06-03,2025-06-03 14:40:00,2025-06-03 14:50:00,1.0906,,,,0.0,0.0,,,0.0,,,,0.0,,0.0,0.0,N_free,87,results/q2_time_mapping/N_free/template_plan.csv
问题二,N_free：模板购电计划,模板时段计划账本,正式评价期,2025-06-03,2025-06-03 14:50:00,2025-06-03 15:00:00,0.9376,,,,0.0,0.0,,,0.0,,,,0.0,,0.0,0.0,N_free,88,results/q2_time_mapping/N_free/template_plan.csv
问题二,N_free：模板购电计划,模板时段计划账本,正式评价期,2025-06-03,2025-06-03 15:00:00,2025-06-03 15:10:00,0.6694,,,,179.31464341766122,179.31464341766122,,,0.0,,,,120.03322230378242,,0.0,120.03322230378242,N_free,89,results/q2_time_mapping/N_free/template_plan.csv
问题二,N_free：模板购电计划,模板时段计划账本,正式评价期,2025-06-03,2025-06-03 15:10:00,2025-06-03 15:20:00,0.66,,,,942.0679198054568,942.0679198054568,,,0.0,,,,621.7648270716015,,0.0,621.7648270716015,N_free,90,results/q2_time_mapping/N_free/template_plan.csv
问题二,N_free：模板购电计划,模板时段计划账本,正式评价期,2025-06-03,2025-06-03 15:20:00,2025-06-03 15:30:00,0.7217,,,,301.7192018541897,301.7192018541897,,,0.0,,,,217.7507479781687,,0.0,217.7507479781687,N_free,91,results/q2_time_mapping/N_free/template_plan.csv
问题二,N_free：模板购电计划,模板时段计划账本,正式评价期,2025-06-03,2025-06-03 15:30:00,2025-06-03 15:40:00,0.7308,,,,315.6297662707192,315.6297662707192,,,0.0,,,,230.6622331906416,,0.0,230.6622331906416,N_free,92,results/q2_time_mapping/N_free/template_plan.csv
问题二,N_free：模板购电计划,模板时段计划账本,正式评价期,2025-06-03,2025-06-03 15:40:00,2025-06-03 15:50:00,0.7534,,,,389.4334668338606,389.4334668338606,,,0.0,,,,293.3991739126306,,0.0,293.3991739126306,N_free,93,results/q2_time_mapping/N_free/template_plan.csv
问题二,N_free：模板购电计划,模板时段计划账本,正式评价期,2025-06-03,2025-06-03 15:50:00,2025-06-03 16:00:00,0.7823,,,,425.1840069805271,425.1840069805271,,,0.0,,,,332.62144866086635,,0.0,332.62144866086635,N_free,94,results/q2_time_mapping/N_free/template_plan.csv
问题二,N_free：模板购电计划,模板时段计划账本,正式评价期,2025-06-03,2025-06-03 16:00:00,2025-06-03 16:10:00,0.8055,,,,460.273128808488,460.273128808488,,,0.0,,,,370.75000525523706,,0.0,370.75000525523706,N_free,95,results/q2_time_mapping/N_free/template_plan.csv
问题二,N_free：模板购电计划,模板时段计划账本,正式评价期,2025-06-03,2025-06-03 16:10:00,2025-06-03 16:20:00,0.8271,,,,500.2496217847661,500.2496217847661,,,0.0,,,,413.75646217818,,0.0,413.75646217818,N_free,96,results/q2_time_mapping/N_free/template_plan.csv
