教师编号,队号,匹配得分,条件满足率,条件完全满足,专业偏好满足率,队伍质量,条件明细
33,42,22.794510,0.000000,False,1.000000,63.972548,至少一人有参赛经历:0.00
33,43,21.781377,0.000000,False,1.000000,58.906887,至少一人有参赛经历:0.00
33,44,90.044527,1.000000,True,1.000000,50.222634,至少一人有参赛经历:1.00
33,45,91.770758,1.000000,True,1.000000,58.853789,至少一人有参赛经历:1.00
33,46,92.645829,1.000000,True,1.000000,63.229143,至少一人有参赛经历:1.00
33,47,90.364104,1.000000,True,1.000000,51.820518,至少一人有参赛经历:1.00
33,48,17.673946,0.000000,False,1.000000,38.369732,至少一人有参赛经历:0.00
33,49,88.478343,1.000000,True,1.000000,42.391714,至少一人有参赛经历:1.00
33,50,91.510372,1.000000,True,1.000000,57.551862,至少一人有参赛经历:1.00
33,51,20.673125,0.000000,False,1.000000,53.365623,至少一人有参赛经历:0.00
33,52,89.900878,1.000000,True,1.000000,49.504388,至少一人有参赛经历:1.00
33,53,91.925203,1.000000,True,1.000000,59.626016,至少一人有参赛经历:1.00
33,54,18.322137,0.000000,False,1.000000,41.610684,至少一人有参赛经历:0.00
33,55,20.402207,0.000000,False,1.000000,52.011036,至少一人有参赛经历:0.00
33,56,93.364236,1.000000,True,1.000000,66.821181,至少一人有参赛经历:1.00
33,57,20.097826,0.000000,False,1.000000,50.489130,至少一人有参赛经历:0.00
33,58,92.895211,1.000000,True,1.000000,64.476057,至少一人有参赛经历:1.00
33,59,22.556364,0.000000,False,1.000000,62.781822,至少一人有参赛经历:0.00
33,60,93.770180,1.000000,True,1.000000,68.850902,至少一人有参赛经历:1.00
33,61,93.573325,1.000000,True,1.000000,67.866626,至少一人有参赛经历:1.00
33,62,92.432999,1.000000,True,1.000000,62.164997,至少一人有参赛经历:1.00
33,63,94.067512,1.000000,True,1.000000,70.337558,至少一人有参赛经历:1.00
33,64,89.987440,1.000000,True,1.000000,49.937198,至少一人有参赛经历:1.00
33,65,90.716328,1.000000,True,1.000000,53.581640,至少一人有参赛经历:1.00
33,66,93.643148,1.000000,True,1.000000,68.215738,至少一人有参赛经历:1.00
33,67,93.241300,1.000000,True,1.000000,66.206500,至少一人有参赛经历:1.00
33,68,94.454998,1.000000,True,1.000000,72.274990,至少一人有参赛经历:1.00
33,69,92.323177,1.000000,True,1.000000,61.615885,至少一人有参赛经历:1.00
33,70,93.244029,1.000000,True,1.000000,66.220147,至少一人有参赛经历:1.00
33,71,91.644000,1.000000,True,1.000000,58.220000,至少一人有参赛经历:1.00
33,72,93.235479,1.000000,True,1.000000,66.177397,至少一人有参赛经历:1.00
33,73,93.270131,1.000000,True,1.000000,66.350653,至少一人有参赛经历:1.00
33,74,91.874510,1.000000,True,1.000000,59.372551,至少一人有参赛经历:1.00
33,75,90.258945,1.000000,True,1.000000,51.294727,至少一人有参赛经历:1.00
33,76,95.239130,1.000000,True,1.000000,76.195652,至少一人有参赛经历:1.00
33,77,21.270808,0.000000,False,1.000000,56.354040,至少一人有参赛经历:0.00
33,78,93.015835,1.000000,True,1.000000,65.079177,至少一人有参赛经历:1.00
33,79,92.645363,1.000000,True,1.000000,63.226815,至少一人有参赛经历:1.00
33,80,93.553354,1.000000,True,1.000000,67.766771,至少一人有参赛经历:1.00
33,81,93.754898,1.000000,True,1.000000,68.774492,至少一人有参赛经历:1.00
33,82,21.721527,0.000000,False,1.000000,58.607634,至少一人有参赛经历:0.00
33,83,90.912500,1.000000,True,1.000000,54.562500,至少一人有参赛经历:1.00
33,84,89.913811,1.000000,True,1.000000,49.569054,至少一人有参赛经历:1.00
33,85,91.968220,1.000000,True,1.000000,59.841102,至少一人有参赛经历:1.00
33,86,92.782502,1.000000,True,1.000000,63.912512,至少一人有参赛经历:1.00
33,87,92.608070,1.000000,True,1.000000,63.040351,至少一人有参赛经历:1.00
33,88,90.257151,1.000000,True,1.000000,51.285757,至少一人有参赛经历:1.00
33,89,92.904122,1.000000,True,1.000000,64.520609,至少一人有参赛经历:1.00
33,90,91.272164,1.000000,True,1.000000,56.360820,至少一人有参赛经历:1.00
33,91,91.932151,1.000000,True,1.000000,59.660754,至少一人有参赛经历:1.00
33,92,93.033333,1.000000,True,1.000000,65.166667,至少一人有参赛经历:1.00
33,93,93.989452,1.000000,True,1.000000,69.947262,至少一人有参赛经历:1.00
33,94,94.815960,1.000000,True,1.000000,74.079798,至少一人有参赛经历:1.00
33,95,91.239017,1.000000,True,1.000000,56.195083,至少一人有参赛经历:1.00
33,96,92.944414,1.000000,True,1.000000,64.722072,至少一人有参赛经历:1.00
33,97,92.035185,1.000000,True,1.000000,60.175926,至少一人有参赛经历:1.00
33,98,92.579347,1.000000,True,1.000000,62.896737,至少一人有参赛经历:1.00
33,99,19.485556,0.000000,False,1.000000,47.427778,至少一人有参赛经历:0.00
33,100,92.969726,1.000000,True,1.000000,64.848631,至少一人有参赛经历:1.00
33,101,20.221859,0.000000,False,1.000000,51.109295,至少一人有参赛经历:0.00
33,102,94.139566,1.000000,True,1.000000,70.697829,至少一人有参赛经历:1.00
33,103,94.060341,1.000000,True,1.000000,70.301705,至少一人有参赛经历:1.00
33,104,92.847392,1.000000,True,1.000000,64.236959,至少一人有参赛经历:1.00
33,105,92.154902,1.000000,True,1.000000,60.774510,至少一人有参赛经历:1.00
33,106,95.436158,1.000000,True,1.000000,77.180791,至少一人有参赛经历:1.00
33,107,90.364809,1.000000,True,1.000000,51.824044,至少一人有参赛经历:1.00
33,108,93.536704,1.000000,True,1.000000,67.683520,至少一人有参赛经历:1.00
33,109,92.166215,1.000000,True,1.000000,60.831075,至少一人有参赛经历:1.00
33,110,21.773892,0.000000,False,1.000000,58.869458,至少一人有参赛经历:0.00
33,111,21.880796,0.000000,False,1.000000,59.403978,至少一人有参赛经历:0.00
33,112,95.515954,1.000000,True,1.000000,77.579772,至少一人有参赛经历:1.00
33,113,18.996239,0.000000,False,1.000000,44.981197,至少一人有参赛经历:0.00
33,114,21.476296,0.000000,False,1.000000,57.381481,至少一人有参赛经历:0.00
33,115,93.325523,1.000000,True,1.000000,66.627616,至少一人有参赛经历:1.00
33,116,92.327778,1.000000,True,1.000000,61.638889,至少一人有参赛经历:1.00
33,117,21.219008,0.000000,False,1.000000,56.095041,至少一人有参赛经历:0.00
33,118,93.646221,1.000000,True,1.000000,68.231103,至少一人有参赛经历:1.00
33,119,91.427451,1.000000,True,1.000000,57.137255,至少一人有参赛经历:1.00
33,120,91.055600,1.000000,True,1.000000,55.278000,至少一人有参赛经历:1.00
33,121,92.746024,1.000000,True,1.000000,63.730120,至少一人有参赛经历:1.00
33,122,92.884162,1.000000,True,1.000000,64.420812,至少一人有参赛经历:1.00
33,123,93.642499,1.000000,True,1.000000,68.212496,至少一人有参赛经历:1.00
33,124,20.672888,0.000000,False,1.000000,53.364441,至少一人有参赛经历:0.00
33,125,22.277385,0.000000,False,1.000000,61.386923,至少一人有参赛经历:0.00
33,126,91.139665,1.000000,True,1.000000,55.698327,至少一人有参赛经历:1.00
33,127,91.921701,1.000000,True,1.000000,59.608507,至少一人有参赛经历:1.00
33,128,91.846889,1.000000,True,1.000000,59.234443,至少一人有参赛经历:1.00
33,129,89.083057,1.000000,True,1.000000,45.415285,至少一人有参赛经历:1.00
33,130,94.823859,1.000000,True,1.000000,74.119297,至少一人有参赛经历:1.00
33,131,92.057675,1.000000,True,1.000000,60.288377,至少一人有参赛经历:1.00
33,132,93.472652,1.000000,True,1.000000,67.363260,至少一人有参赛经历:1.00
33,133,91.669499,1.000000,True,1.000000,58.347495,至少一人有参赛经历:1.00
33,134,92.111029,1.000000,True,1.000000,60.555147,至少一人有参赛经历:1.00
33,135,93.214976,1.000000,True,1.000000,66.074879,至少一人有参赛经历:1.00
33,136,21.152002,0.000000,False,1.000000,55.760009,至少一人有参赛经历:0.00
33,137,93.103588,1.000000,True,1.000000,65.517940,至少一人有参赛经历:1.00
33,138,95.525689,1.000000,True,1.000000,77.628444,至少一人有参赛经历:1.00
33,139,91.869091,1.000000,True,1.000000,59.345455,至少一人有参赛经历:1.00
33,140,91.278794,1.000000,True,1.000000,56.393970,至少一人有参赛经历:1.00
33,141,92.488055,1.000000,True,1.000000,62.440275,至少一人有参赛经历:1.00
33,142,19.926924,0.000000,False,1.000000,49.634622,至少一人有参赛经历:0.00
33,143,94.324667,1.000000,True,1.000000,71.623336,至少一人有参赛经历:1.00
33,144,90.629444,1.000000,True,1.000000,53.147222,至少一人有参赛经历:1.00
33,145,92.693539,1.000000,True,1.000000,63.467693,至少一人有参赛经历:1.00
33,146,91.275244,1.000000,True,1.000000,56.376220,至少一人有参赛经历:1.00
33,147,92.669824,1.000000,True,1.000000,63.349119,至少一人有参赛经历:1.00
33,148,22.679218,0.000000,False,1.000000,63.396090,至少一人有参赛经历:0.00
33,149,93.949108,1.000000,True,1.000000,69.745540,至少一人有参赛经历:1.00
33,150,19.988889,0.000000,False,1.000000,49.944444,至少一人有参赛经历:0.00
33,151,92.493333,1.000000,True,1.000000,62.466667,至少一人有参赛经历:1.00
33,152,91.219713,1.000000,True,1.000000,56.098563,至少一人有参赛经历:1.00
33,153,92.524799,1.000000,True,1.000000,62.623994,至少一人有参赛经历:1.00
33,154,19.816764,0.000000,False,1.000000,49.083821,至少一人有参赛经历:0.00
33,155,93.116129,1.000000,True,1.000000,65.580645,至少一人有参赛经历:1.00
33,156,92.494885,1.000000,True,1.000000,62.474425,至少一人有参赛经历:1.00
33,157,94.709300,1.000000,True,1.000000,73.546498,至少一人有参赛经历:1.00
33,158,92.319018,1.000000,True,1.000000,61.595090,至少一人有参赛经历:1.00
33,159,22.356461,0.000000,False,1.000000,61.782306,至少一人有参赛经历:0.00
33,160,92.135647,1.000000,True,1.000000,60.678237,至少一人有参赛经历:1.00
33,161,91.474979,1.000000,True,1.000000,57.374894,至少一人有参赛经历:1.00
33,162,91.791106,1.000000,True,1.000000,58.955530,至少一人有参赛经历:1.00
33,163,91.884491,1.000000,True,1.000000,59.422454,至少一人有参赛经历:1.00
33,164,89.905464,1.000000,True,1.000000,49.527320,至少一人有参赛经历:1.00
33,165,19.965278,0.000000,False,1.000000,49.826389,至少一人有参赛经历:0.00
33,166,89.699044,1.000000,True,1.000000,48.495219,至少一人有参赛经历:1.00
33,167,91.163073,1.000000,True,1.000000,55.815366,至少一人有参赛经历:1.00
33,168,91.504000,1.000000,True,1.000000,57.520000,至少一人有参赛经历:1.00
33,169,94.001140,1.000000,True,1.000000,70.005698,至少一人有参赛经历:1.00
33,170,91.683519,1.000000,True,1.000000,58.417595,至少一人有参赛经历:1.00
33,171,91.170261,1.000000,True,1.000000,55.851307,至少一人有参赛经历:1.00
33,172,93.941808,1.000000,True,1.000000,69.709040,至少一人有参赛经历:1.00
33,173,18.703292,0.000000,False,1.000000,43.516461,至少一人有参赛经历:0.00
33,174,94.592299,1.000000,True,1.000000,72.961497,至少一人有参赛经历:1.00
33,175,94.648791,1.000000,True,1.000000,73.243955,至少一人有参赛经历:1.00
30,1,91.655914,1.000000,True,1.000000,58.279570,无限制
30,2,95.377179,1.000000,True,1.000000,76.885895,无限制
30,3,91.714559,1.000000,True,1.000000,58.572797,无限制
30,4,91.496705,1.000000,True,1.000000,57.483524,无限制
30,5,92.965269,1.000000,True,1.000000,64.826344,无限制
30,6,91.865679,1.000000,True,1.000000,59.328395,无限制
30,7,91.390465,1.000000,True,1.000000,56.952327,无限制
30,8,90.940741,1.000000,True,1.000000,54.703704,无限制
30,9,93.206520,1.000000,True,1.000000,66.032600,无限制
30,10,91.416667,1.000000,True,1.000000,57.083333,无限制
30,11,94.088560,1.000000,True,1.000000,70.442798,无限制
30,12,94.048043,1.000000,True,1.000000,70.240216,无限制
30,13,91.015335,1.000000,True,1.000000,55.076676,无限制
30,14,92.529190,1.000000,True,1.000000,62.645951,无限制
30,15,94.660332,1.000000,True,1.000000,73.301659,无限制
30,16,92.348000,1.000000,True,1.000000,61.740000,无限制
30,17,91.701932,1.000000,True,1.000000,58.509662,无限制
30,18,93.430707,1.000000,True,1.000000,67.153535,无限制
30,19,91.453419,1.000000,True,1.000000,57.267094,无限制
30,20,93.398175,1.000000,True,1.000000,66.990877,无限制
30,21,87.486793,1.000000,True,1.000000,37.433964,无限制
30,22,92.969261,1.000000,True,1.000000,64.846307,无限制
30,23,92.366244,1.000000,True,1.000000,61.831220,无限制
30,24,91.018382,1.000000,True,1.000000,55.091912,无限制
30,25,91.188889,1.000000,True,1.000000,55.944444,无限制
30,26,91.467439,1.000000,True,1.000000,57.337193,无限制
30,27,89.510719,1.000000,True,1.000000,47.553595,无限制
30,28,94.652508,1.000000,True,1.000000,73.262542,无限制
30,29,89.854177,1.000000,True,1.000000,49.270885,无限制
30,30,91.855983,1.000000,True,1.000000,59.279915,无限制
30,31,91.275507,1.000000,True,1.000000,56.377536,无限制
30,32,91.672172,1.000000,True,1.000000,58.360861,无限制
30,33,92.009970,1.000000,True,1.000000,60.049851,无限制
30,34,90.084477,1.000000,True,1.000000,50.422386,无限制
30,35,90.930352,1.000000,True,1.000000,54.651762,无限制
30,36,96.225014,1.000000,True,1.000000,81.125070,无限制
30,37,94.779769,1.000000,True,1.000000,73.898846,无限制
30,38,93.597862,1.000000,True,1.000000,67.989310,无限制
30,39,90.901144,1.000000,True,1.000000,54.505722,无限制
30,40,91.077066,1.000000,True,1.000000,55.385332,无限制
30,41,91.400754,1.000000,True,1.000000,57.003771,无限制
30,42,92.794510,1.000000,True,1.000000,63.972548,无限制
30,43,91.781377,1.000000,True,1.000000,58.906887,无限制
30,44,90.044527,1.000000,True,1.000000,50.222634,无限制
30,45,91.770758,1.000000,True,1.000000,58.853789,无限制
30,46,92.645829,1.000000,True,1.000000,63.229143,无限制
30,47,90.364104,1.000000,True,1.000000,51.820518,无限制
30,48,87.673946,1.000000,True,1.000000,38.369732,无限制
30,49,88.478343,1.000000,True,1.000000,42.391714,无限制
30,50,91.510372,1.000000,True,1.000000,57.551862,无限制
30,51,90.673125,1.000000,True,1.000000,53.365623,无限制
30,52,89.900878,1.000000,True,1.000000,49.504388,无限制
30,53,91.925203,1.000000,True,1.000000,59.626016,无限制
30,54,88.322137,1.000000,True,1.000000,41.610684,无限制
30,55,90.402207,1.000000,True,1.000000,52.011036,无限制
30,56,93.364236,1.000000,True,1.000000,66.821181,无限制
30,57,90.097826,1.000000,True,1.000000,50.489130,无限制
30,58,92.895211,1.000000,True,1.000000,64.476057,无限制
30,59,92.556364,1.000000,True,1.000000,62.781822,无限制
30,60,93.770180,1.000000,True,1.000000,68.850902,无限制
30,61,93.573325,1.000000,True,1.000000,67.866626,无限制
30,62,92.432999,1.000000,True,1.000000,62.164997,无限制
30,63,94.067512,1.000000,True,1.000000,70.337558,无限制
30,64,89.987440,1.000000,True,1.000000,49.937198,无限制
30,65,90.716328,1.000000,True,1.000000,53.581640,无限制
30,66,93.643148,1.000000,True,1.000000,68.215738,无限制
30,67,93.241300,1.000000,True,1.000000,66.206500,无限制
30,68,94.454998,1.000000,True,1.000000,72.274990,无限制
30,69,92.323177,1.000000,True,1.000000,61.615885,无限制
30,70,93.244029,1.000000,True,1.000000,66.220147,无限制
30,71,91.644000,1.000000,True,1.000000,58.220000,无限制
30,72,93.235479,1.000000,True,1.000000,66.177397,无限制
30,73,93.270131,1.000000,True,1.000000,66.350653,无限制
30,74,91.874510,1.000000,True,1.000000,59.372551,无限制
30,75,90.258945,1.000000,True,1.000000,51.294727,无限制
30,76,95.239130,1.000000,True,1.000000,76.195652,无限制
30,77,91.270808,1.000000,True,1.000000,56.354040,无限制
30,78,93.015835,1.000000,True,1.000000,65.079177,无限制
30,79,92.645363,1.000000,True,1.000000,63.226815,无限制
30,80,93.553354,1.000000,True,1.000000,67.766771,无限制
30,81,93.754898,1.000000,True,1.000000,68.774492,无限制
30,82,91.721527,1.000000,True,1.000000,58.607634,无限制
30,83,90.912500,1.000000,True,1.000000,54.562500,无限制
30,84,89.913811,1.000000,True,1.000000,49.569054,无限制
30,85,91.968220,1.000000,True,1.000000,59.841102,无限制
30,86,92.782502,1.000000,True,1.000000,63.912512,无限制
30,87,92.608070,1.000000,True,1.000000,63.040351,无限制
30,88,90.257151,1.000000,True,1.000000,51.285757,无限制
30,89,92.904122,1.000000,True,1.000000,64.520609,无限制
30,90,91.272164,1.000000,True,1.000000,56.360820,无限制
30,91,91.932151,1.000000,True,1.000000,59.660754,无限制
30,92,93.033333,1.000000,True,1.000000,65.166667,无限制
30,93,93.989452,1.000000,True,1.000000,69.947262,无限制
30,94,94.815960,1.000000,True,1.000000,74.079798,无限制
30,95,91.239017,1.000000,True,1.000000,56.195083,无限制
30,96,92.944414,1.000000,True,1.000000,64.722072,无限制
30,97,92.035185,1.000000,True,1.000000,60.175926,无限制
30,98,92.579347,1.000000,True,1.000000,62.896737,无限制
30,99,89.485556,1.000000,True,1.000000,47.427778,无限制
30,100,92.969726,1.000000,True,1.000000,64.848631,无限制
30,101,90.221859,1.000000,True,1.000000,51.109295,无限制
30,102,94.139566,1.000000,True,1.000000,70.697829,无限制
30,103,94.060341,1.000000,True,1.000000,70.301705,无限制
30,104,92.847392,1.000000,True,1.000000,64.236959,无限制
30,105,92.154902,1.000000,True,1.000000,60.774510,无限制
30,106,95.436158,1.000000,True,1.000000,77.180791,无限制
30,107,90.364809,1.000000,True,1.000000,51.824044,无限制
30,108,93.536704,1.000000,True,1.000000,67.683520,无限制
30,109,92.166215,1.000000,True,1.000000,60.831075,无限制
30,110,91.773892,1.000000,True,1.000000,58.869458,无限制
30,111,91.880796,1.000000,True,1.000000,59.403978,无限制
30,112,95.515954,1.000000,True,1.000000,77.579772,无限制
30,113,88.996239,1.000000,True,1.000000,44.981197,无限制
30,114,91.476296,1.000000,True,1.000000,57.381481,无限制
30,115,93.325523,1.000000,True,1.000000,66.627616,无限制
30,116,92.327778,1.000000,True,1.000000,61.638889,无限制
30,117,91.219008,1.000000,True,1.000000,56.095041,无限制
30,118,93.646221,1.000000,True,1.000000,68.231103,无限制
30,119,91.427451,1.000000,True,1.000000,57.137255,无限制
30,120,91.055600,1.000000,True,1.000000,55.278000,无限制
30,121,92.746024,1.000000,True,1.000000,63.730120,无限制
30,122,92.884162,1.000000,True,1.000000,64.420812,无限制
30,123,93.642499,1.000000,True,1.000000,68.212496,无限制
30,124,90.672888,1.000000,True,1.000000,53.364441,无限制
30,125,92.277385,1.000000,True,1.000000,61.386923,无限制
30,126,91.139665,1.000000,True,1.000000,55.698327,无限制
30,127,91.921701,1.000000,True,1.000000,59.608507,无限制
30,128,91.846889,1.000000,True,1.000000,59.234443,无限制
30,129,89.083057,1.000000,True,1.000000,45.415285,无限制
30,130,94.823859,1.000000,True,1.000000,74.119297,无限制
30,131,92.057675,1.000000,True,1.000000,60.288377,无限制
30,132,93.472652,1.000000,True,1.000000,67.363260,无限制
30,133,91.669499,1.000000,True,1.000000,58.347495,无限制
30,134,92.111029,1.000000,True,1.000000,60.555147,无限制
30,135,93.214976,1.000000,True,1.000000,66.074879,无限制
30,136,91.152002,1.000000,True,1.000000,55.760009,无限制
30,137,93.103588,1.000000,True,1.000000,65.517940,无限制
30,138,95.525689,1.000000,True,1.000000,77.628444,无限制
30,139,91.869091,1.000000,True,1.000000,59.345455,无限制
30,140,91.278794,1.000000,True,1.000000,56.393970,无限制
30,141,92.488055,1.000000,True,1.000000,62.440275,无限制
30,142,89.926924,1.000000,True,1.000000,49.634622,无限制
30,143,94.324667,1.000000,True,1.000000,71.623336,无限制
30,144,90.629444,1.000000,True,1.000000,53.147222,无限制
30,145,92.693539,1.000000,True,1.000000,63.467693,无限制
30,146,91.275244,1.000000,True,1.000000,56.376220,无限制
30,147,92.669824,1.000000,True,1.000000,63.349119,无限制
30,148,92.679218,1.000000,True,1.000000,63.396090,无限制
30,149,93.949108,1.000000,True,1.000000,69.745540,无限制
30,150,89.988889,1.000000,True,1.000000,49.944444,无限制
30,151,92.493333,1.000000,True,1.000000,62.466667,无限制
30,152,91.219713,1.000000,True,1.000000,56.098563,无限制
30,153,92.524799,1.000000,True,1.000000,62.623994,无限制
30,154,89.816764,1.000000,True,1.000000,49.083821,无限制
30,155,93.116129,1.000000,True,1.000000,65.580645,无限制
30,156,92.494885,1.000000,True,1.000000,62.474425,无限制
30,157,94.709300,1.000000,True,1.000000,73.546498,无限制
30,158,92.319018,1.000000,True,1.000000,61.595090,无限制
30,159,92.356461,1.000000,True,1.000000,61.782306,无限制
30,160,92.135647,1.000000,True,1.000000,60.678237,无限制
30,161,91.474979,1.000000,True,1.000000,57.374894,无限制
30,162,91.791106,1.000000,True,1.000000,58.955530,无限制
30,163,91.884491,1.000000,True,1.000000,59.422454,无限制
30,164,89.905464,1.000000,True,1.000000,49.527320,无限制
30,165,89.965278,1.000000,True,1.000000,49.826389,无限制
30,166,89.699044,1.000000,True,1.000000,48.495219,无限制
30,167,91.163073,1.000000,True,1.000000,55.815366,无限制
30,168,91.504000,1.000000,True,1.000000,57.520000,无限制
30,169,94.001140,1.000000,True,1.000000,70.005698,无限制
30,170,91.683519,1.000000,True,1.000000,58.417595,无限制
30,171,91.170261,1.000000,True,1.000000,55.851307,无限制
30,172,93.941808,1.000000,True,1.000000,69.709040,无限制
30,173,88.703292,1.000000,True,1.000000,43.516461,无限制
30,174,94.592299,1.000000,True,1.000000,72.961497,无限制
30,175,94.648791,1.000000,True,1.000000,73.243955,无限制
18,1,58.322581,0.666667,False,0.000000,58.279570,至少两人有参赛经历:0.50；三人排名前40%:1.00；三人专业不同:0.50
18,2,88.710512,1.000000,True,0.333333,76.885895,至少两人有参赛经历:1.00；三人排名前40%:1.00；三人专业不同:1.00
18,3,50.603448,0.555556,False,0.000000,58.572797,至少两人有参赛经历:1.00；三人排名前40%:0.67；三人专业不同:0.00
18,4,54.274483,0.611111,False,0.000000,57.483524,至少两人有参赛经历:0.50；三人排名前40%:0.33；三人专业不同:1.00
18,5,75.187491,0.888889,False,0.000000,64.826344,至少两人有参赛经历:1.00；三人排名前40%:0.67；三人专业不同:1.00
18,6,58.532346,0.666667,False,0.000000,59.328395,至少两人有参赛经历:0.50；三人排名前40%:1.00；三人专业不同:0.50
18,7,61.946021,0.722222,False,0.000000,56.952327,至少两人有参赛经历:0.50；三人排名前40%:0.67；三人专业不同:1.00
18,8,30.385185,0.277778,False,0.000000,54.703704,至少两人有参赛经历:0.50；三人排名前40%:0.33；三人专业不同:0.00
18,9,63.762076,0.722222,False,0.000000,66.032600,至少两人有参赛经历:0.50；三人排名前40%:0.67；三人专业不同:1.00
18,10,46.416667,0.500000,False,0.000000,57.083333,至少两人有参赛经历:0.00；三人排名前40%:1.00；三人专业不同:0.50
18,11,76.310782,0.888889,False,0.000000,70.442798,至少两人有参赛经历:1.00；三人排名前40%:0.67；三人专业不同:1.00
18,12,72.381377,0.833333,False,0.000000,70.240216,至少两人有参赛经历:1.00；三人排名前40%:1.00；三人专业不同:0.50
18,13,61.015335,0.666667,False,0.333333,55.076676,至少两人有参赛经历:0.00；三人排名前40%:1.00；三人专业不同:1.00
18,14,74.751412,0.888889,False,0.000000,62.645951,至少两人有参赛经历:1.00；三人排名前40%:0.67；三人专业不同:1.00
18,15,84.660332,1.000000,True,0.000000,73.301659,至少两人有参赛经历:1.00；三人排名前40%:1.00；三人专业不同:1.00
18,16,59.014667,0.666667,False,0.000000,61.740000,至少两人有参赛经历:0.50；三人排名前40%:1.00；三人专业不同:0.50
18,17,70.035266,0.833333,False,0.000000,58.509662,至少两人有参赛经历:0.50；三人排名前40%:1.00；三人专业不同:1.00
18,18,70.097374,0.666667,False,1.000000,67.153535,至少两人有参赛经历:1.00；三人排名前40%:1.00；三人专业不同:0.00
18,19,38.675641,0.388889,False,0.000000,57.267094,至少两人有参赛经历:0.50；三人排名前40%:0.67；三人专业不同:0.00
18,20,60.064842,0.666667,False,0.000000,66.990877,至少两人有参赛经历:0.50；三人排名前40%:1.00；三人专业不同:0.50
18,21,26.931237,0.277778,False,0.000000,37.433964,至少两人有参赛经历:0.00；三人排名前40%:0.33；三人专业不同:0.50
18,22,82.969261,1.000000,True,0.000000,64.846307,至少两人有参赛经历:1.00；三人排名前40%:1.00；三人专业不同:1.00
18,23,51.255133,0.555556,False,0.000000,61.831220,至少两人有参赛经历:0.50；三人排名前40%:0.67；三人专业不同:0.50
18,24,52.685049,0.500000,False,0.666667,55.091912,至少两人有参赛经历:0.00；三人排名前40%:1.00；三人专业不同:0.50
18,25,50.077778,0.555556,False,0.000000,55.944444,至少两人有参赛经历:0.50；三人排名前40%:0.67；三人专业不同:0.50
18,26,58.134105,0.666667,False,0.000000,57.337193,至少两人有参赛经历:0.00；三人排名前40%:1.00；三人专业不同:1.00
18,27,36.732941,0.388889,False,0.000000,47.553595,至少两人有参赛经历:0.00；三人排名前40%:0.67；三人专业不同:0.50
18,28,84.652508,1.000000,True,0.000000,73.262542,至少两人有参赛经历:1.00；三人排名前40%:1.00；三人专业不同:1.00
18,29,40.965288,0.444444,False,0.000000,49.270885,至少两人有参赛经历:0.00；三人排名前40%:0.33；三人专业不同:1.00
18,30,74.078205,0.888889,False,0.000000,59.279915,至少两人有参赛经历:1.00；三人排名前40%:0.67；三人专业不同:1.00
18,31,56.831063,0.555556,False,0.666667,56.377536,至少两人有参赛经历:0.50；三人排名前40%:0.67；三人专业不同:0.50
18,32,58.338839,0.666667,False,0.000000,58.360861,至少两人有参赛经历:0.00；三人排名前40%:1.00；三人专业不同:1.00
18,33,62.565526,0.722222,False,0.000000,60.049851,至少两人有参赛经历:0.50；三人排名前40%:0.67；三人专业不同:1.00
18,34,29.528922,0.277778,False,0.000000,50.422386,至少两人有参赛经历:0.50；三人排名前40%:0.33；三人专业不同:0.00
18,35,49.819241,0.555556,False,0.000000,54.651762,至少两人有参赛经历:0.50；三人排名前40%:0.67；三人专业不同:0.50
18,36,74.558347,0.833333,False,0.000000,81.125070,至少两人有参赛经历:1.00；三人排名前40%:1.00；三人专业不同:0.50
18,37,73.113103,0.833333,False,0.000000,73.898846,至少两人有参赛经历:1.00；三人排名前40%:1.00；三人专业不同:0.50
18,38,60.264529,0.666667,False,0.000000,67.989310,至少两人有参赛经历:0.50；三人排名前40%:1.00；三人专业不同:0.50
18,39,65.345589,0.777778,False,0.000000,54.505722,至少两人有参赛经历:1.00；三人排名前40%:0.33；三人专业不同:1.00
18,40,34.410400,0.333333,False,0.000000,55.385332,至少两人有参赛经历:1.00；三人排名前40%:0.00；三人专业不同:0.00
18,41,58.067421,0.666667,False,0.000000,57.003771,至少两人有参赛经历:1.00；三人排名前40%:0.00；三人专业不同:1.00
18,42,51.127843,0.500000,False,0.333333,63.972548,至少两人有参赛经历:0.00；三人排名前40%:1.00；三人专业不同:0.50
18,43,39.003600,0.388889,False,0.000000,58.906887,至少两人有参赛经历:0.00；三人排名前40%:0.67；三人专业不同:0.50
18,44,48.933416,0.555556,False,0.000000,50.222634,至少两人有参赛经历:0.50；三人排名前40%:0.67；三人专业不同:0.50
18,45,62.326313,0.722222,False,0.000000,58.853789,至少两人有参赛经历:0.50；三人排名前40%:0.67；三人专业不同:1.00
18,46,74.868051,0.888889,False,0.000000,63.229143,至少两人有参赛经历:1.00；三人排名前40%:0.67；三人专业不同:1.00
18,47,41.475215,0.444444,False,0.000000,51.820518,至少两人有参赛经历:0.50；三人排名前40%:0.33；三人专业不同:0.50
18,48,7.673946,0.000000,False,0.000000,38.369732,至少两人有参赛经历:0.00；三人排名前40%:0.00；三人专业不同:0.00
18,49,20.145009,0.166667,False,0.000000,42.391714,至少两人有参赛经历:0.50；三人排名前40%:0.00；三人专业不同:0.00
18,50,65.954817,0.777778,False,0.000000,57.551862,至少两人有参赛经历:1.00；三人排名前40%:0.33；三人专业不同:1.00
