date,slot,load_forecast_kW,pv_forecast_kW,net_forecast_kWh,load_kW,pv_kW,net_actual_kWh,residual_kWh,valid
2025-08-18,45,4983.88371116445,3969.7742917077135,169.01823657612272,4819.7102,3935.8013,147.31815000000006,-21.700086576122658,1
2025-08-18,46,5754.789299980863,4309.124178868701,240.94418685202692,5573.3002,4341.6431,205.27618333333322,-35.668003518693695,1
2025-08-18,47,6790.882842103975,4786.495322838239,334.06458654428934,6911.61,4621.275,381.72249999999997,47.65791345571063,1
2025-08-18,48,6703.217829407227,5133.755031888992,261.57713291970595,6705.159,4708.2233,332.82261666666665,71.2454837469607,1
2025-08-18,49,6621.012479631155,5424.324412424954,199.44801120103344,6460.6839,4827.4396,272.2073833333334,72.75937213229994,1
2025-08-18,50,6856.474339186846,5789.562262938519,177.81867937472117,6844.88,5047.3875,299.58208333333334,121.76340395861217,1
2025-08-18,51,6971.622530750991,6035.541886253945,156.01344074950762,6964.9811,5261.7267,283.8757333333333,127.86229258382568,1
2025-08-18,52,6973.479579447848,6278.766548946011,115.78550508363938,6804.7264,5574.6514,205.01249999999996,89.22699491636058,1
2025-08-18,53,6823.31722506305,6497.390827638742,54.321066237384606,6689.84,5966.8875,120.49208333333338,66.17101709594877,1
2025-08-18,54,6654.7503078345935,6739.086541341202,-14.056038917768092,6858.9768,6322.463,89.41896666666676,103.47500558443485,1
2025-08-18,55,6713.608444211744,7060.8605939983945,-57.87535829777501,6820.7904,6833.1315,-2.0568500000000918,55.81850829777492,1
2025-08-18,56,6906.310739875503,7217.317906766281,-51.83452781512975,6618.75,7315.125,-116.0625,-64.22797218487025,1
2025-08-18,57,6722.661425679174,7347.123429459932,-104.07700063012635,6765.906,7344.7232,-96.4695333333334,7.607467296792947,1
2025-08-18,58,6710.328811191994,7485.741655981358,-129.23547413156075,6805.6979,7338.4062,-88.7847166666667,40.45075746489405,1
2025-08-18,59,6746.27356088666,7741.227330828186,-165.82562832358764,6619.88,7526.0625,-151.03041666666664,14.795211656920998,1
2025-08-18,60,6684.725276716772,7923.136310983139,-206.4018390443945,6588.5594,7771.8676,-197.21803333333324,9.183805711061268,1
2025-08-18,61,6752.784160620124,8179.10803914297,-237.7206464204743,6728.0062,8079.2471,-225.2068166666666,12.513829753807698,1
2025-08-18,62,6836.019146210585,8358.725380729204,-253.78437241976977,6893.4,8389.875,-249.41250000000005,4.371872419769716,1
2025-08-18,63,6844.560957979257,8475.838492069004,-271.8795890149578,6917.4634,8612.1922,-282.4548,-10.57521098504219,1
2025-08-18,64,6759.411160620124,8687.822252480406,-321.4018486433803,6801.0032,8914.7673,-352.29401666666655,-30.892168023286274,1
2025-08-18,65,6829.858483122843,8732.639333049321,-317.130141654413,6661.75,9285.4125,-437.2770833333334,-120.14694167892037,1
2025-08-18,66,6850.348125794985,8832.16509148397,-330.3028276148308,6641.7921,9546.9146,-484.18708333333336,-153.88425571850257,1
2025-08-18,67,6974.125205602203,8874.515303024918,-316.7316829037859,6684.4986,9833.8384,-524.8899666666667,-208.15828376288084,1
2025-08-18,68,6957.616929407227,8941.800706818149,-330.6972962351536,6697.89,10003.9125,-551.00375,-220.30645376484637,1
2025-08-18,69,6861.669983705415,9262.52723929931,-400.14287593231586,6630.7746,9762.6391,-521.9774166666667,-121.83454073435087,1
2025-08-18,70,6751.342983094979,9281.770264972984,-421.73788031300074,6534.5501,9611.3058,-512.7926166666666,-91.05473635366587,1
2025-08-18,71,6635.563961059228,9126.129473310846,-415.09425204193633,6486.56,9678.9375,-532.0629166666665,-116.9686646247302,1
2025-08-18,72,6471.813451615546,9257.01044989516,-464.19949971326906,6509.063,9577.8462,-511.4638666666666,-47.26436695339754,1
2025-08-18,73,6468.067198184644,9328.786367399622,-476.7865282024962,6414.2828,9173.0505,-459.79461666666657,16.991911535829615,1
2025-08-18,74,6501.19356088666,9179.344517124751,-446.35849270634856,6238.68,8831.4,-432.1199999999999,14.238492706348666,1
2025-08-18,75,6375.643470672525,9030.692584371776,-442.5081856165419,6245.6425,9041.5097,-465.9778666666667,-23.469681050124848,1
2025-08-18,76,6559.166859451543,8754.181669146572,-365.83580161583814,6492.6612,9086.2065,-432.2575500000001,-66.42174838416196,1
2025-08-18,77,6922.502772708635,8499.167599203232,-262.77747108243284,6832.43,8772.2625,-323.3054166666667,-60.52794558423386,1
2025-08-18,78,6915.223548874899,8511.928194860595,-266.1174409976159,6996.8358,8582.5066,-264.27846666666676,1.8389743309491564,1
2025-08-18,79,6915.800107549091,8545.997761491186,-271.69960899034913,6850.582,8391.4801,-256.81635000000006,14.883258990349077,1
2025-08-18,80,6951.292296346407,8495.412880729204,-257.3534307304661,6632.62,8095.9125,-243.8820833333334,13.47134739713266,1
2025-08-18,81,6996.255170659971,8420.402906565192,-237.35795598420356,6760.7114,7804.4624,-173.95850000000002,63.39945598420354,1
2025-08-18,82,7018.855044569315,8299.468019815891,-213.4354958744293,7015.3492,7725.3268,-118.32960000000003,95.10589587442928,1
2025-08-18,83,7065.69484715061,7954.368362410863,-148.11225254337538,7129.05,7756.3125,-104.54374999999996,43.568502543375416,1
2025-08-18,84,6974.534334941613,7829.845740875091,-142.5519009889129,7042.3814,7571.845,-88.24393333333333,54.307967655579574,1
2025-08-18,85,6964.591815541078,7596.559888353826,-105.32801213545795,7050.0864,7284.2444,-39.02633333333324,66.30167880212471,1
2025-08-18,86,6988.221484759357,7512.01218503119,-87.29845004530549,7130.4,7082.2125,8.03125,95.32970004530549,1
2025-08-18,87,7015.075137904772,7374.572810965348,-59.9162788434293,7023.4534,7028.8959,-0.9070833333333514,59.00919551009595,1
2025-08-18,88,7110.129141850772,6978.206620364458,21.9870869143856,7103.8962,6848.8257,42.511749999999964,20.524663085614364,1
2025-08-18,89,7159.159679958137,6705.46075995259,75.61648666759113,7267.57,6559.6875,117.98041666666661,42.36392999907548,1
2025-08-18,90,7166.164151350335,6305.516730811669,143.44123675644428,7006.9157,6456.2279,91.78129999999994,-51.65993675644434,1
2025-08-18,91,7183.53592123886,6035.20643081167,191.38824840453177,6752.4341,6427.5099,54.154033333333395,-137.23421507119838,1
2025-08-18,92,7236.413134941614,5796.243742707993,240.02823203893678,6815.95,6158.9625,109.4979166666667,-130.53031537227008,1
2025-08-18,93,7238.022200104413,5413.43651209286,304.0976146685922,7108.551,5468.3671,273.3639833333333,-30.733631335258906,1
2025-08-18,94,7128.0327496042655,5064.793812356564,343.8731562079503,7381.5361,5054.691,387.80751666666674,43.93436045871647,1
2025-08-18,95,7138.195115696453,4769.401496928989,394.798936461244,7399.92,4917.1875,413.78875,18.989813538755982,1
2025-08-18,96,7266.281079753771,4478.926381532359,464.5591163702353,7146.4097,4411.7005,455.7848666666667,-8.774249703568614,1
2025-08-18,97,7254.391753906184,4093.956563777296,526.7391983548146,7235.0194,3978.632,542.7312333333333,15.992034978518745,1
2025-08-18,98,7191.710736697053,3756.8282563222338,572.4804133958032,7512.38,3744.6,627.9633333333334,55.48291993753014,1
2025-08-18,99,7246.697033220585,3391.3538347527306,642.5571997446423,7263.0552,3354.0361,651.5031833333333,8.945983588690979,1
2025-08-18,100,7273.921957461311,3036.345396928989,706.2627600887201,7178.2431,2898.8592,713.23065,6.967889911279826,1
2025-08-18,101,7233.182655489464,2693.190793699528,756.6653102983228,7315.63,2499.6375,802.6654166666667,46.00010636834395,1
2025-08-18,102,7469.096398479764,2359.368705430318,851.6212821749075,7082.6373,2169.5296,818.8512833333334,-32.76999884157408,1
2025-08-18,103,7446.528078045389,2082.9918784140214,893.9226999385612,7221.1865,1853.432,894.6257499999999,0.7030500614387165,1
2025-08-18,104,7330.182945859427,1737.5246347527304,932.1097185177825,7776.64,1533.1125,1040.5879166666666,108.47819814888408,1
2025-08-18,105,7633.94748852656,1437.5876637772965,1032.7266374582105,7824.5106,1235.6859,1098.1374499999997,65.41081254178926,1
2025-08-18,106,6990.808422827425,1117.3227637772966,978.9142765083545,6782.2592,958.1264,970.6888,-8.225476508354518,1
2025-08-18,107,5681.231714927307,848.4343422077932,805.4662287865855,5457.88,695.55,793.7216666666666,-11.744562119918896,1
2025-08-18,108,5457.086514927307,564.6056784140214,815.4134727522141,5341.0409,446.4826,815.7597166666666,0.34624391445242964,1
2025-08-18,109,5650.712801085873,294.0287784140215,892.7806704453085,5516.4428,201.2498,885.8655,-6.91517044530849,1
2025-08-18,110,5736.492288382619,76.19963475273052,943.3821089383148,5426.09,20.775,900.8858333333334,-42.496275604981406,1
2025-08-18,111,5515.244840808805,37.03320363132383,913.0352728629134,5406.87,0.0,901.145,-11.890272862913434,1
2025-08-18,112,5593.035107912263,29.211838392213384,927.3038782533415,5486.8219,4.2043,913.7695999999999,-13.534278253341654,1
2025-08-18,113,5674.074566498247,37.03320363132383,939.5068938111538,5666.69,0.0,944.4483333333333,4.9414395221795075,1
2025-08-18,114,5684.632003755218,37.03320363132383,941.2664666873156,5915.475,0.0,985.9125,44.64603331268438,1
2025-08-18,115,5726.653865024669,37.21970363132383,948.2390268988909,5854.1682,0.3019,975.6443833333333,27.40535643444241,1
2025-08-18,116,5873.702742149604,37.03320363132383,972.7782564197133,5502.73,0.0,917.1216666666666,-55.656589753046774,1
2025-08-18,117,5788.732786811882,37.03320363132383,958.6165971967596,5329.6682,0.0,888.2780333333333,-70.33856386342632,1
2025-08-18,118,5641.208425039028,0.0,940.2014041731713,5620.6188,0.0217,936.7661833333333,-3.4352208398380526,1
2025-08-18,119,5652.342500390585,0.0,942.0570833984308,5915.97,0.0,985.995,43.93791660156921,1
2025-08-18,120,5746.588427835662,0.0,957.7647379726102,5526.5867,0.0,921.0977833333333,-36.66695463927692,1
2025-08-18,121,5734.439827767589,0.0,955.7399712945981,5555.4629,0.0016,925.9102166666668,-29.82975462793138,1
2025-08-18,122,5742.5311068184255,0.0,957.0885178030709,6048.27,0.0,1008.0450000000001,50.95648219692919,1
2025-08-18,123,5779.019482175351,0.0,963.1699136958919,5934.34,0.0,989.0566666666666,25.88675297077475,1
2025-08-18,124,5719.145489169603,0.0,953.1909148616005,5704.7416,0.0,950.7902666666666,-2.400648194933865,1
2025-08-18,125,5662.064289169603,0.0,943.6773815282672,5692.54,0.0,948.7566666666667,5.0792851383994275,1
2025-08-18,126,5719.3293637486495,0.0,953.2215606247748,5692.8501,0.0,948.8083499999999,-4.413210624774933,1
2025-08-18,127,5738.965109520788,0.0,956.4941849201314,5618.7046,0.0,936.4507666666666,-20.04341825346478,1
2025-08-18,128,5815.490627020027,0.0,969.2484378366712,5634.1,0.0,939.0166666666667,-30.23177117000455,1
2025-08-18,129,5850.186382369307,0.0,975.0310637282178,5867.1089,0.0,977.8514833333334,2.820419605115603,1
2025-08-18,130,5303.883274869522,0.0,883.980545811587,5492.9928,0.0,915.4988,31.518254188412925,1
2025-08-18,131,4573.181797854217,0.0,762.196966309036,4629.11,0.0,771.5183333333332,9.32136702429716,1
2025-08-18,132,4709.682322804943,0.0,784.9470538008238,4291.7898,0.0,715.2982999999999,-69.6487538008239,1
2025-08-18,133,4843.746977478782,0.0,807.2911629131304,4365.1014,0.0,727.5168999999999,-79.77426291313054,1
2025-08-18,134,4600.775299571406,0.0,766.795883261901,4494.23,0.0,749.0383333333332,-17.75754992856787,1
2025-08-18,135,4670.360175255154,0.0,778.3933625425257,4480.5437,0.0,746.7572833333334,-31.636079209192303,1
2025-08-18,136,4638.756222226381,0.0,773.1260370377302,4510.331,0.0,751.7218333333333,-21.404203704396878,1
2025-08-18,137,4583.737641125591,0.0,763.9562735209317,4612.98,0.0,768.8299999999999,4.873726479068182,1
2025-08-18,138,4450.857241434526,0.0,741.8095402390877,4589.0229,0.0,764.83715,23.02760976091224,1
2025-08-18,139,4564.419374012207,0.0,760.7365623353678,4347.6595,0.0,724.6099166666665,-36.12664566870126,1
2025-08-18,140,4581.720981450033,0.0,763.6201635750054,4148.4,0.0,691.3999999999999,-72.22016357500559,1
2025-08-18,141,4600.016033933983,0.0,766.6693389889971,4361.4105,0.0,726.90175,-39.76758898899709,1
2025-08-18,142,4626.167017661269,0.0,771.0278362768781,4540.2824,0.0,756.7137333333333,-14.314102943544867,1
2025-08-18,143,4659.251793785052,0.0,776.5419656308419,4537.73,0.0,756.2883333333332,-20.253632297508716,1
2025-08-19,0,4702.311298374048,0.0,783.718549729008,4590.2835,0.0,765.0472499999998,-18.671299729008183,1
2025-08-19,1,4708.139229564513,0.0,784.6898715940854,4463.0872,0.0,743.8478666666666,-40.84200492741877,1
2025-08-19,2,4723.609743248607,0.0,787.2682905414345,4264.25,0.0,710.7083333333333,-76.5599572081012,1
2025-08-19,3,4557.778983707567,0.0,759.6298306179278,4391.2111,0.0,731.8685166666667,-27.761313951261172,1
2025-08-19,4,4464.92575039373,0.0,744.1542917322882,4544.2702,0.0,757.3783666666666,13.224074934378336,1
2025-08-19,5,4501.251888674138,0.0,750.2086481123563,4495.88,0.0,749.3133333333333,-0.8953147790230105,1
2025-08-19,6,4424.327333233032,0.0,737.387888872172,4309.1128,0.0,718.1854666666666,-19.2024222055054,1
2025-08-19,7,4350.08358160178,0.0,725.0139302669633,4193.2101,0.0,698.86835,-26.145580266963293,1
2025-08-19,8,4337.598642223562,0.0,722.9331070372602,4162.42,0.0,693.7366666666667,-29.196440370593564,1
2025-08-19,9,4435.977951041247,0.0,739.3296585068745,4114.4015,0.0,685.7335833333333,-53.59607517354118,1
2025-08-19,10,4466.002098920671,0.0,744.3336831534452,4366.3924,0.0,727.7320666666666,-16.601616486778653,1
2025-08-19,11,4391.285552828266,0.0,731.8809254713776,4679.82,0.0,779.9699999999999,48.08907452862229,1
2025-08-19,12,4452.999172843759,0.0,742.1665288072932,4458.0182,0.0,743.0030333333334,0.836504526040244,1
2025-08-19,13,4428.012472149722,0.0,738.0020786916203,4294.5277,0.0,715.7546166666666,-22.247462024953734,1
2025-08-19,14,4298.084245149417,0.0,716.3473741915695,4398.45,0.0,733.0749999999999,16.72762580843039,1
2025-08-19,15,4280.180982865126,0.0,713.3634971441876,4379.089,0.0,729.8481666666667,16.484669522479066,1
2025-08-19,16,4228.463757518754,0.0,704.743959586459,4208.3898,0.0,701.3983,-3.345659586459078,1
2025-08-19,17,4225.527565746461,0.0,704.2545942910767,4063.85,0.0,677.3083333333333,-26.946260957743448,1
2025-08-19,18,4342.9866470934,0.0,723.8311078489,4139.812,0.0,689.9686666666666,-33.8624411822334,1
2025-08-19,19,4505.334405882677,0.0,750.8890676471128,4274.1094,0.0,712.3515666666667,-38.53750098044611,1
2025-08-19,20,4389.401978586621,0.0,731.5669964311035,4336.75,0.0,722.7916666666666,-8.775329764436833,1
2025-08-19,21,4279.262652599517,0.0,713.2104420999195,4312.3179,0.0025,718.7192333333334,5.508791233413831,1
2025-08-19,22,4300.549681839691,0.0,716.7582803066152,4160.0199,0.0,693.33665,-23.42163030661527,1
2025-08-19,23,4276.93724034812,0.0,712.8228733913534,3973.32,0.0,662.22,-50.60287339135334,1
2025-08-19,24,4217.682231469224,0.0,702.9470385782039,3930.2231,0.0354,655.0312833333332,-47.91575524487064,1
2025-08-19,25,4121.694982056048,0.0,686.9491636760079,3982.4421,0.0,663.74035,-23.20881367600782,1
2025-08-19,26,4129.052550727196,0.0,688.1754251211993,4099.37,0.0,683.2283333333332,-4.947091787866043,1
2025-08-19,27,4156.213016856176,6.444915732087712,691.6280168540147,4257.7679,0.4926,709.5458833333333,17.917866479318604,1
2025-08-19,28,4193.799601543986,6.106415732087712,697.9488643019829,4178.3325,0.0,696.3887500000001,-1.5601143019828214,1
2025-08-19,29,4168.788430128391,6.106415732087712,693.7803357327172,3919.91,0.0,653.3183333333333,-40.46200239938389,1
2025-08-19,30,4145.328165932665,10.820515732087712,689.0846083667627,3851.4274,6.8604,640.7611666666667,-48.323441700096055,1
2025-08-19,31,4116.027896532574,6.106415732087712,684.9869134667476,3965.1943,0.0,660.8657166666667,-24.121196800080952,1
2025-08-19,32,4098.074557194273,28.86891573208771,678.2009402436976,4042.42,10.4625,671.9929166666666,-6.2080235770309855,1
2025-08-19,33,4037.2112555016056,232.8393139654304,634.0619902560292,3949.4674,234.3236,619.1906333333333,-14.871356922695895,1
2025-08-19,34,4438.4278600233065,483.0932139654304,659.222441009646,4300.9932,545.2567,625.9560833333333,-33.26635767631274,1
2025-08-19,35,5168.79321319608,739.2218139654304,738.2618998717749,4935.56,863.325,678.7058333333334,-59.55606653844143,1
2025-08-19,36,5269.9195131960805,1003.3781748889784,711.0902230511836,5030.6592,1186.8814,640.6296333333332,-70.46058971785033,1
2025-08-19,37,5086.304304174239,1315.1628730396692,628.5235718557617,4957.2743,1454.4968,583.79625,-44.727321855761716,1
2025-08-19,38,4933.597801737291,1608.0461717630246,554.258604995711,4944.01,1703.325,540.1141666666667,-14.144438329044306,1
2025-08-19,39,4983.682512002102,1858.8772748889785,520.8008728521872,4844.9049,2037.0729,467.97200000000004,-52.8288728521872,1
2025-08-19,40,5087.690224369931,2193.8826748889787,482.3012582468253,4813.4824,2372.7747,406.78461666666664,-75.51664158015865,1
2025-08-19,41,5117.028664748955,2565.097773039669,425.3218152848809,4909.04,2701.9875,367.8420833333333,-57.47973195154765,1
2025-08-19,42,5070.8421474292,2895.6794748889783,362.5271120900369,5033.9593,3110.9326,320.50445,-42.022662090036874,1
2025-08-19,43,5177.243534798574,3273.957671763025,317.2143105059248,5150.6677,3572.7566,262.9851833333333,-54.22912717259152,1
2025-08-19,44,5225.231466099752,3627.3986982601145,266.30546130660616,5044.67,3987.0375,176.27208333333334,-90.03337797327282,1
2025-08-19,45,5004.611401427444,3907.5163748889786,182.8491710897443,4681.521,4269.6732,68.64129999999992,-114.20787108974437,1
2025-08-19,46,5667.555398948039,4303.769653156809,227.29762429853827,5425.3549,4569.2421,142.68546666666663,-84.61215763187164,1
2025-08-19,47,6900.410557702452,4623.251740021565,379.5264696134812,6785.15,4901.5125,313.9395833333333,-65.5868862801479,1
2025-08-19,48,7003.697874525741,4906.193981732857,349.5839821321474,6830.4257,5128.6061,283.63659999999993,-65.94738213214748,1
2025-08-19,49,6752.864047429201,5135.83158346224,269.5054106611601,6646.1795,5265.9656,230.03564999999995,-39.469760661160166,1
2025-08-19,50,6749.746377844067,5381.004389639746,228.1236647007202,6857.77,5416.2375,240.2554166666667,12.131751965946478,1
2025-08-19,51,6765.527403076525,5595.343589639746,195.03063557279648,6959.213,5701.0127,209.70004999999992,14.669414427203435,1
2025-08-19,52,6797.020303391118,5894.609550898707,150.4017920820685,6875.9257,6125.6049,125.05346666666658,-25.34832541540193,1
2025-08-19,53,6823.844924369931,6212.969673548721,101.81254180353486,6785.15,6552.6,38.75833333333321,-63.054208470201644,1
2025-08-19,54,6816.470785759932,6575.387401847493,40.18056398540663,6872.1085,6848.0512,4.009550000000066,-36.17101398540656,1
2025-08-19,55,6818.364921630941,6991.155488162913,-28.79842775532855,6848.5648,7316.8205,-78.04261666666662,-49.24418891133807,1
2025-08-19,56,6840.9628694161165,7298.333200336941,-76.22838848680415,6672.9,7746.0,-178.85000000000005,-102.6216115131959,1
2025-08-19,57,6860.493722281323,7351.68071748977,-81.86449920140785,6610.9386,7610.8279,-166.64821666666663,-84.78371746525877,1
2025-08-19,58,6860.7301248272015,7424.843347929668,-94.01887051707777,6690.1239,7618.1481,-154.67070000000012,-60.65182948292235,1
2025-08-19,59,6718.283876882896,7543.070896140925,-137.46450320967142,6817.5,7974.3,-192.8,-55.33549679032859,1
2025-08-19,60,6811.034672793829,7820.001178414736,-168.1610842701513,6872.2457,8190.0841,-219.63973333333325,-51.47864906318196,1
2025-08-19,61,6879.958070524285,8097.655627714694,-202.9495928650681,6847.5122,8261.1601,-235.60798333333315,-32.658390468265054,1
2025-08-19,62,6894.777952266643,8277.00406495412,-230.37101878124622,6727.41,8444.2875,-286.14625000000007,-55.775231218753845,1
2025-08-19,63,6820.003706557524,8533.036126200492,-285.5054032738279,6534.302,8903.9843,-394.94705000000005,-109.44164672617217,1
2025-08-19,64,6790.9688345860495,8774.42025124768,-330.5752361102718,6575.6308,8953.5589,-396.32135,-65.74611388972818,1
2025-08-19,65,6832.460587764091,8903.358908883998,-345.1497201866512,6762.77,8635.2375,-312.07791666666645,33.07180351998477,1
2025-08-19,66,6800.973088917946,9041.62189686071,-373.4414679904606,6724.819,8665.7898,-323.49513333333334,49.94633465712724,1
2025-08-19,67,6792.300506689336,9133.755807517358,-390.24255013800376,6806.6715,8706.3098,-316.6063833333334,73.63616680467038,1
2025-08-19,68,6899.88492406963,9093.858637128642,-365.6622855098353,6942.53,8571.075,-271.4241666666668,94.23811884316854,1
2025-08-19,69,6991.485026918846,9333.699389595817,-390.3690604461617,6675.9632,8481.6802,-300.9528333333334,89.41622711282832,1
2025-08-19,70,6833.21142406963,9302.26926940313,-411.5096408889167,6354.0335,8571.5733,-369.5899666666667,41.91967422224997,1
2025-08-19,71,6613.426234214127,9035.467966082511,-403.673621978064,6233.44,8775.7125,-423.71208333333334,-20.038461355269362,1
2025-08-19,72,6543.679833788174,9204.03747729263,-443.392940584076,6283.4285,8925.6277,-440.36653333333317,3.026407250742807,1
2025-08-19,73,6448.677168206106,9055.015717233342,-434.3897581712059,6502.7733,9112.2251,-434.9086333333333,-0.5188751621273582,1
2025-08-19,74,6409.795088917946,8868.864725911113,-409.8449394988612,6633.62,9176.175,-423.75916666666654,-13.914227167805336,1
2025-08-19,75,6600.026296380644,8626.676925985836,-337.7751049341985,6399.8194,8847.2933,-407.91231666666647,-70.13721173246796,1
2025-08-19,76,6840.173108295761,8479.644493307915,-273.2452308353589,6479.2369,8655.0546,-362.63628333333327,-89.39105249797439,1
2025-08-19,77,6985.183264324532,8431.288926166058,-241.01761030692114,6837.06,8768.25,-321.8649999999999,-80.84738969307875,1
2025-08-19,78,7024.994482226261,8493.517235055613,-244.75379213822526,6769.3969,8837.6161,-344.7031999999999,-99.94940786177466,1
2025-08-19,79,6935.408502715967,8595.477953329539,-276.67824176892856,6691.0651,8710.4682,-336.5671833333332,-59.88894156440466,1
2025-08-19,80,6935.335097863832,8650.868595362044,-285.9222495830354,6819.16,8573.2125,-292.3420833333333,-6.419833750297869,1
2025-08-19,81,7197.404788362659,8428.243359033193,-205.13976177842233,6925.0213,8657.578,-288.75944999999984,-83.61968822157752,1
2025-08-19,82,7246.906604315582,8361.113619633936,-185.70116921972567,6951.5577,8285.3911,-222.30556666666672,-36.60439744694105,1
2025-08-19,83,7006.7434105946,8145.098053437726,-189.72577380718758,6959.47,7544.2125,-97.45708333333323,92.26869047385435,1
2025-08-19,84,6984.5964540720415,7844.045255836328,-143.24146696071435,7003.7901,7240.949,-39.52648333333324,103.71498362738112,1
2025-08-19,85,7095.589967052254,7722.443540946374,-104.47559564902,6855.6634,7089.6976,-39.005700000000004,65.46989564901999,1
2025-08-19,86,7240.039690593434,7508.859823725224,-44.80335552196493,6599.92,6864.3,-44.06333333333335,0.7400221886315848,1
2025-08-19,87,7156.193907790294,7299.646624607404,-23.908786136184972,6627.4771,6656.659,-4.8636499999999305,19.045136136185043,1
2025-08-19,88,7205.265523477253,6947.278749102195,42.99779572917623,6995.9968,6454.9325,90.17738333333332,47.17958760415709,1
2025-08-19,89,7259.051654072042,6585.888401790081,112.19387538032682,7313.47,6208.275,184.19916666666677,72.00529128633995,1
2025-08-19,90,7160.526192682041,6357.0257123638185,133.91674671970378,7073.2479,5882.1733,198.51243333333332,64.59568661362954,1
2025-08-19,91,7149.416286456834,6165.332105910086,164.01403009112465,6743.2227,5543.0583,200.02740000000009,36.01336990887543,1
2025-08-19,92,7179.45147359573,5896.784705910086,213.777794614274,6688.81,5247.7875,240.17041666666665,26.392622052392653,1
2025-08-19,93,7199.583371542451,5415.750135123639,297.3055394031353,6898.9738,5001.2632,316.2850999999999,18.979560596864587,1
2025-08-19,94,7378.809628461118,5060.428594976953,386.39683891402757,7249.2199,4743.819,417.56681666666657,31.169977752639,1
2025-08-19,95,7358.354826014563,4830.1791942805285,421.36260528900567,7408.14,4482.0375,487.68375,66.3211447109943,1
2025-08-19,96,7230.842791424247,4406.364354180099,470.74640620735784,7101.4194,4267.8849,472.2557499999999,1.5093437926420847,1
2025-08-19,97,7267.673520578754,3973.2958541801,549.0629443997756,6977.2089,4009.4429,494.6276666666666,-54.43527773310899,1
2025-08-19,98,7446.804170309841,3729.6753324479296,619.5214729769851,7108.75,3637.275,578.5791666666667,-40.942306310318486,1
2025-08-19,99,7440.09522077453,3360.1425157320878,679.9921175070738,6977.6047,3197.9774,629.9378833333333,-50.0542341737405,1
2025-08-19,100,7387.85159528593,2962.139535154909,737.6186766885035,6909.5607,2947.2401,660.3867666666666,-77.23191002183682,1
2025-08-19,101,7342.819535707883,2641.5988589779886,783.5367794549823,7014.12,2791.5375,703.7637500000001,-79.77302945498218,1
2025-08-19,102,7269.108636836771,2311.4909589779886,826.2696129764638,7046.3332,2388.7129,776.2700500000001,-49.99956297646372,1
2025-08-19,103,7305.876745842224,2028.4594587342733,879.5695478513251,7085.9633,1991.9148,849.0080833333334,-30.56146451799168,1
2025-08-19,104,7440.256106222395,1675.0738589779887,960.8637078740677,7245.31,1699.9875,924.2204166666667,-36.643291207401035,1
2025-08-19,105,7625.214049425303,1333.4585211449796,1048.6259213800538,7391.0667,1360.1604,1005.15105,-43.47487138005374,1
2025-08-19,106,6930.96834047409,1052.4834548388712,979.747480939203,6683.2018,1038.9892,940.7021,-39.04538093920303,1
2025-08-19,107,5730.6720252607365,789.9070548388712,823.4608284036442,5515.21,762.1875,792.1704166666666,-31.290411736977603,1
2025-08-19,108,5561.7891592102405,489.2996283417809,845.41492181141,5267.3956,474.7107,798.7808166666666,-46.63410514474333,1
2025-08-19,109,5685.774271578069,241.19376320122564,907.4300847294737,5629.7191,196.5316,905.53125,-1.8988347294737196,1
2025-08-19,110,5702.120500833102,26.88141573208771,945.873180850169,5874.55,9.2625,977.5479166666667,31.674735816497673,1
2025-08-19,111,5685.459436361351,6.106415732087712,946.5588367715438,5595.2609,0.0,932.5434833333334,-14.015353438210468,1
2025-08-19,112,5768.692112983679,10.310715732087711,959.7302328752653,5541.2448,5.5574,922.6145666666667,-37.115666208598554,1
2025-08-19,113,5851.860593215908,6.106415732087712,974.29236291397,5702.96,0.0,950.4933333333333,-23.79902958063667,1
2025-08-19,114,5895.7962375267125,6.106415732087712,981.614970299104,5423.2651,0.0,903.8775166666666,-77.73745363243745,1
2025-08-19,115,5856.666399474782,6.408315732087712,975.0430139571158,5587.5546,0.399,931.1926,-43.85041395711585,1
2025-08-19,116,5801.814244762567,0.0,966.9690407937611,6160.53,0.0,1026.7549999999999,59.78595920623877,1
2025-08-19,117,5852.822865352862,0.0,975.4704775588103,6134.0676,0.0,1022.3446,46.874122441189684,1
2025-08-19,118,5851.20835970052,0.0,975.20139328342,5867.8311,0.0286,977.9670833333334,2.7656900499134736,1
2025-08-19,119,5864.725007357146,0.0,977.4541678928576,5798.62,0.0,966.4366666666666,-11.01750122619103,1
2025-08-19,120,5759.256059210241,0.0,959.8760098683734,5934.2019,0.0,989.03365,29.157640131626522,1
2025-08-19,121,5726.677035612959,0.0,954.4461726021598,5719.3341,0.0021,953.222,-1.224172602159797,1
2025-08-19,122,5788.630960810144,0.0,964.7718268016906,5278.91,0.0,879.8183333333333,-84.95349346835735,1
2025-08-19,123,5780.6604282864,0.0,963.4434047144,5322.839,0.0,887.1398333333333,-76.30357138106672,1
2025-08-19,124,5751.1789690057285,0.0,958.5298281676214,5631.7799,0.0,938.6299833333334,-19.899844834288047,1
2025-08-19,125,5744.901917062758,0.0,957.4836528437929,5789.77,0.0,964.9616666666667,7.478013822873777,1
2025-08-19,126,5763.430189411707,0.0,960.5716982352844,5607.1818,0.0,934.5303,-26.04139823528442,1
