group,date,total_cost_yuan,emergency_kWh,state_end_kWh
Q43_S2,2025-06-10,55003.518136484316,561.8343810520938,1218.7858864671368
Q43_S2,2025-06-11,58027.35262669484,43.805712118377116,2888.5080088706036
Q43_S2,2025-06-12,53763.461990848096,7.646045298991908,1736.7213710066637
Q43_S2,2025-06-13,18503.09244759775,0.0,2319.404248986038
Q43_S2,2025-06-14,17923.021571508736,0.0,2210.1897804764462
Q43_S2,2025-06-15,53558.22046241715,5.621689165317434,2189.2659303102114
Q43_S2,2025-06-16,55136.98658062639,80.32849751117112,1555.1601515418804
Q43_S2,2025-06-17,57203.242193139944,73.11081152642691,1649.1193925326966
Q43_S2,2025-06-18,55877.0717792636,61.98463877133224,1699.7245648284581
Q43_S2,2025-06-19,55654.77807735309,88.54304370466957,1976.3154526454227
Q43_S2,2025-06-20,17447.117334391503,0.0,1273.468242784761
Q43_S2,2025-06-21,17851.629276975924,0.0,3181.300335491735
Q43_S2,2025-06-22,51973.147837731165,6.0958620865494595,2148.644011709587
Q43_S2,2025-06-23,50250.29688419966,17.556958895077173,1596.0666706690024
Q43_S2,2025-06-24,60027.86103262814,0.0,2290.269533557732
Q43_S2,2025-06-25,53780.23881758783,61.623599545938646,1677.7803605679012
Q43_S2,2025-06-26,51763.52447095418,65.6418862646226,2021.0296428710055
Q43_S2,2025-06-27,17112.690777643416,0.0,1808.9340468830685
Q43_S2,2025-06-28,17216.72196444119,0.0,2276.7933304284634
Q43_S2,2025-06-29,54488.30884774253,11.95705387876501,2173.4063398741455
Q43_S2,2025-06-30,54157.39177140555,66.97322394201194,2956.6460600250834
Q43_S2,2025-07-01,73072.4947014239,977.3378129292125,1200.0
Q43_S2,2025-07-02,60552.35689622911,282.88256653032863,1705.5515432197253
Q43_S2,2025-07-03,67947.41459334554,18.93764749540196,1971.5633562867108
Q43_S2,2025-07-04,24857.55713771389,220.79118523885347,1676.9604961403093
Q43_S2,2025-07-05,25380.172098757055,0.0,2863.321010336472
Q43_S2,2025-07-06,70442.42618951385,297.84637171964835,1336.4523831602564
Q43_S2,2025-07-07,61549.67352591651,71.6375159638909,1456.8554213730397
Q43_S2,2025-07-08,69144.87324432273,26.1640114098891,3063.169564914123
Q43_S2,2025-07-09,61925.910498727055,99.34611694080218,1615.0412665168762
Q43_S2,2025-07-10,60840.31848179882,188.15412764650807,1513.0992019142698
Q43_S2,2025-07-11,24785.70883464177,25.442738232684974,1300.0686686676472
Q43_S2,2025-07-12,25902.535445055455,0.0,2772.693991720108
Q43_S2,2025-07-13,59325.39501908959,172.54819145637896,1356.8676365512283
Q43_S2,2025-07-14,60043.184655799836,6.240096150714294,2228.743743666442
Q43_S2,2025-07-15,59779.64867749291,3.2912894124557397,1543.7236444156042
Q43_S2,2025-07-16,61791.15100596346,62.880326649520384,2851.6588359179286
Q43_S2,2025-07-17,59066.43942796748,50.26395566823123,1417.7470216364118
Q43_S2,2025-07-18,27084.371645813517,0.0,2846.3877594798823
Q43_S2,2025-07-19,25650.524391770952,0.0,3030.5591691447466
Q43_S2,2025-07-20,60409.32824954228,8.373926530153653,2267.0067251180403
Q43_S2,2025-07-21,62905.349682493914,4.179748373203552,2402.8360981800847
Q43_S2,2025-07-22,63640.96175771281,161.18117152819468,1597.1299858400148
Q43_S2,2025-07-23,65678.89619179086,4.181868097212373,1996.215318052259
Q43_S2,2025-07-24,64508.07748047934,3.5863781488640143,2287.326341156981
Q43_S2,2025-07-25,23554.752332828095,0.0,1952.8339031822259
Q43_S2,2025-07-26,24529.38240309736,81.76160890232316,2264.7060916809655
Q43_S2,2025-07-27,61118.676254160375,0.0,1649.9675276612281
Q43_S2,2025-07-28,63790.91351256174,0.0,2097.174580903344
Q43_S2,2025-07-29,65332.16366655612,97.9007239513162,1641.257651524565
Q43_S2,2025-07-30,63692.50565757979,0.0,2545.386715660318
Q43_S2,2025-07-31,61542.97674097539,5.822884399304257,2474.9631909642458
Q43_S2,2025-08-01,24285.613752627745,0.0,2650.8717318327426
Q43_S2,2025-08-02,23702.999453480086,12.107073205204436,2650.9892684434453
Q43_S2,2025-08-03,50624.402517879214,102.76208799479332,1470.2564818269502
Q43_S2,2025-08-04,54536.59845390657,6.429197389604269,2784.6174675321513
Q43_S2,2025-08-05,52875.614618212225,16.432475498405324,1666.3452535284268
Q43_S2,2025-08-06,57623.83166433336,8.975828824237283,1556.0307298335001
Q43_S2,2025-08-07,56024.27285037094,78.02182809011674,1537.5729801552816
Q43_S2,2025-08-08,22470.248976263858,0.0,1843.5974254638425
Q43_S2,2025-08-09,22489.619029735946,0.0,2218.553361177148
Q43_S2,2025-08-10,53958.89807964101,33.554820048888814,1943.822992855397
Q43_S2,2025-08-11,54103.104431980006,387.1972815718617,1200.0
Q43_S2,2025-08-12,57161.11178974388,109.91359865722711,1677.9368278451116
Q43_S2,2025-08-13,53678.33099015153,121.67475170806188,1780.2150879579647
Q43_S2,2025-08-14,54347.24245989311,102.20610311977327,1600.5656233805498
Q43_S2,2025-08-15,22553.311675661666,65.73183288637651,1325.271199569303
Q43_S2,2025-08-16,23970.76219026069,147.34340969387844,2189.469507011803
Q43_S2,2025-08-17,53491.004412778355,145.64467153295152,2173.647596188814
Q43_S2,2025-08-18,53836.57257844316,158.5777985942393,1983.4317005739185
Q43_S2,2025-08-19,53368.757796849095,130.6504233018203,1660.7951999908219
Q43_S2,2025-08-20,58879.49788432577,124.92893368279715,1622.4392836134418
Q43_S2,2025-08-21,53326.31872827337,50.00033420663419,1390.1822063764425
Q43_S2,2025-08-22,23103.558036326715,110.67260179968179,1408.544496886705
Q43_S2,2025-08-23,22728.404431498137,0.0,2318.317708423892
Q43_S2,2025-08-24,52556.91265955266,0.0,1675.775841061657
Q43_S2,2025-08-25,61449.47300954617,45.51872641718603,1644.5810869316315
Q43_S2,2025-08-26,53943.27067954057,4.431577314103379,2239.916121988167
Q43_S2,2025-08-27,55943.83823671072,31.13008908838458,1464.1592640754725
Q43_S2,2025-08-28,58208.013299564525,100.59485693822455,1536.866042778345
Q43_S2,2025-08-29,23654.660019000206,0.0,1848.6695220273368
Q43_S2,2025-08-30,23316.75062284294,257.0308116903527,2147.8445732073887
Q43_S2,2025-08-31,52825.792737283555,78.17441271240398,2090.9052527636
Q43_S2,2025-09-01,48416.72698387184,0.0,5911.858733898188
Q43_S2,2025-09-02,42979.68775632693,0.0,3453.295489721182
Q43_S2,2025-09-03,44902.71306050446,0.0,3060.0517047669478
Q43_S2,2025-09-04,43929.14295535941,768.0986337759895,2208.7044515821
Q43_S2,2025-09-05,15198.20238088088,0.0,1338.8088727031977
Q43_S2,2025-09-06,15175.826694369194,0.0,3290.882932843096
Q43_S2,2025-09-07,41052.78043214218,19.301101527982404,2275.9213686968887
Q43_S2,2025-09-08,45932.90461485761,0.0,3076.18147643626
Q43_S2,2025-09-09,39590.303698530864,9.099616666666634,2013.7344925294638
Q43_S2,2025-09-10,46153.79066177558,248.050200958385,2140.065022859191
Q43_S2,2025-09-11,41393.24039362001,2.3913827202072753,1770.5841987358335
Q43_S2,2025-09-12,15492.31452410408,0.0,2498.4273130317224
Q43_S2,2025-09-13,15532.297357747542,0.0,3208.989568426522
Q43_S2,2025-09-14,44983.77867399137,3.55499999999995,1892.2273221756616
Q43_S2,2025-09-15,44473.260443625266,843.3231503016732,1222.7472086546236
Q43_S2,2025-09-16,46605.26211497779,79.58461865344584,2194.4094454373353
Q43_S2,2025-09-17,43372.42484072926,6.883917674070062,1616.1400913777672
Q43_S2,2025-09-18,43412.42697375207,0.0,1694.3833085590304
Q43_S2,2025-09-19,15489.227507580224,0.0,2844.9418719614264
Q43_S2,2025-09-20,14405.999492379067,52.79289351881366,2351.84016666075
Q43_S2,2025-09-21,44320.13285352316,8.444999999999936,1724.041451803939
Q43_S2,2025-09-22,46703.549669590495,0.0,2254.760013287721
Q43_S2,2025-09-23,45378.253343364006,153.9211230915385,1446.7410032135624
Q43_S2,2025-09-24,45393.36711282781,0.0,2132.178384189192
Q43_S2,2025-09-25,44090.19381120051,220.44841419832204,1211.0585327432684
Q43_S2,2025-09-26,14774.09066369242,184.71545640702675,1200.0
Q43_S2,2025-09-27,16164.391529758648,0.0,1963.8862798636346
Q43_S2,2025-09-28,48210.3834232794,5.868333333333226,2631.593834051688
Q43_S2,2025-09-29,47108.31042198944,400.866520376485,1586.9712368043374
Q43_S2,2025-09-30,48399.09777400716,31.41115000000002,1608.5055278943644
Q43_S2,2025-10-01,39991.96697543299,0.0,3649.140408315755
Q43_S2,2025-10-02,40480.37665062303,0.0,3054.5013911127357
Q43_S2,2025-10-03,12273.054556186118,0.0,2690.8488724437157
Q43_S2,2025-10-04,12928.923591224508,0.0,2351.869620184493
Q43_S2,2025-10-05,40205.480312866326,0.0,2048.440443324339
Q43_S2,2025-10-06,40874.88080788685,0.0,1994.9696585243948
Q43_S2,2025-10-07,41294.698340970805,0.0,2938.6328389612017
Q43_S2,2025-10-08,38676.6529168581,87.52250146315578,2199.39682379515
Q43_S2,2025-10-09,41814.91773438283,91.52421234135537,1576.5984162733935
Q43_S2,2025-10-10,13629.685339544525,0.0,2234.966400405005
Q43_S2,2025-10-11,13239.56344578792,0.0,2452.311629234865
Q43_S2,2025-10-12,40531.97581911007,20.929933333333224,2105.9898895486467
Q43_S2,2025-10-13,41469.28327539612,0.0,1904.1348174242576
Q43_S2,2025-10-14,42898.741651204495,0.0,1297.2088491678803
Q43_S2,2025-10-15,44669.175982559354,0.0,2020.343236263418
Q43_S2,2025-10-16,44911.837470474085,0.0,1544.3349532162908
Q43_S2,2025-10-17,13348.019142615029,0.0,1344.483059757039
Q43_S2,2025-10-18,13706.518585381746,0.0,2655.0369531036845
Q43_S2,2025-10-19,44959.238251312585,0.0,2282.973107612364
Q43_S2,2025-10-20,46940.13107484577,0.0,1519.8431663554718
Q43_S2,2025-10-21,48684.486626743485,0.0,2194.686160611209
Q43_S2,2025-10-22,46189.46914743823,0.0,1534.5969226457373
Q43_S2,2025-10-23,49711.53235706702,0.0,2341.589239064233
Q43_S2,2025-10-24,14338.222619265063,0.0,1977.890558170248
Q43_S2,2025-10-25,14662.935134459738,0.0,2652.399146672027
Q43_S2,2025-10-26,48228.558732770274,0.0,2523.378683465053
Q43_S2,2025-10-27,47871.908037952024,0.0,1898.5067068042495
Q43_S2,2025-10-28,48107.20597290621,0.0,1754.4967426822193
Q43_S2,2025-10-29,51337.966212620326,0.0,2425.9315344615748
Q43_S2,2025-10-30,47414.19507388878,0.0,1662.245685675639
Q43_S2,2025-10-31,14954.87289118961,137.9886891094903,1465.027225577868
Q43_S2,2025-11-01,14725.995365421624,0.0,2831.2881279547723
Q43_S2,2025-11-02,51560.07703413926,138.205740696495,1455.7614039694727
Q43_S2,2025-11-03,52096.808450753146,0.0,1925.6416484104118
Q43_S2,2025-11-04,49877.31243077606,14.953441034183697,1696.198457883384
Q43_S2,2025-11-05,52924.43438266799,0.0,1829.9243715345756
Q43_S2,2025-11-06,52937.564161970826,0.0,1509.6352493416416
Q43_S2,2025-11-07,15224.236195572848,0.0,2474.467417980466
Q43_S2,2025-11-08,14927.08413518728,0.0,2584.9043420310973
Q43_S2,2025-11-09,52687.966688624576,0.0,2376.972909257118
Q43_S2,2025-11-10,56099.287976681255,0.0,1527.1592766301364
Q43_S2,2025-11-11,54240.25188626792,0.0,2361.1335728606773
Q43_S2,2025-11-12,54141.31677149234,0.0,2558.1379668229038
Q43_S2,2025-11-13,54152.44224543359,0.0,1839.5465137459043
Q43_S2,2025-11-14,15089.310463911577,0.0,2006.7481077011134
Q43_S2,2025-11-15,16092.4339683498,0.0,2267.4948036145324
Q43_S2,2025-11-16,55873.461623309035,0.0,1606.4634968288972
Q43_S2,2025-11-17,56262.804987165495,0.0,2015.4417530602113
Q43_S2,2025-11-18,54399.2864550512,0.0,1382.905304929939
Q43_S2,2025-11-19,59843.00789717801,0.0,1572.6216035211855
Q43_S2,2025-11-20,55885.438151399445,0.0,1685.8031609763714
Q43_S2,2025-11-21,16182.677507424702,0.0,1959.736514722783
Q43_S2,2025-11-22,16788.25264023108,0.0,2363.9017510822787
Q43_S2,2025-11-23,57499.80302566746,0.0,2323.1037813795583
Q43_S2,2025-11-24,54320.04485003743,16.76653724428263,1405.9121199241486
Q43_S2,2025-11-25,60165.98731056674,0.0,1735.7771646186798
Q43_S2,2025-11-26,59592.38692052433,26.71098896707508,1975.174629452229
Q43_S2,2025-11-27,58226.34222141971,0.0,1878.1037943916479
Q43_S2,2025-11-28,15557.65541040993,0.0,1959.1562575385535
Q43_S2,2025-11-29,18618.84995111995,0.0,2284.701082986297
Q43_S2,2025-11-30,61373.49439981808,3.3919972130773886,1623.06659838807
Q43_S2,2025-12-01,84894.33460822373,2605.932011190323,2230.909196183687
Q43_S2,2025-12-02,75150.47686811107,97.56552078296187,1289.0384191819276
Q43_S2,2025-12-03,74480.92008200621,0.0,1421.9374666465767
Q43_S2,2025-12-04,75153.10459201333,259.45229508919124,2447.2144325702357
Q43_S2,2025-12-05,22521.95444229028,0.0,2964.7680866507517
Q43_S2,2025-12-06,23492.663317060164,0.0,2228.890622491305
Q43_S2,2025-12-07,73126.01653915773,43.649126141264105,1545.7876146769538
Q43_S2,2025-12-08,77560.34474496987,0.0,2717.388411802156
Q43_S2,2025-12-09,71614.58189159658,51.39672240946447,1836.127247930644
Q43_S2,2025-12-10,72663.49394361036,0.0,2098.118199136748
Q43_S2,2025-12-11,70069.43080203213,0.0,1616.3119640807608
Q43_S2,2025-12-12,23258.579024303708,19.94966963059237,1930.1116297730148
Q43_S2,2025-12-13,23261.8804377124,0.0,2349.850720983392
Q43_S2,2025-12-14,73564.37446460077,193.6688537609431,1604.2536151881236
Q43_S2,2025-12-15,73768.69490275177,3.9803583796876865,1915.7718840908688
Q43_S2,2025-12-16,73670.35114339922,0.0,1772.0219225188612
Q43_S2,2025-12-17,73292.46634262856,0.0,1601.8789902901692
Q43_S2,2025-12-18,70906.07600356817,0.0,1676.0740417587024
Q43_S2,2025-12-19,22343.866136521603,0.0,1926.195432778697
Q43_S2,2025-12-20,22847.29716218317,0.0,2479.2029536176333
Q43_S2,2025-12-21,72970.07373079604,13.37733496756573,1512.401689830144
Q43_S2,2025-12-22,72533.48961191457,0.0,1525.8069508739559
Q43_S2,2025-12-23,74662.05848037648,270.7784825585981,2000.8420473746994
Q43_S2,2025-12-24,72102.10468773292,25.85806118753237,2321.816389049883
Q43_S2,2025-12-25,72170.55074274921,140.39986703548703,1527.2905277076347
Q43_S2,2025-12-26,22408.644265233448,0.0,1785.552281471922
Q43_S2,2025-12-27,22708.180674798663,0.0,2668.901795493362
Q43_S2,2025-12-28,70892.15960143483,32.36262916663475,1955.785148639856
Q43_S2,2025-12-29,71963.02842309009,65.3539360829329,1288.3506743728644
Q43_S2,2025-12-30,70956.42847802435,0.0,1491.50739273406
Q43_S2,2025-12-31,73643.05592984021,77.63568225868786,2033.549908358823
F42,2025-02-01,18207.478849778356,0.0,2749.155534699689
F42,2025-02-02,65010.390146374884,0.0,2631.56005295408
F42,2025-02-03,64691.463743130305,0.0,2334.751404912955
F42,2025-02-04,61982.233394870455,0.0,1688.1314144935482
F42,2025-02-05,63440.08279364697,328.89160538157665,1747.2531695629689
F42,2025-02-06,63095.79793884788,25.168905545381108,1640.2676780711352
F42,2025-02-07,18146.905603031377,0.0,1855.7314879772794
F42,2025-02-08,16959.014988934356,0.0,1949.7479750308821
F42,2025-02-09,61774.8253161045,0.0,2005.7531851050096
F42,2025-02-10,60504.20616748122,0.0,1859.3440006443336
F42,2025-02-11,60053.85229887229,0.0,1908.9693685227635
F42,2025-02-12,58575.4603142745,0.0,1706.8216676144707
F42,2025-02-13,58164.76877639325,0.0,1849.1617721889202
F42,2025-02-14,15897.600692221145,0.0,1968.6878690483672
F42,2025-02-15,16161.400057133433,244.0611184490171,1219.4532830403816
F42,2025-02-16,55269.96203874837,32.76040374001616,1304.5307122682666
F42,2025-02-17,54945.57989558826,0.0,1300.0895678241993
F42,2025-02-18,54175.59940378509,0.0,1809.9080097614485
F42,2025-02-19,52735.10157273359,131.4849075746141,1200.0
F42,2025-02-20,53901.92562587532,18.86488429358519,1822.4236441679225
F42,2025-02-21,15100.488709016592,0.0,1690.3503370070669
F42,2025-02-22,14687.289486881768,2.392122553127763,1442.304163587336
F42,2025-02-23,50782.608623494976,28.012383934960006,1283.5827528437258
F42,2025-02-24,52081.00572488318,19.9656647429872,1393.0270670995628
F42,2025-02-25,51306.66110088419,59.33638246299938,1478.3319317953242
F42,2025-02-26,50131.081732069826,0.0,1557.7701420475455
F42,2025-02-27,49410.442733805736,169.5787336371565,1696.6855854835037
F42,2025-02-28,14250.012288257654,0.0,1770.4578877304339
F42,2025-03-01,13890.875625807626,0.0,1591.2276531790606
F42,2025-03-02,68577.62514617252,3473.947344424319,1200.0
F42,2025-03-03,53414.53964694005,552.7411638936497,1249.6862923932688
F42,2025-03-04,51278.028458798486,0.0,1282.7520619434051
F42,2025-03-05,49983.7519690555,3.2866666666666333,1524.060573725034
F42,2025-03-06,49240.17405054211,0.0,1542.7164970739918
F42,2025-03-07,13573.191865304785,0.0,1848.8709733285737
F42,2025-03-08,12857.544503555011,0.0,1718.0706850495405
F42,2025-03-09,47361.602472117556,0.0,1547.3455718247303
F42,2025-03-10,47816.66718021199,0.0,1646.746654928476
F42,2025-03-11,50188.06627846799,0.0,2037.1807564556632
F42,2025-03-12,45254.5540920501,0.0,1534.021671567008
F42,2025-03-13,52035.501978183114,986.246678724616,1465.9026670657222
F42,2025-03-14,13123.273482662325,0.0,2125.927589860633
F42,2025-03-15,12867.927619455271,0.0,1601.112569749398
F42,2025-03-16,45861.05229876784,1.6399999999999864,1918.5619797449076
F42,2025-03-17,43427.14489481831,0.0,1995.122074306587
F42,2025-03-18,43454.32312872725,0.0,1834.6982301734315
F42,2025-03-19,42276.05638810873,0.0,2053.7074150242574
F42,2025-03-20,43554.76280397274,0.0,1635.1641397589701
F42,2025-03-21,12150.779355450313,0.0,1650.5323646659244
F42,2025-03-22,12250.28149418875,0.0,2280.4891086783277
F42,2025-03-23,39360.82824832732,0.0,1609.8652951968083
F42,2025-03-24,39794.91606462462,0.0,1545.180273350367
F42,2025-03-25,40998.05034098152,0.0,1553.447327494918
F42,2025-03-26,40414.13296181043,0.0,1782.8184225107707
F42,2025-03-27,40291.38454335403,0.0,1721.0742211687584
F42,2025-03-28,11968.731374569032,0.0,2195.213639783106
F42,2025-03-29,11432.918880595966,0.0,1895.3533342954593
F42,2025-03-30,37235.39813249228,0.0,1927.3799293879022
F42,2025-03-31,37551.82487065283,0.0,1801.840686594842
F42,2025-04-01,48430.85506514242,1511.4722449311603,1623.3825760213815
F42,2025-04-02,48644.134028548826,1708.4132271939252,1789.4550760576212
F42,2025-04-03,41168.59307775555,0.0,1813.9724831236908
F42,2025-04-04,11279.880642410146,0.0,2029.8480181078965
F42,2025-04-05,11370.452406664692,0.0,1710.4043273267114
F42,2025-04-06,39015.628400212714,0.0,1606.8477777401965
F42,2025-04-07,38081.26282541699,0.0,1823.7238139609187
F42,2025-04-08,38051.11189321451,0.0,1403.4544206664868
F42,2025-04-09,38402.02788766181,0.0,1488.5748230003421
F42,2025-04-10,39003.461500582016,0.0,1925.2221045190224
F42,2025-04-11,11243.97808614465,0.0,1773.0400911095596
F42,2025-04-12,10762.985700922038,0.0,2017.9374954591926
F42,2025-04-13,38097.695688482214,0.0,1779.9432978485224
F42,2025-04-14,37153.61565029083,0.0,1660.3680706575883
F42,2025-04-15,36678.37787987826,0.0,1837.2102394966892
F42,2025-04-16,37487.959898218156,0.0,1734.8518519102402
F42,2025-04-17,36836.46514760881,0.0,1977.7441285999878
F42,2025-04-18,10803.731478870908,0.0,2256.4836746189176
F42,2025-04-19,10676.98120800536,0.0,2111.263565352802
F42,2025-04-20,36240.363427774246,0.0,2047.5414907801369
F42,2025-04-21,36215.922314138945,0.0,1552.6860546211008
F42,2025-04-22,34931.60105699563,0.0,1816.4462042037437
F42,2025-04-23,36792.276627915846,0.0,2027.6754473892831
F42,2025-04-24,36037.80124372244,0.0,1935.7344280231212
F42,2025-04-25,9939.176985385173,0.0,1685.5922458710686
F42,2025-04-26,10233.265618684545,0.0,1656.9974621441725
F42,2025-04-27,36729.6713609351,650.8179860384297,1505.3303586063723
F42,2025-04-28,50668.310471449484,2461.394078695659,1550.852490797188
F42,2025-04-29,35199.97078709834,0.0,1767.121418369708
F42,2025-04-30,34310.449622817985,0.0,1753.9513780052746
F42,2025-05-01,47025.87154216391,2252.7757485486472,1206.5189035007875
F42,2025-05-02,21687.022232203333,2228.2680228638847,1200.0
F42,2025-05-03,16466.969111789498,1167.6488406475892,1207.9322009403597
F42,2025-05-04,45359.22935654455,1112.9027956037291,1205.1323159759836
F42,2025-05-05,41443.11104692932,440.65769371293266,1304.3837829752706
F42,2025-05-06,40529.26568690334,140.55726689682422,1337.3568456213181
F42,2025-05-07,41632.30284277999,278.73358871959863,1452.4331827580534
F42,2025-05-08,41264.46530061235,35.99924999999996,2163.19183809941
F42,2025-05-09,11972.03038255108,0.0,1784.3107966399994
F42,2025-05-10,12171.389774683428,0.0,1478.5301346726012
F42,2025-05-11,41097.05696375526,233.04959208269008,1428.9920367528648
F42,2025-05-12,40193.93671024754,0.0,1919.5743901139697
F42,2025-05-13,39397.74365389008,0.0,1908.4780082454195
F42,2025-05-14,39439.22882445717,0.0,2098.5852006230393
F42,2025-05-15,39497.41915847427,0.0,2528.7352777667893
F42,2025-05-16,12031.808986342043,0.0,2036.0708424239006
F42,2025-05-17,12028.789579361948,0.0,1994.448090611905
F42,2025-05-18,38495.11256053894,0.0,2220.9124050911237
F42,2025-05-19,38028.07732337515,67.00333333333333,2046.317598676497
F42,2025-05-20,37555.906592911364,0.0,1983.1904999977198
F42,2025-05-21,38627.89406955286,0.0,2162.238367050536
F42,2025-05-22,38062.708485686526,0.0,2911.86222768088
F42,2025-05-23,12055.913404878262,0.0,3046.3224158870858
F42,2025-05-24,12389.980219621842,0.0,2976.8604643212107
F42,2025-05-25,37669.015501494905,0.0,2431.7963981725316
F42,2025-05-26,37259.7146836292,0.0,2792.567335065405
F42,2025-05-27,37835.43078374144,0.0,2463.155009541603
F42,2025-05-28,37499.60162132128,0.0,2758.3290902813187
F42,2025-05-29,38199.8139666405,8.412283538647557,2912.3894879562004
F42,2025-05-30,12341.449122540958,0.0,3140.391562115301
F42,2025-05-31,11966.553084215568,0.0,3279.086560594169
F42,2025-06-01,109291.06793665151,10640.299558494882,1200.0
F42,2025-06-02,68253.66146302132,3173.593110178834,1200.0
F42,2025-06-03,52131.1045527219,713.2558857515207,1200.0
F42,2025-06-04,52911.572419021075,63.10520187025486,1895.8603767341915
F42,2025-06-05,55076.801259290936,82.21092747886155,1978.9852932416086
F42,2025-06-06,22378.855341404884,512.6443815907971,1838.9422986451668
F42,2025-06-07,19816.599063196256,0.0,2829.274574864862
F42,2025-06-08,62351.272868474734,0.0,3826.4286418554434
F42,2025-06-09,56698.811246821286,265.8797441457184,1683.9487328043824
F42,2025-06-10,58457.89992266417,32.790182051903116,1596.2743818012032
F42,2025-06-11,58579.48831263117,9.645101164712969,1876.7348219809387
F42,2025-06-12,62276.98273147534,3.2145203497771035,2234.7437882248573
F42,2025-06-13,19261.69480796145,0.0,2377.6265638210716
F42,2025-06-14,20428.590336814425,0.0,2086.7194794981037
F42,2025-06-15,58569.03907141799,0.0,2436.6803518618985
F42,2025-06-16,59574.497987302726,24.50639167541783,2422.1035628156014
F42,2025-06-17,60581.63256969697,41.95951254840634,2011.8609967278685
F42,2025-06-18,61515.27270239069,12.194998064151036,2551.830211700493
F42,2025-06-19,58844.69262076773,76.4726398412788,2342.1562035893626
F42,2025-06-20,18515.273658728725,0.0,2637.3773176403124
F42,2025-06-21,17821.8690769632,0.0,2965.0990246607307
F42,2025-06-22,55998.62189040302,0.0,2749.993318417255
F42,2025-06-23,55952.58228900041,0.0,2503.572461221472
F42,2025-06-24,65103.31412820893,1512.9586012666755,2682.830672794633
F42,2025-06-25,57746.87352063503,0.0,2643.514557278062
F42,2025-06-26,55574.92058489589,8.754470589140055,2400.8320891514672
F42,2025-06-27,17434.202155447874,0.0,3017.4170683794673
F42,2025-06-28,17643.01152730928,0.0,3057.0746892322677
F42,2025-06-29,57489.26932202204,0.0,3532.1557224892504
F42,2025-06-30,56860.824894656536,0.0,3065.449709052926
F42,2025-07-01,73737.59331959707,2117.7192122579127,1200.0
F42,2025-07-02,67365.51088215609,178.4659424618153,1791.2665403498609
F42,2025-07-03,65658.58224332081,47.53698261366867,1508.0212143429644
F42,2025-07-04,25257.61881166837,0.0,1562.1775320048637
F42,2025-07-05,25244.241910697387,0.0,1984.212671281843
F42,2025-07-06,103336.64434275305,5800.398955038065,1200.0
F42,2025-07-07,66377.58594033416,67.55396256558424,2100.5400015347604
F42,2025-07-08,67943.08672998198,3.8560015540365384,3923.100603490628
F42,2025-07-09,61494.33352541229,87.64634129125739,1745.5953300576825
F42,2025-07-10,62658.98869243295,110.91814368001167,1521.075042915433
F42,2025-07-11,25266.896350432115,0.0,2054.5501265591192
F42,2025-07-12,24651.739157916643,0.0,1668.7085452960173
F42,2025-07-13,60400.29945395945,142.8875479969472,1524.1871672210864
F42,2025-07-14,60609.09492371948,164.37736347524105,1713.51623800123
F42,2025-07-15,60733.00983889188,0.0,2559.162522243628
F42,2025-07-16,61435.16268903398,48.422249446559704,2107.9446567544583
F42,2025-07-17,61011.773044901776,16.210144425121257,1939.9794825080057
F42,2025-07-18,27960.238028640513,0.0,3643.805765877925
F42,2025-07-19,24375.528370536318,0.0,2217.301559718354
F42,2025-07-20,59168.29930322887,6.812319511227315,2083.225820119938
F42,2025-07-21,62394.625888861425,0.0,2667.036597168447
F42,2025-07-22,63829.33111007358,11.85119963050056,2657.3052886363207
F42,2025-07-23,63449.85620486877,0.0,3045.4470683388136
F42,2025-07-24,62978.9248118728,0.0,2956.7818683479836
F42,2025-07-25,24737.76860345922,0.0,2764.9297928565206
F42,2025-07-26,25020.797654552647,0.0,2552.707216335933
F42,2025-07-27,62741.17587741282,249.38685155555544,2586.954079873252
F42,2025-07-28,62182.19901988113,64.45756835575438,1712.8959956901263
F42,2025-07-29,66387.83225796383,0.0,3228.646595266057
F42,2025-07-30,64833.90116159174,0.0,3296.0079803397407
F42,2025-07-31,63629.03157906876,0.0,3076.311231951498
F42,2025-08-01,25378.02360671809,0.0,3023.7060207673608
F42,2025-08-02,24267.325009333425,0.0,3009.0542498971486
F42,2025-08-03,57971.07155015723,88.32649717448567,1851.339502675357
F42,2025-08-04,56658.16933546554,0.795851084740093,2411.3334119105716
F42,2025-08-05,53836.90158228124,0.0,2428.400094953329
F42,2025-08-06,61770.44415108941,866.6643956511612,1677.7884058996792
F42,2025-08-07,55473.61645109942,11.437934344903624,2219.9600985599186
F42,2025-08-08,23042.347087371956,0.0,2544.9083219541158
F42,2025-08-09,22394.634475207513,0.0,2032.0154680549256
F42,2025-08-10,53558.29828945135,5.8624690860582405,2227.032038011363
F42,2025-08-11,54054.65057185892,42.56771991479786,1884.0299782121747
F42,2025-08-12,56269.272667184036,209.85250484186983,1763.1256002595267
F42,2025-08-13,54275.12332445816,87.01022059917125,2074.1415967928997
F42,2025-08-14,54522.96883094214,85.89197652116081,1764.2617923659598
F42,2025-08-15,22570.40613345536,0.0,2028.4748943444838
F42,2025-08-16,22784.89791591724,0.0,1882.7317984687568
F42,2025-08-17,54020.67918467375,135.00774786993873,1804.130009956635
F42,2025-08-18,54550.87794825427,153.0193919699409,2035.001526134231
F42,2025-08-19,54957.35493486568,97.64092808783448,1996.521622875118
F42,2025-08-20,71840.39401435065,2321.0849484915884,1546.8023145677766
