target,day_index,date,training_days,sufficient,ar1_ok,ar1_constant_bypass,ar1_fit_failure,ar1_insufficient_history,ma1_ok,ma1_constant_bypass,ma1_fit_failure,ma1_insufficient_history,arma11_ok,arma11_constant_bypass,arma11_fit_failure,arma11_insufficient_history,reasons
pv,92,2025-04-03,56,True,90,54,0,0,89,54,1,0,90,54,0,0,"{""ma1"": {""optimiser_not_converged"": 1}}"
pv,93,2025-04-04,56,True,91,53,0,0,90,53,1,0,89,53,2,0,"{""ma1"": {""optimiser_not_converged"": 1}, ""arma11"": {""optimiser_not_converged"": 2}}"
pv,94,2025-04-05,56,True,91,53,0,0,90,53,1,0,91,53,0,0,"{""ma1"": {""optimiser_not_converged"": 1}}"
pv,95,2025-04-06,56,True,91,53,0,0,90,53,1,0,91,53,0,0,"{""ma1"": {""optimiser_not_converged"": 1}}"
pv,96,2025-04-07,56,True,91,53,0,0,91,53,0,0,91,53,0,0,
pv,97,2025-04-08,56,True,91,53,0,0,90,53,1,0,89,53,2,0,"{""ma1"": {""optimiser_not_converged"": 1}, ""arma11"": {""optimiser_not_converged"": 2}}"
pv,98,2025-04-09,56,True,91,53,0,0,91,53,0,0,91,53,0,0,
pv,99,2025-04-10,56,True,90,53,1,0,91,53,0,0,91,53,0,0,"{""ar1"": {""optimiser_not_converged"": 1}}"
pv,100,2025-04-11,56,True,91,53,0,0,89,53,2,0,91,53,0,0,"{""ma1"": {""optimiser_not_converged"": 2}}"
pv,101,2025-04-12,56,True,91,53,0,0,90,53,1,0,91,53,0,0,"{""ma1"": {""optimiser_not_converged"": 1}}"
pv,102,2025-04-13,56,True,90,53,1,0,91,53,0,0,90,53,1,0,"{""ar1"": {""optimiser_not_converged"": 1}, ""arma11"": {""optimiser_not_converged"": 1}}"
pv,103,2025-04-14,56,True,90,53,1,0,89,53,2,0,91,53,0,0,"{""ar1"": {""optimiser_not_converged"": 1}, ""ma1"": {""optimiser_not_converged"": 2}}"
pv,104,2025-04-15,56,True,90,53,1,0,91,53,0,0,91,53,0,0,"{""ar1"": {""optimiser_not_converged"": 1}}"
pv,105,2025-04-16,56,True,91,53,0,0,91,53,0,0,90,53,1,0,"{""arma11"": {""optimiser_not_converged"": 1}}"
pv,106,2025-04-17,56,True,92,52,0,0,92,52,0,0,92,52,0,0,
pv,107,2025-04-18,56,True,93,51,0,0,92,51,1,0,92,51,1,0,"{""ma1"": {""optimiser_not_converged"": 1}, ""arma11"": {""optimiser_not_converged"": 1}}"
pv,108,2025-04-19,56,True,92,51,1,0,92,51,1,0,92,51,1,0,"{""ar1"": {""optimiser_not_converged"": 1}, ""ma1"": {""optimiser_not_converged"": 1}, ""arma11"": {""optimiser_not_converged"": 1}}"
pv,109,2025-04-20,56,True,93,51,0,0,92,51,1,0,93,51,0,0,"{""ma1"": {""optimiser_not_converged"": 1}}"
pv,110,2025-04-21,56,True,93,51,0,0,92,51,1,0,93,51,0,0,"{""ma1"": {""optimiser_not_converged"": 1}}"
pv,111,2025-04-22,56,True,93,51,0,0,92,51,1,0,93,51,0,0,"{""ma1"": {""optimiser_not_converged"": 1}}"
pv,112,2025-04-23,56,True,93,51,0,0,92,51,1,0,89,51,4,0,"{""ma1"": {""optimiser_not_converged"": 1}, ""arma11"": {""optimiser_not_converged"": 4}}"
pv,113,2025-04-24,56,True,95,49,0,0,95,49,0,0,95,49,0,0,
pv,114,2025-04-25,56,True,94,49,1,0,95,49,0,0,94,49,1,0,"{""ar1"": {""optimiser_not_converged"": 1}, ""arma11"": {""optimiser_not_converged"": 1}}"
pv,115,2025-04-26,56,True,95,49,0,0,94,49,1,0,95,49,0,0,"{""ma1"": {""optimiser_not_converged"": 1}}"
pv,116,2025-04-27,56,True,95,49,0,0,94,49,1,0,95,49,0,0,"{""ma1"": {""optimiser_not_converged"": 1}}"
pv,117,2025-04-28,56,True,95,49,0,0,94,49,1,0,95,49,0,0,"{""ma1"": {""optimiser_not_converged"": 1}}"
pv,118,2025-04-29,56,True,95,49,0,0,94,49,1,0,94,49,1,0,"{""ma1"": {""optimiser_not_converged"": 1}, ""arma11"": {""optimiser_not_converged"": 1}}"
pv,119,2025-04-30,56,True,95,49,0,0,95,49,0,0,95,49,0,0,
pv,120,2025-05-01,56,True,95,49,0,0,93,49,2,0,95,49,0,0,"{""ma1"": {""optimiser_not_converged"": 2}}"
pv,121,2025-05-02,56,True,95,49,0,0,95,49,0,0,95,49,0,0,
pv,122,2025-05-03,56,True,94,49,1,0,95,49,0,0,93,49,2,0,"{""ar1"": {""optimiser_not_converged"": 1}, ""arma11"": {""optimiser_not_converged"": 2}}"
pv,123,2025-05-04,56,True,95,49,0,0,93,49,2,0,95,49,0,0,"{""ma1"": {""optimiser_not_converged"": 2}}"
pv,124,2025-05-05,56,True,95,49,0,0,94,49,1,0,95,49,0,0,"{""ma1"": {""optimiser_not_converged"": 1}}"
pv,125,2025-05-06,56,True,95,49,0,0,95,49,0,0,94,49,1,0,"{""arma11"": {""optimiser_not_converged"": 1}}"
pv,126,2025-05-07,56,True,95,49,0,0,95,49,0,0,94,49,1,0,"{""arma11"": {""optimiser_not_converged"": 1}}"
pv,127,2025-05-08,56,True,94,49,1,0,94,49,1,0,95,49,0,0,"{""ar1"": {""optimiser_not_converged"": 1}, ""ma1"": {""optimiser_not_converged"": 1}}"
pv,128,2025-05-09,56,True,95,48,1,0,95,48,1,0,93,48,3,0,"{""ar1"": {""optimiser_not_converged"": 1}, ""ma1"": {""optimiser_not_converged"": 1}, ""arma11"": {""optimiser_not_converged"": 3}}"
pv,129,2025-05-10,56,True,96,47,1,0,97,47,0,0,97,47,0,0,"{""ar1"": {""optimiser_not_converged"": 1}}"
pv,130,2025-05-11,56,True,96,47,1,0,96,47,1,0,97,47,0,0,"{""ar1"": {""optimiser_not_converged"": 1}, ""ma1"": {""optimiser_not_converged"": 1}}"
pv,131,2025-05-12,56,True,97,47,0,0,97,47,0,0,96,47,1,0,"{""arma11"": {""optimiser_not_converged"": 1}}"
pv,132,2025-05-13,56,True,96,47,1,0,97,47,0,0,96,47,1,0,"{""ar1"": {""optimiser_not_converged"": 1}, ""arma11"": {""optimiser_not_converged"": 1}}"
pv,133,2025-05-14,56,True,96,47,1,0,96,47,1,0,95,47,2,0,"{""ar1"": {""optimiser_not_converged"": 1}, ""ma1"": {""optimiser_not_converged"": 1}, ""arma11"": {""optimiser_not_converged"": 2}}"
pv,134,2025-05-15,56,True,97,47,0,0,97,47,0,0,97,47,0,0,
pv,135,2025-05-16,56,True,97,47,0,0,97,47,0,0,97,47,0,0,
pv,136,2025-05-17,56,True,97,47,0,0,97,47,0,0,97,47,0,0,
pv,137,2025-05-18,56,True,97,47,0,0,97,47,0,0,97,47,0,0,
pv,138,2025-05-19,56,True,97,47,0,0,97,47,0,0,97,47,0,0,
pv,139,2025-05-20,56,True,96,47,1,0,96,47,1,0,97,47,0,0,"{""ar1"": {""optimiser_not_converged"": 1}, ""ma1"": {""optimiser_not_converged"": 1}}"
pv,140,2025-05-21,56,True,97,47,0,0,97,47,0,0,96,47,1,0,"{""arma11"": {""optimiser_not_converged"": 1}}"
pv,141,2025-05-22,56,True,97,47,0,0,97,47,0,0,97,47,0,0,
pv,142,2025-05-23,56,True,96,47,1,0,95,47,2,0,97,47,0,0,"{""ar1"": {""optimiser_not_converged"": 1}, ""ma1"": {""optimiser_not_converged"": 2}}"
pv,143,2025-05-24,56,True,97,47,0,0,97,47,0,0,96,47,1,0,"{""arma11"": {""optimiser_not_converged"": 1}}"
pv,144,2025-05-25,56,True,97,47,0,0,97,47,0,0,96,47,1,0,"{""arma11"": {""optimiser_not_converged"": 1}}"
pv,145,2025-05-26,56,True,97,47,0,0,97,47,0,0,97,47,0,0,
pv,146,2025-05-27,56,True,97,47,0,0,97,47,0,0,97,47,0,0,
pv,147,2025-05-28,56,True,96,47,1,0,97,47,0,0,97,47,0,0,"{""ar1"": {""optimiser_not_converged"": 1}}"
pv,148,2025-05-29,56,True,96,47,1,0,96,47,1,0,97,47,0,0,"{""ar1"": {""optimiser_not_converged"": 1}, ""ma1"": {""optimiser_not_converged"": 1}}"
pv,149,2025-05-30,56,True,98,45,1,0,98,45,1,0,98,45,1,0,"{""ar1"": {""optimiser_not_converged"": 1}, ""ma1"": {""optimiser_not_converged"": 1}, ""arma11"": {""optimiser_not_converged"": 1}}"
pv,150,2025-05-31,56,True,99,45,0,0,99,45,0,0,99,45,0,0,
pv,151,2025-06-01,56,True,99,45,0,0,99,45,0,0,99,45,0,0,
pv,152,2025-06-02,56,True,99,45,0,0,98,45,1,0,99,45,0,0,"{""ma1"": {""optimiser_not_converged"": 1}}"
pv,153,2025-06-03,56,True,99,45,0,0,99,45,0,0,99,45,0,0,
pv,154,2025-06-04,56,True,99,45,0,0,99,45,0,0,99,45,0,0,
pv,155,2025-06-05,56,True,99,45,0,0,98,45,1,0,99,45,0,0,"{""ma1"": {""optimiser_not_converged"": 1}}"
pv,156,2025-06-06,56,True,99,45,0,0,98,45,1,0,99,45,0,0,"{""ma1"": {""optimiser_not_converged"": 1}}"
pv,157,2025-06-07,56,True,98,45,1,0,99,45,0,0,99,45,0,0,"{""ar1"": {""optimiser_not_converged"": 1}}"
pv,158,2025-06-08,56,True,98,45,1,0,99,45,0,0,98,45,1,0,"{""ar1"": {""optimiser_not_converged"": 1}, ""arma11"": {""optimiser_not_converged"": 1}}"
pv,159,2025-06-09,56,True,99,45,0,0,99,45,0,0,98,45,1,0,"{""arma11"": {""optimiser_not_converged"": 1}}"
pv,160,2025-06-10,56,True,99,45,0,0,99,45,0,0,99,45,0,0,
pv,161,2025-06-11,56,True,99,45,0,0,98,45,1,0,99,45,0,0,"{""ma1"": {""optimiser_not_converged"": 1}}"
pv,162,2025-06-12,56,True,98,45,1,0,98,45,1,0,99,45,0,0,"{""ar1"": {""optimiser_not_converged"": 1}, ""ma1"": {""optimiser_not_converged"": 1}}"
pv,163,2025-06-13,56,True,100,43,1,0,99,43,2,0,101,43,0,0,"{""ar1"": {""optimiser_not_converged"": 1}, ""ma1"": {""optimiser_not_converged"": 2}}"
pv,164,2025-06-14,56,True,101,43,0,0,101,43,0,0,101,43,0,0,
pv,165,2025-06-15,56,True,101,43,0,0,101,43,0,0,101,43,0,0,
pv,166,2025-06-16,56,True,101,43,0,0,100,43,1,0,101,43,0,0,"{""ma1"": {""optimiser_not_converged"": 1}}"
pv,167,2025-06-17,56,True,101,43,0,0,101,43,0,0,101,43,0,0,
pv,168,2025-06-18,56,True,101,43,0,0,101,43,0,0,101,43,0,0,
pv,169,2025-06-19,56,True,100,43,1,0,101,43,0,0,101,43,0,0,"{""ar1"": {""optimiser_not_converged"": 1}}"
pv,170,2025-06-20,56,True,101,43,0,0,101,43,0,0,101,43,0,0,
pv,171,2025-06-21,56,True,100,43,1,0,101,43,0,0,101,43,0,0,"{""ar1"": {""optimiser_not_converged"": 1}}"
pv,172,2025-06-22,56,True,101,43,0,0,101,43,0,0,100,43,1,0,"{""arma11"": {""optimiser_not_converged"": 1}}"
pv,173,2025-06-23,56,True,99,43,2,0,101,43,0,0,101,43,0,0,"{""ar1"": {""optimiser_not_converged"": 2}}"
pv,174,2025-06-24,56,True,101,43,0,0,101,43,0,0,101,43,0,0,
pv,175,2025-06-25,56,True,100,43,1,0,101,43,0,0,101,43,0,0,"{""ar1"": {""optimiser_not_converged"": 1}}"
pv,176,2025-06-26,56,True,100,43,1,0,99,43,2,0,100,43,1,0,"{""ar1"": {""optimiser_not_converged"": 1}, ""ma1"": {""optimiser_not_converged"": 2}, ""arma11"": {""optimiser_not_converged"": 1}}"
pv,177,2025-06-27,56,True,100,43,1,0,101,43,0,0,100,43,1,0,"{""ar1"": {""optimiser_not_converged"": 1}, ""arma11"": {""optimiser_not_converged"": 1}}"
pv,178,2025-06-28,56,True,100,43,1,0,100,43,1,0,101,43,0,0,"{""ar1"": {""optimiser_not_converged"": 1}, ""ma1"": {""optimiser_not_converged"": 1}}"
pv,179,2025-06-29,56,True,101,43,0,0,101,43,0,0,100,43,1,0,"{""arma11"": {""optimiser_not_converged"": 1}}"
pv,180,2025-06-30,56,True,100,43,1,0,100,43,1,0,101,43,0,0,"{""ar1"": {""optimiser_not_converged"": 1}, ""ma1"": {""optimiser_not_converged"": 1}}"
pv,181,2025-07-01,56,True,100,43,1,0,101,43,0,0,101,43,0,0,"{""ar1"": {""optimiser_not_converged"": 1}}"
pv,182,2025-07-02,56,True,101,43,0,0,101,43,0,0,100,43,1,0,"{""arma11"": {""optimiser_not_converged"": 1}}"
pv,183,2025-07-03,56,True,100,43,1,0,100,43,1,0,101,43,0,0,"{""ar1"": {""optimiser_not_converged"": 1}, ""ma1"": {""optimiser_not_converged"": 1}}"
pv,184,2025-07-04,56,True,101,43,0,0,101,43,0,0,100,43,1,0,"{""arma11"": {""optimiser_not_converged"": 1}}"
pv,185,2025-07-05,56,True,101,43,0,0,101,43,0,0,101,43,0,0,
pv,186,2025-07-06,56,True,101,43,0,0,101,43,0,0,101,43,0,0,
pv,187,2025-07-07,56,True,101,43,0,0,101,43,0,0,101,43,0,0,
pv,188,2025-07-08,56,True,101,43,0,0,101,43,0,0,100,43,1,0,"{""arma11"": {""optimiser_not_converged"": 1}}"
pv,189,2025-07-09,56,True,101,43,0,0,100,43,1,0,101,43,0,0,"{""ma1"": {""optimiser_not_converged"": 1}}"
pv,190,2025-07-10,56,True,99,45,0,0,99,45,0,0,98,45,1,0,"{""arma11"": {""optimiser_not_converged"": 1}}"
pv,191,2025-07-11,56,True,98,45,1,0,98,45,1,0,99,45,0,0,"{""ar1"": {""optimiser_not_converged"": 1}, ""ma1"": {""optimiser_not_converged"": 1}}"
pv,192,2025-07-12,56,True,99,45,0,0,99,45,0,0,98,45,1,0,"{""arma11"": {""optimiser_not_converged"": 1}}"
pv,193,2025-07-13,56,True,99,45,0,0,98,45,1,0,99,45,0,0,"{""ma1"": {""optimiser_not_converged"": 1}}"
pv,194,2025-07-14,56,True,95,48,1,0,96,48,0,0,96,48,0,0,"{""ar1"": {""optimiser_not_converged"": 1}}"
pv,195,2025-07-15,56,True,92,51,1,0,93,51,0,0,93,51,0,0,"{""ar1"": {""optimiser_not_converged"": 1}}"
pv,196,2025-07-16,56,True,92,51,1,0,92,51,1,0,93,51,0,0,"{""ar1"": {""optimiser_not_converged"": 1}, ""ma1"": {""optimiser_not_converged"": 1}}"
pv,197,2025-07-17,56,True,92,51,1,0,92,51,1,0,93,51,0,0,"{""ar1"": {""optimiser_not_converged"": 1}, ""ma1"": {""optimiser_not_converged"": 1}}"
pv,198,2025-07-18,56,True,93,51,0,0,93,51,0,0,93,51,0,0,
pv,199,2025-07-19,56,True,93,51,0,0,91,51,2,0,93,51,0,0,"{""ma1"": {""optimiser_not_converged"": 2}}"
pv,200,2025-07-20,56,True,93,51,0,0,91,51,2,0,93,51,0,0,"{""ma1"": {""optimiser_not_converged"": 2}}"
pv,201,2025-07-21,56,True,93,51,0,0,93,51,0,0,93,51,0,0,
pv,202,2025-07-22,56,True,91,51,2,0,91,51,2,0,93,51,0,0,"{""ar1"": {""optimiser_not_converged"": 2}, ""ma1"": {""optimiser_not_converged"": 2}}"
pv,203,2025-07-23,56,True,92,51,1,0,93,51,0,0,93,51,0,0,"{""ar1"": {""optimiser_not_converged"": 1}}"
pv,204,2025-07-24,56,True,93,51,0,0,93,51,0,0,93,51,0,0,
pv,205,2025-07-25,56,True,93,51,0,0,93,51,0,0,93,51,0,0,
pv,206,2025-07-26,56,True,93,51,0,0,92,51,1,0,93,51,0,0,"{""ma1"": {""optimiser_not_converged"": 1}}"
pv,207,2025-07-27,56,True,96,48,0,0,95,48,1,0,95,48,1,0,"{""ma1"": {""optimiser_not_converged"": 1}, ""arma11"": {""optimiser_not_converged"": 1}}"
pv,208,2025-07-28,56,True,98,45,1,0,99,45,0,0,99,45,0,0,"{""ar1"": {""optimiser_not_converged"": 1}}"
pv,209,2025-07-29,56,True,99,45,0,0,99,45,0,0,99,45,0,0,
pv,210,2025-07-30,56,True,99,45,0,0,98,45,1,0,98,45,1,0,"{""ma1"": {""optimiser_not_converged"": 1}, ""arma11"": {""optimiser_not_converged"": 1}}"
pv,211,2025-07-31,56,True,99,45,0,0,99,45,0,0,98,45,1,0,"{""arma11"": {""optimiser_not_converged"": 1}}"
pv,212,2025-08-01,56,True,101,43,0,0,100,43,1,0,101,43,0,0,"{""ma1"": {""optimiser_not_converged"": 1}}"
pv,213,2025-08-02,56,True,101,43,0,0,101,43,0,0,101,43,0,0,
pv,214,2025-08-03,56,True,100,43,1,0,100,43,1,0,101,43,0,0,"{""ar1"": {""optimiser_not_converged"": 1}, ""ma1"": {""optimiser_not_converged"": 1}}"
pv,215,2025-08-04,56,True,101,43,0,0,99,43,2,0,101,43,0,0,"{""ma1"": {""optimiser_not_converged"": 2}}"
pv,216,2025-08-05,56,True,101,43,0,0,101,43,0,0,101,43,0,0,
pv,217,2025-08-06,56,True,101,43,0,0,100,43,1,0,101,43,0,0,"{""ma1"": {""optimiser_not_converged"": 1}}"
pv,218,2025-08-07,56,True,101,43,0,0,100,43,1,0,101,43,0,0,"{""ma1"": {""optimiser_not_converged"": 1}}"
pv,219,2025-08-08,56,True,101,43,0,0,100,43,1,0,99,43,2,0,"{""ma1"": {""optimiser_not_converged"": 1}, ""arma11"": {""optimiser_not_converged"": 2}}"
pv,220,2025-08-09,56,True,101,43,0,0,100,43,1,0,99,43,2,0,"{""ma1"": {""optimiser_not_converged"": 1}, ""arma11"": {""optimiser_not_converged"": 2}}"
pv,221,2025-08-10,56,True,101,43,0,0,99,43,2,0,101,43,0,0,"{""ma1"": {""optimiser_not_converged"": 2}}"
pv,222,2025-08-11,56,True,101,43,0,0,99,43,2,0,100,43,1,0,"{""ma1"": {""optimiser_not_converged"": 2}, ""arma11"": {""optimiser_not_converged"": 1}}"
pv,223,2025-08-12,56,True,101,43,0,0,101,43,0,0,100,43,1,0,"{""arma11"": {""optimiser_not_converged"": 1}}"
pv,224,2025-08-13,56,True,101,43,0,0,99,43,2,0,100,43,1,0,"{""ma1"": {""optimiser_not_converged"": 2}, ""arma11"": {""optimiser_not_converged"": 1}}"
pv,225,2025-08-14,56,True,101,43,0,0,101,43,0,0,101,43,0,0,
pv,226,2025-08-15,56,True,100,43,1,0,101,43,0,0,101,43,0,0,"{""ar1"": {""optimiser_not_converged"": 1}}"
pv,227,2025-08-16,56,True,101,43,0,0,100,43,1,0,100,43,1,0,"{""ma1"": {""optimiser_not_converged"": 1}, ""arma11"": {""optimiser_not_converged"": 1}}"
pv,228,2025-08-17,56,True,101,43,0,0,101,43,0,0,101,43,0,0,
pv,229,2025-08-18,56,True,101,43,0,0,100,43,1,0,101,43,0,0,"{""ma1"": {""optimiser_not_converged"": 1}}"
pv,230,2025-08-19,56,True,100,43,1,0,100,43,1,0,101,43,0,0,"{""ar1"": {""optimiser_not_converged"": 1}, ""ma1"": {""optimiser_not_converged"": 1}}"
pv,231,2025-08-20,56,True,100,43,1,0,101,43,0,0,100,43,1,0,"{""ar1"": {""optimiser_not_converged"": 1}, ""arma11"": {""optimiser_not_converged"": 1}}"
pv,232,2025-08-21,56,True,101,43,0,0,100,43,1,0,101,43,0,0,"{""ma1"": {""optimiser_not_converged"": 1}}"
pv,233,2025-08-22,56,True,100,43,1,0,101,43,0,0,101,43,0,0,"{""ar1"": {""optimiser_not_converged"": 1}}"
pv,234,2025-08-23,56,True,100,43,1,0,100,43,1,0,100,43,1,0,"{""ar1"": {""optimiser_not_converged"": 1}, ""ma1"": {""optimiser_not_converged"": 1}, ""arma11"": {""optimiser_not_converged"": 1}}"
pv,235,2025-08-24,56,True,101,43,0,0,100,43,1,0,100,43,1,0,"{""ma1"": {""optimiser_not_converged"": 1}, ""arma11"": {""optimiser_not_converged"": 1}}"
pv,236,2025-08-25,56,True,101,43,0,0,101,43,0,0,101,43,0,0,
pv,237,2025-08-26,56,True,100,43,1,0,98,43,3,0,100,43,1,0,"{""ar1"": {""optimiser_not_converged"": 1}, ""ma1"": {""optimiser_not_converged"": 3}, ""arma11"": {""optimiser_not_converged"": 1}}"
pv,238,2025-08-27,56,True,101,43,0,0,101,43,0,0,100,43,1,0,"{""arma11"": {""optimiser_not_converged"": 1}}"
pv,239,2025-08-28,56,True,99,45,0,0,98,45,1,0,99,45,0,0,"{""ma1"": {""optimiser_not_converged"": 1}}"
pv,240,2025-08-29,56,True,99,45,0,0,99,45,0,0,99,45,0,0,
pv,241,2025-08-30,56,True,99,45,0,0,98,45,1,0,99,45,0,0,"{""ma1"": {""optimiser_not_converged"": 1}}"
pv,242,2025-08-31,56,True,99,45,0,0,98,45,1,0,98,45,1,0,"{""ma1"": {""optimiser_not_converged"": 1}, ""arma11"": {""optimiser_not_converged"": 1}}"
pv,243,2025-09-01,56,True,99,45,0,0,97,45,2,0,99,45,0,0,"{""ma1"": {""optimiser_not_converged"": 2}}"
pv,244,2025-09-02,56,True,99,45,0,0,97,45,2,0,99,45,0,0,"{""ma1"": {""optimiser_not_converged"": 2}}"
pv,245,2025-09-03,56,True,99,45,0,0,98,45,1,0,98,45,1,0,"{""ma1"": {""optimiser_not_converged"": 1}, ""arma11"": {""optimiser_not_converged"": 1}}"
pv,246,2025-09-04,56,True,98,45,1,0,99,45,0,0,99,45,0,0,"{""ar1"": {""optimiser_not_converged"": 1}}"
pv,247,2025-09-05,56,True,98,45,1,0,98,45,1,0,98,45,1,0,"{""ar1"": {""optimiser_not_converged"": 1}, ""ma1"": {""optimiser_not_converged"": 1}, ""arma11"": {""optimiser_not_converged"": 1}}"
pv,248,2025-09-06,56,True,98,45,1,0,99,45,0,0,99,45,0,0,"{""ar1"": {""optimiser_not_converged"": 1}}"
pv,249,2025-09-07,56,True,99,45,0,0,99,45,0,0,99,45,0,0,
pv,250,2025-09-08,56,True,98,45,1,0,98,45,1,0,99,45,0,0,"{""ar1"": {""optimiser_not_converged"": 1}, ""ma1"": {""optimiser_not_converged"": 1}}"
pv,251,2025-09-09,56,True,99,45,0,0,97,45,2,0,97,45,2,0,"{""ma1"": {""optimiser_not_converged"": 2}, ""arma11"": {""optimiser_not_converged"": 2}}"
pv,252,2025-09-10,56,True,97,46,1,0,96,46,2,0,98,46,0,0,"{""ar1"": {""optimiser_not_converged"": 1}, ""ma1"": {""optimiser_not_converged"": 2}}"
pv,253,2025-09-11,56,True,97,47,0,0,96,47,1,0,97,47,0,0,"{""ma1"": {""optimiser_not_converged"": 1}}"
pv,254,2025-09-12,56,True,97,47,0,0,94,47,3,0,97,47,0,0,"{""ma1"": {""optimiser_not_converged"": 3}}"
pv,255,2025-09-13,56,True,97,47,0,0,94,47,3,0,97,47,0,0,"{""ma1"": {""optimiser_not_converged"": 3}}"
pv,256,2025-09-14,56,True,97,47,0,0,97,47,0,0,96,47,1,0,"{""arma11"": {""optimiser_not_converged"": 1}}"
pv,257,2025-09-15,56,True,97,47,0,0,97,47,0,0,97,47,0,0,
pv,258,2025-09-16,56,True,95,47,2,0,96,47,1,0,97,47,0,0,"{""ar1"": {""optimiser_not_converged"": 2}, ""ma1"": {""optimiser_not_converged"": 1}}"
pv,259,2025-09-17,56,True,97,47,0,0,97,47,0,0,97,47,0,0,
pv,260,2025-09-18,56,True,97,47,0,0,97,47,0,0,97,47,0,0,
pv,261,2025-09-19,56,True,97,47,0,0,94,47,3,0,97,47,0,0,"{""ma1"": {""optimiser_not_converged"": 3}}"
pv,262,2025-09-20,56,True,97,47,0,0,97,47,0,0,97,47,0,0,
pv,263,2025-09-21,56,True,97,47,0,0,97,47,0,0,97,47,0,0,
pv,264,2025-09-22,56,True,97,47,0,0,95,47,2,0,96,47,1,0,"{""ma1"": {""optimiser_not_converged"": 2}, ""arma11"": {""optimiser_not_converged"": 1}}"
pv,265,2025-09-23,56,True,97,47,0,0,95,47,2,0,97,47,0,0,"{""ma1"": {""optimiser_not_converged"": 2}}"
pv,266,2025-09-24,56,True,97,47,0,0,95,47,2,0,97,47,0,0,"{""ma1"": {""optimiser_not_converged"": 2}}"
pv,267,2025-09-25,56,True,97,47,0,0,96,47,1,0,96,47,1,0,"{""ma1"": {""optimiser_not_converged"": 1}, ""arma11"": {""optimiser_not_converged"": 1}}"
pv,268,2025-09-26,56,True,97,47,0,0,95,47,2,0,96,47,1,0,"{""ma1"": {""optimiser_not_converged"": 2}, ""arma11"": {""optimiser_not_converged"": 1}}"
pv,269,2025-09-27,56,True,97,47,0,0,97,47,0,0,95,47,2,0,"{""arma11"": {""optimiser_not_converged"": 2}}"
pv,270,2025-09-28,56,True,97,47,0,0,96,47,1,0,96,47,1,0,"{""ma1"": {""optimiser_not_converged"": 1}, ""arma11"": {""optimiser_not_converged"": 1}}"
pv,271,2025-09-29,56,True,97,47,0,0,96,47,1,0,97,47,0,0,"{""ma1"": {""optimiser_not_converged"": 1}}"
pv,272,2025-09-30,56,True,97,47,0,0,96,47,1,0,97,47,0,0,"{""ma1"": {""optimiser_not_converged"": 1}}"
pv,273,2025-10-01,56,True,95,48,1,0,96,48,0,0,94,48,2,0,"{""ar1"": {""optimiser_not_converged"": 1}, ""arma11"": {""optimiser_not_converged"": 2}}"
pv,274,2025-10-02,56,True,96,48,0,0,96,48,0,0,96,48,0,0,
pv,275,2025-10-03,56,True,95,49,0,0,94,49,1,0,94,49,1,0,"{""ma1"": {""optimiser_not_converged"": 1}, ""arma11"": {""optimiser_not_converged"": 1}}"
pv,276,2025-10-04,56,True,95,49,0,0,95,49,0,0,94,49,1,0,"{""arma11"": {""optimiser_not_converged"": 1}}"
pv,277,2025-10-05,56,True,95,49,0,0,95,49,0,0,95,49,0,0,
pv,278,2025-10-06,56,True,95,49,0,0,95,49,0,0,95,49,0,0,
pv,279,2025-10-07,56,True,95,49,0,0,94,49,1,0,95,49,0,0,"{""ma1"": {""optimiser_not_converged"": 1}}"
pv,280,2025-10-08,56,True,94,49,1,0,94,49,1,0,94,49,1,0,"{""ar1"": {""optimiser_not_converged"": 1}, ""ma1"": {""optimiser_not_converged"": 1}, ""arma11"": {""optimiser_not_converged"": 1}}"
pv,281,2025-10-09,56,True,95,49,0,0,95,49,0,0,94,49,1,0,"{""arma11"": {""optimiser_not_converged"": 1}}"
pv,282,2025-10-10,56,True,95,49,0,0,94,49,1,0,94,49,1,0,"{""ma1"": {""optimiser_not_converged"": 1}, ""arma11"": {""optimiser_not_converged"": 1}}"
pv,283,2025-10-11,56,True,93,49,2,0,94,49,1,0,95,49,0,0,"{""ar1"": {""optimiser_not_converged"": 2}, ""ma1"": {""optimiser_not_converged"": 1}}"
pv,284,2025-10-12,56,True,95,49,0,0,94,49,1,0,95,49,0,0,"{""ma1"": {""optimiser_not_converged"": 1}}"
pv,285,2025-10-13,56,True,95,49,0,0,95,49,0,0,95,49,0,0,
pv,286,2025-10-14,56,True,94,49,1,0,95,49,0,0,95,49,0,0,"{""ar1"": {""optimiser_not_converged"": 1}}"
pv,287,2025-10-15,56,True,94,49,1,0,95,49,0,0,94,49,1,0,"{""ar1"": {""optimiser_not_converged"": 1}, ""arma11"": {""optimiser_not_converged"": 1}}"
pv,288,2025-10-16,56,True,93,51,0,0,93,51,0,0,92,51,1,0,"{""arma11"": {""optimiser_not_converged"": 1}}"
pv,289,2025-10-17,56,True,92,51,1,0,87,51,6,0,93,51,0,0,"{""ar1"": {""optimiser_not_converged"": 1}, ""ma1"": {""optimiser_not_converged"": 6}}"
pv,290,2025-10-18,56,True,93,51,0,0,93,51,0,0,93,51,0,0,
pv,291,2025-10-19,56,True,93,51,0,0,92,51,1,0,93,51,0,0,"{""ma1"": {""optimiser_not_converged"": 1}}"
